
P1_elbow_lP1_whole_dist_traveled	P1_shoulder_lP1_whole_dist_traveled	P1_headP1_whole_dist_traveled	P1_hand_lP1_whole_dist_traveled	P1_hand_rP1_whole_dist_traveled	P1_elbow_rP1_whole_dist_traveled	P1_shoulder_rP1_whole_dist_traveled
1535.104	2424.993	6321.665	7942.618	6602.768	1272.004	2191.384
1535.104	2425.334	6322.639	7942.911	6603.061	1272.004	2191.384
1535.320	2425.666	6323.511	7943.198	6603.381	1272.204	2191.654
1535.320	2425.975	6324.417	7943.511	6603.665	1272.204	2191.654
1535.320	2426.251	6325.295	7943.789	6603.918	1272.204	2191.910
1535.320	2426.456	6326.150	7944.021	6604.146	1272.204	2191.910
1535.320	2426.686	6327.075	7944.244	6604.349	1272.204	2192.142
1535.320	2426.934	6327.897	7944.244	6604.349	1272.204	2192.142
1535.320	2427.135	6328.946	7944.607	6604.607	1272.204	2192.387
1535.320	2427.364	6329.993	7944.828	6604.607	1272.204	2192.387
1535.320	2427.572	6330.984	7944.828	6604.607	1272.420	2192.387
1535.320	2427.572	6332.188	7945.184	6604.812	1272.420	2192.387
1535.531	2427.787	6333.391	7945.184	6604.812	1272.420	2192.387
1535.531	2427.787	6334.623	7945.184	6605.019	1272.420	2192.607
1535.531	2427.787	6335.997	7945.184	6605.019	1272.627	2192.607
1535.531	2427.787	6337.396	7945.407	6605.379	1272.627	2192.926
1535.531	2428.092	6338.914	7945.407	6605.379	1272.627	2192.926
1536.045	2428.092	6340.420	7945.794	6605.846	1272.869	2193.210
1536.045	2428.092	6342.112	7946.040	6606.200	1272.869	2193.210
1536.045	2428.339	6343.810	7946.265	6606.636	1273.083	2193.433
1536.045	2428.339	6345.485	7946.471	6607.077	1273.083	2193.433
1536.276	2428.339	6347.137	7946.688	6607.551	1273.329	2193.433
1536.276	2428.339	6349.143	7946.688	6608.113	1273.329	2193.433
1536.276	2428.339	6350.783	7947.078	6608.695	1273.329	2193.433
1536.515	2428.339	6352.411	7947.319	6609.301	1273.555	2193.433
1536.515	2428.549	6353.950	7947.579	6609.970	1273.555	2193.657
1536.515	2428.549	6355.647	7947.842	6610.690	1273.555	2193.657
1536.515	2428.904	6357.143	7948.069	6611.373	1273.555	2194.034
1536.757	2429.162	6358.695	7948.290	6612.297	1273.817	2194.336
1536.757	2429.482	6360.124	7948.507	6612.899	1273.817	2194.645
1536.757	2429.765	6361.729	7948.507	6613.496	1273.817	2194.962
1536.983	2430.091	6363.083	7948.938	6614.035	1274.105	2195.267
1536.983	2430.367	6364.616	7949.163	6614.554	1274.105	2195.517
1536.983	2430.609	6365.909	7949.163	6614.990	1274.422	2195.740
1537.294	2430.838	6367.370	7949.469	6615.374	1274.422	2195.740
1537.294	2431.051	6368.669	7949.469	6615.766	1274.751	2196.099
1537.294	2431.270	6370.053	7949.469	6616.144	1274.751	2196.099
1537.566	2431.530	6371.378	7949.714	6616.511	1275.049	2196.354
1537.566	2431.755	6372.631	7949.714	6616.836	1275.049	2196.354
1537.566	2431.992	6373.944	7949.714	6617.156	1275.367	2196.354
1537.866	2432.233	6375.222	7949.941	6617.382	1275.367	2196.599
1537.866	2432.515	6376.480	7949.941	6617.605	1275.629	2196.599
1537.866	2432.750	6377.747	7950.179	6617.605	1275.629	2196.599
1538.157	2433.001	6379.040	7950.179	6617.923	1275.863	2196.917
1538.157	2433.220	6380.239	7950.586	6617.923	1275.863	2196.917
1538.157	2433.220	6381.449	7950.846	6618.146	1275.863	2197.176
1538.391	2433.624	6382.576	7951.154	6618.146	1276.138	2197.176
1538.391	2433.624	6383.796	7951.446	6618.393	1276.138	2197.425
1538.391	2433.989	6384.823	7951.691	6618.393	1276.138	2197.425
1538.391	2433.989	6385.849	7951.906	6618.644	1276.138	2197.425
1538.391	2434.244	6386.897	7951.906	6618.644	1276.407	2197.647
1538.624	2434.244	6387.905	7952.212	6618.887	1276.407	2197.647
1538.624	2434.244	6388.844	7952.212	6618.887	1276.407	2197.647
1538.624	2434.456	6389.850	7952.477	6619.149	1276.407	2197.958
1538.624	2434.456	6390.849	7952.477	6619.149	1276.616	2197.958
1538.624	2434.456	6391.750	7952.477	6619.354	1276.616	2198.265
1538.624	2434.757	6392.629	7952.715	6619.354	1276.616	2198.265
1538.624	2434.757	6393.526	7952.715	6619.354	1276.616	2198.682
1538.851	2435.108	6394.286	7952.986	6619.354	1276.902	2199.004
1538.851	2435.333	6394.977	7952.986	6619.354	1276.902	2199.389
1538.851	2435.600	6395.645	7953.374	6619.354	1277.167	2199.800
1538.851	2435.902	6396.267	7953.612	6619.560	1277.167	2200.254
1539.077	2436.185	6396.850	7953.852	6619.560	1277.481	2200.699
1539.077	2436.512	6397.362	7954.123	6619.855	1277.481	2201.257
1539.077	2436.814	6397.884	7954.395	6620.059	1277.748	2201.729
1539.292	2437.140	6398.404	7954.694	6620.276	1277.748	2202.118
1539.292	2437.448	6398.884	7955.025	6620.276	1277.748	2202.452
1539.292	2437.750	6399.395	7955.408	6620.693	1277.748	2202.839
1539.292	2437.997	6399.924	7955.795	6620.925	1277.975	2203.204
1539.292	2437.997	6400.461	7956.188	6621.135	1277.975	2203.484
1539.292	2438.297	6401.007	7956.535	6621.346	1277.975	2203.701
1539.292	2438.297	6401.506	7956.933	6621.346	1277.975	2204.411
1539.292	2438.297	6402.064	7957.357	6621.675	1277.975	2204.411
1539.292	2438.500	6402.640	7957.765	6621.675	1277.975	2205.250
1539.501	2438.500	6403.305	7958.159	6621.883	1277.975	2206.019
1539.501	2438.500	6403.965	7958.552	6621.883	1278.204	2206.019
1539.501	2438.500	6404.654	7958.916	6621.883	1278.204	2206.019
1539.743	2438.500	6405.453	7959.288	6621.883	1278.204	2206.234
1539.743	2438.808	6406.342	7959.670	6622.164	1278.204	2206.234
1539.743	2438.808	6407.263	7960.058	6622.164	1278.204	2206.518
1539.743	2439.036	6408.180	7960.419	6622.413	1278.204	2206.518
1539.743	2439.036	6409.267	7960.769	6622.413	1278.204	2206.926
1539.743	2439.295	6410.344	7961.065	6622.704	1278.204	2207.154
1539.743	2439.295	6411.417	7961.280	6622.704	1278.204	2207.394
1539.743	2439.583	6412.586	7961.280	6622.993	1278.204	2207.635
1539.970	2439.583	6413.692	7961.619	6622.993	1278.448	2207.873
1539.970	2439.963	6414.840	7961.619	6623.363	1278.448	2208.502
1539.970	2439.963	6415.947	7961.897	6623.363	1278.448	2208.795
1539.970	2440.432	6416.992	7961.897	6623.761	1278.657	2209.126
1539.970	2440.667	6417.991	7962.125	6623.963	1278.657	2209.472
1539.970	2440.923	6419.153	7962.125	6623.963	1278.657	2209.821
1539.970	2441.206	6420.172	7962.125	6624.213	1278.897	2210.213
1540.182	2441.494	6421.036	7962.443	6624.213	1278.897	2210.559
1540.182	2441.855	6421.984	7962.443	6624.522	1278.897	2210.852
1540.182	2442.159	6422.756	7962.811	6624.778	1279.104	2211.765
1540.472	2442.489	6423.568	7963.171	6625.110	1279.104	2211.995
1540.472	2442.758	6424.315	7963.523	6625.471	1279.104	2212.637
1540.472	2443.048	6425.034	7963.858	6625.884	1279.104	2212.637
1540.472	2443.265	6425.609	7964.210	6626.269	1279.104	2212.917
1540.711	2443.504	6426.132	7964.515	6626.702	1279.104	2212.917
1540.711	2443.737	6426.754	7964.824	6627.091	1279.104	2212.917
1540.711	2443.983	6427.253	7964.824	6627.492	1279.104	2213.148
1540.711	2444.257	6427.692	7965.120	6627.856	1279.361	2213.148
1540.711	2444.473	6428.047	7965.120	6628.174	1279.361	2213.434
1540.921	2444.473	6428.340	7965.337	6628.389	1279.581	2213.991
1540.921	2444.824	6428.589	7965.609	6628.389	1279.581	2214.260
1541.170	2444.824	6428.841	7965.953	6628.602	1279.581	2215.265
1541.170	2445.141	6429.133	7966.488	6628.819	1279.839	2215.583
1541.415	2445.141	6429.418	7967.015	6629.111	1279.839	2215.900
1541.415	2445.370	6429.716	7967.528	6629.447	1279.839	2216.393
1541.642	2445.370	6430.024	7967.997	6629.788	1280.106	2216.713
1541.642	2445.653	6430.342	7968.424	6630.149	1280.106	2217.051
1541.853	2445.653	6430.670	7968.893	6630.562	1280.106	2217.442
1541.853	2445.955	6430.985	7969.327	6630.985	1280.363	2217.880
1542.056	2445.955	6431.303	7969.832	6631.400	1280.363	2218.285
1542.056	2446.302	6431.628	7970.376	6631.783	1280.363	2218.663
1542.056	2446.302	6431.946	7970.896	6632.257	1280.604	2219.054
1542.285	2446.710	6432.231	7971.358	6632.765	1280.604	2219.379
1542.285	2446.938	6432.508	7971.801	6633.275	1280.604	2219.695
1542.285	2446.938	6432.743	7972.316	6633.744	1280.804	2220.014
1542.285	2447.282	6432.978	7972.823	6634.285	1280.804	2220.324
1542.519	2447.282	6433.205	7973.362	6634.956	1280.804	2220.596
1542.519	2447.579	6433.406	7973.866	6635.615	1280.804	2220.596
1542.519	2447.579	6433.610	7974.396	6636.216	1281.057	2220.953
1542.519	2447.579	6433.610	7974.932	6636.824	1281.057	2220.953
1542.751	2447.833	6433.919	7975.468	6637.422	1281.265	2221.220
1542.751	2447.833	6433.919	7975.914	6638.011	1281.265	2221.220
1542.751	2447.833	6434.248	7976.336	6638.513	1281.510	2221.220
1542.751	2447.833	6434.248	7976.673	6639.022	1281.510	2221.432
1542.751	2448.034	6434.507	7977.019	6639.513	1281.776	2221.432
1542.751	2448.034	6434.507	7977.376	6640.056	1281.776	2221.432
1542.751	2448.034	6434.507	7977.757	6640.570	1281.998	2221.686
1542.751	2448.390	6434.778	7978.149	6640.991	1281.998	2221.686
1542.751	2448.390	6434.778	7978.600	6641.337	1282.246	2222.018
1542.751	2448.834	6435.182	7979.119	6641.659	1282.246	2222.232
1542.980	2449.054	6435.454	7979.607	6641.869	1282.459	2222.445
1542.980	2449.363	6435.753	7980.061	6642.081	1282.459	2222.719
1542.980	2449.609	6436.113	7980.609	6642.081	1282.668	2223.045
1543.305	2449.880	6436.541	7981.090	6642.415	1282.668	2223.358
1543.305	2450.142	6437.092	7981.529	6642.415	1282.934	2223.766
1543.553	2450.398	6437.799	7981.870	6642.415	1282.934	2224.186
1543.553	2450.661	6438.427	7982.143	6642.415	1283.180	2224.617
1543.553	2450.947	6439.086	7982.371	6642.709	1283.180	2225.001
1543.776	2451.205	6439.883	7982.586	6643.046	1283.546	2225.429
1543.776	2451.483	6440.666	7982.586	6643.431	1283.748	2225.814
1543.776	2451.712	6441.423	7982.959	6643.730	1283.959	2226.135
1544.003	2451.932	6442.257	7982.959	6644.080	1283.959	2226.483
1544.003	2452.159	6443.037	7983.266	6644.390	1284.236	2226.857
1544.225	2452.159	6443.690	7983.266	6644.695	1284.236	2227.240
1544.225	2452.602	6444.305	7983.504	6644.993	1284.480	2227.562
1544.225	2452.821	6444.940	7983.745	6645.270	1284.480	2228.260
1544.449	2452.821	6445.522	7983.959	6645.556	1284.480	2228.531
1544.449	2453.177	6446.020	7984.225	6645.803	1284.729	2228.746
1544.449	2453.177	6446.424	7984.491	6646.008	1284.729	2228.746
1544.449	2453.557	6446.792	7984.732	6646.008	1284.729	2228.997
1544.668	2453.557	6447.085	7985.005	6646.342	1284.729	2229.678
1544.668	2453.929	6447.341	7985.254	6646.342	1284.729	2230.509
1544.668	2453.929	6447.557	7985.495	6646.342	1284.729	2231.164
1544.668	2454.237	6447.775	7985.740	6646.585	1284.729	2231.164
1544.668	2454.237	6448.013	7985.965	6646.585	1284.729	2231.467
1544.668	2454.609	6448.375	7985.965	6646.585	1284.984	2231.715
1544.668	2454.609	6448.822	7986.322	6646.585	1284.984	2232.034
1544.930	2455.005	6449.282	7986.322	6646.585	1284.984	2232.390
1544.930	2455.270	6449.764	7986.610	6646.851	1285.263	2232.787
1544.930	2455.512	6450.409	7986.610	6646.851	1285.263	2233.171
1545.248	2455.776	6451.136	7986.610	6646.851	1285.484	2233.601
1545.248	2456.081	6451.979	7986.855	6647.174	1285.484	2234.048
1545.481	2456.375	6452.774	7986.855	6647.174	1285.781	2234.545
1545.481	2456.647	6453.604	7987.091	6647.504	1285.781	2234.961
1545.746	2456.944	6454.487	7987.091	6647.737	1286.100	2235.459
1545.746	2457.239	6455.576	7987.404	6647.973	1286.100	2236.030
1545.984	2457.535	6456.549	7987.609	6648.206	1286.383	2236.603
1545.984	2457.850	6457.518	7987.609	6648.465	1286.383	2237.076
1546.208	2458.113	6458.775	7988.005	6648.700	1286.708	2237.581
1546.208	2458.363	6459.713	7988.249	6648.930	1286.708	2238.092
1546.426	2458.637	6460.800	7988.249	6649.160	1287.019	2238.626
1546.426	2458.864	6462.132	7988.675	6649.362	1287.019	2239.070
1546.426	2459.094	6463.040	7988.876	6649.362	1287.271	2239.534
1546.661	2459.094	6464.128	7988.876	6649.739	1287.271	2240.024
1546.661	2459.453	6465.310	7989.261	6649.739	1287.491	2240.432
1547.280	2459.453	6466.230	7989.261	6650.109	1287.491	2240.810
1547.280	2459.707	6467.157	7989.607	6650.109	1287.491	2241.184
1547.280	2459.707	6468.092	7989.607	6650.401	1287.730	2241.499
1547.280	2459.944	6468.996	7989.902	6650.401	1287.730	2241.781
1547.280	2459.944	6469.776	7989.902	6650.740	1287.730	2241.998
1547.689	2459.944	6470.505	7989.902	6650.740	1287.730	2241.998
1548.202	2459.944	6471.218	7990.108	6651.065	1287.730	2242.337
1548.202	2459.944	6471.833	7990.108	6651.065	1287.944	2242.337
1548.202	2459.944	6472.423	7990.108	6651.389	1287.944	2242.337
1548.202	2459.944	6472.808	7990.108	6651.389	1287.944	2242.337
1548.202	2459.944	6473.105	7990.108	6651.728	1287.944	2242.337
1548.882	2460.145	6473.361	7990.374	6651.728	1287.944	2242.337
1548.882	2460.145	6473.572	7990.374	6651.950	1287.944	2242.587
1548.882	2460.145	6473.572	7990.374	6651.950	1287.944	2242.587
1549.097	2460.464	6474.004	7990.374	6651.950	1288.158	2243.000
1549.097	2460.464	6474.328	7990.374	6651.950	1288.158	2243.242
1549.097	2460.810	6474.713	7990.593	6651.950	1288.358	2243.529
1549.407	2461.033	6475.215	7990.593	6651.950	1288.358	2243.866
1549.407	2461.258	6475.817	7990.593	6651.950	1288.569	2244.209
1549.658	2461.499	6476.507	7990.593	6651.950	1288.569	2244.570
1549.658	2461.779	6477.416	7990.852	6652.206	1288.832	2245.003
1549.921	2462.068	6478.223	7990.852	6652.206	1288.832	2245.456
1549.921	2462.400	6478.994	7991.091	6652.502	1289.150	2245.871
1549.921	2462.727	6479.867	7991.091	6652.502	1289.150	2246.281
1550.215	2462.993	6480.845	7991.303	6652.894	1289.492	2246.668
1550.215	2463.272	6481.869	7991.303	6653.130	1289.492	2247.066
1550.419	2463.521	6482.621	7991.303	6653.397	1289.788	2247.484
1550.419	2463.794	6483.687	7991.578	6653.669	1289.788	2247.869
1550.637	2464.062	6484.646	7991.578	6653.937	1290.054	2248.214
1550.637	2464.322	6485.248	7991.791	6654.198	1290.054	2248.600
1550.637	2464.533	6485.853	7991.791	6654.471	1290.263	2248.922
1550.926	2464.785	6486.463	7992.003	6654.742	1290.263	2249.212
1550.926	2465.004	6487.016	7992.003	6655.014	1290.263	2249.479
1550.926	2465.215	6487.503	7992.206	6655.281	1290.485	2249.705
1550.926	2465.215	6487.900	7992.206	6655.537	1290.485	2249.705
1551.139	2465.541	6488.345	7992.206	6655.792	1290.485	2250.021
1551.139	2465.541	6488.659	7992.206	6656.050	1290.485	2250.021
1551.139	2465.783	6488.975	7992.437	6656.333	1290.485	2250.021
1551.139	2465.783	6489.336	7992.437	6656.607	1290.485	2250.021
1551.139	2465.783	6489.690	7992.751	6656.862	1290.485	2250.242
1551.139	2465.783	6490.117	7992.751	6657.093	1290.485	2250.242
1551.139	2465.783	6490.602	7993.107	6657.304	1290.485	2250.533
1551.139	2465.783	6491.228	7993.326	6657.529	1290.485	2250.771
1551.139	2465.783	6492.014	7993.609	6657.529	1290.728	2251.031
1551.139	2466.069	6492.952	7993.857	6657.930	1290.728	2251.333
1551.139	2466.069	6493.765	7994.118	6657.930	1290.728	2251.630
1551.375	2466.423	6494.827	7994.339	6658.312	1291.027	2251.987
1551.375	2466.629	6495.863	7994.339	6658.524	1291.027	2252.365
1551.375	2466.881	6496.932	7994.724	6658.524	1291.270	2252.774
1551.620	2467.103	6498.106	7994.724	6658.912	1291.270	2253.219
1551.620	2467.354	6499.389	7995.027	6658.912	1291.534	2253.699
1551.620	2467.626	6500.730	7995.027	6659.340	1291.534	2254.153
1551.861	2467.885	6501.997	7995.391	6659.552	1291.848	2254.638
1551.861	2468.159	6503.253	7995.608	6659.814	1291.848	2255.110
1551.861	2468.418	6504.637	7995.848	6660.063	1292.070	2255.578
1551.861	2468.681	6505.962	7996.092	6660.335	1292.070	2256.150
1552.144	2468.942	6507.153	7996.317	6660.613	1292.070	2256.730
1552.144	2469.209	6508.363	7996.565	6660.892	1292.301	2257.260
1552.144	2469.464	6509.581	7996.777	6661.208	1292.301	2257.824
1552.431	2469.726	6510.610	7997.006	6661.619	1292.301	2258.362
1552.431	2469.941	6511.724	7997.006	6662.048	1292.301	2258.792
1552.639	2469.941	6512.761	7997.326	6662.515	1292.518	2259.195
1552.639	2470.354	6513.731	7997.326	6662.930	1292.518	2259.503
1552.891	2470.354	6514.706	7997.541	6663.358	1292.518	2259.741
1552.891	2470.699	6515.880	7997.541	6663.793	1292.518	2259.943
1552.891	2470.699	6516.908	7997.541	6664.265	1292.772	2259.943
1553.091	2470.928	6518.029	7997.868	6664.684	1292.772	2260.369
1553.091	2470.928	6519.203	7997.868	6665.045	1292.772	2260.604
1553.091	2471.166	6520.405	7998.228	6665.305	1292.772	2260.966
1553.091	2471.166	6521.640	7998.228	6665.526	1292.772	2261.273
1553.091	2471.391	6522.956	7998.611	6665.526	1292.772	2261.630
1553.091	2471.391	6524.086	7998.611	6665.871	1292.772	2261.987
1553.091	2471.391	6525.240	7998.847	6665.871	1292.772	2262.294
1553.091	2471.674	6526.348	7998.847	6666.171	1292.772	2262.606
1553.091	2471.674	6527.279	7998.847	6666.171	1293.053	2262.939
1553.321	2471.884	6528.094	7998.847	6666.477	1293.053	2263.253
1553.321	2471.884	6528.828	7999.088	6666.477	1293.360	2263.628
1553.321	2472.084	6529.482	7999.088	6666.734	1293.360	2264.011
1553.321	2472.084	6530.013	7999.088	6666.734	1293.679	2264.350
1553.321	2472.290	6530.463	7999.291	6666.956	1293.679	2264.657
1553.557	2472.290	6530.847	7999.291	6666.956	1294.035	2264.978
1553.557	2472.564	6531.190	7999.291	6666.956	1294.035	2265.349
1553.557	2472.564	6531.557	7999.574	6666.956	1294.353	2265.701
1553.557	2473.002	6532.012	7999.574	6666.956	1294.353	2266.062
1553.557	2473.260	6532.496	7999.932	6666.956	1294.643	2266.378
1553.797	2473.658	6533.134	8000.165	6666.956	1294.643	2266.685
1553.797	2474.027	6533.923	8000.452	6667.247	1294.870	2267.032
1553.797	2474.427	6534.742	8000.830	6667.247	1294.870	2267.506
1554.058	2474.737	6535.477	8001.271	6667.556	1295.106	2268.593
1554.058	2475.049	6536.410	8001.785	6667.556	1295.106	2268.956
1554.270	2475.328	6537.377	8002.346	6667.976	1295.318	2269.260
1554.270	2475.585	6538.210	8002.923	6668.214	1295.318	2269.633
1554.519	2475.585	6539.081	8003.630	6668.523	1295.318	2269.960
1554.519	2475.943	6539.936	8004.422	6668.821	1295.630	2270.295
1554.782	2475.943	6540.639	8005.126	6669.203	1295.630	2270.560
1554.782	2476.269	6541.241	8005.802	6669.583	1295.840	2270.785
1555.032	2476.269	6541.791	8006.477	6669.988	1295.840	2271.002
1555.032	2476.627	6542.231	8007.099	6670.509	1295.840	2271.210
1555.287	2476.858	6542.572	8007.649	6671.037	1296.107	2271.210
1555.287	2477.070	6542.854	8008.095	6671.533	1296.107	2271.438
1555.287	2477.070	6543.125	8008.526	6672.003	1296.107	2271.438
1555.539	2477.466	6543.473	8008.886	6672.560	1296.107	2271.438
1555.539	2477.466	6544.036	8009.230	6673.124	1296.107	2271.438
1555.539	2477.852	6544.637	8009.506	6673.665	1296.325	2271.753
1555.539	2478.077	6545.318	8009.779	6674.208	1296.325	2272.006
1555.539	2478.077	6546.028	8010.082	6674.860	1296.325	2272.328
1555.539	2478.493	6546.832	8010.298	6675.565	1296.325	2272.674
1555.816	2478.707	6547.704	8010.524	6676.230	1296.601	2273.061
1555.816	2478.940	6548.702	8010.524	6676.974	1296.601	2273.510
1556.063	2479.205	6549.625	8011.044	6677.760	1296.888	2273.914
1556.063	2479.483	6550.597	8011.290	6678.576	1296.888	2274.317
1556.351	2479.753	6551.576	8011.505	6679.291	1297.238	2274.803
1556.351	2480.009	6552.529	8011.811	6679.963	1297.238	2275.343
1556.647	2480.320	6553.419	8012.264	6680.693	1297.618	2275.820
1556.647	2480.577	6554.248	8012.873	6681.371	1297.618	2276.288
1556.961	2480.921	6555.131	8013.518	6681.994	1297.916	2276.696
1556.961	2481.261	6555.971	8014.137	6682.581	1297.916	2277.176
1557.240	2481.597	6556.619	8014.784	6683.111	1298.295	2277.703
1557.240	2481.916	6557.178	8015.400	6683.733	1298.295	2278.116
1557.482	2482.287	6557.676	8015.880	6684.328	1298.647	2278.469
1557.482	2482.643	6558.096	8016.263	6684.922	1298.647	2278.849
1557.482	2483.018	6558.408	8016.576	6685.480	1298.647	2279.144
1557.482	2483.370	6558.682	8016.865	6686.011	1298.955	2279.438
1557.482	2483.694	6558.882	8017.234	6686.550	1298.955	2279.700
1557.482	2484.041	6558.882	8017.650	6687.035	1299.224	2279.945
1557.482	2484.292	6559.174	8018.099	6687.396	1299.224	2279.945
1557.482	2484.510	6559.174	8018.471	6687.750	1299.488	2280.225
1557.482	2484.741	6559.578	8018.904	6688.028	1299.488	2280.225
1557.482	2484.965	6559.910	8018.904	6688.270	1299.698	2280.225
1557.482	2484.965	6560.402	8019.501	6688.516	1299.698	2280.465
1557.482	2485.246	6560.937	8019.943	6688.764	1299.698	2280.465
1557.482	2485.246	6561.458	8020.326	6689.021	1299.698	2280.818
1557.482	2485.246	6562.063	8020.648	6689.314	1299.698	2281.031
1557.482	2485.246	6562.755	8020.885	6689.630	1299.930	2281.274
1557.720	2485.451	6563.549	8021.128	6689.928	1299.930	2281.591
1557.720	2485.451	6564.450	8021.394	6690.228	1299.930	2281.979
1557.932	2485.775	6565.386	8021.692	6690.560	1300.196	2282.355
1557.932	2485.991	6566.365	8022.010	6690.915	1300.196	2282.798
1558.135	2485.991	6567.514	8022.332	6691.269	1300.406	2283.280
1558.135	2486.387	6568.762	8022.649	6691.612	1300.406	2283.770
1558.383	2486.591	6569.979	8022.908	6691.928	1300.655	2284.342
1558.383	2486.801	6571.295	8023.154	6692.234	1300.655	2284.935
1558.614	2487.001	6572.764	8023.408	6692.549	1300.934	2285.456
1558.614	2487.243	6574.129	8023.718	6692.853	1300.934	2286.092
1558.614	2487.445	6575.905	8024.056	6693.163	1301.152	2286.638
1558.898	2487.445	6577.504	8024.056	6693.469	1301.152	2287.296
1558.898	2487.845	6579.398	8024.425	6693.739	1301.415	2287.836
1558.898	2487.845	6581.196	8024.686	6694.047	1301.415	2288.429
1558.898	2488.220	6583.252	8024.909	6694.425	1301.664	2289.011
1558.898	2488.428	6585.253	8024.909	6694.868	1301.664	2289.580
1559.149	2488.428	6587.155	8025.239	6695.328	1301.875	2290.059
1559.149	2488.793	6589.296	8025.239	6695.758	1301.875	2290.399
1559.149	2488.793	6591.198	8025.463	6696.232	1301.875	2290.683
1559.149	2489.191	6593.141	8025.463	6696.733	1301.875	2290.930
1559.387	2489.405	6594.935	8025.670	6697.184	1301.875	2291.179
1559.387	2489.648	6596.594	8025.670	6697.557	1302.115	2291.425
1559.387	2489.892	6598.151	8025.670	6697.954	1302.115	2291.758
1559.387	2490.200	6599.518	8025.670	6698.350	1302.326	2292.126
1559.387	2490.485	6600.775	8025.670	6698.744	1302.326	2292.534
1559.387	2490.813	6601.863	8025.916	6699.093	1302.649	2292.955
1559.387	2491.093	6602.914	8026.246	6699.442	1302.649	2293.406
1559.607	2491.352	6603.906	8026.246	6699.769	1303.062	2294.006
1559.607	2491.604	6604.866	8026.246	6700.084	1303.304	2294.573
1559.607	2491.827	6605.847	8026.246	6700.359	1303.520	2295.159
1559.848	2492.027	6606.785	8026.476	6700.636	1303.520	2295.797
1559.848	2492.027	6607.783	8026.476	6700.893	1303.819	2296.386
1559.848	2492.268	6608.822	8026.476	6701.205	1303.819	2296.925
1560.051	2492.268	6609.815	8026.720	6701.559	1303.819	2297.449
1560.051	2492.562	6610.832	8026.720	6701.926	1303.819	2298.105
1560.051	2492.903	6611.782	8026.720	6702.360	1303.819	2298.749
1560.051	2493.345	6612.719	8027.028	6702.768	1303.819	2299.380
1560.325	2493.877	6613.572	8027.442	6703.222	1304.030	2299.940
1560.325	2494.495	6614.506	8027.689	6703.734	1304.030	2300.692
1560.325	2495.021	6615.355	8027.689	6704.242	1304.277	2301.498
1560.325	2495.637	6616.249	8027.905	6704.679	1304.277	2302.155
1560.325	2496.305	6617.179	8028.126	6705.121	1304.277	2302.782
1560.595	2496.989	6618.212	8028.436	6705.539	1304.526	2303.441
1560.595	2497.594	6619.320	8028.759	6705.919	1304.526	2304.091
1560.595	2498.142	6620.535	8029.054	6706.191	1304.526	2304.734
1560.595	2498.622	6621.823	8029.330	6706.448	1304.526	2305.255
1560.796	2499.110	6623.129	8029.612	6706.680	1304.526	2305.708
1560.796	2499.662	6624.602	8029.863	6706.680	1304.818	2306.209
1561.003	2500.170	6626.102	8030.251	6706.973	1304.818	2306.668
1561.003	2500.604	6627.646	8030.675	6706.973	1305.095	2307.145
1561.210	2501.133	6629.128	8031.148	6707.232	1305.095	2307.557
1561.210	2501.645	6630.706	8031.570	6707.232	1305.338	2308.037
1561.210	2502.141	6632.158	8032.042	6707.535	1305.338	2308.501
1561.529	2502.563	6633.669	8032.588	6707.535	1305.338	2309.110
1561.529	2502.992	6635.119	8033.066	6707.924	1305.589	2309.671
1561.878	2503.479	6636.494	8033.579	6708.150	1305.589	2310.225
1561.878	2503.963	6637.867	8034.010	6708.366	1305.809	2310.916
1562.275	2504.522	6639.046	8034.380	6708.576	1305.809	2311.739
1562.484	2505.071	6640.084	8034.763	6708.783	1306.059	2312.435
1562.713	2505.563	6640.978	8035.231	6708.984	1306.059	2313.182
1562.955	2506.046	6641.750	8035.740	6708.984	1306.342	2314.000
1563.214	2506.535	6642.411	8036.224	6709.334	1306.342	2314.749
1563.499	2506.960	6642.957	8036.694	6709.334	1306.624	2315.729
1563.788	2507.369	6643.489	8037.240	6709.632	1306.624	2316.513
1564.073	2507.915	6644.104	8037.917	6709.632	1306.994	2317.467
1564.351	2508.414	6644.857	8038.750	6709.850	1306.994	2318.399
1564.588	2508.905	6645.752	8039.677	6709.850	1307.387	2319.492
1564.850	2509.460	6646.870	8040.773	6709.850	1307.649	2320.418
1565.130	2509.993	6648.106	8041.882	6710.076	1307.956	2321.512
1565.432	2510.528	6649.660	8043.405	6710.277	1308.240	2322.602
1565.712	2511.231	6651.383	8045.094	6710.609	1308.565	2323.760
1566.005	2511.883	6653.354	8047.144	6711.127	1308.970	2324.776
1566.271	2512.594	6655.497	8049.684	6711.941	1309.386	2325.925
1566.516	2513.363	6658.039	8052.614	6713.020	1309.828	2327.010
1566.759	2514.179	6660.615	8055.896	6714.439	1310.303	2328.007
1567.079	2515.016	6663.370	8059.431	6716.318	1310.856	2329.094
1567.768	2515.806	6666.839	8063.097	6718.533	1311.429	2330.105
1568.181	2516.709	6670.116	8066.905	6721.148	1311.926	2330.990
1568.514	2517.585	6673.528	8070.919	6724.216	1312.483	2331.804
1568.818	2518.435	6677.004	8075.139	6727.847	1313.046	2332.777
1569.146	2519.241	6680.703	8079.809	6731.706	1313.611	2333.488
