Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z	RHand_X	RHand_Y	RHand_Z
3027.537	3629.410	1500.899	3370.120	3838.154	3590.423	2968.974	2424.581	2534.226
3027.835	3629.645	1501.136	3373.029	3838.508	3595.743	2971.777	2426.029	2538.434
3028.198	3629.645	1501.136	3375.989	3838.960	3601.328	2974.921	2427.583	2542.583
3028.584	3629.951	1501.136	3379.401	3839.470	3606.984	2978.334	2429.156	2546.921
3029.005	3629.951	1501.359	3383.090	3839.983	3612.900	2981.945	2430.895	2551.090
3029.392	3630.199	1501.359	3386.920	3840.446	3618.635	2985.568	2432.594	2555.225
3029.810	3630.199	1501.359	3391.055	3840.446	3624.649	2989.289	2434.520	2559.274
3030.282	3630.199	1501.359	3395.333	3840.932	3630.197	2992.989	2436.476	2563.448
3030.849	3630.199	1501.359	3399.767	3841.277	3635.607	2996.789	2438.614	2567.358
3031.381	3630.199	1501.576	3404.297	3841.547	3640.882	3000.505	2440.925	2571.388
3031.935	3630.199	1501.576	3408.709	3841.876	3645.695	3003.941	2442.592	2575.163
3032.436	3630.199	1501.576	3413.024	3842.209	3650.059	3007.393	2444.614	2578.607
3032.926	3630.199	1501.793	3417.172	3842.639	3653.886	3010.803	2446.820	2581.841
3033.404	3630.472	1501.793	3421.086	3842.961	3657.412	3013.889	2448.735	2584.756
3033.856	3630.472	1502.010	3424.698	3843.353	3660.459	3016.794	2450.593	2587.302
3034.243	3630.692	1502.010	3427.881	3843.835	3663.144	3019.379	2452.131	2589.560
3034.599	3630.692	1502.010	3430.813	3844.295	3665.323	3021.700	2453.692	2591.467
3034.902	3630.692	1502.238	3433.227	3844.729	3667.093	3023.663	2454.823	2593.157
3035.136	3630.942	1502.238	3435.218	3845.028	3668.443	3025.362	2455.978	2594.442
3035.136	3630.942	1502.238	3436.650	3845.392	3669.363	3026.761	2456.992	2595.468
3035.460	3631.213	1502.238	3437.558	3845.392	3669.940	3027.798	2457.692	2596.278
3035.460	3631.213	1502.442	3437.904	3845.603	3670.161	3028.367	2457.692	2596.603
3035.460	3631.500	1502.442	3438.157	3845.603	3670.376	3028.677	2458.123	2596.836
3035.460	3631.500	1502.716	3438.822	3845.902	3671.046	3028.677	2458.123	2596.836
3035.778	3631.782	1502.716	3439.931	3846.227	3672.050	3029.113	2458.123	2597.229
3036.025	3631.782	1503.123	3441.475	3846.654	3673.483	3029.886	2458.517	2597.824
3036.377	3632.070	1503.394	3443.566	3847.139	3675.146	3031.120	2459.110	2598.801
3036.689	3632.070	1503.669	3446.033	3847.563	3677.189	3032.568	2459.843	2599.954
3037.095	3632.273	1504.000	3448.901	3848.158	3679.756	3034.549	2460.745	2601.575
3037.585	3632.273	1504.341	3452.341	3848.923	3682.664	3036.779	2461.755	2603.396
3038.166	3632.562	1504.713	3455.792	3849.989	3685.917	3039.494	2462.919	2605.583
3038.702	3632.562	1505.042	3459.845	3851.174	3689.794	3042.558	2464.123	2608.142
3039.227	3632.907	1505.384	3464.263	3852.696	3693.977	3046.023	2465.423	2611.069
3039.731	3632.907	1505.693	3468.925	3854.296	3698.766	3049.795	2466.767	2614.293
3040.364	3633.285	1505.969	3473.835	3856.126	3704.065	3053.711	2467.973	2617.804
3040.949	3633.510	1506.274	3479.079	3858.222	3709.932	3057.835	2469.255	2621.527
3041.493	3633.746	1506.557	3484.253	3860.516	3716.325	3061.563	2469.915	2625.556
3042.049	3633.999	1506.771	3489.140	3863.075	3722.651	3065.660	2471.048	2629.391
3042.550	3634.270	1506.973	3493.730	3865.381	3729.297	3069.551	2472.061	2633.186
3043.056	3634.270	1507.195	3497.615	3867.781	3735.344	3073.226	2472.926	2636.907
3043.504	3634.682	1507.469	3501.102	3870.169	3740.987	3076.790	2473.696	2640.509
3043.918	3634.934	1507.786	3504.133	3872.230	3746.150	3080.080	2474.276	2643.907
3044.287	3634.934	1508.070	3506.609	3874.168	3750.695	3083.194	2474.937	2647.140
3044.611	3635.334	1508.375	3508.675	3875.841	3754.486	3085.985	2475.410	2650.209
3044.829	3635.334	1508.664	3510.133	3877.277	3757.606	3088.629	2475.741	2653.201
3044.829	3635.734	1508.960	3511.381	3878.651	3760.232	3091.057	2475.990	2656.010
3045.057	3635.734	1509.228	3512.381	3879.664	3762.386	3093.327	2475.990	2658.669
3045.057	3636.160	1509.228	3513.167	3880.655	3764.128	3095.484	2476.242	2661.174
3045.057	3636.396	1509.569	3513.683	3881.357	3765.334	3097.395	2476.242	2663.422
3045.057	3636.396	1509.569	3513.981	3881.973	3766.246	3098.947	2476.242	2665.385
3045.427	3636.778	1509.812	3513.981	3882.529	3766.778	3100.293	2476.449	2667.018
3045.634	3636.778	1509.812	3514.251	3882.972	3766.979	3101.367	2476.658	2668.310
3045.873	3637.061	1509.812	3514.251	3883.245	3766.979	3102.364	2476.658	2669.230
3046.138	3637.061	1510.081	3514.251	3883.245	3767.188	3103.094	2477.066	2669.959
3046.366	3637.300	1510.081	3514.455	3883.474	3767.525	3103.580	2477.356	2670.371
3046.576	3637.300	1510.081	3514.455	3883.474	3768.003	3104.003	2477.356	2670.582
3046.811	3637.300	1510.081	3514.815	3883.474	3768.559	3104.296	2477.749	2670.582
3047.058	3637.300	1510.081	3515.055	3883.474	3768.997	3104.496	2477.749	2670.582
3047.420	3637.519	1510.081	3515.055	3883.474	3769.348	3104.496	2478.104	2670.582
3047.764	3637.519	1510.081	3515.378	3883.474	3769.624	3104.711	2478.104	2670.582
3048.057	3637.519	1510.081	3515.378	3883.474	3769.875	3104.711	2478.376	2670.582
3048.388	3637.519	1510.081	3515.619	3883.474	3769.875	3104.711	2478.376	2670.582
3048.665	3637.519	1510.346	3515.619	3883.703	3769.875	3104.913	2478.662	2670.582
3048.912	3637.519	1510.346	3515.619	3883.703	3769.875	3104.913	2478.662	2670.582
3049.146	3637.519	1510.346	3515.619	3884.007	3769.875	3104.913	2478.662	2670.582
3049.373	3637.519	1510.604	3515.829	3884.007	3769.875	3104.913	2478.662	2670.582
3049.373	3637.519	1510.604	3516.060	3884.287	3769.875	3105.179	2478.662	2670.582
3049.744	3637.519	1510.604	3516.060	3884.287	3770.223	3105.179	2478.662	2670.582
3049.744	3637.519	1510.604	3516.390	3884.535	3770.223	3105.179	2478.662	2670.784
3049.970	3637.519	1510.604	3516.390	3884.535	3770.223	3105.179	2478.662	2670.784
3049.970	3637.519	1510.814	3516.390	3884.921	3770.223	3105.445	2479.007	2671.073
3049.970	3637.519	1511.148	3516.390	3885.354	3770.443	3105.980	2479.261	2671.682
3049.970	3637.519	1511.711	3516.390	3885.909	3770.443	3106.837	2479.568	2672.786
3050.212	3637.519	1512.770	3516.690	3886.766	3770.443	3108.094	2479.568	2674.414
3050.566	3637.519	1513.641	3517.151	3887.909	3770.871	3109.710	2480.161	2676.475
3051.124	3637.519	1514.794	3517.808	3890.226	3771.202	3111.664	2480.688	2678.879
3051.830	3637.519	1516.061	3518.335	3892.081	3771.693	3113.768	2481.301	2681.490
3052.741	3637.840	1517.651	3518.684	3894.494	3772.089	3116.099	2481.978	2684.296
3053.776	3638.163	1519.351	3519.136	3897.370	3772.327	3118.575	2482.481	2687.133
3055.023	3638.536	1521.235	3519.505	3900.627	3772.327	3121.149	2483.080	2690.116
3056.497	3638.984	1523.255	3519.505	3904.286	3772.327	3123.795	2483.792	2692.990
3058.036	3639.410	1525.440	3519.505	3907.987	3772.327	3126.492	2484.507	2695.846
3059.768	3639.970	1527.507	3519.505	3911.625	3772.579	3129.202	2485.346	2698.548
3061.569	3640.482	1529.764	3519.823	3915.278	3772.579	3132.084	2486.028	2700.985
3063.443	3641.064	1531.973	3520.096	3918.829	3773.027	3134.913	2486.768	2703.409
3065.362	3641.541	1534.036	3520.096	3922.650	3773.619	3137.906	2487.250	2705.653
3067.236	3642.378	1536.163	3520.096	3926.296	3774.261	3141.060	2487.740	2707.924
3069.157	3642.836	1538.253	3520.096	3929.928	3775.001	3144.217	2488.008	2710.400
3071.093	3643.292	1540.177	3520.567	3933.282	3775.520	3147.547	2488.385	2712.881
3072.982	3643.717	1541.943	3520.907	3936.515	3776.163	3150.917	2488.717	2715.495
3074.872	3644.113	1543.649	3521.265	3939.513	3776.545	3154.158	2489.463	2718.178
3076.690	3644.420	1545.177	3521.265	3942.306	3776.881	3157.389	2490.127	2720.510
3078.426	3644.718	1546.437	3521.265	3945.683	3777.117	3160.594	2491.200	2722.688
3079.963	3644.997	1547.630	3521.265	3948.186	3777.430	3163.841	2492.393	2724.813
3081.600	3645.315	1548.734	3521.962	3950.310	3777.901	3167.035	2494.137	2726.321
3083.091	3645.649	1549.700	3522.429	3952.202	3778.569	3170.400	2496.169	2727.529
3084.358	3645.649	1550.512	3523.024	3953.915	3779.290	3174.037	2498.405	2728.588
3085.771	3645.975	1551.423	3523.402	3955.343	3780.061	3177.836	2500.938	2729.362
3087.039	3646.242	1552.216	3523.958	3956.867	3781.300	3182.064	2503.524	2730.429
3088.284	3646.242	1552.925	3524.458	3958.501	3782.652	3186.337	2506.283	2730.820
3089.453	3646.242	1553.593	3525.054	3959.955	3784.437	3190.593	2509.077	2730.820
3090.607	3646.501	1554.133	3525.812	3961.322	3785.849	3194.647	2511.960	2731.195
3091.628	3646.501	1554.598	3526.602	3962.377	3787.399	3198.749	2514.390	2731.195
3092.654	3646.501	1554.885	3527.383	3963.092	3788.875	3202.833	2516.429	2731.482
3093.560	3646.501	1554.885	3528.190	3963.873	3790.375	3206.574	2517.601	2731.955
3094.489	3646.833	1555.195	3529.015	3964.655	3791.791	3209.929	2518.424	2731.955
3095.337	3646.833	1555.195	3529.791	3965.348	3793.385	3212.557	2518.698	2732.540
3096.122	3647.174	1555.195	3530.592	3966.084	3794.670	3214.494	2519.218	2733.929
3096.940	3647.174	1555.195	3531.399	3967.090	3796.024	3215.860	2520.950	2735.295
3097.792	3647.580	1555.195	3532.043	3968.053	3797.194	3216.422	2523.448	2737.638
3098.604	3647.782	1555.427	3532.643	3968.977	3798.272	3216.623	2526.570	2740.138
3099.478	3648.026	1555.427	3533.124	3969.967	3799.031	3216.826	2530.093	2742.780
3100.373	3648.354	1555.675	3533.644	3970.944	3799.549	3217.341	2534.049	2745.444
3101.068	3648.354	1555.675	3534.087	3971.860	3800.004	3218.211	2538.067	2748.063
3101.864	3648.602	1555.675	3534.518	3972.963	3800.413	3219.445	2542.190	2750.424
3102.533	3648.602	1555.675	3535.205	3974.134	3800.929	3220.936	2546.171	2752.366
3103.063	3648.602	1555.675	3535.833	3975.227	3801.390	3222.710	2549.998	2754.058
3103.492	3648.897	1555.675	3536.734	3976.518	3801.895	3224.682	2553.496	2755.168
3103.873	3649.299	1555.675	3537.442	3977.822	3802.149	3226.767	2556.598	2755.790
3104.129	3649.807	1555.675	3538.245	3979.067	3802.476	3228.897	2558.973	2755.790
3104.129	3650.490	1555.675	3538.988	3980.030	3802.840	3230.983	2560.638	2755.790
3104.129	3651.247	1555.675	3539.641	3981.096	3803.466	3232.839	2561.575	2756.396
3104.129	3651.952	1555.675	3540.289	3981.984	3803.964	3234.291	2561.575	2757.075
3104.129	3652.738	1555.956	3540.978	3982.409	3804.633	3235.300	2561.900	2757.897
3104.470	3653.762	1556.203	3541.324	3982.910	3805.065	3235.530	2563.094	2758.856
3104.737	3654.574	1556.467	3541.634	3983.486	3805.542	3236.077	2565.004	2759.768
3105.001	3655.391	1556.744	3542.058	3984.154	3806.135	3237.565	2567.587	2760.873
3105.262	3656.208	1557.003	3542.276	3984.528	3806.582	3239.882	2570.851	2761.999
3105.638	3657.018	1557.325	3542.276	3984.735	3806.935	3243.080	2574.671	2763.069
3106.005	3657.709	1557.730	3542.276	3984.735	3807.284	3246.922	2578.927	2764.229
3106.373	3658.350	1558.172	3542.276	3984.735	3807.506	3251.418	2583.424	2765.459
3106.857	3659.071	1558.698	3542.276	3984.735	3807.506	3256.337	2587.992	2766.669
3107.263	3659.545	1559.232	3542.276	3984.735	3807.734	3261.536	2592.383	2767.939
3107.718	3659.979	1559.803	3542.276	3985.084	3807.734	3266.924	2596.504	2769.098
3108.194	3660.355	1560.310	3542.276	3985.334	3807.734	3272.403	2600.248	2770.038
3108.595	3660.739	1560.781	3542.276	3985.632	3808.100	3277.779	2603.455	2770.828
3108.914	3660.949	1561.237	3542.276	3985.926	3808.390	3282.862	2605.720	2771.137
3109.170	3660.949	1561.691	3542.276	3986.260	3808.792	3287.685	2607.256	2771.137
3109.170	3661.261	1562.104	3542.276	3986.504	3809.175	3291.796	2607.925	2771.637
3109.170	3661.261	1562.339	3542.276	3986.725	3809.598	3295.307	2608.243	2772.606
3109.170	3661.261	1562.339	3542.276	3986.953	3810.098	3297.902	2609.482	2773.968
3109.170	3661.471	1562.339	3542.538	3987.207	3810.580	3299.716	2611.640	2775.695
3109.682	3661.721	1562.339	3542.538	3987.207	3811.035	3300.550	2614.469	2777.727
3110.220	3662.106	1562.339	3542.538	3987.451	3811.482	3300.550	2617.969	2779.989
3110.846	3662.524	1562.834	3542.538	3987.451	3811.914	3301.573	2621.998	2782.500
3111.610	3663.053	1563.166	3542.538	3987.451	3812.389	3303.057	2626.329	2784.921
3112.301	3663.630	1563.551	3542.818	3987.689	3812.914	3305.232	2630.930	2787.165
3113.214	3664.375	1564.053	3542.818	3987.689	3813.385	3307.981	2635.519	2789.307
3114.019	3664.943	1564.533	3543.120	3987.689	3813.892	3311.221	2640.109	2791.276
3114.889	3665.532	1565.051	3543.120	3987.689	3814.336	3314.852	2644.559	2792.970
3115.788	3666.144	1565.648	3543.453	3987.689	3814.706	3318.773	2648.795	2794.428
3116.603	3666.610	1566.223	3543.704	3987.689	3815.013	3322.869	2652.825	2795.625
3117.361	3667.044	1566.821	3543.704	3987.689	3815.238	3327.185	2656.553	2796.510
3118.168	3667.497	1567.446	3544.086	3988.056	3815.238	3331.568	2659.907	2797.111
3118.845	3667.899	1567.919	3544.086	3988.289	3815.545	3335.855	2662.943	2797.368
3119.414	3668.290	1568.334	3544.510	3988.512	3815.748	3340.058	2665.591	2797.368
3119.990	3668.667	1568.759	3544.510	3988.774	3815.748	3344.072	2667.921	2797.368
3120.453	3668.874	1569.120	3544.905	3988.983	3816.212	3347.685	2669.878	2797.845
3120.804	3668.874	1569.401	3544.905	3989.200	3816.415	3350.887	2671.265	2798.341
3121.083	3669.103	1569.694	3545.172	3989.419	3816.415	3353.571	2672.229	2798.878
3121.323	3669.103	1569.981	3545.172	3989.419	3816.747	3355.792	2672.530	2799.589
3121.323	3669.103	1570.251	3545.428	3989.751	3816.747	3357.576	2672.530	2800.341
3121.323	3669.103	1570.251	3545.428	3989.751	3816.968	3359.002	2673.537	2801.196
3121.323	3669.103	1570.505	3545.428	3989.751	3816.968	3360.029	2674.995	2802.244
3121.323	3669.103	1570.505	3545.428	3989.751	3816.968	3360.531	2677.036	2803.343
3121.523	3669.103	1570.505	3545.428	3989.751	3816.968	3360.531	2679.685	2804.469
3121.756	3669.103	1570.505	3545.428	3990.096	3816.968	3361.246	2682.962	2805.639
3122.105	3669.103	1570.505	3545.428	3990.508	3816.968	3362.615	2686.742	2806.777
3122.595	3669.103	1570.749	3545.428	3990.989	3816.968	3364.622	2691.078	2808.065
3123.108	3669.103	1571.061	3545.428	3991.463	3816.968	3367.245	2695.981	2809.309
3123.716	3669.103	1571.392	3545.685	3992.046	3817.223	3370.492	2701.237	2810.817
3124.398	3669.342	1571.716	3545.685	3992.737	3817.223	3374.392	2706.883	2812.255
3125.116	3669.342	1572.029	3546.047	3993.426	3817.465	3378.911	2712.714	2814.025
3125.755	3669.651	1572.343	3546.297	3994.291	3817.747	3383.950	2718.696	2815.791
3126.461	3669.881	1572.728	3546.558	3995.173	3818.085	3389.532	2724.706	2817.745
3127.163	3669.881	1573.076	3546.864	3996.029	3818.428	3395.597	2730.665	2819.828
3127.740	3670.180	1573.399	3547.124	3996.897	3818.703	3402.054	2736.222	2821.932
3128.263	3670.180	1573.740	3547.336	3997.888	3819.023	3408.549	2741.327	2823.981
3128.808	3670.451	1574.015	3547.571	3998.771	3819.396	3415.045	2745.839	2825.885
3129.319	3670.667	1574.224	3547.822	3999.587	3819.705	3421.393	2749.480	2827.455
3129.712	3670.667	1574.224	3547.822	4000.359	3819.996	3427.585	2752.899	2828.901
3130.022	3671.095	1574.501	3548.205	4001.123	3820.327	3433.222	2755.225	2829.907
3130.268	3671.297	1574.501	3548.447	4001.841	3820.690	3438.411	2756.772	2830.604
3130.268	3671.297	1574.501	3548.447	4002.172	3820.690	3443.047	2757.542	2830.857
3130.559	3671.634	1574.501	3548.447	4002.676	3821.082	3446.769	2757.542	2830.857
3130.559	3671.634	1574.501	3548.447	4003.154	3821.348	3449.639	2758.481	2831.682
3130.559	3671.634	1574.501	3548.698	4003.509	3821.633	3451.448	2759.982	2832.914
3130.805	3671.634	1574.931	3548.698	4003.796	3821.872	3452.403	2762.033	2834.726
3131.058	3671.634	1575.158	3548.698	4004.015	3821.872	3452.403	2764.791	2836.888
3131.381	3671.972	1575.437	3548.698	4004.015	3822.101	3453.646	2768.503	2839.154
3131.792	3672.283	1575.761	3548.698	4004.015	3822.101	3455.474	2771.971	2841.618
3132.248	3672.629	1576.070	3548.698	4004.015	3822.101	3458.360	2775.738	2844.251
3132.788	3673.023	1576.458	3548.698	4004.015	3822.101	3461.816	2779.722	2846.685
3133.379	3673.427	1576.860	3548.698	4004.015	3822.101	3465.735	2783.732	2848.899
3133.920	3673.844	1577.292	3548.698	4004.355	3822.424	3470.108	2787.647	2850.919
3134.581	3674.266	1577.667	3548.933	4004.647	3822.424	3474.597	2791.512	2852.741
3135.282	3674.763	1578.069	3548.933	4004.937	3822.826	3479.348	2795.298	2854.442
3135.897	3675.137	1578.498	3548.933	4005.269	3823.051	3484.213	2798.956	2855.919
3136.495	3675.408	1578.811	3549.260	4005.599	3823.051	3489.243	2802.361	2857.206
3137.111	3675.718	1579.223	3549.260	4005.974	3823.372	3494.181	2805.536	2858.250
3137.696	3676.017	1579.558	3549.564	4006.390	3823.372	3498.944	2808.596	2859.037
3138.173	3676.017	1579.840	3549.564	4006.823	3823.828	3503.395	2811.349	2859.590
3138.654	3676.381	1580.102	3549.908	4007.347	3824.034	3507.413	2813.926	2860.050
3139.068	3676.381	1580.397	3549.908	4007.812	3824.247	3510.932	2816.102	2860.507
3139.400	3676.381	1580.397	3549.908	4008.319	3824.247	3514.023	2817.814	2860.820
3139.643	3676.381	1580.711	3549.908	4008.761	3824.247	3516.747	2819.124	2860.820
3139.643	3676.381	1580.711	3550.121	4009.182	3824.580	3519.033	2819.946	2860.820
3139.884	3676.381	1580.711	3550.121	4009.544	3824.580	3520.994	2820.291	2861.355
3139.884	3676.705	1580.711	3550.439	4009.897	3824.850	3522.604	2820.291	2861.926
3139.884	3676.956	1580.711	3550.439	4010.189	3824.850	3523.850	2821.156	2862.640
3140.127	3677.188	1580.711	3550.698	4010.437	3825.160	3524.653	2822.458	2863.569
3140.127	3677.468	1580.711	3550.698	4010.667	3825.160	3525.085	2824.167	2864.572
3140.574	3677.710	1580.916	3551.032	4010.667	3825.434	3525.085	2826.345	2865.780
3140.929	3677.986	1580.916	3551.032	4010.934	3825.434	3525.738	2828.935	2866.977
3141.324	3678.244	1581.315	3551.319	4010.934	3825.795	3526.850	2832.019	2868.390
3141.722	3678.517	1581.591	3551.319	4010.934	3825.795	3528.706	2835.408	2869.839
3142.221	3678.797	1581.922	3551.582	4010.934	3826.177	3531.190	2839.077	2871.322
3142.782	3679.052	1582.237	3551.582	4011.248	3826.413	3534.272	2843.012	2872.858
3143.445	3679.330	1582.610	3551.806	4011.477	3826.718	3537.907	2847.031	2874.464
3144.123	3679.625	1583.101	3551.806	4011.734	3826.971	3542.006	2851.126	2876.186
3144.794	3679.625	1583.592	3551.806	4011.954	3827.196	3546.504	2855.171	2877.937
3145.519	3679.921	1584.083	3551.806	4012.182	3827.471	3551.331	2859.072	2879.709
3146.205	3679.921	1584.607	3551.806	4012.448	3827.722	3556.299	2862.695	2881.491
3146.927	3680.198	1585.138	3551.806	4012.747	3827.996	3561.290	2866.147	2883.148
3147.631	3680.198	1585.591	3551.806	4013.010	3828.235	3566.249	2869.100	2884.659
3148.198	3680.401	1585.982	3551.806	4013.303	3828.462	3571.132	2871.529	2885.947
3148.724	3680.401	1586.381	3551.806	4013.594	3828.690	3575.837	2874.100	2887.012
3149.183	3680.401	1586.747	3551.806	4013.899	3828.956	3580.123	2875.785	2887.742
3149.631	3680.401	1587.163	3552.028	4014.230	3828.956	3583.909	2876.871	2888.130
3149.982	3680.631	1587.418	3552.028	4014.568	3829.374	3587.256	2877.657	2888.130
3150.226	3680.631	1587.418	3552.028	4014.825	3829.374	3589.952	2877.884	2888.435
3150.226	3680.631	1587.710	3552.246	4015.043	3829.713	3591.963	2877.884	2889.021
3150.480	3680.631	1587.710	3552.246	4015.043	3829.713	3593.546	2878.412	2889.808
3150.480	3680.631	1587.710	3552.246	4015.305	3830.043	3594.408	2879.020	2890.739
3150.480	3680.631	1587.710	3552.246	4015.305	3830.265	3594.717	2879.970	2891.931
3150.816	3680.631	1587.710	3552.246	4015.305	3830.265	3594.717	2881.016	2893.067
3151.109	3680.929	1588.075	3552.246	4015.305	3830.569	3595.417	2882.149	2894.093
3151.549	3680.929	1588.397	3552.246	4015.305	3830.569	3596.521	2883.379	2895.165
3152.056	3681.240	1588.902	3552.527	4015.521	3830.871	3597.902	2885.063	2895.922
3152.660	3681.240	1589.456	3552.527	4015.521	3830.871	3599.796	2886.303	2896.821
3153.363	3681.240	1590.024	3552.772	4015.521	3831.190	3602.265	2887.639	2897.599
3154.236	3681.587	1590.734	3552.772	4015.521	3831.396	3605.087	2889.048	2898.282
3155.079	3681.587	1591.503	3553.052	4015.800	3831.779	3608.406	2890.636	2898.949
3156.035	3681.587	1592.293	3553.253	4015.800	3832.255	3611.904	2892.479	2899.704
3157.035	3682.012	1593.159	3553.253	4016.153	3832.726	3615.879	2894.402	2900.397
3157.961	3682.012	1593.867	3553.650	4016.391	3833.101	3620.024	2896.379	2901.120
3158.985	3682.417	1594.614	3553.908	4016.718	3833.459	3624.381	2898.482	2901.806
3159.868	3682.417	1595.339	3554.252	4017.112	3833.971	3628.899	2900.641	2902.422
3160.806	3682.810	1596.045	3554.517	4017.484	3834.644	3633.440	2902.696	2903.029
3161.679	3682.810	1596.722	3554.845	4017.827	3835.274	3637.991	2904.727	2903.578
3162.526	3682.810	1597.420	3555.195	4018.151	3835.895	3642.449	2906.647	2904.011
3163.410	3683.192	1598.121	3555.551	4018.530	3836.528	3646.729	2908.391	2904.399
3164.135	3683.192	1598.704	3555.885	4018.883	3837.126	3650.827	2910.003	2904.399
3164.917	3683.192	1599.290	3556.243	4019.217	3837.707	3654.623	2911.441	2904.399
3165.668	3683.192	1599.880	3556.599	4019.551	3838.339	3658.176	2912.607	2904.399
3166.289	3683.192	1600.405	3556.885	4019.877	3838.901	3661.504	2913.514	2904.643
3166.977	3683.476	1600.875	3557.157	4020.088	3839.381	3664.500	2914.269	2904.999
3167.613	3683.476	1601.334	3557.374	4020.327	3839.806	3667.251	2914.935	2905.587
3168.129	3683.476	1601.772	3557.630	4020.327	3840.342	3669.561	2915.301	2906.140
3168.647	3683.476	1602.192	3557.895	4020.604	3840.846	3671.538	2915.504	2906.703
3169.131	3683.886	1602.826	3558.100	4020.604	3841.220	3673.206	2915.504	2907.371
3169.610	3683.886	1603.167	3558.100	4020.604	3841.517	3674.632	2915.886	2908.153
3170.008	3684.144	1603.453	3558.452	4020.892	3841.757	3675.974	2916.283	2909.011
3170.323	3684.144	1603.702	3558.452	4020.892	3842.003	3676.975	2916.844	2909.919
3170.554	3684.406	1603.702	3558.751	4020.892	3842.219	3677.824	2917.623	2910.824
3170.790	3684.406	1603.985	3558.751	4020.892	3842.488	3678.266	2918.512	2911.801
3170.790	3684.674	1603.985	3558.751	4020.892	3842.714	3678.266	2919.630	2912.717
3171.140	3684.674	1603.985	3559.005	4020.892	3842.714	3678.266	2920.793	2913.594
3171.140	3684.674	1604.240	3559.005	4021.135	3843.138	3678.771	2922.113	2914.560
3171.390	3684.953	1604.240	3559.005	4021.135	3843.138	3679.575	2923.514	2915.454
3171.390	3684.953	1604.240	3559.005	4021.386	3843.349	3680.597	2925.130	2916.304
3171.700	3684.953	1604.240	3559.005	4021.386	3843.349	3681.907	2926.775	2917.123
3171.916	3684.953	1604.240	3559.005	4021.729	3843.349	3683.309	2928.504	2917.936
3172.186	3684.953	1604.530	3559.005	4021.729	3843.349	3684.991	2930.294	2918.737
3172.491	3684.953	1604.530	3559.005	4022.062	3843.349	3686.763	2932.201	2919.513
3172.818	3684.953	1604.821	3559.005	4022.062	3843.349	3688.643	2934.109	2920.248
3173.168	3685.299	1605.027	3559.005	4022.295	3843.349	3690.630	2935.936	2920.956
3173.557	3685.299	1605.027	3559.226	4022.295	3843.349	3692.548	2937.696	2921.652
3173.969	3685.664	1605.395	3559.226	4022.614	3843.349	3694.504	2939.259	2922.309
3174.442	3685.872	1605.598	3559.445	4022.614	3843.558	3696.527	2940.760	2922.908
3174.897	3686.125	1605.803	3559.445	4022.948	3843.558	3698.489	2942.236	2923.465
3175.391	3686.397	1606.041	3559.445	4022.948	3843.558	3700.359	2943.383	2923.898
3175.782	3686.660	1606.417	3559.671	4023.187	3843.766	3702.211	2944.552	2924.365
3176.284	3686.935	1606.642	3559.671	4023.187	3843.766	3703.981	2945.510	2924.729
3176.821	3687.192	1606.883	3559.671	4023.187	3843.766	3705.598	2946.361	2925.011
3177.341	3687.419	1607.097	3559.671	4023.187	3843.766	3707.101	2946.993	2925.011
3177.858	3687.419	1607.353	3559.671	4023.446	3843.987	3708.454	2947.476	2925.351
3178.397	3687.839	1607.557	3559.671	4023.446	3843.987	3709.621	2947.816	2925.351
3178.973	3687.839	1607.782	3559.671	4023.446	3843.987	3710.525	2947.816	2925.351
3179.571	3688.104	1608.045	3559.671	4023.446	3843.987	3711.349	2948.055	2925.594
3180.054	3688.104	1608.277	3559.671	4023.701	3843.987	3711.941	2948.055	2925.880
3180.519	3688.104	1608.499	3559.671	4023.701	3843.987	3712.359	2948.293	2926.237
3181.101	3688.104	1608.765	3559.671	4023.701	3843.987	3712.626	2948.603	2926.692
3181.690	3688.104	1608.993	3559.671	4023.701	3843.987	3712.840	2949.034	2927.234
3182.202	3688.104	1609.261	3559.671	4023.701	3843.987	3712.840	2949.574	2927.859
3182.700	3688.104	1609.490	3559.671	4023.701	3843.987	3712.840	2950.100	2928.518
3183.252	3688.104	1609.708	3559.671	4023.701	3843.987	3713.059	2950.718	2929.192
3183.916	3688.453	1610.027	3559.671	4023.915	3844.198	3713.059	2951.254	2929.806
3184.432	3688.453	1610.262	3559.671	4023.915	3844.198	3713.059	2951.888	2930.408
3184.969	3688.710	1610.513	3559.671	4023.915	3844.198	3713.059	2952.513	2930.985
3185.494	3688.710	1610.731	3559.671	4023.915	3844.198	3713.059	2953.073	2931.478
3186.035	3688.993	1610.963	3559.671	4024.179	3844.453	3713.059	2953.535	2931.890
3186.535	3688.993	1610.963	3559.671	4024.179	3844.453	3713.059	2953.935	2932.196
3187.027	3689.328	1611.337	3559.871	4024.179	3844.453	3713.059	2954.343	2932.441
3187.439	3689.328	1611.337	3559.871	4024.457	3844.711	3713.059	2954.713	2932.441
3187.823	3689.639	1611.578	3559.871	4024.457	3844.711	3713.279	2954.987	2932.741
3188.214	3689.639	1611.578	3559.871	4024.706	3844.921	3713.279	2955.245	2932.741
3188.574	3689.903	1611.789	3559.871	4024.706	3844.921	3713.279	2955.245	2932.741
3188.882	3689.903	1611.789	3559.871	4024.956	3845.130	3713.279	2955.560	2932.741
