P1_head_pos_head_X	P1_head_pos_head_Y	P1_head_pos_head_Z
-85.430	69.628	1246.495
-85.065	69.619	1246.257
-84.644	69.594	1245.994
-84.246	69.618	1245.701
-83.858	69.630	1245.433
-83.498	69.682	1245.218
-83.155	69.761	1244.975
-82.801	69.850	1244.673
-82.452	69.965	1244.405
-82.095	70.032	1244.126
-81.730	70.131	1243.844
-81.426	70.170	1243.573
-81.167	70.210	1243.325
-80.933	70.298	1243.095
-80.676	70.309	1242.902
-80.449	70.293	1242.746
-80.198	70.249	1242.605
-79.924	70.147	1242.468
-79.649	69.995	1242.359
-79.373	69.811	1242.254
-79.120	69.619	1242.160
-78.891	69.366	1242.079
-78.639	69.069	1241.930
-78.360	68.799	1241.812
-78.188	68.431	1241.592
-77.975	68.203	1241.482
-77.772	67.976	1241.366
-77.583	67.783	1241.297
-77.380	67.604	1241.239
-77.196	67.463	1241.190
-77.026	67.325	1241.109
-76.859	67.166	1241.044
-76.697	67.084	1240.950
-76.532	67.059	1240.860
-76.389	67.033	1240.758
-76.232	67.046	1240.626
-76.092	67.052	1240.493
-75.938	67.053	1240.347
-75.791	67.038	1240.193
-75.617	67.054	1240.047
-75.455	67.023	1239.897
-75.237	67.005	1239.708
-74.998	66.978	1239.528
-74.796	66.967	1239.344
-74.614	66.928	1239.183
-74.397	66.821	1239.025
-74.219	66.746	1238.897
-74.076	66.630	1238.725
-73.913	66.511	1238.547
-73.761	66.397	1238.383
-73.596	66.297	1238.250
-73.405	66.207	1238.099
-73.212	66.080	1237.968
-73.016	65.967	1237.823
-72.844	65.841	1237.712
-72.641	65.739	1237.629
-72.494	65.647	1237.539
-72.344	65.544	1237.451
-72.210	65.464	1237.375
-72.088	65.363	1237.281
-71.972	65.270	1237.197
-71.846	65.159	1237.078
-71.757	65.042	1236.968
-71.645	64.932	1236.857
-71.499	64.759	1236.770
-71.394	64.607	1236.686
-71.266	64.434	1236.611
-71.168	64.229	1236.549
-71.047	64.037	1236.477
-70.943	63.817	1236.413
-70.833	63.623	1236.347
-70.722	63.371	1236.291
-70.654	63.101	1236.262
-70.594	62.711	1236.292
-70.579	62.259	1236.355
-70.598	61.702	1236.504
-70.661	61.136	1236.717
-70.817	60.544	1237.010
-71.002	59.880	1237.373
-71.194	59.124	1237.841
-71.412	58.379	1238.346
-71.640	57.713	1238.753
-71.879	57.030	1239.167
-72.211	56.167	1239.635
-72.521	55.350	1240.173
-72.882	54.465	1240.827
-73.242	53.473	1241.413
-73.728	52.484	1242.139
-74.168	51.475	1242.830
-74.642	50.384	1243.464
-75.125	49.257	1244.130
-75.605	48.314	1244.751
-76.114	47.241	1245.385
-76.593	46.158	1246.037
-77.059	45.283	1246.604
-77.608	44.351	1247.199
-78.146	43.379	1247.730
-78.649	42.562	1248.199
-79.129	41.723	1248.694
-79.634	40.864	1249.043
-80.058	40.180	1249.332
-80.484	39.518	1249.615
-80.879	38.828	1249.817
-81.275	38.188	1250.007
-81.682	37.463	1250.179
-82.092	36.701	1250.370
-82.519	36.050	1250.458
-82.975	35.364	1250.582
-83.413	34.693	1250.662
-83.882	34.006	1250.809
-84.360	33.249	1250.990
-84.881	32.580	1251.220
-85.395	32.002	1251.508
-86.006	31.432	1251.841
-86.611	30.988	1252.199
-87.186	30.643	1252.536
-87.847	30.535	1252.952
-88.661	30.596	1253.394
-89.500	30.763	1253.983
-90.486	31.082	1254.622
-91.492	31.425	1255.235
-92.734	31.991	1255.928
-94.043	32.395	1256.599
-95.406	32.801	1257.338
-96.753	33.184	1258.210
-98.343	33.519	1259.025
-99.702	33.849	1259.762
-101.218	33.905	1260.572
-102.696	34.024	1261.429
-104.198	33.932	1262.254
-105.650	33.932	1263.205
-107.257	33.560	1264.122
-108.882	33.068	1265.052
-110.445	32.255	1265.988
-112.095	31.450	1267.007
-113.677	30.427	1267.995
-115.192	29.178	1268.962
-116.682	27.800	1269.864
-118.062	26.432	1270.742
-119.352	24.850	1271.591
-120.567	23.253	1272.308
-121.692	21.800	1273.386
-122.766	20.125	1274.082
-123.699	18.372	1274.760
-124.553	16.669	1275.340
-125.246	14.983	1275.840
-125.847	13.300	1276.277
-126.359	11.460	1276.364
-126.726	9.803	1276.710
-127.060	8.134	1277.046
-127.394	6.657	1277.297
-127.674	4.967	1277.582
-128.014	3.639	1277.737
-128.228	2.191	1277.911
-128.376	0.925	1278.053
-128.527	-0.302	1278.126
-128.675	-1.494	1278.147
-128.886	-2.539	1278.236
-129.125	-3.456	1278.288
-129.436	-4.323	1278.432
-129.754	-5.045	1278.545
-130.022	-5.695	1278.628
-130.260	-6.302	1278.700
-130.467	-6.741	1278.744
-130.675	-7.189	1278.791
-130.868	-7.513	1278.756
-130.967	-7.834	1278.664
-131.061	-8.088	1278.570
-131.097	-8.246	1278.409
-131.076	-8.365	1278.191
-131.005	-8.371	1277.968
-130.896	-8.358	1277.731
-130.754	-8.279	1277.501
-130.570	-8.167	1277.279
-130.363	-8.063	1277.077
-130.123	-7.951	1276.925
-129.869	-7.861	1276.765
-129.597	-7.777	1276.607
-129.322	-7.762	1276.458
-129.075	-7.759	1276.306
-128.831	-7.716	1276.195
-128.600	-7.700	1276.046
-128.405	-7.678	1275.950
-128.204	-7.626	1275.841
-128.022	-7.606	1275.750
-127.819	-7.583	1275.664
-127.653	-7.558	1275.573
-127.481	-7.478	1275.497
-127.297	-7.394	1275.403
-127.108	-7.281	1275.271
-126.827	-7.131	1275.120
-126.566	-6.976	1274.908
-126.253	-6.787	1274.669
-125.919	-6.545	1274.377
-125.524	-6.297	1274.040
-125.105	-5.999	1273.587
-124.621	-5.659	1273.185
-124.084	-5.309	1272.802
-123.619	-4.919	1272.440
-123.138	-4.519	1272.042
-122.645	-4.185	1271.660
-122.145	-3.825	1271.293
-121.687	-3.489	1270.932
-121.256	-3.118	1270.591
-120.840	-2.757	1270.248
-120.440	-2.349	1269.869
-120.000	-1.953	1269.547
-119.639	-1.563	1269.309
-119.320	-1.219	1269.072
-119.045	-0.888	1268.879
-118.775	-0.530	1268.648
-118.526	-0.261	1268.432
-118.244	0.066	1268.188
-117.999	0.366	1267.964
-117.745	0.700	1267.744
-117.524	0.948	1267.543
-117.284	1.244	1267.307
-117.063	1.570	1267.074
-116.864	1.892	1266.828
-116.699	2.228	1266.619
-116.516	2.613	1266.419
-116.329	2.999	1266.206
-116.148	3.348	1265.961
-115.960	3.697	1265.739
-115.769	4.001	1265.524
-115.616	4.381	1265.358
-115.433	4.702	1265.161
-115.278	5.088	1264.992
-115.143	5.412	1264.790
-115.030	5.814	1264.635
-114.913	6.226	1264.482
-114.813	6.587	1264.322
-114.712	6.951	1264.189
-114.651	7.314	1264.014
-114.574	7.708	1263.848
-114.482	8.084	1263.663
-114.403	8.436	1263.454
-114.303	8.800	1263.245
-114.201	9.142	1263.034
-114.116	9.501	1262.845
-114.021	9.822	1262.671
-113.947	10.147	1262.504
-113.855	10.453	1262.315
-113.804	10.714	1262.166
-113.749	10.944	1262.012
-113.712	11.154	1261.881
-113.700	11.372	1261.765
-113.692	11.559	1261.668
-113.692	11.689	1261.580
-113.699	11.824	1261.501
-113.731	11.974	1261.462
-113.757	12.092	1261.404
-113.761	12.178	1261.392
-113.787	12.270	1261.368
-113.823	12.377	1261.413
-113.835	12.438	1261.457
-113.805	12.525	1261.485
-113.756	12.600	1261.530
-113.676	12.707	1261.571
-113.544	12.807	1261.615
-113.343	12.918	1261.633
-113.077	13.075	1261.671
-112.755	13.252	1261.657
-112.387	13.441	1261.584
-111.868	13.653	1261.439
-111.186	13.941	1261.213
-110.437	14.287	1260.906
-109.532	14.656	1260.435
-108.437	15.039	1259.843
-107.298	15.589	1259.154
-105.938	16.058	1258.265
-104.452	16.661	1257.195
-102.889	17.183	1256.084
-101.181	17.765	1254.767
-99.405	18.483	1253.397
-97.595	19.214	1251.912
-95.684	19.849	1250.280
-93.773	20.620	1248.514
-91.954	21.397	1246.773
-90.044	22.152	1244.954
-88.015	22.966	1243.036
-86.144	23.848	1241.031
-84.217	24.641	1239.020
-82.302	25.473	1236.883
-80.430	26.440	1234.732
-78.724	27.044	1232.420
-77.405	28.488	1230.017
-75.658	29.223	1227.606
-73.904	30.267	1225.351
-72.238	31.276	1223.132
-70.708	32.387	1220.970
-69.108	33.486	1218.866
-67.702	34.634	1216.855
-66.361	35.780	1214.738
-65.075	37.078	1212.763
-63.941	38.208	1210.956
-62.837	39.451	1209.253
-61.946	40.719	1207.686
-61.072	41.806	1206.357
-60.356	42.918	1205.110
-59.752	44.049	1204.130
-59.217	45.134	1203.232
-58.817	46.210	1202.501
-58.486	47.241	1201.825
-58.252	48.207	1201.291
-58.009	49.605	1201.017
-57.991	50.563	1200.665
-57.968	51.462	1200.553
-58.080	52.401	1200.569
-58.199	53.246	1200.608
-58.339	54.007	1200.766
-58.552	54.820	1200.984
-58.811	55.592	1201.234
-59.006	56.168	1201.540
-59.189	56.759	1201.818
-59.361	57.303	1202.141
-59.521	57.775	1202.411
-59.696	58.194	1202.682
-59.849	58.591	1202.959
-59.999	58.955	1203.297
-60.102	59.299	1203.525
-60.221	59.593	1203.736
-60.324	59.878	1203.876
-60.414	60.223	1203.960
-60.450	60.532	1204.001
-60.446	60.890	1203.972
-60.410	61.223	1203.887
-60.348	61.594	1203.725
-60.256	61.930	1203.562
-60.220	62.304	1203.291
-60.147	62.693	1202.941
-60.071	63.136	1202.519
-59.927	63.515	1202.084
-59.794	63.929	1201.655
-59.623	64.206	1201.238
-59.424	64.435	1200.826
-59.243	64.629	1200.338
-59.052	64.759	1199.865
-58.830	64.870	1199.382
-58.627	64.943	1198.916
-58.426	64.954	1198.497
-58.238	64.904	1198.051
-58.019	64.761	1197.484
-57.801	64.514	1196.982
-57.751	64.006	1196.426
-57.597	63.702	1196.034
-57.443	63.178	1195.640
-57.326	62.640	1195.357
-57.312	62.087	1195.136
-57.273	61.467	1194.998
-57.294	60.714	1194.896
-57.391	59.936	1194.881
-57.511	59.062	1194.942
-57.833	58.159	1194.988
-58.142	57.199	1195.127
-58.568	56.229	1195.329
-59.091	55.341	1195.680
-59.690	54.390	1196.116
-60.425	53.427	1196.553
-61.166	52.456	1197.078
-61.973	51.524	1197.480
-62.824	50.491	1198.054
-63.636	49.427	1198.543
-64.594	48.452	1199.011
-65.438	47.439	1199.511
-66.285	46.394	1200.086
-67.139	45.489	1200.640
-67.882	44.594	1201.355
-68.545	43.674	1202.025
-69.154	42.760	1202.746
-69.522	41.947	1203.457
-69.834	41.209	1204.007
-70.027	40.396	1204.587
-70.063	39.661	1205.105
-69.938	39.017	1205.502
-69.789	38.451	1205.805
-69.537	37.918	1206.017
-69.202	37.344	1206.179
-68.871	36.949	1206.205
-68.557	36.599	1206.229
-68.253	36.287	1206.197
-67.930	36.069	1206.137
-67.651	35.834	1206.046
-67.404	35.680	1205.946
-67.148	35.549	1205.869
-66.954	35.467	1205.840
-66.789	35.442	1205.807
-66.648	35.402	1205.834
-66.544	35.383	1205.893
-66.426	35.360	1205.968
-66.330	35.333	1206.050
-66.218	35.330	1206.105
-66.131	35.318	1206.153
-66.010	35.323	1206.219
-65.939	35.261	1206.289
-65.873	35.208	1206.370
-65.773	35.152	1206.460
-65.698	35.069	1206.589
-65.610	34.959	1206.707
-65.534	34.844	1206.818
-65.439	34.699	1206.889
-65.343	34.564	1206.948
-65.253	34.407	1207.043
-65.140	34.254	1207.136
-65.048	34.125	1207.255
-64.983	33.968	1207.393
-64.963	33.864	1207.542
-64.894	33.710	1207.674
-64.859	33.605	1207.837
-64.855	33.461	1208.007
-64.864	33.389	1208.165
-64.830	33.305	1208.291
-64.828	33.235	1208.388
-64.802	33.160	1208.485
-64.762	33.091	1208.584
-64.766	32.995	1208.685
-64.700	32.907	1208.766
-64.662	32.804	1208.841
-64.599	32.690	1208.924
-64.543	32.564	1208.998
-64.467	32.460	1209.037
-64.390	32.315	1209.086
-64.315	32.167	1209.165
-64.252	32.003	1209.256
-64.180	31.848	1209.403
-64.150	31.632	1209.589
-64.100	31.365	1209.769
-64.094	31.078	1210.010
-64.058	30.798	1210.292
-64.035	30.525	1210.589
-63.986	30.223	1210.872
-63.992	30.050	1211.090
-64.003	29.852	1211.261
-64.019	29.697	1211.424
-64.017	29.555	1211.577
-64.020	29.442	1211.669
-64.007	29.345	1211.705
-63.976	29.270	1211.700
-63.895	29.211	1211.604
-63.814	29.152	1211.445
-63.676	29.100	1211.200
-63.518	29.062	1210.871
-63.306	29.029	1210.509
-63.083	29.007	1210.114
-62.883	29.003	1209.709
-62.619	28.970	1209.301
-62.353	28.942	1208.991
-62.132	28.910	1208.635
-61.867	28.875	1208.314
-61.673	28.882	1207.948
-61.463	28.913	1207.556
-61.279	28.980	1207.252
-61.117	29.069	1206.980
-60.946	29.146	1206.749
-60.804	29.265	1206.598
-60.646	29.387	1206.459
-60.512	29.470	1206.317
-60.398	29.577	1206.189
-60.246	29.675	1206.071
-60.139	29.778	1205.965
-60.064	29.810	1205.846
-59.981	29.864	1205.789
-59.927	29.907	1205.728
-59.882	29.931	1205.710
-59.856	29.961	1205.707
-59.815	29.948	1205.707
-59.775	29.925	1205.683
-59.747	29.910	1205.695
-59.714	29.874	1205.722
-59.676	29.831	1205.736
-59.623	29.796	1205.788
-59.551	29.744	1205.839
-59.473	29.690	1205.900
-59.350	29.684	1205.967
-59.232	29.671	1206.008
-59.058	29.626	1206.072
-58.892	29.654	1206.167
-58.703	29.726	1206.272
-58.473	29.834	1206.394
-58.175	29.925	1206.509
-57.812	30.051	1206.599
-57.426	30.231	1206.699
-57.005	30.364	1206.732
-56.619	30.479	1206.728
-56.200	30.495	1206.682
-55.728	30.520	1206.670
-55.161	30.533	1206.608
-54.629	30.508	1206.515
-54.075	30.464	1206.413
-53.574	30.403	1206.344
-53.084	30.295	1206.298
-52.606	30.205	1206.199
-52.154	30.104	1206.081
-51.768	29.985	1205.991
-51.411	29.913	1205.920
-51.108	29.814	1205.853
-50.874	29.735	1205.841
-50.678	29.629	1205.872
-50.550	29.464	1205.955
-50.515	29.322	1206.057
-50.575	29.177	1206.199
-50.698	29.034	1206.331
-50.869	28.895	1206.527
-51.116	28.741	1206.738
-51.467	28.608	1207.009
-51.779	28.478	1207.284
-52.185	28.404	1207.615
-52.676	28.267	1207.956
-53.256	28.116	1208.328
-53.792	27.953	1208.658
-54.318	27.770	1208.999
-54.821	27.587	1209.309
-55.454	27.392	1209.584
-56.039	27.167	1209.889
-56.583	26.931	1210.172
-57.139	26.679	1210.386
-57.641	26.407	1210.588
-58.147	26.214	1210.810
-58.594	25.996	1211.085
-59.008	25.743	1211.401
-59.378	25.560	1211.685
-59.701	25.344	1211.990
-59.920	25.147	1212.279
-60.083	24.944	1212.575
-60.147	24.748	1212.843
-60.159	24.518	1213.021
-60.070	24.281	1213.184
-59.959	24.112	1213.309
-59.777	23.899	1213.427
-59.570	23.747	1213.534
-59.331	23.616	1213.625
-59.066	23.463	1213.696
-58.838	23.378	1213.726
-58.628	23.323	1213.746
-58.393	23.286	1213.752
-58.146	23.218	1213.738
-57.784	23.159	1213.700
-57.441	23.141	1213.670
-57.147	23.122	1213.609
-56.816	23.110	1213.533
-56.539	23.147	1213.431
-56.292	23.172	1213.325
-56.059	23.183	1213.260
-55.831	23.243	1213.173
-55.648	23.250	1213.164
-55.460	23.275	1213.175
-55.337	23.264	1213.183
-55.234	23.257	1213.230
-55.167	23.211	1213.383
-55.211	23.195	1213.717
-55.347	23.191	1214.280
-54.992	23.040	1215.339
-55.345	23.120	1216.210
-55.903	23.154	1217.363
-56.610	23.291	1218.630
-57.521	23.480	1220.220
-58.556	23.804	1221.920
-59.803	24.177	1223.804
-61.276	24.625	1225.824
-62.816	25.051	1228.009
-64.547	25.610	1230.076
-66.348	26.122	1232.333
-68.222	26.704	1234.542
-70.141	27.181	1236.605
-72.015	28.019	1238.732
-73.936	28.476	1240.822
-75.873	28.933	1242.746
-77.762	29.358	1244.512
-79.651	29.754	1246.218
-81.469	30.061	1247.746
-83.205	30.359	1249.007
-84.743	30.637	1250.199
-86.379	30.956	1251.303
-87.870	31.290	1252.269
-89.137	31.369	1253.081
-90.551	31.616	1253.992
-91.819	31.882	1254.785
-93.063	31.959	1255.494
-94.232	32.072	1256.162
-95.386	32.142	1256.702
-96.408	32.180	1257.167
-97.434	32.221	1257.454
-98.339	32.323	1257.645
-99.268	32.474	1257.764
-100.117	32.641	1257.805
-100.902	32.815	1257.841
-101.719	32.993	1257.869
-102.571	33.221	1257.933
-103.384	33.423	1257.996
-104.257	33.666	1258.127
-105.152	33.995	1258.244
-105.847	34.148	1258.274
-106.644	34.242	1258.335
-107.313	34.254	1258.364
-107.842	34.152	1258.363
-108.271	33.947	1258.401
-108.652	33.545	1258.395
-108.908	33.037	1258.395
-108.983	32.354	1258.331
-108.938	31.597	1258.187
-108.908	30.892	1258.121
-108.809	30.107	1257.964
-108.568	29.082	1257.717
-108.301	28.270	1257.453
-108.036	27.453	1257.176
-107.775	26.636	1256.916
-107.399	25.826	1256.595
-107.033	25.135	1256.190
-106.664	24.495	1255.748
-106.180	23.774	1255.222
-105.774	23.299	1254.688
-105.319	22.865	1254.117
-104.843	22.489	1253.609
-104.443	22.105	1253.138
-104.123	21.895	1252.683
-103.867	21.711	1252.228
-103.715	21.584	1251.816
-103.676	21.554	1251.581
-103.776	21.613	1251.451
-104.020	21.794	1251.416
-104.380	22.044	1251.492
-104.917	22.429	1251.739
-105.543	22.847	1252.076
-106.308	23.375	1252.408
-106.999	23.952	1252.793
-107.911	24.698	1253.295
-108.716	25.265	1253.775
-109.587	25.854	1254.293
-110.485	26.467	1254.890
-111.300	26.933	1255.465
-112.058	27.367	1256.063
-112.865	27.820	1256.688
-113.542	28.222	1257.161
-114.111	28.613	1257.575
-114.687	28.990	1258.001
-115.150	29.197	1258.362
-115.501	29.317	1258.643
-115.780	29.425	1258.936
-116.020	29.530	1259.223
-116.170	29.613	1259.493
-116.190	29.619	1259.650
-116.138	29.596	1259.747
-116.023	29.609	1259.811
-115.819	29.567	1259.848
-115.586	29.554	1259.837
-115.238	29.539	1259.720
-114.747	29.473	1259.504
-114.235	29.394	1259.192
-113.626	29.303	1258.861
-112.944	29.186	1258.537
-112.226	29.029	1258.224
-111.587	28.877	1257.910
-110.882	28.647	1257.525
-110.179	28.465	1257.177
-109.602	28.348	1256.854
-109.079	28.251	1256.513
-108.535	28.077	1256.238
-108.024	27.861	1256.029
-107.630	27.670	1255.847
-107.320	27.433	1255.752
-107.075	27.231	1255.670
-106.894	27.062	1255.645
-106.783	26.894	1255.676
-106.780	26.812	1255.765
-106.874	26.826	1255.952
-107.028	26.897	1256.182
-107.281	27.012	1256.409
-107.605	27.232	1256.687
-108.015	27.543	1257.011
-108.472	27.890	1257.321
-109.011	28.283	1257.708
-109.602	28.687	1258.110
-110.144	29.105	1258.543
-110.805	29.526	1258.918
-111.506	30.023	1259.319
-112.121	30.398	1259.749
-112.719	30.668	1260.061
-113.335	30.979	1260.474
-113.920	31.277	1260.809
-114.396	31.477	1261.090
-114.877	31.641	1261.352
-115.291	31.714	1261.647
-115.623	31.727	1261.841
-115.867	31.663	1261.961
-116.038	31.574	1262.018
-116.108	31.469	1262.040
-116.116	31.317	1262.032
-116.008	31.067	1262.005
-115.865	30.835	1261.948
-115.682	30.555	1261.871
-115.418	30.312	1261.756
-115.063	30.036	1261.571
-114.668	29.778	1261.357
-114.270	29.505	1261.081
-113.771	29.226	1260.750
-113.210	28.970	1260.435
-112.547	28.692	1260.061
-111.869	28.397	1259.570
-111.198	28.238	1259.080
-110.473	28.102	1258.589
-109.786	27.975	1258.065
-109.065	27.825	1257.534
-108.360	27.655	1257.081
-107.794	27.621	1256.690
-107.268	27.551	1256.290
-106.809	27.497	1255.924
-106.361	27.426	1255.508
-106.009	27.391	1255.254
-105.766	27.388	1255.077
-105.592	27.403	1254.962
-105.511	27.415	1254.899
-105.515	27.451	1254.903
-105.646	27.492	1254.990
-105.846	27.561	1255.130
-106.140	27.690	1255.327
-106.580	27.884	1255.649
-107.087	28.000	1256.153
-107.691	28.103	1256.708
-108.394	28.181	1257.276
-109.267	28.347	1257.986
-110.110	28.475	1258.755
-111.066	28.547	1259.544
-112.066	28.773	1260.411
-112.992	28.921	1261.119
-114.016	29.177	1261.866
-114.899	29.342	1262.591
-115.837	29.571	1263.297
-116.710	29.706	1263.973
-117.557	29.765	1264.672
-118.441	29.952	1265.373
-119.166	30.002	1265.956
-119.948	30.084	1266.542
-120.699	30.132	1267.132
-121.320	30.135	1267.657
-122.008	30.236	1268.127
-122.644	30.331	1268.586
-123.160	30.327	1269.024
-123.678	30.370	1269.443
-124.162	30.647	1270.077
-124.641	30.744	1270.419
-125.039	30.904	1270.705
-125.354	31.017	1270.954
-125.585	31.166	1271.116
-125.821	31.296	1271.236
-126.004	31.435	1271.338
-126.171	31.538	1271.429
-126.309	31.619	1271.492
-126.421	31.714	1271.548
-126.557	31.752	1271.580
-126.730	31.792	1271.616
-126.947	31.816	1271.681
-127.217	31.776	1271.781
-127.522	31.670	1271.915
-127.849	31.526	1272.073
-128.199	31.368	1272.279
-128.588	31.171	1272.476
-129.000	31.002	1272.646
-129.473	30.794	1272.850
-129.928	30.541	1273.054
-130.422	30.270	1273.293
-130.813	30.007	1273.668
-131.315	29.732	1273.894
-131.852	29.474	1274.135
-132.372	29.248	1274.349
-132.888	29.058	1274.604
-133.427	28.828	1274.809
-134.003	28.668	1275.033
-134.602	28.563	1275.296
-135.085	28.480	1275.529
-135.550	28.444	1275.750
-136.132	28.409	1276.017
-136.721	28.445	1276.244
-137.233	28.496	1276.513
-137.731	28.607	1276.741
-138.283	28.726	1276.960
-138.947	28.911	1277.279
-139.463	29.028	1277.514
-140.000	29.168	1277.764
-140.525	29.305	1277.982
-141.066	29.451	1278.215
-141.565	29.613	1278.411
-142.058	29.786	1278.588
-142.470	29.955	1278.722
-142.854	30.097	1278.830
-143.245	30.230	1278.949
-143.605	30.362	1279.041
-143.913	30.504	1279.098
-144.135	30.638	1279.104
-144.310	30.762	1279.081
-144.400	30.911	1279.036
-144.455	31.073	1278.999
-144.512	31.252	1278.942
-144.554	31.432	1278.908
-144.546	31.572	1278.842
-144.514	31.732	1278.735
-144.448	31.878	1278.644
-144.367	32.038	1278.533
-144.247	32.161	1278.417
-144.107	32.297	1278.287
-143.989	32.414	1278.134
-143.816	32.576	1277.962
-143.651	32.754	1277.733
-143.423	32.961	1277.529
-143.157	33.206	1277.329
-142.909	33.447	1277.106
-142.642	33.732	1276.864
-142.375	34.026	1276.584
-142.070	34.338	1276.287
-141.765	34.682	1275.993
-141.469	35.001	1275.704
-141.198	35.315	1275.445
-140.961	35.662	1275.214
-140.706	35.971	1274.946
-140.460	36.345	1274.703
-140.212	36.702	1274.464
-139.985	37.102	1274.224
-139.821	37.443	1273.883
-139.578	37.820	1273.640
-139.352	38.225	1273.412
-139.108	38.578	1273.214
-138.865	38.926	1273.052
-138.612	39.315	1272.844
-138.381	39.728	1272.644
-138.103	40.082	1272.442
-137.781	40.450	1272.203
-137.437	40.793	1271.955
-137.070	41.110	1271.699
-136.688	41.448	1271.421
-136.285	41.795	1271.149
-135.872	42.088	1270.853
-135.440	42.362	1270.584
-135.051	42.588	1270.313
-134.610	42.871	1270.023
-134.142	43.155	1269.689
-133.730	43.465	1269.353
-133.306	43.832	1269.059
-132.885	44.183	1268.711
-132.349	44.564	1268.378
-131.800	45.044	1268.010
-131.330	45.490	1267.680
-130.819	45.940	1267.185
-130.202	46.538	1266.771
-129.598	47.099	1266.258
-129.107	47.718	1265.707
-128.553	48.380	1265.150
-127.954	48.948	1264.567
-127.361	49.593	1263.904
-126.834	50.288	1263.401
-126.324	50.927	1262.785
-125.748	51.741	1262.078
-125.262	52.242	1261.138
-124.810	52.866	1260.457
-124.332	53.548	1259.825
-123.929	54.185	1259.251
-123.596	54.880	1258.616
-123.268	55.514	1258.049
-123.003	56.089	1257.513
-122.743	56.621	1256.990
-122.465	57.182	1256.479
-122.199	57.665	1256.061
-121.968	58.067	1255.685
-121.741	58.370	1255.312
-121.493	58.609	1255.002
-121.268	58.788	1254.722
-121.027	58.939	1254.499
-120.818	59.059	1254.327
-120.595	59.091	1254.167
-120.401	59.094	1254.077
-120.201	59.073	1254.020
-120.047	59.038	1254.018
-119.868	58.979	1254.019
-119.736	58.953	1254.077
-119.566	58.851	1254.118
-119.345	58.743	1254.182
-119.097	58.602	1254.182
-118.917	58.560	1254.189
-118.709	58.506	1254.198
-118.514	58.495	1254.178
-118.336	58.500	1254.141
-118.139	58.518	1254.078
-117.959	58.565	1254.005
-117.768	58.633	1253.948
-117.573	58.661	1253.891
-117.349	58.631	1253.868
-117.140	58.475	1253.907
-116.960	58.236	1253.997
-116.791	57.789	1254.175
-116.633	57.073	1254.453
-116.386	56.058	1254.890
-116.146	54.691	1255.455
-115.843	52.802	1256.148
-115.570	50.556	1256.956
-115.334	47.886	1257.964
-115.041	44.840	1259.053
-114.941	41.483	1260.295
-114.774	37.827	1261.553
-114.827	33.894	1262.875
-114.977	29.754	1264.290
-115.232	25.388	1265.680
-115.562	20.940	1267.113
-115.977	16.337	1268.601
-116.381	11.576	1270.223
-117.042	6.969	1271.587
-117.852	2.406	1272.790
-118.787	-2.048	1273.892
-119.661	-6.528	1275.113
-120.727	-10.873	1276.016
-121.877	-14.703	1276.686
-122.958	-18.623	1277.429
-124.029	-22.395	1278.045
-125.096	-25.966	1278.601
-126.186	-29.339	1279.171
-127.206	-32.558	1279.582
-128.210	-35.595	1279.949
-129.168	-38.283	1280.254
-130.151	-40.953	1280.496
-131.099	-43.499	1280.775
-132.051	-46.103	1280.866
-132.943	-48.340	1280.990
-133.902	-50.517	1281.147
-134.795	-52.601	1281.261
-135.689	-54.555	1281.396
-136.581	-56.424	1281.473
-137.449	-58.238	1281.559
-138.272	-59.996	1281.665
-139.103	-61.621	1281.758
-139.926	-63.331	1281.842
-140.722	-64.915	1281.870
-141.465	-66.419	1281.886
-142.235	-68.000	1281.925
-142.870	-69.480	1281.982
-143.591	-70.899	1282.018
-144.312	-72.352	1281.915
-144.827	-73.581	1281.930
-145.327	-74.953	1281.992
-145.747	-76.118	1282.004
-146.186	-77.329	1281.975
-146.525	-78.478	1281.991
-146.797	-79.652	1282.012
-147.081	-80.693	1282.030
-147.317	-81.764	1282.055
-147.556	-82.914	1282.101
-147.716	-84.002	1282.106
-147.887	-85.025	1282.115
-147.969	-86.109	1282.130
-147.986	-87.131	1282.117
-147.962	-88.156	1282.055
-147.892	-89.101	1281.965
-147.767	-90.069	1281.873
-147.520	-91.068	1281.754
-147.320	-91.896	1281.554
-147.082	-92.729	1281.341
-146.708	-93.560	1281.154
-146.346	-94.366	1280.998
-146.023	-95.111	1280.727
-145.586	-95.800	1280.528
-145.149	-96.570	1280.366
-144.638	-97.185	1280.102
-144.086	-97.721	1279.816
-143.546	-98.218	1279.458
-142.883	-98.661	1279.147
-142.196	-98.909	1278.846
-141.506	-99.003	1278.501
-140.651	-98.948	1278.166
-139.775	-98.749	1277.743
-138.791	-98.307	1277.211
-137.699	-97.809	1276.849
-136.586	-97.136	1276.369
-135.351	-96.251	1275.912
-134.104	-95.248	1275.486
-132.807	-94.055	1275.083
-131.581	-92.807	1274.741
-130.417	-91.380	1274.449
-129.251	-89.988	1274.148
-128.121	-88.468	1273.891
-127.070	-86.945	1273.685
-126.094	-85.484	1273.554
-125.168	-83.910	1273.445
-124.345	-82.523	1273.330
-123.276	-80.801	1273.334
-122.480	-79.363	1273.231
-121.697	-78.026	1273.130
-121.032	-76.659	1272.900
-120.383	-75.363	1272.756
-119.778	-74.113	1272.539
-119.193	-72.945	1272.507
-118.670	-71.838	1272.388
