P1_hands_dir_Distance_X	P1_hands_dir_Distance_Y	P1_hands_dir_Distance_Z
221.884	-86.701	-212.373
221.717	-87.931	-213.572
221.239	-89.402	-214.796
220.807	-90.857	-216.076
220.163	-92.471	-217.168
219.569	-94.240	-218.265
218.790	-96.147	-219.332
218.104	-98.085	-220.293
217.472	-100.320	-221.324
216.790	-102.411	-222.237
216.291	-104.540	-223.210
215.814	-106.792	-224.363
215.573	-109.033	-225.334
215.453	-111.221	-226.418
215.280	-113.463	-227.647
215.085	-115.935	-228.926
215.195	-117.939	-229.958
215.229	-119.764	-230.968
215.452	-121.477	-231.920
215.653	-122.944	-232.655
215.871	-124.441	-233.354
216.043	-125.793	-233.945
216.256	-126.994	-234.495
216.524	-128.154	-234.977
216.566	-129.125	-235.275
216.636	-130.193	-235.589
216.730	-131.198	-235.889
216.906	-132.184	-236.180
217.091	-132.965	-236.471
217.301	-133.777	-236.784
217.547	-134.651	-237.106
217.758	-135.321	-237.372
217.897	-135.849	-237.581
218.014	-136.383	-237.768
218.149	-136.824	-237.917
218.283	-137.190	-238.028
218.353	-137.580	-238.139
218.506	-137.916	-238.330
218.654	-138.258	-238.446
218.812	-138.509	-238.615
218.994	-138.740	-238.729
219.103	-138.927	-238.837
219.144	-139.099	-238.943
219.239	-139.286	-239.040
219.297	-139.490	-239.118
219.376	-139.643	-239.221
219.456	-139.976	-239.356
219.528	-140.100	-239.412
219.553	-140.212	-239.467
219.623	-140.371	-239.478
219.635	-140.450	-239.503
219.584	-140.534	-239.503
219.522	-140.542	-239.464
219.422	-140.513	-239.444
219.330	-140.487	-239.343
219.245	-140.373	-239.297
219.150	-140.227	-239.250
219.175	-140.111	-239.165
219.225	-139.990	-239.096
219.373	-139.862	-239.104
219.503	-139.753	-239.134
219.655	-139.595	-239.189
219.870	-139.392	-239.216
220.074	-139.105	-239.197
220.254	-138.849	-239.175
220.453	-138.462	-239.069
220.557	-138.074	-239.018
220.782	-137.710	-238.965
221.070	-137.360	-238.911
221.379	-136.924	-238.875
221.660	-136.539	-238.918
221.944	-136.198	-238.917
222.130	-135.775	-238.853
222.251	-135.343	-238.811
222.337	-134.872	-238.797
222.474	-134.491	-238.729
222.581	-134.049	-238.624
222.681	-133.452	-238.501
222.799	-133.093	-238.481
223.063	-133.002	-238.491
223.056	-132.482	-238.518
223.202	-132.163	-238.557
223.395	-132.010	-238.638
223.580	-131.583	-238.637
223.790	-131.073	-238.613
223.995	-130.739	-238.647
224.300	-130.712	-238.703
224.459	-130.405	-238.798
224.575	-130.072	-238.847
224.627	-129.724	-238.803
224.763	-129.356	-238.822
224.806	-128.817	-238.697
224.881	-128.449	-238.622
224.946	-128.057	-238.551
225.007	-127.689	-238.446
225.090	-127.316	-238.405
225.112	-126.960	-238.285
225.167	-126.660	-238.233
225.219	-126.399	-238.196
225.298	-126.239	-238.156
225.344	-126.079	-238.140
225.358	-125.937	-238.116
225.361	-125.815	-238.064
225.302	-125.781	-238.031
225.210	-125.740	-237.995
225.116	-125.782	-237.949
225.045	-125.908	-237.948
224.941	-126.069	-237.915
224.824	-126.276	-237.900
224.773	-126.462	-237.901
224.745	-126.681	-237.907
224.666	-126.848	-237.869
224.601	-127.020	-237.866
224.516	-127.181	-237.869
224.435	-127.362	-237.864
224.387	-127.495	-237.884
224.362	-127.655	-237.880
224.363	-127.801	-237.941
224.312	-127.930	-238.026
224.368	-128.008	-238.067
224.377	-128.052	-238.046
224.409	-128.092	-238.075
224.438	-128.135	-238.110
224.489	-128.152	-238.113
224.504	-128.211	-238.159
224.562	-128.243	-238.182
224.573	-128.295	-238.202
224.588	-128.413	-238.233
224.549	-128.451	-238.238
224.511	-128.507	-238.234
224.523	-128.562	-238.225
224.482	-128.608	-238.220
224.474	-128.642	-238.223
224.453	-128.687	-238.227
224.441	-128.739	-238.255
224.409	-128.748	-238.240
224.395	-128.761	-238.219
224.383	-128.749	-238.198
224.323	-128.680	-238.140
224.273	-128.615	-238.108
224.227	-128.573	-238.050
224.184	-128.516	-238.051
224.107	-128.402	-237.941
224.095	-128.374	-237.943
224.042	-128.264	-237.892
223.979	-128.210	-237.872
223.971	-128.164	-237.825
223.919	-128.129	-237.810
223.903	-128.099	-237.808
223.890	-128.078	-237.795
223.866	-128.069	-237.786
223.848	-128.039	-237.817
223.825	-128.018	-237.779
223.809	-128.019	-237.779
223.746	-128.010	-237.758
223.688	-127.980	-237.756
223.640	-127.926	-237.726
223.550	-127.854	-237.696
223.498	-127.802	-237.684
223.382	-127.710	-237.616
223.237	-127.580	-237.582
223.089	-127.432	-237.490
222.836	-127.284	-237.395
222.679	-127.134	-237.302
222.539	-127.011	-237.240
222.353	-126.853	-237.124
222.163	-126.684	-237.050
221.989	-126.456	-236.942
221.753	-126.249	-236.788
221.482	-125.987	-236.671
221.179	-125.781	-236.511
220.768	-125.665	-236.363
220.314	-125.515	-236.228
219.722	-125.344	-236.077
219.013	-125.169	-235.788
218.190	-124.968	-235.556
217.342	-124.797	-235.227
216.118	-124.631	-234.827
215.123	-124.435	-234.433
213.908	-124.161	-233.968
212.796	-124.127	-233.602
211.900	-124.129	-233.279
211.082	-124.302	-233.083
210.349	-124.412	-232.793
209.587	-124.578	-232.540
208.999	-124.758	-232.319
208.382	-125.005	-232.066
207.704	-125.385	-231.747
206.916	-125.970	-231.491
206.031	-126.790	-231.200
204.946	-127.951	-230.910
203.626	-129.403	-230.492
202.118	-131.388	-230.096
200.501	-133.910	-229.802
198.566	-137.021	-229.258
196.620	-140.748	-228.690
195.034	-144.983	-228.217
193.239	-149.995	-227.633
191.700	-155.511	-227.023
190.599	-161.763	-226.524
189.754	-168.159	-225.936
188.948	-175.078	-225.128
188.574	-182.042	-224.444
188.057	-189.151	-223.676
187.823	-195.712	-222.685
186.999	-202.703	-221.224
185.950	-209.860	-219.718
184.658	-217.130	-217.735
183.321	-224.054	-215.767
182.018	-231.103	-213.403
180.529	-237.978	-210.917
178.610	-244.415	-207.907
177.083	-250.626	-204.804
175.811	-255.863	-201.608
174.903	-261.285	-198.556
173.908	-266.272	-195.429
172.871	-270.877	-192.194
171.883	-274.993	-188.937
170.637	-278.482	-185.736
169.811	-281.809	-182.846
169.204	-284.623	-179.861
168.696	-287.104	-177.389
167.987	-289.193	-175.052
167.550	-290.929	-172.985
167.022	-292.587	-170.985
166.411	-293.725	-169.183
165.701	-294.619	-167.818
165.327	-295.410	-166.250
164.914	-296.005	-165.120
164.487	-296.318	-163.986
164.018	-296.601	-162.943
163.625	-296.770	-162.083
163.171	-296.880	-161.211
162.589	-296.838	-160.423
162.063	-296.696	-159.745
161.633	-296.542	-159.217
161.219	-296.371	-158.716
160.785	-296.153	-158.221
159.858	-295.415	-157.623
159.310	-295.195	-157.205
158.799	-294.993	-156.848
158.864	-295.337	-156.687
158.449	-295.193	-156.475
157.982	-295.041	-156.256
157.486	-294.826	-156.076
157.122	-294.595	-155.979
156.875	-294.385	-155.989
156.662	-294.152	-155.931
156.518	-293.938	-155.911
156.401	-293.690	-155.853
156.294	-293.480	-155.835
156.257	-293.303	-155.797
156.292	-293.102	-155.822
156.364	-292.953	-155.863
156.483	-292.869	-155.944
156.623	-292.785	-156.048
156.808	-292.753	-156.164
157.067	-292.815	-156.317
156.731	-292.307	-156.314
157.043	-292.362	-156.492
157.349	-292.441	-156.682
157.680	-292.563	-156.848
157.946	-292.718	-157.023
158.264	-292.790	-157.178
158.546	-292.912	-157.379
158.815	-292.971	-157.545
159.065	-292.940	-157.652
159.299	-292.933	-157.816
159.599	-292.898	-157.916
159.830	-292.856	-157.999
159.992	-292.856	-158.100
160.165	-292.868	-158.172
160.320	-292.869	-158.226
160.446	-292.839	-158.287
160.510	-292.835	-158.340
160.600	-292.869	-158.393
160.614	-292.882	-158.426
160.680	-292.926	-158.450
160.642	-292.938	-158.466
160.590	-292.920	-158.459
160.565	-292.944	-158.433
160.523	-292.941	-158.436
160.478	-292.850	-158.411
160.414	-292.793	-158.366
160.343	-292.703	-158.332
160.225	-292.582	-158.341
160.130	-292.448	-158.308
160.022	-292.261	-158.319
159.917	-292.129	-158.322
159.832	-291.964	-158.335
159.719	-291.791	-158.368
159.614	-291.582	-158.376
159.489	-291.358	-158.368
159.406	-291.114	-158.384
159.238	-290.822	-158.359
159.124	-290.547	-158.416
158.994	-290.239	-158.467
158.853	-290.009	-158.559
158.731	-289.782	-158.666
158.606	-289.538	-158.748
158.497	-289.339	-158.837
158.410	-289.175	-158.877
158.322	-289.007	-158.917
158.286	-288.828	-158.995
158.311	-288.680	-158.970
158.246	-288.503	-158.956
158.216	-288.416	-159.015
158.197	-288.259	-159.076
158.125	-288.092	-159.123
158.038	-287.965	-159.134
157.985	-287.843	-159.172
157.878	-287.720	-159.214
157.836	-287.604	-159.222
157.784	-287.517	-159.278
157.713	-287.354	-159.298
157.640	-287.231	-159.383
157.542	-287.021	-159.378
157.463	-286.726	-159.393
157.287	-286.501	-159.421
157.147	-286.263	-159.405
156.896	-286.057	-159.370
156.694	-285.890	-159.313
156.442	-285.705	-159.258
156.240	-285.545	-159.216
155.986	-285.321	-159.095
155.728	-285.131	-158.948
155.419	-284.912	-158.780
155.054	-284.736	-158.495
154.614	-284.553	-158.222
154.060	-284.422	-157.884
153.479	-284.254	-157.509
152.809	-284.006	-157.111
152.019	-283.704	-156.560
151.205	-283.397	-155.998
150.370	-283.271	-155.413
149.447	-283.074	-154.758
148.369	-282.810	-153.874
147.304	-282.556	-152.849
145.960	-282.075	-151.770
144.604	-281.616	-150.326
142.946	-281.265	-148.695
141.050	-281.044	-146.470
138.968	-280.609	-144.110
136.507	-280.431	-141.302
133.664	-280.081	-137.905
130.581	-279.585	-134.301
127.357	-278.995	-130.548
123.749	-278.624	-126.428
119.477	-278.592	-121.590
115.136	-278.302	-116.780
110.597	-278.292	-111.703
105.992	-278.332	-106.091
100.708	-278.847	-99.842
95.311	-279.021	-93.619
90.240	-279.386	-87.177
84.878	-279.962	-80.549
79.598	-280.587	-73.652
74.406	-281.795	-66.622
69.467	-283.074	-59.498
64.502	-284.620	-51.970
59.649	-286.204	-44.449
55.301	-288.249	-36.876
51.139	-290.013	-29.137
47.543	-291.937	-21.797
44.381	-294.045	-14.322
41.634	-296.361	-7.237
39.248	-298.677	-0.460
37.252	-301.029	6.058
35.738	-303.453	12.241
33.984	-305.234	17.844
33.254	-307.818	23.196
32.941	-310.242	28.022
33.190	-312.567	32.404
33.675	-314.839	36.182
34.598	-316.889	39.529
35.823	-318.921	42.251
37.214	-320.869	44.638
38.869	-322.469	46.700
40.769	-324.092	48.179
43.047	-325.449	49.011
45.550	-326.836	49.569
47.909	-327.813	50.384
51.082	-328.874	49.970
54.505	-329.852	49.281
57.898	-330.561	47.992
61.202	-331.211	46.337
65.378	-332.631	43.700
69.025	-332.815	40.922
72.497	-332.588	37.962
76.408	-332.136	34.048
79.940	-331.202	30.320
83.903	-329.932	25.991
88.278	-327.923	20.969
92.622	-326.183	16.149
97.154	-324.219	11.418
101.720	-322.074	6.561
106.668	-319.854	1.325
111.238	-318.087	-3.533
116.209	-315.020	-8.473
121.213	-311.800	-13.044
125.918	-308.054	-17.201
130.584	-304.060	-20.834
135.105	-299.677	-23.854
139.285	-295.309	-26.007
143.039	-290.537	-27.574
146.988	-285.683	-28.538
150.548	-281.215	-28.985
153.790	-276.664	-29.208
156.479	-272.545	-28.737
159.661	-267.847	-28.077
162.160	-263.294	-27.363
164.574	-258.811	-26.438
166.766	-254.047	-25.246
168.559	-249.712	-24.560
169.900	-245.744	-23.490
170.217	-242.164	-22.869
171.011	-238.748	-21.649
171.360	-235.356	-20.229
170.923	-232.439	-18.933
169.743	-229.910	-17.541
167.811	-227.856	-16.205
165.193	-226.284	-14.984
161.865	-225.706	-13.744
158.312	-225.226	-12.490
154.545	-225.283	-11.415
150.655	-225.827	-10.504
146.733	-226.479	-9.921
142.703	-227.323	-9.318
138.528	-228.464	-9.039
134.379	-229.788	-8.453
130.367	-231.341	-7.876
126.526	-233.076	-7.189
122.816	-235.127	-6.740
119.350	-237.480	-6.148
116.071	-239.950	-5.531
113.204	-242.739	-5.164
110.566	-245.567	-4.928
108.003	-248.481	-4.694
105.822	-251.532	-4.518
104.147	-254.420	-4.405
102.466	-257.672	-4.090
100.921	-261.324	-3.802
99.768	-264.781	-3.696
98.726	-267.950	-3.554
98.105	-270.963	-3.535
97.499	-274.211	-3.483
97.351	-277.299	-3.557
97.334	-280.352	-3.830
97.573	-283.293	-4.188
97.952	-286.219	-4.737
98.603	-288.834	-5.112
99.267	-291.455	-5.683
100.009	-293.917	-6.415
101.032	-296.265	-7.199
102.092	-298.473	-7.918
103.176	-300.583	-8.764
104.276	-302.426	-9.442
105.379	-304.130	-10.258
106.400	-305.511	-10.998
107.501	-306.778	-11.858
108.571	-307.627	-12.699
109.451	-308.115	-13.596
110.265	-308.343	-14.599
110.995	-308.371	-15.806
111.763	-307.966	-17.306
112.380	-307.280	-18.873
112.857	-306.438	-20.596
113.402	-305.292	-22.611
114.015	-303.934	-24.641
114.514	-302.558	-26.759
115.111	-301.168	-29.067
115.793	-299.631	-31.303
116.545	-298.097	-33.601
117.220	-296.570	-35.996
117.710	-294.895	-38.108
118.059	-293.177	-40.075
117.961	-290.992	-41.026
117.705	-289.479	-42.630
117.505	-287.593	-43.973
117.099	-286.483	-45.156
116.662	-285.503	-46.235
116.249	-284.732	-47.301
115.797	-284.283	-48.027
115.278	-284.108	-48.455
114.976	-284.264	-48.668
114.572	-284.729	-48.482
114.078	-285.430	-47.877
113.627	-286.319	-46.788
113.126	-287.358	-45.364
112.663	-288.399	-43.764
112.087	-289.397	-41.796
111.847	-290.392	-40.261
111.571	-291.454	-38.610
111.391	-292.433	-37.159
111.267	-293.296	-35.972
111.003	-293.614	-34.778
111.094	-294.236	-33.680
111.324	-294.900	-33.103
111.706	-295.507	-32.879
111.984	-295.979	-32.742
112.306	-296.485	-32.823
112.714	-297.019	-33.111
113.074	-297.427	-33.504
113.304	-297.668	-33.961
113.533	-297.862	-34.501
113.828	-298.014	-35.108
114.108	-298.079	-35.733
114.410	-298.098	-36.382
114.619	-298.019	-37.059
114.784	-297.864	-37.817
114.968	-297.670	-38.636
115.054	-297.322	-39.404
115.150	-296.942	-40.098
115.250	-296.551	-40.708
115.261	-296.181	-41.264
115.302	-295.820	-41.723
115.269	-295.420	-42.199
115.231	-295.003	-42.594
115.163	-294.609	-42.903
115.076	-294.288	-43.213
115.004	-293.940	-43.485
114.956	-293.602	-43.723
114.851	-293.330	-43.910
114.801	-293.085	-44.042
114.738	-292.863	-44.147
114.670	-292.683	-44.234
114.598	-292.541	-44.273
114.553	-292.378	-44.302
114.548	-292.306	-44.387
114.638	-292.310	-44.471
114.702	-292.349	-44.582
114.783	-292.382	-44.650
114.875	-292.464	-44.851
114.929	-292.509	-44.914
114.938	-292.515	-44.947
114.906	-292.453	-44.945
114.870	-292.416	-44.864
114.820	-292.322	-44.786
114.768	-292.235	-44.717
114.745	-292.170	-44.662
114.685	-292.076	-44.654
114.689	-291.978	-44.693
114.694	-291.932	-44.756
114.678	-291.841	-44.841
114.680	-291.737	-44.906
114.628	-291.625	-44.894
114.605	-291.524	-44.876
114.540	-291.431	-44.806
114.500	-291.349	-44.753
114.409	-291.282	-44.681
114.348	-291.218	-44.619
114.287	-291.144	-44.578
114.239	-291.083	-44.518
114.200	-291.009	-44.446
114.111	-290.924	-44.343
113.994	-290.770	-44.228
113.891	-290.683	-44.076
113.759	-290.524	-43.879
113.623	-290.437	-43.755
113.492	-290.316	-43.601
113.422	-290.208	-43.433
113.356	-290.112	-43.310
113.248	-289.994	-43.158
113.145	-289.862	-42.971
113.052	-289.751	-42.790
112.920	-289.640	-42.591
112.790	-289.562	-42.408
112.627	-289.525	-42.212
112.488	-289.512	-42.010
112.322	-289.468	-41.790
112.179	-289.460	-41.579
111.960	-289.495	-41.377
111.739	-289.512	-41.194
111.564	-289.571	-41.039
111.305	-289.613	-40.904
110.985	-289.606	-40.762
110.610	-289.480	-40.560
110.158	-289.231	-40.398
109.550	-288.754	-40.248
108.799	-288.008	-39.990
107.946	-286.944	-39.785
106.883	-285.527	-39.667
105.679	-283.597	-39.719
104.425	-281.168	-39.779
102.993	-278.213	-39.900
101.375	-274.983	-39.993
99.653	-271.622	-40.130
97.681	-267.465	-39.846
96.149	-263.697	-39.700
94.315	-259.429	-39.093
92.677	-255.438	-38.405
91.124	-251.696	-37.462
89.539	-248.982	-36.420
88.318	-245.444	-34.875
86.958	-242.391	-32.968
85.785	-239.825	-30.740
84.765	-237.736	-28.391
83.690	-236.062	-25.310
82.891	-234.937	-21.834
82.041	-234.349	-18.009
81.720	-234.427	-14.213
81.341	-235.356	-10.302
81.446	-236.821	-6.748
81.984	-239.216	-3.498
82.980	-242.485	-0.686
84.391	-246.709	1.681
86.108	-251.181	3.456
88.511	-256.442	4.523
91.278	-262.182	5.062
94.295	-268.757	4.797
97.758	-275.454	4.031
101.571	-282.277	2.771
105.772	-289.464	1.126
110.174	-296.900	-0.925
114.866	-304.184	-3.233
119.898	-311.812	-5.750
125.122	-318.960	-7.508
130.210	-326.279	-10.059
135.588	-333.422	-12.483
140.877	-340.361	-15.133
146.174	-347.084	-17.749
151.456	-353.350	-20.214
156.447	-359.185	-22.649
161.109	-364.521	-24.988
165.532	-369.410	-27.148
169.291	-373.631	-29.216
172.588	-377.167	-30.779
175.189	-380.285	-32.063
176.891	-382.651	-32.642
177.797	-384.561	-32.789
178.008	-385.993	-32.443
177.467	-386.802	-31.590
176.806	-387.557	-30.356
175.778	-387.856	-28.794
174.056	-387.046	-27.003
172.420	-386.198	-25.069
170.630	-384.937	-23.234
168.519	-383.512	-21.357
166.242	-381.723	-19.629
163.920	-379.696	-18.141
161.491	-377.520	-16.762
158.725	-374.834	-15.777
156.064	-372.370	-14.455
153.388	-369.101	-13.515
150.650	-366.166	-13.139
147.902	-362.319	-13.104
145.153	-357.896	-12.889
142.200	-352.998	-13.484
139.447	-348.240	-13.576
136.525	-343.067	-13.936
133.778	-337.493	-14.870
130.992	-332.153	-15.094
128.134	-326.268	-16.160
125.133	-320.682	-16.460
122.112	-314.411	-16.906
118.917	-308.502	-16.667
115.476	-302.243	-16.502
111.875	-296.232	-15.624
108.297	-289.993	-14.946
104.383	-284.319	-14.132
100.882	-278.016	-13.192
97.656	-271.625	-12.417
94.182	-265.338	-11.806
91.030	-258.905	-10.940
87.898	-252.590	-10.051
84.721	-246.384	-9.085
81.674	-240.304	-8.334
78.649	-234.355	-7.406
75.695	-229.193	-7.309
72.497	-223.924	-6.860
69.860	-218.591	-5.600
67.227	-213.802	-4.227
65.018	-209.902	-3.005
62.963	-206.412	-1.726
61.031	-203.278	-0.549
59.295	-200.507	0.587
57.726	-198.212	1.479
56.642	-196.297	2.204
55.960	-195.146	2.237
55.782	-194.477	2.197
55.934	-194.366	2.028
56.168	-194.446	1.823
56.441	-194.572	1.667
56.741	-194.647	1.485
56.958	-194.686	1.331
57.195	-194.703	1.168
57.391	-194.611	1.087
57.507	-194.474	1.162
57.535	-194.345	1.262
57.540	-194.212	1.430
57.493	-194.081	1.645
57.416	-194.001	1.826
57.313	-193.939	1.981
57.259	-193.942	2.103
57.237	-193.984	2.205
57.224	-193.987	2.264
57.131	-193.971	2.399
57.024	-193.913	2.547
56.966	-193.848	2.672
57.014	-193.729	2.712
56.945	-193.599	2.843
56.776	-193.513	3.050
56.593	-193.533	3.321
56.390	-193.550	3.678
56.096	-193.594	4.045
55.762	-193.603	4.411
55.253	-193.309	4.798
54.745	-192.676	5.207
54.135	-192.014	5.699
53.527	-191.563	6.132
53.019	-191.384	6.453
52.606	-191.468	6.700
52.266	-191.653	6.859
52.030	-191.894	6.871
51.938	-192.056	6.864
51.912	-192.198	6.835
51.855	-192.225	6.928
51.975	-192.232	6.755
52.147	-192.341	6.301
52.168	-192.220	6.333
52.256	-192.184	6.089
52.313	-192.192	5.845
52.357	-192.212	5.604
52.407	-192.238	5.135
52.492	-192.145	5.005
52.471	-191.996	5.114
52.505	-191.849	5.002
52.520	-191.683	4.893
52.588	-191.231	4.921
52.543	-191.006	4.823
52.477	-190.779	4.720
52.364	-190.602	4.634
52.321	-190.301	4.397
52.196	-190.147	4.332
52.042	-190.132	4.013
51.875	-189.781	3.909
51.597	-189.467	3.781
51.301	-189.038	3.653
50.933	-188.571	3.464
50.619	-188.065	3.255
50.348	-187.526	3.035
50.032	-186.979	2.675
49.935	-186.270	2.438
49.817	-184.799	3.179
49.663	-184.166	2.738
49.427	-183.752	1.944
49.262	-183.297	1.507
49.155	-182.836	0.980
49.043	-182.438	0.561
48.940	-181.890	0.033
48.909	-181.506	-0.308
49.006	-181.030	-0.662
49.180	-180.595	-1.138
49.453	-180.156	-1.624
49.755	-179.772	-2.081
50.033	-179.450	-2.575
50.333	-179.068	-3.022
50.590	-178.629	-3.470
50.856	-178.216	-3.908
51.074	-177.804	-4.214
51.223	-177.408	-4.385
51.339	-177.050	-4.586
51.442	-176.689	-4.763
51.487	-176.330	-5.037
51.563	-175.911	-5.432
51.668	-175.528	-5.936
51.839	-175.097	-6.443
51.975	-174.691	-6.953
52.018	-174.353	-7.349
52.011	-174.071	-7.727
51.888	-173.755	-8.129
51.675	-173.506	-8.568
51.510	-173.295	-9.003
51.306	-173.084	-9.500
51.047	-172.833	-9.918
50.867	-173.016	-10.910
50.566	-172.712	-11.187
50.226	-172.458	-11.499
49.921	-172.246	-11.698
49.615	-171.611	-11.275
49.217	-171.610	-11.476
49.051	-171.501	-11.555
48.869	-171.404	-11.573
48.750	-171.271	-11.655
48.671	-171.129	-11.771
48.649	-170.860	-11.857
48.700	-170.584	-11.952
48.688	-170.248	-12.041
48.693	-169.880	-12.137
48.648	-169.532	-12.186
48.642	-169.286	-12.256
48.607	-169.052	-12.248
48.600	-168.897	-12.270
48.642	-168.809	-12.261
48.637	-168.744	-12.241
48.641	-168.682	-12.327
48.662	-168.618	-12.438
48.742	-168.558	-12.438
48.763	-168.299	-12.643
48.597	-167.964	-13.051
48.521	-167.724	-13.265
48.556	-167.710	-13.244
48.524	-167.452	-13.566
48.521	-167.585	-14.344
48.272	-167.147	-14.143
48.153	-167.015	-14.369
48.061	-166.901	-14.680
48.037	-167.288	-15.698
47.869	-167.228	-16.017
47.603	-167.179	-16.270
47.317	-167.168	-16.421
46.935	-167.145	-16.662
46.674	-167.050	-16.847
46.343	-166.989	-16.995
46.041	-166.990	-17.080
45.511	-167.173	-17.041
45.147	-167.312	-17.070
44.935	-167.335	-17.180
44.584	-167.344	-17.094
44.319	-167.099	-16.922
43.880	-166.804	-16.815
43.394	-166.670	-16.652
43.009	-166.404	-16.497
42.689	-165.963	-16.315
42.355	-165.002	-15.705
42.260	-164.642	-15.505
42.085	-164.263	-15.474
42.032	-164.141	-15.185
42.027	-164.021	-14.876
42.034	-164.088	-14.243
41.725	-164.229	-13.640
41.115	-164.196	-13.148
40.616	-164.413	-12.557
40.104	-164.620	-11.915
39.599	-164.888	-11.377
39.182	-165.108	-10.981
38.834	-165.166	-10.639
38.735	-165.101	-10.473
38.730	-165.073	-10.356
38.559	-165.154	-10.197
38.395	-165.199	-9.987
38.286	-165.155	-9.855
37.891	-165.245	-9.564
37.622	-165.293	-9.236
37.335	-165.283	-8.807
36.981	-165.432	-8.313
36.766	-165.519	-7.907
36.508	-165.672	-7.606
36.290	-165.733	-7.392
36.240	-165.765	-7.206
36.206	-165.815	-7.007
36.146	-165.972	-6.847
36.047	-166.227	-6.691
35.913	-166.453	-6.442
35.756	-166.880	-6.223
35.554	-167.314	-6.072
35.259	-167.650	-6.063
35.100	-167.959	-5.952
34.968	-168.422	-5.871
34.969	-168.395	-5.980
35.114	-168.336	-6.270
35.181	-168.221	-6.525
35.404	-168.201	-6.422
35.488	-168.081	-6.547
35.478	-167.868	-6.813
35.589	-167.744	-6.895
35.718	-167.724	-7.079
35.764	-167.623	-7.237
35.970	-167.611	-7.369
36.138	-167.584	-7.349
36.177	-167.638	-7.278
36.461	-167.725	-7.228
36.619	-167.843	-7.061
36.715	-167.962	-6.745
37.139	-168.076	-6.679
37.571	-168.145	-6.360
38.112	-168.541	-6.426
38.530	-168.653	-6.002
38.922	-168.885	-5.608
39.335	-169.006	-5.074
39.792	-169.096	-4.531
40.246	-169.182	-3.949
40.619	-169.297	-3.202
40.954	-169.421	-2.425
41.289	-169.640	-1.582
41.470	-169.883	-0.692
41.612	-170.123	0.176
41.728	-170.437	0.983
41.728	-170.770	1.785
41.737	-171.083	2.399
41.738	-171.470	3.022
41.747	-171.842	3.550
41.596	-172.216	3.943
41.239	-172.564	4.216
41.013	-172.932	4.260
40.770	-173.204	4.178
40.514	-173.458	4.007
40.234	-173.745	3.838
39.866	-174.105	3.693
39.513	-174.478	3.651
39.089	-174.777	3.670
38.584	-175.055	3.750
38.032	-175.262	3.819
37.508	-175.406	3.912
37.068	-175.489	4.041
36.583	-175.377	3.965
35.992	-175.673	4.440
35.563	-175.621	4.639
35.222	-175.395	4.607
34.738	-175.401	4.870
34.263	-175.341	5.126
33.904	-175.187	5.326
33.598	-175.036	5.482
33.324	-174.902	5.636
33.025	-174.961	5.763
32.777	-175.025	5.880
32.588	-175.097	6.020
32.321	-175.236	6.081
32.084	-175.433	6.266
31.867	-175.713	6.587
31.507	-176.096	6.841
31.061	-176.131	7.526
30.816	-176.695	7.878
30.755	-176.965	7.939
30.789	-177.137	7.893
30.994	-177.325	7.758
31.266	-177.465	7.553
31.630	-177.571	7.279
31.970	-177.653	6.980
32.335	-177.784	6.679
32.773	-177.884	6.351
33.402	-178.413	5.415
33.852	-178.631	5.044
34.287	-178.855	4.736
34.678	-179.183	4.360
35.044	-179.512	4.030
35.335	-179.849	3.703
35.485	-180.075	3.496
35.597	-180.224	3.310
35.697	-180.291	3.203
35.613	-180.368	3.162
35.619	-180.395	3.146
35.539	-180.398	3.192
35.476	-180.453	3.182
35.394	-180.509	3.169
35.329	-180.599	3.176
35.266	-180.672	3.181
35.179	-180.796	3.211
35.145	-180.918	3.264
35.103	-181.003	3.363
35.110	-181.050	3.510
35.071	-181.080	3.648
35.050	-181.130	3.797
35.092	-181.219	3.916
35.197	-181.271	3.980
35.360	-181.353	3.923
35.580	-181.386	3.838
35.700	-181.435	3.762
35.806	-181.529	3.679
35.883	-181.574	3.638
35.914	-181.606	3.573
35.907	-181.592	3.544
35.920	-181.551	3.505
35.887	-181.478	3.435
35.875	-181.398	3.405
35.861	-181.301	3.341
35.848	-181.237	3.295
35.839	-181.213	3.230
35.840	-181.201	3.155
35.868	-181.160	3.068
35.924	-181.091	2.974
35.978	-181.044	2.867
36.120	-180.999	2.826
36.188	-180.975	2.699
36.262	-180.956	2.589
36.321	-180.957	2.446
36.375	-180.927	2.331
36.379	-180.907	2.204
36.371	-180.880	2.064
36.311	-180.889	1.965
36.241	-180.907	1.850
36.150	-180.927	1.738
36.045	-180.956	1.624
35.980	-180.997	1.497
35.919	-181.009	1.422
35.905	-181.057	1.323
35.931	-181.074	1.204
36.014	-181.099	1.067
36.089	-181.113	0.965
36.193	-181.151	0.829
36.306	-181.156	0.760
36.368	-181.189	0.714
36.401	-181.222	0.695
36.408	-181.250	0.707
36.402	-181.270	0.756
36.336	-181.288	0.782
36.304	-181.283	0.831
36.255	-181.234	0.910
36.240	-181.186	0.966
36.182	-181.183	0.981
36.150	-181.187	1.032
36.127	-181.191	1.053
36.100	-181.237	1.058
36.061	-181.252	1.090
36.058	-181.274	1.119
36.020	-181.305	1.178
36.012	-181.353	1.223
36.026	-181.364	1.293
36.042	-181.316	1.373
36.032	-181.264	1.498
36.032	-181.233	1.730
35.964	-181.165	1.930
35.918	-181.114	2.139
