P1_hand_lP1_hands_pos_X	P1_hand_lP1_hands_pos_Y	P1_hand_lP1_hands_pos_Z	P1_hand_rP1_hands_pos_X	P1_hand_rP1_hands_pos_Y	P1_hand_rP1_hands_pos_Z
-11.188	137.602	1001.416	27.798	-20.759	1010.543
-10.765	136.404	1001.247	27.999	-19.445	1009.984
-10.106	135.005	1000.836	28.077	-17.824	1009.195
-9.192	133.704	1000.283	27.903	-16.061	1008.288
-8.094	132.447	999.655	27.595	-14.154	1007.315
-6.926	131.219	998.844	27.081	-12.167	1006.248
-5.128	129.834	997.848	26.290	-10.193	1005.260
-3.711	128.395	996.909	25.416	-8.186	1004.348
-2.436	126.646	995.682	24.314	-6.121	1003.424
-1.440	125.180	994.822	23.044	-4.109	1002.453
-0.670	123.626	994.087	21.838	-2.014	1001.496
-0.154	122.305	993.601	20.560	0.072	1000.478
0.064	121.054	993.149	19.382	2.039	999.471
0.094	119.791	992.800	18.214	3.898	998.560
-0.197	118.677	992.519	17.085	5.537	997.742
-0.628	117.707	992.287	15.892	6.974	997.060
-1.226	116.748	992.176	14.834	8.181	996.458
-2.012	115.969	992.216	13.723	9.248	996.016
-2.808	115.301	992.230	12.703	10.144	995.556
-3.750	114.620	992.456	11.730	10.865	995.195
-4.541	114.079	992.691	10.784	11.505	994.961
-5.491	113.591	992.895	9.940	11.991	994.706
-6.372	113.194	993.218	9.187	12.290	994.622
-7.303	112.825	993.520	8.406	12.381	994.640
-8.179	112.563	994.001	7.716	12.308	994.850
-9.177	112.437	994.492	7.093	12.036	995.117
-10.108	112.253	994.877	6.550	11.652	995.420
-10.886	112.119	995.201	5.965	11.155	995.764
-11.529	112.037	995.547	5.392	10.564	996.145
-12.197	111.836	995.882	4.990	10.092	996.493
-12.787	111.650	996.175	4.676	9.646	996.776
-13.165	111.442	996.369	4.351	9.190	996.979
-13.489	111.235	996.527	4.109	8.765	997.200
-13.798	110.979	996.667	3.953	8.374	997.429
-14.171	110.785	996.781	3.814	7.905	997.760
-14.603	110.612	996.921	3.697	7.409	998.101
-15.049	110.652	997.112	3.529	6.772	998.458
-15.527	110.684	997.336	3.346	6.102	998.853
-15.936	110.869	997.577	3.246	5.437	999.239
-16.280	111.062	997.793	3.211	4.708	999.634
-16.586	111.304	998.007	3.213	3.940	1000.047
-16.954	111.708	998.216	3.193	3.075	1000.547
-17.278	112.294	998.478	3.274	2.011	1001.304
-17.626	112.741	998.601	3.352	1.022	1001.909
-17.863	113.186	998.701	3.411	-0.158	1002.534
-18.053	113.585	998.793	3.466	-1.439	1003.259
-18.161	113.835	998.866	3.759	-2.618	1003.851
-18.189	113.968	998.816	4.182	-3.831	1004.499
-18.093	113.872	998.675	4.736	-5.044	1005.126
-17.937	113.594	998.440	5.376	-6.282	1005.724
-17.840	113.224	998.197	6.139	-7.410	1006.303
-17.726	112.634	997.897	6.954	-8.557	1006.850
-17.630	111.839	997.553	7.929	-9.450	1007.281
-17.679	110.968	997.210	8.964	-10.193	1007.636
-17.899	109.998	996.915	10.030	-10.768	1007.954
-18.098	108.967	996.652	11.141	-10.967	1008.039
-18.244	108.034	996.325	12.093	-10.892	1008.039
-18.354	107.153	996.116	13.110	-10.423	1007.954
-18.382	106.209	995.971	13.958	-9.889	1007.673
-18.333	105.424	995.793	14.832	-9.186	1007.260
-18.156	104.507	995.589	15.586	-8.541	1006.864
-17.929	103.530	995.352	16.185	-7.894	1006.448
-17.700	102.664	995.080	16.683	-7.309	1006.104
-17.472	101.829	994.767	16.948	-6.974	1005.948
-17.209	100.965	994.453	17.102	-6.751	1005.871
-16.882	100.218	994.159	17.135	-6.651	1005.841
-16.693	99.662	994.101	17.049	-6.735	1005.870
-16.684	99.186	994.105	16.927	-6.955	1005.996
-16.801	98.783	994.204	16.789	-7.202	1006.132
-17.052	98.363	994.273	16.620	-7.522	1006.333
-17.297	98.157	994.467	16.388	-7.869	1006.396
-17.661	98.025	994.660	16.214	-8.220	1006.598
-18.096	97.921	994.895	16.007	-8.538	1006.759
-18.495	97.832	995.135	15.770	-8.817	1006.856
-18.858	97.674	995.381	15.480	-9.019	1006.932
-19.282	97.514	995.615	15.125	-9.191	1006.990
-19.778	97.294	995.814	14.666	-9.327	1007.043
-20.365	96.980	995.951	14.097	-9.452	1007.045
-21.008	96.707	996.125	13.433	-9.490	1007.052
-21.662	96.323	996.333	12.708	-9.358	1007.034
-22.466	95.787	996.486	11.834	-9.180	1006.962
-23.264	95.139	996.625	10.859	-9.060	1006.929
-24.038	94.495	996.849	9.622	-8.919	1006.867
-25.108	93.708	997.015	8.436	-8.757	1006.859
-26.072	92.997	997.369	7.050	-8.850	1007.003
-27.222	92.238	997.538	5.655	-8.917	1007.116
-28.296	91.636	997.834	4.044	-9.261	1007.259
-29.616	91.054	998.158	2.508	-9.654	1007.478
-30.835	90.643	998.551	0.876	-10.178	1007.773
-32.238	90.258	998.994	-0.762	-10.934	1008.109
-33.524	90.018	999.385	-2.423	-11.651	1008.224
-34.714	89.763	999.886	-3.866	-12.440	1008.609
-36.024	89.633	1000.380	-5.460	-13.285	1008.774
-37.148	89.486	1000.849	-6.951	-14.068	1008.951
-38.252	89.361	1001.235	-8.259	-14.753	1009.068
-39.382	89.325	1001.668	-9.651	-15.544	1009.152
-40.455	89.438	1002.138	-10.857	-16.311	1009.207
-41.609	89.662	1002.633	-12.095	-17.126	1009.289
-42.677	89.857	1003.070	-13.327	-17.945	1009.387
-43.773	90.170	1003.590	-14.328	-18.754	1009.475
-44.904	90.608	1004.260	-15.441	-19.655	1009.546
-46.065	91.141	1004.780	-16.330	-20.499	1009.626
-47.277	91.688	1005.350	-17.257	-21.498	1009.683
-48.417	92.303	1005.938	-18.044	-22.312	1009.680
-49.463	92.984	1006.489	-18.742	-23.181	1009.738
-50.598	93.744	1006.972	-19.299	-23.912	1009.802
-51.512	94.434	1007.460	-19.800	-24.706	1009.841
-52.523	95.551	1008.033	-20.220	-25.446	1009.829
-53.392	96.367	1008.419	-20.512	-26.116	1009.815
-53.952	97.034	1008.716	-20.663	-26.684	1009.766
-54.550	97.793	1008.949	-20.866	-27.097	1009.535
-55.003	98.458	1009.103	-20.843	-27.542	1009.484
-55.322	99.024	1009.159	-20.683	-27.856	1009.466
-55.362	99.458	1009.150	-20.374	-28.036	1009.483
-55.258	99.730	1009.061	-19.919	-28.137	1009.484
-55.008	99.915	1008.911	-19.388	-28.099	1009.502
-54.714	100.083	1008.741	-18.918	-28.104	1009.498
-54.334	100.248	1008.595	-18.535	-28.173	1009.537
-53.936	100.337	1008.396	-18.178	-28.329	1009.596
-53.566	100.362	1008.214	-17.928	-28.560	1009.702
-53.226	100.374	1008.080	-17.802	-28.800	1009.860
-53.030	100.425	1007.931	-17.805	-29.117	1010.050
-53.146	100.405	1007.834	-17.878	-29.476	1010.200
-53.165	100.390	1007.742	-18.003	-29.886	1010.334
-53.248	100.356	1007.688	-18.184	-30.245	1010.452
-53.406	100.288	1007.633	-18.344	-30.578	1010.577
-53.556	100.160	1007.581	-18.491	-30.805	1010.660
-53.697	100.013	1007.576	-18.611	-30.984	1010.697
-53.825	99.870	1007.542	-18.672	-31.100	1010.752
-53.883	99.738	1007.483	-18.710	-31.186	1010.780
-53.996	99.610	1007.391	-18.762	-31.264	1010.820
-54.111	99.514	1007.332	-18.846	-31.379	1010.887
-54.273	99.437	1007.273	-18.945	-31.566	1010.944
-54.464	99.416	1007.304	-19.025	-31.718	1010.994
-54.629	99.384	1007.257	-19.084	-31.848	1011.023
-54.785	99.360	1007.266	-19.090	-31.934	1011.058
-54.904	99.325	1007.245	-19.076	-32.005	1011.079
-54.970	99.260	1007.201	-19.062	-32.057	1011.108
-54.973	99.191	1007.161	-19.053	-32.115	1011.130
-54.955	99.127	1007.121	-19.012	-32.138	1011.156
-54.888	99.069	1007.084	-18.978	-32.182	1011.218
-54.785	99.023	1007.048	-18.952	-32.195	1011.268
-54.677	99.022	1007.047	-18.955	-32.218	1011.310
-54.596	99.034	1007.049	-18.950	-32.250	1011.360
-54.527	99.078	1007.073	-18.970	-32.261	1011.408
-54.489	99.154	1007.086	-19.015	-32.279	1011.439
-54.463	99.221	1007.110	-19.068	-32.303	1011.490
-54.471	99.301	1007.134	-19.086	-32.291	1011.533
-54.509	99.363	1007.181	-19.097	-32.280	1011.556
-54.530	99.432	1007.229	-19.118	-32.264	1011.594
-54.547	99.475	1007.298	-19.125	-32.243	1011.611
-54.558	99.511	1007.337	-19.068	-32.195	1011.629
-54.542	99.534	1007.359	-19.017	-32.109	1011.623
-54.537	99.566	1007.410	-18.967	-32.038	1011.647
-54.503	99.608	1007.432	-18.936	-31.971	1011.610
-54.473	99.649	1007.461	-18.894	-31.899	1011.629
-54.421	99.683	1007.489	-18.923	-31.899	1011.590
-54.359	99.716	1007.498	-18.904	-31.850	1011.607
-54.273	99.721	1007.510	-18.974	-31.842	1011.630
-54.256	99.734	1007.515	-19.007	-31.832	1011.636
-54.251	99.727	1007.522	-19.041	-31.850	1011.588
-54.269	99.707	1007.571	-19.101	-31.832	1011.592
-54.352	99.671	1007.580	-19.169	-31.832	1011.593
-54.416	99.642	1007.627	-19.232	-31.810	1011.572
-54.546	99.610	1007.665	-19.297	-31.778	1011.600
-54.702	99.554	1007.698	-19.423	-31.758	1011.599
-54.862	99.525	1007.746	-19.528	-31.776	1011.601
-55.036	99.474	1007.807	-19.698	-31.806	1011.611
-55.194	99.473	1007.847	-19.847	-31.826	1011.593
-55.331	99.450	1007.887	-20.009	-31.855	1011.567
-55.461	99.423	1007.914	-20.151	-31.876	1011.561
-55.589	99.403	1007.969	-20.287	-31.850	1011.533
-55.706	99.424	1008.002	-20.406	-31.809	1011.498
-55.816	99.424	1008.039	-20.471	-31.739	1011.455
-55.877	99.413	1008.069	-20.511	-31.680	1011.426
-55.949	99.423	1008.095	-20.517	-31.614	1011.384
-56.022	99.442	1008.126	-20.551	-31.560	1011.337
-56.067	99.455	1008.147	-20.559	-31.500	1011.309
-56.126	99.456	1008.185	-20.546	-31.452	1011.284
-56.157	99.456	1008.216	-20.569	-31.407	1011.269
-56.216	99.447	1008.241	-20.592	-31.355	1011.243
-56.271	99.455	1008.256	-20.583	-31.330	1011.227
-56.303	99.448	1008.286	-20.592	-31.290	1011.226
-56.385	99.447	1008.315	-20.594	-31.261	1011.199
-56.405	99.437	1008.322	-20.587	-31.240	1011.191
-56.453	99.417	1008.348	-20.569	-31.225	1011.192
-56.495	99.410	1008.363	-20.541	-31.172	1011.186
-56.506	99.396	1008.359	-20.531	-31.162	1011.167
-56.541	99.383	1008.365	-20.523	-31.124	1011.168
-56.557	99.386	1008.380	-20.517	-31.094	1011.144
-56.574	99.411	1008.395	-20.515	-31.076	1011.127
-56.592	99.448	1008.421	-20.508	-31.042	1011.105
-56.630	99.487	1008.441	-20.519	-31.019	1011.090
-56.637	99.538	1008.492	-20.520	-30.987	1011.092
-56.662	99.583	1008.525	-20.524	-30.964	1011.068
-56.676	99.658	1008.550	-20.495	-30.908	1011.052
-56.680	99.748	1008.604	-20.460	-30.830	1011.012
-56.669	99.847	1008.625	-20.394	-30.722	1010.979
-56.658	99.935	1008.694	-20.335	-30.624	1010.914
-56.653	100.051	1008.740	-20.273	-30.503	1010.857
-56.644	100.168	1008.803	-20.220	-30.401	1010.781
-56.594	100.266	1008.855	-20.158	-30.294	1010.730
-56.582	100.368	1008.910	-20.119	-30.206	1010.700
-56.556	100.486	1008.952	-20.089	-30.097	1010.637
-56.511	100.601	1009.014	-20.063	-30.032	1010.604
-56.458	100.722	1009.074	-20.031	-29.979	1010.548
-56.438	100.825	1009.132	-20.010	-29.927	1010.526
-56.427	100.941	1009.194	-19.965	-29.840	1010.502
-56.382	101.013	1009.222	-19.896	-29.786	1010.479
-56.355	101.093	1009.269	-19.848	-29.767	1010.485
-56.353	101.158	1009.307	-19.788	-29.726	1010.485
-56.354	101.231	1009.347	-19.748	-29.713	1010.473
-56.338	101.282	1009.393	-19.693	-29.701	1010.490
-56.353	101.326	1009.417	-19.699	-29.743	1010.512
-56.363	101.328	1009.430	-19.661	-29.768	1010.536
-56.350	101.314	1009.430	-19.649	-29.808	1010.576
-56.344	101.273	1009.414	-19.624	-29.851	1010.617
-56.347	101.230	1009.391	-19.603	-29.888	1010.661
-56.350	101.154	1009.372	-19.534	-29.928	1010.707
-56.361	101.093	1009.338	-19.495	-30.018	1010.760
-56.370	101.053	1009.312	-19.407	-30.067	1010.810
-56.395	100.962	1009.273	-19.358	-30.105	1010.843
-56.397	100.905	1009.257	-19.338	-30.220	1010.923
-56.437	100.865	1009.244	-19.329	-30.290	1010.984
-56.493	100.843	1009.241	-19.329	-30.386	1011.043
-56.532	100.810	1009.251	-19.345	-30.463	1011.107
-56.601	100.791	1009.257	-19.374	-30.493	1011.143
-56.689	100.772	1009.262	-19.362	-30.557	1011.167
-56.765	100.757	1009.275	-19.362	-30.567	1011.184
-56.862	100.750	1009.273	-19.376	-30.599	1011.191
-56.946	100.710	1009.288	-19.345	-30.590	1011.184
-57.023	100.709	1009.302	-19.306	-30.596	1011.170
-57.141	100.692	1009.313	-19.270	-30.591	1011.200
-57.238	100.680	1009.328	-19.259	-30.593	1011.184
-57.362	100.676	1009.372	-19.240	-30.605	1011.194
-57.474	100.666	1009.395	-19.251	-30.629	1011.199
-57.590	100.657	1009.421	-19.247	-30.664	1011.212
-57.725	100.666	1009.442	-19.236	-30.709	1011.242
-57.854	100.657	1009.489	-19.236	-30.728	1011.235
-58.000	100.636	1009.486	-19.226	-30.747	1011.276
-58.122	100.623	1009.491	-19.218	-30.741	1011.257
-58.259	100.584	1009.503	-19.186	-30.744	1011.258
-58.390	100.561	1009.501	-19.158	-30.729	1011.260
-58.469	100.557	1009.508	-19.181	-30.740	1011.246
-58.568	100.551	1009.520	-19.165	-30.744	1011.252
-58.652	100.561	1009.536	-19.190	-30.754	1011.242
-58.685	100.548	1009.533	-19.240	-30.776	1011.246
-58.722	100.563	1009.550	-19.275	-30.797	1011.252
-58.734	100.570	1009.546	-19.306	-30.788	1011.251
-58.717	100.598	1009.549	-19.334	-30.793	1011.238
-58.701	100.615	1009.556	-19.341	-30.771	1011.215
-58.707	100.652	1009.548	-19.353	-30.759	1011.190
-58.695	100.683	1009.543	-19.346	-30.743	1011.165
-58.685	100.727	1009.534	-19.309	-30.716	1011.142
-58.696	100.772	1009.536	-19.249	-30.652	1011.122
-58.684	100.801	1009.543	-19.166	-30.609	1011.100
-58.717	100.878	1009.555	-19.114	-30.551	1011.058
-58.682	100.930	1009.568	-19.019	-30.466	1011.004
-58.633	100.969	1009.561	-18.960	-30.397	1010.979
-58.601	101.000	1009.549	-18.938	-30.378	1010.957
-58.559	101.040	1009.536	-18.948	-30.346	1010.920
-58.524	101.067	1009.525	-18.960	-30.338	1010.922
-58.512	101.091	1009.513	-18.994	-30.355	1010.907
-58.487	101.129	1009.502	-19.027	-30.402	1010.907
-58.482	101.140	1009.478	-19.074	-30.416	1010.896
-58.498	101.152	1009.488	-19.118	-30.440	1010.897
-58.482	101.150	1009.472	-19.154	-30.488	1010.866
-58.492	101.155	1009.467	-19.197	-30.514	1010.896
-58.509	101.158	1009.432	-19.202	-30.512	1010.853
-58.498	101.146	1009.397	-19.192	-30.509	1010.864
-58.541	101.152	1009.388	-19.175	-30.486	1010.864
-58.571	101.142	1009.387	-19.138	-30.469	1010.844
-58.622	101.148	1009.374	-19.091	-30.488	1010.837
-58.626	101.151	1009.364	-19.047	-30.469	1010.820
-58.653	101.175	1009.363	-19.031	-30.465	1010.813
-58.649	101.183	1009.354	-19.005	-30.459	1010.823
-58.654	101.195	1009.355	-19.023	-30.487	1010.843
-58.634	101.211	1009.340	-19.031	-30.490	1010.868
-58.606	101.204	1009.322	-19.081	-30.529	1010.873
-58.591	101.191	1009.292	-19.079	-30.560	1010.867
-58.555	101.203	1009.267	-19.103	-30.575	1010.886
-58.524	101.216	1009.256	-19.090	-30.575	1010.853
-58.485	101.211	1009.247	-19.080	-30.609	1010.866
-58.468	101.217	1009.224	-19.091	-30.623	1010.839
-58.410	101.208	1009.170	-19.070	-30.626	1010.844
-58.387	101.207	1009.153	-19.091	-30.666	1010.864
-58.327	101.177	1009.099	-19.067	-30.676	1010.892
-58.267	101.178	1009.077	-19.092	-30.708	1010.893
-58.228	101.148	1009.044	-19.073	-30.759	1010.901
-58.211	101.097	1009.020	-19.094	-30.796	1010.902
-58.192	101.097	1009.021	-19.126	-30.859	1010.927
-58.174	101.060	1009.009	-19.126	-30.900	1010.956
-58.151	101.043	1008.946	-19.175	-30.934	1010.994
-58.135	101.016	1008.912	-19.200	-30.964	1011.016
-58.101	101.018	1008.940	-19.220	-31.030	1011.006
-58.119	100.976	1008.907	-19.226	-31.035	1010.995
-58.122	100.966	1008.907	-19.217	-31.047	1011.005
-58.135	100.930	1008.875	-19.190	-31.063	1011.021
-58.181	100.928	1008.851	-19.180	-31.070	1011.032
-58.241	100.879	1008.829	-19.175	-31.059	1011.054
-58.292	100.869	1008.813	-19.157	-31.075	1011.059
-58.368	100.840	1008.825	-19.151	-31.096	1011.058
-58.412	100.826	1008.818	-19.124	-31.092	1011.053
-58.426	100.812	1008.809	-19.118	-31.104	1011.069
-58.429	100.799	1008.789	-19.108	-31.109	1011.065
-58.409	100.792	1008.775	-19.101	-31.148	1011.093
-58.374	100.789	1008.749	-19.103	-31.147	1011.096
-58.356	100.793	1008.765	-19.110	-31.162	1011.107
-58.304	100.793	1008.749	-19.107	-31.173	1011.091
-58.278	100.825	1008.751	-19.110	-31.176	1011.082
-58.254	100.830	1008.747	-19.098	-31.179	1011.070
-58.243	100.841	1008.720	-19.079	-31.163	1011.055
-58.185	100.851	1008.709	-19.062	-31.164	1011.058
-58.150	100.859	1008.696	-19.030	-31.143	1011.070
-58.104	100.867	1008.686	-19.002	-31.137	1011.053
-58.058	100.870	1008.666	-18.996	-31.136	1011.070
-58.018	100.896	1008.662	-18.978	-31.117	1011.052
-57.923	100.909	1008.647	-18.984	-31.129	1011.070
-57.892	100.931	1008.633	-18.960	-31.130	1011.054
-57.858	100.937	1008.610	-18.966	-31.147	1011.075
-57.816	100.947	1008.620	-18.983	-31.152	1011.050
-57.787	100.954	1008.608	-18.986	-31.166	1011.050
-57.770	100.963	1008.598	-18.989	-31.200	1011.069
-57.737	100.973	1008.604	-19.010	-31.204	1011.066
-57.696	100.958	1008.573	-19.029	-31.226	1011.081
-57.675	100.958	1008.564	-19.052	-31.266	1011.104
-57.662	100.932	1008.565	-19.071	-31.263	1011.104
-57.629	100.929	1008.538	-19.074	-31.297	1011.113
-57.627	100.919	1008.540	-19.071	-31.292	1011.118
-57.623	100.908	1008.516	-19.061	-31.290	1011.113
-57.615	100.886	1008.489	-19.055	-31.282	1011.122
-57.605	100.885	1008.481	-19.017	-31.252	1011.119
-57.572	100.855	1008.474	-18.968	-31.237	1011.120
-57.559	100.875	1008.466	-18.926	-31.187	1011.090
-57.525	100.888	1008.454	-18.898	-31.175	1011.091
-57.498	100.915	1008.452	-18.871	-31.177	1011.083
-57.455	100.925	1008.442	-18.862	-31.153	1011.097
-57.411	100.949	1008.436	-18.834	-31.169	1011.089
-57.385	100.953	1008.431	-18.817	-31.178	1011.108
-57.336	100.968	1008.411	-18.786	-31.151	1011.136
-57.291	100.971	1008.411	-18.754	-31.170	1011.141
-57.286	100.994	1008.394	-18.701	-31.165	1011.150
-57.219	100.978	1008.361	-18.641	-31.141	1011.139
-57.176	100.976	1008.336	-18.588	-31.163	1011.150
-57.103	100.948	1008.289	-18.508	-31.147	1011.148
-57.052	100.930	1008.253	-18.433	-31.147	1011.168
-56.982	100.902	1008.217	-18.382	-31.167	1011.185
-56.907	100.883	1008.182	-18.322	-31.159	1011.199
-56.820	100.890	1008.144	-18.275	-31.176	1011.215
-56.752	100.894	1008.106	-18.230	-31.198	1011.237
-56.655	100.892	1008.073	-18.158	-31.215	1011.256
-56.570	100.882	1008.033	-18.124	-31.247	1011.268
-56.473	100.911	1008.014	-18.081	-31.252	1011.294
-56.375	100.937	1007.988	-18.039	-31.229	1011.290
-56.294	100.969	1007.956	-17.998	-31.233	1011.298
-56.219	101.019	1007.936	-17.968	-31.216	1011.293
-56.109	101.062	1007.916	-17.918	-31.180	1011.277
-56.040	101.099	1007.898	-17.869	-31.183	1011.290
-55.946	101.161	1007.896	-17.840	-31.135	1011.273
-55.844	101.199	1007.907	-17.786	-31.082	1011.260
-55.778	101.253	1007.896	-17.768	-31.062	1011.244
-55.687	101.311	1007.894	-17.735	-31.004	1011.228
-55.611	101.363	1007.908	-17.688	-30.966	1011.201
-55.542	101.415	1007.915	-17.639	-30.919	1011.178
-55.459	101.484	1007.930	-17.574	-30.861	1011.138
-55.402	101.544	1007.927	-17.496	-30.778	1011.103
-55.348	101.633	1007.928	-17.425	-30.739	1011.065
-55.266	101.705	1007.934	-17.357	-30.667	1011.035
-55.200	101.767	1007.919	-17.283	-30.605	1010.997
-55.106	101.848	1007.919	-17.225	-30.555	1010.980
-55.018	101.916	1007.924	-17.127	-30.488	1010.957
-54.902	101.998	1007.924	-17.012	-30.372	1010.885
-54.804	102.069	1007.923	-16.934	-30.327	1010.884
-54.700	102.169	1007.922	-16.817	-30.242	1010.834
-54.593	102.275	1007.920	-16.664	-30.165	1010.776
-54.458	102.409	1007.901	-16.532	-30.057	1010.725
-54.318	102.525	1007.897	-16.385	-29.971	1010.687
-54.156	102.681	1007.914	-16.192	-29.833	1010.651
-54.024	102.833	1007.936	-15.993	-29.697	1010.584
-53.850	102.993	1007.940	-15.745	-29.517	1010.513
-53.658	103.153	1007.943	-15.517	-29.340	1010.421
-53.481	103.347	1007.932	-15.226	-29.115	1010.381
-53.276	103.541	1007.939	-14.904	-28.925	1010.262
-53.042	103.747	1007.945	-14.572	-28.724	1010.165
-52.750	103.970	1007.923	-14.211	-28.460	1010.033
-52.438	104.230	1007.877	-13.808	-28.191	1009.933
-52.094	104.556	1007.849	-13.416	-27.933	1009.805
-51.725	104.865	1007.822	-13.049	-27.698	1009.715
-51.244	105.204	1007.819	-12.745	-27.508	1009.551
-50.709	105.619	1007.784	-12.409	-27.318	1009.346
-50.126	105.996	1007.754	-11.994	-27.085	1009.170
-49.572	106.446	1007.715	-11.542	-26.848	1008.984
-48.777	106.995	1007.658	-11.086	-26.555	1008.738
-47.964	107.567	1007.522	-10.517	-26.262	1008.531
-47.069	108.048	1007.369	-9.907	-25.794	1008.298
-46.017	108.682	1007.263	-9.199	-25.310	1008.010
-45.100	109.327	1007.089	-8.412	-24.856	1007.712
-43.862	110.089	1006.844	-7.461	-24.255	1007.386
-42.729	110.909	1006.622	-6.464	-23.673	1006.931
-41.402	111.803	1006.342	-5.141	-22.957	1006.402
-39.907	112.719	1005.951	-3.805	-22.302	1005.760
-38.427	113.667	1005.465	-2.178	-21.551	1005.067
-36.817	114.743	1004.993	-0.552	-20.718	1004.340
-34.919	115.801	1004.439	1.445	-19.791	1003.570
-33.012	116.913	1003.775	3.391	-18.921	1002.761
-30.969	118.084	1003.145	5.531	-17.890	1001.882
-28.780	119.524	1002.444	7.839	-16.882	1001.069
-26.448	120.919	1001.875	10.112	-15.828	1000.216
-24.118	122.503	1001.126	12.418	-14.990	999.458
-21.671	124.128	1000.486	14.879	-14.010	998.676
-18.878	125.850	999.628	17.355	-13.069	997.969
-15.937	127.621	998.852	19.959	-12.069	997.178
-12.822	129.578	997.909	22.729	-10.896	996.226
-9.672	131.488	996.840	25.771	-9.675	995.183
-6.416	133.728	995.746	28.861	-8.387	994.033
-3.062	135.922	994.530	32.226	-7.005	992.687
0.537	138.346	993.151	35.739	-5.663	991.314
4.123	140.832	991.645	39.444	-4.271	989.656
7.874	143.602	990.113	43.186	-2.862	987.966
11.624	146.318	988.253	46.806	-1.504	986.083
15.020	149.125	986.364	50.838	-0.049	984.085
18.821	152.347	984.278	54.841	1.255	981.963
22.697	155.638	982.143	58.943	2.562	979.839
26.557	159.062	979.922	63.190	3.947	977.559
30.544	162.539	977.442	67.445	5.436	975.171
34.502	166.139	974.760	71.736	6.374	972.735
38.716	169.711	971.942	76.385	8.056	969.993
42.852	173.424	968.810	81.303	9.856	967.001
47.054	177.113	965.590	86.396	11.737	963.805
51.181	180.817	962.275	91.449	13.853	960.057
55.163	184.530	958.768	97.084	15.790	956.226
