P6_elbow_lP6_whole_dist_traveled	P6_shoulder_lP6_whole_dist_traveled	P6_shoulder_rP6_whole_dist_traveled	P6_elbow_rP6_whole_dist_traveled	P6_headP6_whole_dist_traveled	P6_hand_rP6_whole_dist_traveled	P6_hand_lP6_whole_dist_traveled
158.040	80.470	72.433	132.592	183.283	156.070	90.984
159.347	81.577	73.063	133.748	183.283	156.385	91.274
160.631	82.797	73.617	134.947	183.663	156.668	91.274
161.938	83.957	74.283	136.058	183.872	156.668	91.646
163.092	85.120	74.809	137.059	184.082	156.941	91.885
164.223	86.173	75.354	137.909	184.287	157.169	92.141
165.190	87.170	75.908	138.664	184.540	157.442	92.439
166.065	88.089	76.374	139.267	184.840	157.736	92.754
166.776	88.861	76.763	139.697	185.129	158.035	93.028
167.325	89.515	77.150	139.915	185.429	158.286	93.278
167.737	90.165	77.474	139.915	185.722	158.498	93.498
168.002	90.721	77.802	140.173	186.029	158.498	93.498
168.002	91.186	78.158	140.382	186.334	158.498	93.860
168.345	91.650	78.473	140.648	186.631	158.498	93.860
168.345	92.116	78.774	140.884	186.953	158.798	94.178
168.345	92.583	79.080	141.386	187.242	159.022	94.178
168.594	93.043	79.485	142.243	187.526	159.326	94.529
168.594	93.526	79.938	143.063	187.790	159.576	94.529
168.594	94.072	80.342	143.653	188.081	159.783	94.836
168.886	94.551	80.801	144.305	188.391	159.783	94.836
168.886	94.916	81.208	145.114	188.674	160.014	94.836
168.886	95.195	81.536	145.699	189.022	160.014	95.069
169.103	95.424	81.835	146.268	189.326	160.325	95.069
169.103	95.424	82.172	146.754	189.605	160.325	95.069
169.103	95.779	82.474	147.138	189.833	160.709	95.069
169.103	95.779	82.697	147.444	190.053	160.709	95.069
169.322	96.032	82.930	147.673	190.274	161.016	95.069
169.322	96.032	82.930	147.673	190.487	161.016	95.069
169.322	96.032	83.302	147.931	190.711	161.228	95.304
169.322	96.032	83.302	147.931	190.711	161.228	95.304
169.322	96.032	83.637	147.931	191.071	161.228	95.304
169.322	96.032	83.637	148.237	191.071	161.456	95.538
169.556	96.301	83.851	148.237	191.392	161.456	95.538
169.775	96.301	83.851	148.586	191.392	161.456	95.800
170.031	96.563	84.222	148.586	191.661	161.673	96.038
170.348	96.563	84.426	148.974	191.661	161.673	96.269
170.696	96.832	84.658	149.588	192.003	161.894	96.525
171.069	96.832	84.878	149.830	192.243	161.894	96.790
171.411	97.136	85.099	150.052	192.459	162.199	97.091
171.760	97.136	85.315	150.356	192.673	162.199	97.324
172.097	97.466	85.315	150.641	192.908	162.434	97.324
172.457	97.466	85.728	150.886	193.155	162.434	97.631
172.748	97.770	86.053	151.094	193.382	162.434	97.631
172.990	97.770	86.357	151.308	193.588	162.434	97.631
172.990	98.035	86.648	151.308	193.588	162.434	97.922
173.290	98.035	86.924	151.584	193.923	162.667	97.922
173.290	98.270	87.253	151.584	193.923	162.667	98.175
173.683	98.270	87.493	151.824	193.923	162.984	98.175
173.974	98.604	87.773	151.824	194.136	163.200	98.539
174.357	98.604	87.773	151.824	194.136	163.462	98.752
174.839	98.950	88.106	152.067	194.136	163.746	98.959
175.306	98.950	88.106	152.067	194.423	164.003	98.959
175.766	99.199	88.106	152.067	194.423	164.222	99.355
176.197	99.199	88.106	152.271	194.733	164.222	99.594
176.669	99.401	88.106	152.271	194.733	164.553	99.594
177.097	99.401	88.311	152.657	195.005	164.553	99.951
177.456	99.870	88.667	152.975	195.005	164.794	99.951
177.766	100.283	89.193	153.475	195.261	164.794	99.951
178.145	100.810	89.942	154.053	195.261	164.794	100.165
178.620	101.551	90.888	154.774	195.581	165.076	100.165
179.384	102.453	92.039	155.762	195.783	165.076	100.435
180.349	103.604	93.340	156.960	196.021	165.076	100.693
181.494	104.813	94.837	158.316	196.265	165.329	101.015
182.886	106.255	96.471	159.789	196.516	165.329	101.410
184.494	107.778	98.212	161.394	196.748	165.798	101.889
186.443	109.425	100.012	163.206	196.986	166.268	102.479
188.471	111.100	101.822	164.998	196.986	166.781	103.046
190.686	112.822	103.678	166.909	197.305	167.390	103.577
193.059	114.474	105.456	168.731	197.305	168.085	104.106
195.596	116.033	107.029	170.768	197.305	168.896	104.531
198.173	117.478	108.615	172.621	197.305	169.625	105.051
200.751	118.706	109.764	174.554	197.564	170.297	105.709
203.364	119.772	110.749	176.290	197.564	171.138	106.355
205.815	120.644	111.483	177.825	197.932	171.937	107.120
208.104	121.370	111.978	179.284	198.137	172.561	107.909
210.170	121.914	112.411	180.448	198.385	173.470	108.949
211.744	122.397	112.702	181.625	198.678	174.199	110.018
212.932	122.773	112.958	182.806	199.009	174.879	111.050
213.671	123.117	113.199	183.202	199.344	175.496	112.006
213.995	123.391	113.488	183.434	199.694	175.980	112.919
213.995	123.647	113.811	184.159	200.058	176.337	113.637
214.734	123.647	114.189	185.227	200.433	176.688	114.069
215.605	124.054	114.574	186.226	200.797	176.688	114.069
216.664	124.319	114.950	187.545	201.151	176.688	114.321
218.048	124.615	115.379	188.664	201.444	177.081	114.642
219.454	125.011	115.820	189.743	201.727	177.508	115.083
220.894	125.462	116.342	190.892	201.943	178.152	115.662
222.361	125.993	116.930	192.192	201.943	178.764	116.297
223.680	126.535	117.380	193.234	202.189	179.395	116.904
224.889	127.140	117.876	194.122	202.189	180.066	117.507
226.002	127.755	118.409	194.949	202.189	180.705	118.030
226.883	128.430	118.827	195.583	202.471	181.154	118.487
227.704	129.136	119.241	196.034	202.471	181.466	118.871
228.304	129.752	119.697	196.910	202.761	181.466	119.105
228.688	130.275	119.976	196.910	202.761	181.750	119.105
228.930	130.726	119.976	197.216	203.125	181.750	119.105
228.930	131.070	120.347	197.497	203.125	182.006	119.384
229.304	131.420	120.347	197.847	203.479	182.006	119.617
229.637	131.666	120.672	198.271	203.479	182.387	119.879
230.045	131.666	120.672	199.283	203.811	182.652	120.136
230.508	132.013	121.067	199.855	203.811	182.854	120.136
231.000	132.231	121.301	200.355	204.059	183.105	120.458
231.506	132.501	121.798	200.876	204.059	183.311	120.458
232.000	132.789	122.001	201.370	204.350	183.513	120.685
232.570	133.092	122.228	201.875	204.350	183.746	120.685
233.134	133.434	122.493	202.299	204.761	183.998	120.926
233.607	133.852	122.769	203.112	205.039	184.208	120.926
234.012	134.244	123.094	203.446	205.344	184.208	121.159
234.379	134.681	123.399	203.757	205.698	184.476	121.159
234.704	135.111	123.670	204.010	206.039	184.476	121.431
234.998	135.451	123.969	204.010	206.399	184.809	121.431
235.227	135.768	124.223	204.290	206.737	184.809	121.675
235.227	136.070	124.427	204.290	207.080	185.245	121.675
235.512	136.334	124.629	204.599	207.389	185.527	121.878
235.512	136.547	124.629	204.812	207.681	185.828	121.878
235.729	136.547	124.948	205.052	207.941	186.093	122.080
235.729	136.779	124.948	205.273	208.148	186.587	122.080
235.729	136.779	124.948	205.474	208.148	186.914	122.080
236.007	136.779	124.948	205.474	208.398	187.123	122.308
236.007	136.779	124.948	205.782	208.398	187.123	122.308
236.007	136.988	125.170	205.782	208.398	187.384	122.308
236.272	136.988	125.170	205.987	208.627	187.384	122.308
236.272	137.298	125.452	205.987	208.627	187.384	122.308
236.272	137.499	125.452	206.789	208.913	187.384	122.549
236.272	137.726	125.763	206.789	208.913	187.384	122.549
236.272	137.946	125.763	207.449	209.223	187.384	122.549
236.272	138.164	126.049	208.385	209.223	187.638	122.800
236.272	138.164	126.049	209.051	209.462	187.864	122.800
236.272	138.540	126.343	209.252	209.462	188.125	122.800
236.272	138.540	126.343	209.461	209.700	188.363	122.800
236.272	138.881	126.679	209.461	209.700	188.363	122.800
236.272	138.881	126.679	209.804	210.002	188.363	123.063
236.272	138.881	126.959	209.804	210.235	188.363	123.063
236.272	139.114	126.959	210.097	210.460	188.584	123.063
236.272	139.114	126.959	210.097	210.707	188.863	123.278
236.493	139.114	126.959	210.509	211.037	189.162	123.278
236.493	139.114	126.959	211.343	211.349	189.550	123.278
236.493	139.392	127.204	211.676	211.671	189.959	123.278
236.493	139.392	127.204	212.015	212.038	190.294	123.278
236.753	139.392	127.489	212.457	212.416	190.555	123.518
236.753	139.611	127.489	212.798	212.756	190.820	123.518
236.753	139.611	127.778	213.134	213.086	190.820	123.518
236.753	139.611	127.778	213.428	213.353	191.151	123.518
236.753	139.611	128.003	213.694	213.599	191.151	123.745
236.997	139.611	128.003	213.945	213.809	191.354	123.745
236.997	139.844	128.003	214.226	213.809	191.354	123.745
236.997	139.844	128.003	214.226	214.078	191.631	123.745
236.997	139.844	128.212	215.369	214.078	191.631	123.745
236.997	139.844	128.212	215.369	214.078	191.920	123.953
236.997	139.844	128.212	215.369	214.078	191.920	123.953
236.997	139.844	128.212	215.597	214.078	192.295	123.953
237.237	139.844	128.432	215.597	214.078	192.295	123.953
237.237	139.844	128.432	215.597	214.078	192.671	123.953
237.237	139.844	128.432	215.873	214.078	192.671	123.953
237.237	140.053	128.659	215.873	214.285	193.001	123.953
237.488	140.053	128.659	216.850	214.285	193.001	123.953
237.488	140.053	128.659	216.850	214.285	193.287	123.953
237.488	140.053	128.659	216.850	214.285	193.287	124.207
237.488	140.053	128.659	217.067	214.285	193.538	124.207
237.691	140.053	128.659	217.067	214.515	193.538	124.207
237.691	140.053	128.659	217.067	214.515	193.751	124.207
237.691	140.053	128.659	217.305	214.720	193.751	124.207
237.691	140.053	128.659	217.305	214.720	194.066	124.207
237.691	140.256	128.659	217.666	215.020	194.066	124.430
237.691	140.256	128.884	217.666	215.020	194.438	124.430
237.691	140.256	128.884	218.609	215.385	194.641	124.430
237.940	140.256	128.884	218.609	215.385	194.641	124.430
237.940	140.471	128.884	218.851	215.741	194.967	124.430
237.940	140.471	128.884	218.851	215.968	194.967	124.642
237.940	140.471	128.884	218.851	215.968	194.967	124.642
237.940	140.471	128.884	218.851	216.268	195.262	124.642
237.940	140.471	129.089	218.851	216.268	195.262	124.642
237.940	140.471	129.089	218.851	216.492	195.262	124.642
237.940	140.471	129.089	218.851	216.492	195.516	124.864
238.156	140.471	129.089	218.851	216.692	195.516	124.864
238.156	140.693	129.089	218.851	216.692	195.516	124.864
238.156	140.693	129.089	218.851	216.692	195.807	125.122
238.156	140.693	129.089	219.071	216.692	195.807	125.122
238.156	140.945	129.089	219.071	216.950	195.807	125.122
238.371	140.945	129.089	219.071	216.950	195.807	125.122
238.371	141.150	129.089	219.071	216.950	196.008	125.122
238.371	141.150	129.089	219.071	216.950	196.008	125.122
238.371	141.150	129.089	219.071	217.227	196.008	125.334
238.371	141.357	129.344	219.071	217.227	196.008	125.334
238.643	141.357	129.344	219.279	217.433	196.247	125.334
238.643	141.357	129.344	219.279	217.433	196.247	125.334
238.643	141.357	129.344	219.279	217.433	196.492	125.601
238.643	141.357	129.617	219.279	217.739	196.492	125.601
238.884	141.357	129.617	219.279	217.739	196.492	125.601
238.884	141.656	129.617	219.279	218.000	196.693	125.847
238.884	141.656	129.617	219.485	218.000	196.693	125.847
239.096	141.860	129.617	219.485	218.235	196.693	125.847
239.096	141.860	129.871	219.485	218.235	196.693	125.847
239.096	142.063	129.871	219.485	218.452	196.909	125.847
239.365	142.063	129.871	219.485	218.452	196.909	126.089
239.365	142.063	130.136	219.485	218.452	197.176	126.089
239.567	142.300	130.136	219.485	218.655	197.176	126.089
239.567	142.300	130.386	219.485	218.655	197.531	126.089
239.567	142.300	130.386	219.485	218.655	197.531	126.309
239.853	142.300	130.634	219.713	218.655	197.812	126.309
239.853	142.514	130.634	219.713	218.655	197.812	126.309
239.853	142.514	130.856	219.964	218.655	198.013	126.618
240.132	142.514	130.856	219.964	218.917	198.013	126.618
240.132	142.767	130.856	220.317	218.917	198.013	126.833
240.132	142.767	130.856	220.517	218.917	198.318	126.833
240.343	142.767	130.856	220.748	219.240	198.318	126.833
240.343	142.983	130.856	220.974	219.240	198.570	126.833
240.343	142.983	130.856	221.186	219.495	198.570	126.833
240.343	142.983	130.856	221.398	219.495	198.854	126.833
240.576	143.222	130.856	221.398	219.775	198.854	127.063
240.576	143.222	130.856	221.803	219.775	198.854	127.063
240.576	143.222	130.856	222.008	220.030	199.093	127.063
240.576	143.222	131.112	222.008	220.030	199.093	127.063
240.576	143.222	131.112	222.427	220.265	199.093	127.063
240.576	143.222	131.112	222.631	220.265	199.093	127.063
240.576	143.222	131.112	222.631	220.265	199.341	127.327
240.576	143.447	131.112	223.615	220.503	199.341	127.327
240.576	143.447	131.112	223.940	220.503	199.341	127.327
240.779	143.447	131.112	223.940	220.503	199.644	127.653
240.779	143.447	131.112	224.715	220.503	199.644	127.653
240.779	143.447	131.112	224.715	220.716	199.962	127.653
240.779	143.447	131.112	225.644	220.716	199.962	127.653
240.779	143.447	131.112	226.383	220.716	200.337	127.653
240.991	143.447	131.112	227.249	220.716	200.539	127.653
240.991	143.447	131.112	227.249	220.716	200.750	127.962
241.377	143.447	131.112	227.889	220.716	200.750	128.185
241.700	143.447	131.112	228.781	220.716	201.100	128.417
242.084	143.447	131.112	228.987	220.927	201.472	128.650
242.518	143.447	131.112	228.987	220.927	201.472	128.650
242.899	143.658	131.112	229.513	220.927	201.752	129.014
243.362	143.658	131.112	230.418	220.927	201.752	129.014
243.772	143.658	131.350	230.643	220.927	202.030	129.300
244.165	143.658	131.350	230.643	221.138	202.030	129.300
244.534	143.658	131.576	230.994	221.138	202.314	129.520
244.838	143.658	131.576	230.994	221.138	202.314	129.520
245.129	143.658	131.840	231.296	221.138	202.600	129.520
245.129	143.891	131.840	231.296	221.403	202.849	129.752
245.476	143.891	132.074	231.573	221.403	203.180	129.752
245.476	143.891	132.074	231.785	221.606	203.596	129.752
245.476	143.891	132.391	232.001	221.606	203.994	129.986
245.476	144.121	132.391	232.001	221.843	204.572	129.986
245.476	144.121	132.708	232.371	221.843	205.269	130.308
245.722	144.121	132.708	232.371	222.098	205.784	130.308
245.722	144.121	132.949	232.687	222.098	206.494	130.585
246.124	144.378	132.949	232.687	222.390	207.301	130.585
246.417	144.378	133.161	232.995	222.390	207.966	130.848
246.719	144.378	133.161	232.995	222.689	208.548	130.848
247.038	144.378	133.397	233.310	222.689	209.203	131.097
247.461	144.602	133.397	233.310	222.989	209.685	131.097
247.891	144.602	133.397	233.536	222.989	210.091	131.423
248.345	144.602	133.666	233.536	223.253	210.448	131.423
248.703	144.602	133.666	233.793	223.253	210.839	131.835
249.066	144.855	133.874	234.017	223.528	211.242	131.835
249.432	144.855	133.874	234.017	223.528	211.635	132.235
249.799	145.072	134.109	234.393	223.760	212.100	132.452
250.104	145.072	134.109	234.667	223.760	212.692	132.452
250.402	145.072	134.334	234.667	223.760	213.233	132.798
250.679	145.326	134.334	235.026	224.058	213.839	133.045
250.959	145.326	134.563	235.230	224.058	214.531	133.332
251.186	145.535	134.563	235.471	224.058	215.201	133.630
251.186	145.535	134.818	235.745	224.265	215.813	133.865
251.554	145.737	134.818	236.052	224.265	216.446	133.865
251.554	145.737	134.818	236.376	224.265	217.232	134.112
251.785	145.737	134.818	236.704	224.265	217.857	134.112
251.785	146.023	134.818	237.049	224.492	218.301	134.112
251.785	146.023	134.818	237.409	224.492	218.656	134.112
252.026	146.023	134.818	237.783	224.492	218.902	134.112
252.026	146.023	134.818	238.116	224.695	218.902	134.380
252.026	146.261	134.818	238.484	224.695	219.142	134.380
252.026	146.261	135.049	238.849	224.922	219.142	134.380
252.281	146.261	135.049	239.235	224.922	219.142	134.580
252.281	146.261	135.049	239.634	225.303	219.416	134.580
252.281	146.261	135.297	240.129	225.515	219.416	134.822
252.281	146.487	135.297	241.068	225.733	219.689	134.822
252.281	146.487	135.297	242.130	226.118	219.908	135.107
252.525	146.743	135.297	242.624	226.396	219.908	135.319
252.525	146.743	135.297	243.581	226.711	220.303	135.319
252.525	147.016	135.567	243.943	227.045	220.528	135.684
252.820	147.016	135.567	244.581	227.409	220.528	135.684
252.820	147.294	135.567	245.532	227.808	220.841	135.938
253.067	147.294	135.796	245.951	228.202	220.841	135.938
253.067	147.532	135.796	246.297	228.660	220.841	136.147
253.370	147.532	136.019	246.613	229.185	220.841	136.147
253.370	147.743	136.019	246.877	229.699	220.841	136.147
253.690	147.743	136.254	246.877	230.178	220.841	136.147
253.690	147.743	136.254	247.147	230.601	220.841	136.357
254.022	147.973	136.496	247.147	231.073	221.139	136.357
254.022	147.973	136.496	247.147	231.535	221.139	136.357
254.022	147.973	136.496	247.147	232.028	221.340	136.357
254.308	148.203	136.496	247.147	232.494	221.340	136.357
254.308	148.203	136.700	247.147	232.956	221.340	136.357
254.308	148.203	136.700	247.371	233.405	221.340	136.357
254.308	148.203	136.700	247.371	233.773	221.340	136.357
254.308	148.203	136.700	247.707	234.119	221.584	136.357
254.523	148.414	136.700	247.951	234.446	221.792	136.357
254.523	148.414	136.942	248.227	234.794	221.792	136.357
254.523	148.414	136.942	249.185	235.082	222.131	136.357
254.523	148.614	136.942	249.385	235.350	222.131	136.357
254.523	148.614	137.234	250.161	235.350	222.384	136.357
254.775	148.614	137.234	251.015	235.744	222.384	136.357
254.775	148.861	137.482	251.015	235.744	222.384	136.357
254.775	148.861	137.482	251.333	236.029	222.593	136.357
254.775	149.065	137.767	251.333	236.029	222.593	136.357
255.025	149.065	137.767	251.572	236.029	222.593	136.357
255.025	149.065	137.999	251.572	236.029	222.593	136.566
255.025	149.361	137.999	251.781	236.231	222.593	136.566
255.263	149.361	137.999	251.781	236.231	222.593	136.566
255.263	149.361	138.244	251.781	236.231	222.593	136.566
255.263	149.619	138.244	251.781	236.231	222.593	136.566
255.263	149.619	138.244	251.781	236.231	222.796	136.780
255.512	149.619	138.467	252.012	236.231	222.796	136.780
255.512	149.837	138.467	252.012	236.469	222.796	136.780
255.512	149.837	138.467	252.012	236.469	222.796	136.780
255.512	149.837	138.711	252.012	236.469	222.796	136.780
255.512	149.837	138.711	252.012	236.469	222.796	136.780
255.512	149.837	138.711	252.225	236.730	223.003	136.780
255.512	149.837	138.711	252.225	236.730	223.003	136.780
255.512	149.837	138.921	252.225	236.730	223.003	136.780
255.512	149.837	138.921	252.225	236.993	223.003	136.780
255.512	149.837	138.921	253.060	236.993	223.387	136.780
255.512	149.837	138.921	253.885	236.993	223.822	136.780
255.512	149.837	139.130	253.885	237.268	224.786	137.032
255.512	149.837	139.130	254.174	237.268	226.160	137.032
255.512	149.837	139.467	254.917	237.268	227.822	137.244
255.725	149.837	139.682	255.149	237.481	229.834	137.528
255.725	150.052	139.923	255.529	237.481	231.695	137.806
255.725	150.052	140.181	256.079	237.685	233.367	138.156
256.046	150.279	140.420	256.643	237.685	234.836	138.542
256.046	150.279	140.669	256.970	237.685	235.992	138.542
256.380	150.528	140.669	257.295	237.924	236.778	138.542
256.380	150.528	140.899	257.582	237.924	237.203	138.754
256.655	150.756	140.899	257.789	237.924	237.421	138.972
256.655	150.756	140.899	257.789	238.162	237.421	139.265
256.655	150.756	140.899	258.135	238.162	237.782	139.483
256.903	150.756	140.899	258.351	238.162	238.093	139.483
256.903	150.957	140.899	258.627	238.162	238.358	139.768
256.903	150.957	141.118	258.886	238.407	238.636	139.768
256.903	150.957	141.118	259.164	238.407	238.838	139.768
256.903	150.957	141.395	259.566	238.407	238.838	139.990
257.116	150.957	141.395	259.858	238.407	239.289	139.990
257.116	151.235	141.764	260.593	238.628	239.674	140.195
257.116	151.235	141.967	260.931	238.628	240.076	140.195
257.417	151.482	141.967	261.179	238.628	240.452	140.195
257.417	151.482	142.326	261.464	238.628	240.792	140.421
257.771	151.775	142.326	261.674	238.835	241.134	140.421
257.771	151.775	142.547	261.674	238.835	241.601	140.632
258.111	152.063	142.547	262.417	238.835	241.916	140.632
258.111	152.063	142.547	263.330	239.069	242.256	140.632
258.404	152.285	142.547	263.330	239.069	242.656	140.874
258.404	152.285	142.748	263.578	239.069	243.079	140.874
258.404	152.285	142.748	263.578	239.322	243.435	140.874
258.606	152.522	142.748	264.174	239.322	243.692	140.874
258.606	152.522	142.748	264.174	239.658	243.692	141.091
258.606	152.522	142.748	264.174	239.864	244.073	141.091
258.606	152.522	142.748	264.411	240.066	244.073	141.091
258.606	152.522	142.748	264.411	240.286	244.338	141.091
258.606	152.748	142.972	264.411	240.527	244.338	141.091
258.606	152.748	142.972	264.411	240.791	244.338	141.091
258.606	152.748	142.972	264.411	241.099	244.338	141.091
258.606	152.748	142.972	264.660	241.407	244.608	141.091
258.606	152.748	142.972	264.660	241.703	244.608	141.091
258.606	152.991	142.972	265.415	241.957	244.939	141.091
258.606	152.991	142.972	265.415	242.229	245.408	141.294
258.606	153.226	142.972	266.405	242.515	245.744	141.294
258.859	153.226	142.972	267.119	242.755	246.207	141.294
258.859	153.456	142.972	267.119	243.019	246.783	141.294
258.859	153.456	142.972	267.514	243.243	247.445	141.294
259.121	153.669	142.972	267.718	243.474	248.026	141.294
259.121	153.669	143.235	267.718	243.680	248.353	141.524
259.121	153.669	143.235	268.120	243.680	248.697	141.524
259.385	153.890	143.235	268.120	243.945	248.697	141.754
259.385	153.890	143.501	268.375	243.945	249.040	141.754
259.385	153.890	143.501	268.375	243.945	249.324	141.754
259.609	153.890	143.501	268.375	243.945	249.700	142.075
259.609	154.108	143.501	268.591	244.161	250.282	142.075
259.609	154.108	143.729	268.591	244.161	250.871	142.075
259.609	154.108	143.729	268.922	244.161	251.528	142.075
259.829	154.108	143.729	268.922	244.385	252.288	142.352
259.829	154.360	144.008	269.312	244.385	252.969	142.352
259.829	154.360	144.008	269.572	244.741	253.414	142.733
259.829	154.360	144.008	269.784	244.741	253.748	142.733
260.106	154.579	144.297	270.005	245.056	254.057	142.995
260.106	154.579	144.297	270.709	245.056	254.343	142.995
260.106	154.579	144.297	270.968	245.417	254.647	142.995
260.349	154.822	144.579	271.848	245.417	254.895	142.995
260.349	154.822	144.579	272.707	245.859	255.177	142.995
260.349	154.822	144.579	273.538	246.102	255.473	143.274
