P6_hand_rP1_hands_pos_X	P6_hand_rP1_hands_pos_Y	P6_hand_rP1_hands_pos_Z	P6_hand_lP1_hands_pos_X	P6_hand_lP1_hands_pos_Y	P6_hand_lP1_hands_pos_Z
-839.154	-43.666	670.400	-880.449	106.124	664.041
-839.263	-43.182	670.222	-880.477	106.031	663.957
-839.375	-42.703	670.092	-880.483	105.932	663.899
-839.407	-42.027	669.800	-880.502	105.836	663.826
-839.537	-41.466	669.543	-880.521	105.736	663.791
-839.583	-40.889	669.286	-880.524	105.605	663.758
-839.672	-40.240	669.023	-880.532	105.525	663.728
-839.792	-39.708	668.750	-880.568	105.384	663.687
-839.898	-39.198	668.545	-880.627	105.212	663.655
-839.952	-38.780	668.422	-880.700	105.002	663.638
-840.017	-38.386	668.277	-880.791	104.807	663.635
-840.005	-38.047	668.186	-880.859	104.634	663.636
-839.955	-37.815	668.119	-880.896	104.513	663.612
-839.858	-37.620	668.064	-880.921	104.424	663.597
-839.724	-37.450	668.025	-880.947	104.395	663.593
-839.595	-37.296	667.972	-880.934	104.423	663.598
-839.503	-37.098	667.908	-880.912	104.493	663.609
-839.445	-36.931	667.846	-880.862	104.540	663.615
-839.463	-36.657	667.752	-880.820	104.576	663.622
-839.515	-36.378	667.743	-880.782	104.596	663.628
-839.637	-36.175	667.687	-880.757	104.596	663.602
-839.881	-35.853	667.618	-880.753	104.562	663.596
-840.149	-35.623	667.623	-880.767	104.576	663.585
-840.517	-35.337	667.668	-880.755	104.564	663.572
-840.895	-35.138	667.695	-880.742	104.606	663.572
-841.292	-34.873	667.757	-880.720	104.613	663.574
-841.602	-34.679	667.848	-880.708	104.638	663.579
-841.926	-34.487	667.962	-880.692	104.627	663.583
-842.114	-34.389	668.133	-880.692	104.620	663.589
-842.220	-34.304	668.299	-880.693	104.610	663.607
-842.214	-34.308	668.489	-880.694	104.610	663.595
-842.093	-34.370	668.624	-880.693	104.611	663.601
-841.995	-34.466	668.793	-880.701	104.630	663.623
-841.966	-34.529	668.885	-880.705	104.620	663.634
-842.025	-34.528	668.965	-880.710	104.622	663.623
-842.117	-34.505	669.037	-880.699	104.583	663.612
-842.245	-34.442	669.107	-880.695	104.559	663.622
-842.346	-34.330	669.198	-880.687	104.599	663.646
-842.474	-34.240	669.188	-880.659	104.643	663.638
-842.619	-34.159	669.155	-880.605	104.723	663.634
-842.961	-33.988	669.477	-880.559	104.835	663.653
-843.124	-33.838	669.512	-880.509	104.941	663.660
-843.252	-33.689	669.578	-880.449	105.081	663.668
-843.352	-33.592	669.640	-880.427	105.199	663.698
-843.413	-33.473	669.693	-880.421	105.338	663.733
-843.459	-33.462	669.731	-880.408	105.447	663.767
-843.523	-33.404	669.769	-880.424	105.557	663.759
-843.590	-33.341	669.806	-880.444	105.665	663.777
-843.613	-33.295	669.809	-880.479	105.765	663.792
-843.610	-33.216	669.804	-880.498	105.851	663.776
-843.668	-33.128	669.772	-880.553	105.921	663.747
-843.681	-33.006	669.704	-880.577	105.974	663.737
-843.720	-32.914	669.652	-880.628	106.038	663.711
-843.722	-32.825	669.596	-880.638	106.118	663.710
-843.760	-32.707	669.555	-880.680	106.212	663.726
-843.770	-32.626	669.504	-880.680	106.258	663.720
-843.749	-32.582	669.450	-880.691	106.295	663.720
-843.717	-32.566	669.404	-880.699	106.278	663.694
-843.661	-32.572	669.391	-880.694	106.231	663.679
-843.583	-32.576	669.363	-880.697	106.181	663.658
-843.529	-32.628	669.364	-880.697	106.159	663.611
-843.450	-32.657	669.384	-880.698	106.129	663.634
-843.371	-32.770	669.381	-880.682	106.065	663.592
-843.349	-32.843	669.386	-880.685	106.019	663.585
-843.331	-32.844	669.406	-880.696	106.009	663.596
-843.311	-32.922	669.415	-880.731	105.972	663.586
-843.289	-32.959	669.409	-880.731	105.887	663.589
-843.254	-33.080	669.419	-880.754	105.758	663.574
-843.219	-33.167	669.445	-880.784	105.607	663.541
-843.187	-33.293	669.494	-880.820	105.475	663.579
-843.113	-33.444	669.541	-880.874	105.318	663.591
-843.081	-33.506	669.546	-880.908	105.190	663.608
-843.031	-33.633	669.546	-880.925	105.078	663.605
-843.034	-33.644	669.543	-880.937	105.007	663.613
-843.052	-33.690	669.489	-880.906	104.979	663.609
-843.080	-33.654	669.459	-880.884	104.987	663.579
-843.107	-33.655	669.406	-880.842	105.013	663.566
-843.131	-33.684	669.342	-880.805	105.036	663.546
-843.162	-33.688	669.293	-880.790	105.075	663.536
-843.201	-33.725	669.285	-880.771	105.112	663.526
-843.260	-33.788	669.254	-880.751	105.118	663.534
-843.321	-34.032	669.341	-880.752	105.158	663.536
-843.426	-34.181	669.523	-880.717	105.197	663.557
-843.550	-34.400	669.729	-880.701	105.275	663.585
-843.717	-34.665	669.973	-880.709	105.360	663.622
-843.877	-34.957	670.183	-880.696	105.384	663.607
-844.047	-35.157	670.415	-880.737	105.426	663.613
-844.236	-35.394	670.611	-880.718	105.501	663.596
-844.433	-35.720	670.843	-880.717	105.614	663.650
-844.620	-36.070	671.116	-880.707	105.714	663.665
-844.760	-36.401	671.407	-880.689	105.792	663.679
-844.902	-36.815	671.689	-880.673	105.825	663.690
-844.950	-37.220	671.924	-880.671	105.819	663.738
-844.911	-37.665	672.189	-880.688	105.836	663.814
-844.803	-38.258	672.501	-880.717	105.857	663.875
-844.693	-38.865	672.732	-880.709	105.835	663.894
-844.549	-39.514	672.925	-880.711	105.835	663.896
-844.452	-40.116	673.179	-880.726	105.814	663.854
-844.330	-40.733	673.434	-880.762	105.834	663.820
-844.176	-41.390	673.694	-880.778	105.880	663.787
-844.024	-41.957	673.900	-880.789	105.917	663.781
-843.821	-42.542	673.990	-880.809	105.961	663.759
-843.556	-43.153	674.093	-880.825	105.979	663.756
-843.317	-43.624	674.174	-880.824	105.972	663.737
-843.082	-44.061	674.183	-880.823	105.936	663.727
-842.837	-44.413	674.189	-880.820	105.871	663.717
-842.548	-44.664	674.159	-880.831	105.803	663.706
-842.227	-44.837	674.082	-880.819	105.722	663.672
-841.988	-44.836	673.977	-880.825	105.639	663.624
-841.781	-44.693	673.836	-880.819	105.567	663.572
-841.657	-44.346	673.640	-880.812	105.536	663.566
-841.586	-43.918	673.380	-880.797	105.468	663.533
-841.568	-43.428	673.107	-880.792	105.424	663.547
-841.603	-42.787	672.779	-880.761	105.332	663.490
-841.693	-41.989	672.386	-880.758	105.278	663.480
-841.834	-41.181	672.024	-880.750	105.218	663.453
-842.036	-40.387	671.824	-880.764	105.174	663.425
-842.263	-39.724	671.695	-880.799	105.125	663.400
-842.489	-39.073	671.606	-880.880	105.029	663.399
-842.611	-38.614	671.503	-880.915	104.970	663.342
-842.700	-38.249	671.486	-880.958	104.949	663.288
-842.750	-38.025	671.476	-880.938	104.990	663.217
-842.715	-37.988	671.488	-880.916	105.049	663.173
-842.598	-37.961	671.465	-880.891	105.140	663.113
-842.426	-38.007	671.431	-880.847	105.202	663.083
-842.301	-38.090	671.380	-880.805	105.301	663.084
-842.159	-38.111	671.295	-880.803	105.371	663.110
-842.069	-38.086	671.160	-880.784	105.397	663.106
-842.032	-37.979	671.025	-880.753	105.464	663.160
-842.028	-37.876	670.940	-880.738	105.517	663.210
-842.086	-37.747	670.896	-880.724	105.492	663.235
-842.135	-37.659	670.890	-880.721	105.495	663.191
-842.183	-37.571	670.935	-880.720	105.430	663.165
-842.214	-37.520	670.974	-880.730	105.423	663.147
-842.207	-37.497	671.025	-880.756	105.438	663.111
-842.155	-37.519	671.049	-880.778	105.469	663.070
-842.100	-37.557	671.091	-880.790	105.583	663.028
-842.010	-37.645	671.140	-880.793	105.622	662.985
-841.936	-37.680	671.184	-880.849	105.674	662.956
-841.803	-37.758	671.218	-880.859	105.725	662.930
-841.700	-37.845	671.265	-880.901	105.733	662.907
-841.612	-37.850	671.254	-880.943	105.663	662.878
-841.521	-37.878	671.300	-880.963	105.541	662.813
-841.463	-37.851	671.327	-881.019	105.386	662.731
-841.421	-37.778	671.336	-881.063	105.242	662.661
-841.401	-37.743	671.378	-881.136	105.222	662.564
-841.425	-37.730	671.367	-881.163	105.341	662.539
-841.432	-37.700	671.389	-881.180	105.528	662.513
-841.433	-37.712	671.450	-881.185	105.814	662.527
-841.399	-37.804	671.508	-881.158	106.052	662.496
-841.331	-37.984	671.545	-881.167	106.313	662.450
-841.259	-38.165	671.618	-881.169	106.498	662.421
-841.115	-38.450	671.655	-881.190	106.707	662.424
-840.945	-38.832	671.752	-881.207	106.898	662.431
-840.809	-39.144	671.776	-881.198	107.080	662.449
-840.653	-39.448	671.761	-881.204	107.271	662.513
-840.538	-39.711	671.729	-881.169	107.436	662.607
-840.449	-39.864	671.658	-881.112	107.584	662.708
-840.433	-39.992	671.585	-881.036	107.664	662.814
-840.476	-40.059	671.510	-880.981	107.743	662.878
-840.562	-39.922	671.529	-880.939	107.743	662.912
-840.671	-39.881	671.533	-880.920	107.652	662.888
-840.800	-39.793	671.469	-880.941	107.491	662.840
-840.875	-39.768	671.436	-880.972	107.362	662.802
-840.965	-39.627	671.316	-881.003	107.172	662.791
-841.004	-39.563	671.136	-881.011	106.993	662.753
-841.088	-39.370	671.003	-881.008	106.751	662.737
-841.217	-39.144	670.891	-880.988	106.554	662.742
-841.394	-38.826	670.803	-880.935	106.424	662.767
-841.570	-38.552	670.746	-880.885	106.385	662.803
-841.721	-38.291	670.675	-880.831	106.364	662.853
-841.841	-38.111	670.639	-880.763	106.454	662.909
-841.902	-37.984	670.606	-880.746	106.556	662.976
-841.967	-37.859	670.621	-880.778	106.693	663.082
-841.964	-37.771	670.657	-880.845	106.864	663.200
-841.953	-37.752	670.674	-880.900	106.999	663.310
-841.912	-37.741	670.700	-880.965	107.146	663.426
-841.862	-37.771	670.702	-881.019	107.249	663.495
-841.800	-37.843	670.685	-881.055	107.320	663.591
-841.758	-37.864	670.652	-881.081	107.375	663.645
-841.734	-37.927	670.610	-881.096	107.408	663.682
-841.716	-37.940	670.598	-881.093	107.393	663.717
-841.738	-37.954	670.570	-881.078	107.365	663.716
-841.756	-37.933	670.547	-881.083	107.344	663.746
-841.808	-37.906	670.538	-881.057	107.280	663.720
-841.818	-37.882	670.515	-881.043	107.205	663.709
-841.843	-37.865	670.538	-881.026	107.173	663.724
-841.852	-37.841	670.540	-881.003	107.160	663.752
-841.851	-37.852	670.567	-880.985	107.149	663.753
-841.848	-37.842	670.587	-880.955	107.112	663.744
-841.839	-37.858	670.598	-880.959	107.115	663.741
-841.816	-37.849	670.596	-880.951	107.088	663.725
-841.820	-37.862	670.583	-880.950	107.073	663.679
-841.825	-37.854	670.558	-880.969	107.097	663.652
-841.827	-37.856	670.518	-880.976	107.091	663.628
-841.845	-37.838	670.483	-880.963	107.094	663.599
-841.851	-37.844	670.444	-880.976	107.091	663.545
-841.864	-37.854	670.384	-880.981	107.140	663.543
-841.862	-37.874	670.389	-880.971	107.153	663.525
-841.856	-37.834	670.411	-880.972	107.186	663.519
-841.858	-37.845	670.430	-880.968	107.214	663.530
-841.853	-37.849	670.462	-880.948	107.196	663.508
-841.847	-37.848	670.496	-880.936	107.198	663.510
-841.859	-37.843	670.524	-880.928	107.163	663.511
-841.845	-37.830	670.524	-880.934	107.156	663.519
-841.840	-37.804	670.542	-880.925	107.138	663.512
-841.854	-37.768	670.532	-880.923	107.111	663.514
-841.850	-37.716	670.527	-880.933	107.059	663.494
-841.880	-37.715	670.521	-880.932	107.024	663.488
-841.898	-37.683	670.495	-880.915	106.960	663.474
-841.899	-37.706	670.458	-880.924	106.960	663.468
-841.912	-37.717	670.425	-880.910	106.956	663.443
-841.920	-37.711	670.362	-880.911	106.953	663.422
-841.943	-37.753	670.230	-880.895	107.028	663.423
-841.971	-37.723	670.130	-880.916	107.013	663.393
-842.050	-37.616	669.997	-880.926	107.010	663.311
-842.151	-37.476	669.853	-880.913	106.945	663.264
-842.291	-37.294	669.736	-880.932	106.855	663.183
-842.510	-37.099	669.607	-880.955	106.769	663.108
-842.702	-36.921	669.560	-880.960	106.678	663.068
-842.854	-36.797	669.541	-880.987	106.580	663.034
-842.963	-36.693	669.586	-880.995	106.540	663.039
-843.069	-36.571	669.607	-880.986	106.488	663.045
-843.067	-36.574	669.650	-880.958	106.461	663.061
-843.039	-36.596	669.654	-880.942	106.474	663.100
-843.002	-36.603	669.683	-880.912	106.522	663.127
-842.942	-36.601	669.705	-880.889	106.618	663.171
-842.936	-36.570	669.710	-880.866	106.698	663.190
-842.960	-36.481	669.739	-880.856	106.742	663.201
-842.987	-36.377	669.745	-880.837	106.708	663.174
-843.010	-36.205	669.778	-880.843	106.665	663.159
-843.069	-35.959	669.877	-880.856	106.600	663.145
-843.167	-35.746	669.940	-880.883	106.518	663.122
-843.229	-35.530	669.987	-880.917	106.421	663.114
-843.275	-35.379	669.999	-880.926	106.353	663.116
-843.329	-35.169	670.024	-880.957	106.312	663.110
-843.374	-35.016	670.044	-880.967	106.300	663.128
-843.403	-34.870	670.051	-880.997	106.355	663.128
-843.446	-34.750	670.051	-881.009	106.382	663.115
-843.450	-34.670	670.031	-881.026	106.474	663.124
-843.473	-34.628	670.000	-881.024	106.525	663.122
-843.462	-34.585	669.996	-881.042	106.611	663.127
-843.466	-34.542	669.985	-881.042	106.652	663.131
-843.465	-34.536	669.946	-881.068	106.721	663.143
-843.487	-34.507	669.952	-881.080	106.746	663.139
-843.486	-34.533	669.916	-881.095	106.754	663.094
-843.526	-34.510	669.904	-881.121	106.767	663.107
-843.548	-34.546	669.888	-881.134	106.821	663.106
-843.530	-34.609	669.896	-881.143	106.881	663.102
-843.526	-34.638	669.882	-881.133	106.949	663.111
-843.513	-34.685	669.842	-881.129	107.004	663.119
-843.485	-34.769	669.816	-881.123	107.052	663.119
-843.464	-34.792	669.823	-881.116	107.090	663.134
-843.431	-34.906	669.789	-881.104	107.123	663.154
-843.383	-34.992	669.815	-881.110	107.180	663.174
-843.372	-35.043	669.816	-881.076	107.209	663.171
-843.330	-35.091	669.804	-881.080	107.218	663.166
-843.319	-35.147	669.822	-881.077	107.213	663.147
-843.295	-35.224	669.839	-881.093	107.204	663.159
-843.274	-35.270	669.849	-881.095	107.167	663.131
-843.258	-35.347	669.862	-881.104	107.135	663.140
-843.262	-35.394	669.890	-881.105	107.101	663.125
-843.242	-35.454	669.907	-881.100	107.056	663.130
-843.219	-35.525	669.935	-881.109	107.044	663.129
-843.222	-35.573	669.932	-881.104	107.004	663.131
-843.203	-35.648	669.952	-881.106	106.976	663.161
-843.190	-35.717	669.986	-881.114	106.954	663.169
-843.156	-35.771	670.002	-881.127	106.919	663.171
-843.152	-35.828	670.034	-881.126	106.862	663.194
-843.153	-35.873	670.059	-881.148	106.853	663.206
-843.123	-35.889	670.092	-881.151	106.852	663.217
-843.112	-35.871	670.135	-881.155	106.847	663.235
-843.087	-35.891	670.137	-881.148	106.862	663.234
-843.055	-35.938	670.165	-881.160	106.882	663.250
-843.027	-35.890	670.178	-881.152	106.915	663.258
-842.990	-35.885	670.180	-881.156	106.948	663.247
-842.936	-35.927	670.174	-881.155	106.989	663.266
-842.898	-35.928	670.183	-881.153	107.001	663.256
-842.851	-35.946	670.159	-881.179	107.062	663.259
-842.831	-35.950	670.154	-881.174	107.075	663.250
-842.812	-35.925	670.135	-881.172	107.093	663.218
-842.784	-35.940	670.152	-881.184	107.156	663.223
-842.782	-35.977	670.151	-881.186	107.187	663.216
-842.786	-35.989	670.149	-881.218	107.226	663.214
-842.772	-36.015	670.125	-881.229	107.226	663.203
-842.793	-36.023	670.130	-881.235	107.253	663.192
-842.797	-36.107	670.103	-881.251	107.246	663.193
-842.801	-36.182	670.100	-881.265	107.262	663.185
-842.790	-36.206	670.078	-881.287	107.274	663.206
-842.775	-36.345	670.052	-881.287	107.249	663.192
-842.774	-36.373	670.041	-881.292	107.194	663.175
-842.768	-36.439	670.051	-881.283	107.167	663.181
-842.753	-36.482	670.070	-881.280	107.141	663.220
-842.763	-36.472	670.073	-881.265	107.103	663.207
-842.760	-36.473	670.111	-881.246	107.042	663.228
-842.757	-36.529	670.101	-881.241	107.042	663.236
-842.737	-36.555	670.062	-881.218	107.016	663.242
-842.703	-36.733	669.975	-881.199	106.966	663.221
-842.660	-36.771	669.914	-881.199	106.950	663.258
-842.608	-36.804	669.873	-881.197	106.924	663.260
-842.597	-36.838	669.810	-881.197	106.921	663.264
-842.606	-36.849	669.802	-881.208	106.885	663.246
-842.624	-36.841	669.801	-881.223	106.930	663.265
-842.650	-36.815	669.811	-881.237	106.946	663.281
-842.673	-36.792	669.829	-881.259	106.977	663.271
-842.684	-36.712	669.851	-881.298	107.022	663.280
-842.729	-36.608	669.906	-881.325	107.030	663.257
-842.814	-36.376	669.989	-881.346	107.032	663.232
-842.886	-36.238	670.051	-881.376	107.040	663.215
-842.955	-36.108	670.083	-881.407	106.995	663.169
-843.007	-35.941	670.124	-881.416	106.977	663.164
-843.049	-35.780	670.169	-881.430	106.911	663.135
-843.082	-35.624	670.206	-881.449	106.826	663.134
-843.069	-35.514	670.222	-881.440	106.782	663.131
-843.068	-35.378	670.271	-881.433	106.746	663.144
-843.077	-35.332	670.277	-881.416	106.708	663.149
-843.037	-35.307	670.299	-881.402	106.740	663.152
-842.995	-35.273	670.319	-881.366	106.773	663.177
-842.944	-35.291	670.359	-881.333	106.792	663.169
-842.924	-35.267	670.377	-881.326	106.797	663.173
-842.918	-35.289	670.406	-881.319	106.787	663.195
-842.900	-35.295	670.416	-881.309	106.841	663.216
-842.872	-35.351	670.428	-881.309	106.889	663.221
-842.864	-35.366	670.435	-881.292	106.876	663.193
-842.858	-35.391	670.427	-881.296	106.880	663.209
-842.843	-35.441	670.446	-881.302	106.869	663.216
-842.834	-35.492	670.432	-881.316	106.851	663.202
-842.812	-35.557	670.412	-881.343	106.816	663.195
-842.799	-35.578	670.453	-881.341	106.795	663.184
-842.783	-35.610	670.449	-881.377	106.775	663.184
-842.788	-35.601	670.464	-881.389	106.747	663.209
-842.791	-35.618	670.470	-881.373	106.736	663.175
-842.787	-35.637	670.493	-881.377	106.713	663.184
-842.750	-35.711	670.536	-881.369	106.711	663.193
-842.703	-35.769	670.545	-881.375	106.705	663.195
-842.643	-35.869	670.514	-881.359	106.678	663.201
-842.588	-35.932	670.486	-881.339	106.687	663.208
-842.523	-36.013	670.439	-881.349	106.697	663.197
-842.498	-36.080	670.391	-881.337	106.683	663.212
-842.436	-36.175	670.340	-881.319	106.731	663.210
-842.360	-36.249	670.310	-881.302	106.754	663.215
-842.307	-36.336	670.286	-881.295	106.779	663.219
-842.228	-36.375	670.275	-881.285	106.777	663.221
-842.186	-36.396	670.256	-881.273	106.776	663.233
-842.140	-36.428	670.274	-881.276	106.765	663.239
-842.128	-36.447	670.266	-881.268	106.750	663.239
-842.101	-36.450	670.256	-881.282	106.744	663.234
-842.072	-36.489	670.219	-881.271	106.715	663.223
-842.020	-36.582	670.152	-881.279	106.727	663.241
-841.961	-36.710	670.058	-881.305	106.730	663.232
-841.885	-36.815	670.006	-881.332	106.728	663.233
-841.823	-36.936	669.952	-881.352	106.753	663.231
-841.785	-37.022	669.923	-881.379	106.753	663.273
-841.750	-37.123	669.851	-881.418	106.747	663.287
-841.690	-37.219	669.810	-881.464	106.749	663.319
-841.668	-37.222	669.789	-881.500	106.732	663.338
-841.657	-37.219	669.769	-881.535	106.719	663.335
-841.656	-37.220	669.717	-881.574	106.719	663.314
-841.663	-37.200	669.679	-881.615	106.740	663.291
-841.658	-37.171	669.582	-881.619	106.758	663.251
-841.673	-37.122	669.545	-881.653	106.775	663.250
-841.542	-36.953	669.311	-881.643	106.768	663.212
-841.480	-36.963	669.275	-881.629	106.762	663.212
-841.413	-36.956	669.186	-881.615	106.737	663.203
-841.358	-37.013	669.118	-881.590	106.716	663.242
-841.281	-37.053	669.086	-881.563	106.679	663.257
-841.225	-37.126	669.058	-881.525	106.700	663.253
-841.179	-37.149	669.016	-881.505	106.731	663.260
-841.195	-37.178	669.027	-881.464	106.736	663.261
-841.182	-37.236	669.023	-881.455	106.768	663.272
-841.219	-37.212	669.018	-881.445	106.796	663.263
-841.241	-37.242	668.997	-881.442	106.830	663.254
-841.267	-37.242	668.993	-881.450	106.828	663.256
-841.304	-37.279	668.978	-881.467	106.805	663.253
-841.340	-37.315	668.957	-881.470	106.791	663.259
-841.401	-37.374	668.940	-881.487	106.742	663.269
-841.446	-37.423	668.921	-881.480	106.687	663.296
-841.446	-37.536	668.873	-881.458	106.665	663.303
-841.483	-37.644	668.865	-881.450	106.635	663.329
-841.461	-37.776	668.874	-881.394	106.599	663.372
-841.418	-37.897	668.850	-881.345	106.560	663.388
-841.349	-38.009	668.833	-881.290	106.492	663.402
-841.311	-38.093	668.893	-881.246	106.359	663.447
-841.307	-38.069	668.916	-881.204	106.214	663.476
-841.322	-38.031	668.933	-881.170	106.101	663.487
-841.344	-38.005	668.950	-881.127	106.058	663.499
-841.303	-37.970	668.880	-881.083	106.051	663.483
-841.244	-38.124	668.881	-881.080	106.054	663.481
-841.145	-38.295	668.831	-881.077	106.067	663.471
-841.027	-38.447	668.780	-881.098	106.023	663.464
-840.884	-38.741	668.700	-881.143	106.005	663.469
-840.756	-38.970	668.698	-881.235	105.993	663.455
-840.637	-39.277	668.742	-881.240	105.928	663.433
-840.590	-39.554	668.820	-881.291	105.842	663.430
-840.633	-39.573	668.920	-881.286	105.764	663.388
-840.682	-39.486	668.972	-881.312	105.960	663.468
-840.855	-39.410	668.982	-881.264	106.228	663.508
-841.197	-39.420	669.181	-881.220	106.461	663.554
-841.364	-39.386	669.143	-881.167	106.691	663.657
-841.495	-39.321	669.116	-881.147	106.869	663.745
-841.637	-39.237	669.106	-881.140	106.946	663.834
-841.822	-39.018	669.154	-881.156	106.963	663.883
-842.012	-38.848	669.250	-881.147	106.912	663.878
-842.219	-38.592	669.334	-881.150	106.864	663.859
-842.463	-38.327	669.412	-881.163	106.792	663.820
-842.597	-38.054	669.563	-881.153	106.758	663.793
-842.695	-37.859	669.709	-881.170	106.761	663.766
-842.683	-37.762	669.830	-881.174	106.768	663.756
-842.599	-37.731	669.929	-881.175	106.778	663.746
-842.456	-37.697	669.999	-881.163	106.819	663.730
-842.244	-37.723	670.044	-881.147	106.895	663.703
-842.059	-37.802	670.055	-881.122	106.910	663.703
-841.890	-37.871	670.070	-881.114	106.927	663.696
-841.768	-37.965	670.063	-881.099	106.942	663.666
-841.651	-37.993	670.048	-881.096	106.924	663.655
-841.613	-38.045	669.983	-881.100	106.880	663.636
-841.595	-38.032	669.938	-881.129	106.793	663.598
-841.629	-37.995	669.876	-881.134	106.741	663.596
-841.705	-37.930	669.836	-881.131	106.722	663.566
-841.831	-37.844	669.792	-881.144	106.759	663.531
-841.941	-37.758	669.776	-881.159	106.819	663.533
-842.056	-37.687	669.802	-881.179	106.870	663.509
-842.199	-37.615	669.836	-881.191	106.861	663.481
-842.233	-37.564	669.842	-881.229	106.879	663.470
-842.249	-37.557	669.866	-881.259	106.912	663.446
-842.198	-37.529	669.869	-881.281	106.947	663.455
-842.151	-37.553	669.858	-881.298	106.984	663.423
-842.108	-37.559	669.870	-881.288	107.009	663.421
-842.081	-37.534	669.855	-881.287	107.025	663.409
-842.067	-37.515	669.826	-881.275	107.061	663.388
-842.042	-37.482	669.796	-881.253	107.064	663.363
-842.032	-37.447	669.792	-881.228	107.077	663.368
-842.054	-37.409	669.780	-881.196	107.058	663.372
-842.072	-37.359	669.763	-881.158	107.036	663.373
-842.111	-37.353	669.737	-881.138	107.031	663.395
-842.128	-37.328	669.745	-881.127	107.036	663.400
-842.141	-37.312	669.731	-881.106	107.044	663.433
-842.162	-37.297	669.746	-881.094	107.053	663.448
-842.192	-37.317	669.746	-881.103	107.059	663.495
-842.192	-37.316	669.771	-881.092	107.079	663.497
-842.233	-37.322	669.753	-881.102	107.092	663.530
-842.261	-37.357	669.769	-881.120	107.107	663.551
-842.316	-37.380	669.752	-881.131	107.122	663.544
-842.395	-37.406	669.727	-881.156	107.192	663.565
-842.427	-37.409	669.702	-881.173	107.189	663.582
-842.479	-37.466	669.697	-881.200	107.159	663.570
-842.525	-37.423	669.651	-881.238	107.110	663.558
-842.567	-37.418	669.655	-881.280	107.055	663.558
-842.600	-37.417	669.657	-881.312	106.991	663.543
-842.645	-37.368	669.643	-881.353	106.909	663.532
-842.682	-37.338	669.646	-881.374	106.877	663.530
-842.715	-37.333	669.665	-881.388	106.886	663.562
-842.733	-37.316	669.655	-881.382	106.861	663.553
-842.730	-37.319	669.672	-881.377	106.878	663.574
-842.718	-37.310	669.666	-881.384	106.920	663.587
-842.723	-37.297	669.665	-881.377	106.958	663.580
-842.713	-37.247	669.677	-881.384	107.018	663.572
-842.746	-37.240	669.678	-881.378	107.116	663.572
-842.732	-37.217	669.704	-881.395	107.202	663.569
-842.758	-37.184	669.716	-881.399	107.234	663.546
-842.725	-37.190	669.695	-881.397	107.272	663.522
-842.732	-37.195	669.661	-881.413	107.275	663.517
-842.718	-37.233	669.645	-881.431	107.257	663.526
-842.693	-37.214	669.603	-881.431	107.200	663.506
-842.686	-37.224	669.584	-881.436	107.202	663.486
-842.697	-37.250	669.596	-881.446	107.181	663.493
-842.702	-37.226	669.610	-881.437	107.185	663.485
-842.720	-37.215	669.619	-881.417	107.189	663.447
-842.739	-37.185	669.643	-881.412	107.200	663.422
-842.740	-37.175	669.645	-881.403	107.232	663.387
-842.753	-37.104	669.679	-881.385	107.240	663.341
-842.759	-37.071	669.693	-881.392	107.239	663.325
-842.771	-37.029	669.723	-881.391	107.215	663.331
-842.781	-36.958	669.728	-881.404	107.168	663.323
-842.809	-36.942	669.732	-881.410	107.133	663.342
-842.811	-36.907	669.734	-881.419	107.069	663.363
-842.835	-36.873	669.736	-881.412	107.037	663.371
-842.841	-36.846	669.759	-881.405	106.990	663.406
-842.858	-36.816	669.761	-881.415	106.968	663.429
-842.891	-36.810	669.779	-881.384	106.960	663.408
-842.917	-36.814	669.785	-881.386	106.956	663.396
-842.934	-36.764	669.809	-881.375	106.973	663.388
-842.936	-36.755	669.811	-881.386	106.967	663.389
-842.935	-36.741	669.815	-881.381	106.938	663.351
-842.955	-36.719	669.801	-881.389	106.935	663.360
-842.966	-36.736	669.797	-881.387	106.891	663.339
-842.979	-36.688	669.792	-881.393	106.894	663.358
-843.004	-36.663	669.787	-881.391	106.885	663.338
-843.024	-36.598	669.791	-881.381	106.893	663.342
-843.068	-36.548	669.796	-881.375	106.906	663.328
-843.078	-36.450	669.798	-881.349	106.880	663.317
-843.099	-36.338	669.813	-881.362	106.901	663.334
-843.114	-36.138	669.858	-881.347	106.864	663.324
-843.111	-36.021	669.892	-881.373	106.810	663.323
-843.062	-35.949	669.910	-881.408	106.759	663.308
-843.029	-35.826	669.908	-881.438	106.699	663.296
-842.965	-35.776	669.945	-881.456	106.660	663.294
-842.906	-35.715	669.974	-881.477	106.630	663.322
-842.885	-35.697	670.027	-881.497	106.620	663.330
-842.855	-35.656	670.091	-881.502	106.596	663.327
-842.834	-35.627	670.143	-881.516	106.653	663.342
-842.816	-35.595	670.207	-881.506	106.649	663.349
-842.777	-35.605	670.244	-881.520	106.659	663.345
-842.743	-35.631	670.246	-881.531	106.649	663.358
-842.709	-35.594	670.242	-881.569	106.644	663.361
-842.689	-35.645	670.249	-881.588	106.665	663.372
-842.662	-35.661	670.220	-881.611	106.656	663.367
-842.647	-35.706	670.180	-881.611	106.615	663.366
-842.635	-35.799	670.157	-881.624	106.617	663.338
-842.630	-35.816	670.114	-881.627	106.605	663.336
-842.614	-35.925	670.116	-881.630	106.608	663.343
-842.603	-35.982	670.118	-881.634	106.585	663.358
-842.590	-36.027	670.098	-881.615	106.569	663.352
-842.542	-36.093	670.071	-881.620	106.564	663.346
