Head_X	Head_Y	Head_Z	RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z
107.872	115.612	31.886	68.175	91.640	30.584	28.409	55.679	20.646
108.096	115.931	31.886	68.175	91.640	30.584	28.409	55.961	20.646
108.096	116.194	31.886	68.175	91.640	30.584	28.409	55.961	20.646
108.360	116.194	31.886	68.175	91.640	30.584	28.409	55.961	20.646
108.360	116.469	31.886	68.175	91.876	30.584	28.409	56.181	20.646
108.360	116.469	31.886	68.175	91.876	30.584	28.409	56.181	20.646
108.360	116.469	31.886	68.175	91.876	30.584	28.635	56.181	20.646
108.360	116.469	31.886	68.175	91.876	30.833	28.635	56.181	20.646
108.360	116.469	31.886	68.175	91.876	30.833	28.635	56.383	20.646
108.360	116.469	31.886	68.175	91.876	31.052	28.635	56.383	20.646
108.360	116.469	31.886	68.175	91.876	31.052	28.907	56.383	21.006
108.360	116.469	31.886	68.463	92.100	31.334	28.907	56.383	21.006
108.360	116.690	31.886	68.463	92.100	31.334	28.907	56.598	21.006
108.626	116.690	31.886	68.839	92.100	31.754	29.183	56.598	21.378
108.626	116.690	31.886	69.191	92.373	32.011	29.183	56.598	21.378
108.626	116.690	32.114	69.653	92.373	32.362	29.519	56.598	21.730
108.883	116.690	32.114	70.183	92.695	32.715	29.791	56.821	21.986
108.883	116.690	32.114	70.754	92.992	33.113	30.090	56.821	22.264
108.883	116.690	32.401	71.357	92.992	33.491	30.517	56.821	22.606
109.108	116.956	32.401	72.032	93.308	33.833	30.969	57.110	23.013
109.108	116.956	32.401	72.674	93.308	34.186	31.443	57.380	23.400
109.108	116.956	32.663	73.037	93.308	34.406	31.924	57.825	23.752
109.108	116.956	32.663	73.037	93.696	34.406	32.392	58.293	24.017
109.108	116.956	32.663	73.037	93.939	34.406	32.736	58.795	24.017
109.108	117.222	32.663	73.037	94.326	34.893	33.044	59.261	24.017
109.108	117.222	32.663	73.450	94.649	35.182	33.044	59.564	24.017
109.108	117.222	32.663	73.735	95.052	35.448	33.044	59.564	24.463
109.108	117.432	32.663	74.054	95.372	35.651	33.044	59.564	24.768
109.108	117.432	32.663	74.301	95.612	35.651	33.290	60.030	25.052
109.108	117.432	32.663	74.301	95.612	35.651	33.290	60.338	25.052
109.369	117.432	32.663	74.301	95.612	35.651	33.290	60.553	25.265
109.369	117.432	32.663	74.301	95.612	36.024	33.290	60.553	25.265
109.369	117.432	32.663	74.301	95.612	36.240	33.290	60.553	25.524
109.369	117.432	32.663	74.301	95.612	36.240	33.290	60.553	25.524
109.595	117.432	32.898	74.301	95.886	36.476	33.290	60.553	25.811
109.595	117.432	32.898	74.301	95.886	36.476	33.290	60.803	25.811
109.595	117.432	32.898	74.301	96.150	36.476	33.290	60.803	25.811
109.595	117.432	32.898	74.301	96.150	36.680	33.495	61.173	25.811
109.595	117.432	32.898	74.301	96.150	36.680	33.495	61.173	25.811
109.595	117.667	32.898	74.301	96.150	36.680	33.739	61.531	25.811
109.595	117.667	32.898	74.301	96.421	36.680	33.739	61.531	25.811
109.595	117.667	33.136	74.301	96.421	36.680	33.739	61.531	26.027
109.888	117.667	33.136	74.301	96.421	36.680	33.989	61.803	26.027
109.888	117.884	33.402	74.301	96.421	36.680	33.989	61.803	26.027
110.098	117.884	33.402	74.619	96.421	36.680	33.989	61.803	26.027
110.098	117.884	33.693	74.619	96.421	36.884	33.989	61.803	26.027
110.330	117.884	33.693	74.857	96.421	36.884	33.989	61.803	26.027
110.330	117.884	34.009	74.857	96.421	36.884	33.989	61.803	26.027
110.330	117.884	34.009	74.857	96.421	36.884	33.989	61.803	26.027
110.612	118.109	34.271	74.857	96.623	36.884	33.989	61.803	26.027
110.612	118.109	34.271	74.857	96.623	36.884	33.989	61.803	26.027
110.612	118.109	34.271	74.857	96.837	36.884	33.989	61.803	26.027
110.612	118.109	34.493	74.857	96.837	36.884	33.989	61.803	26.233
110.862	118.109	34.493	74.857	97.121	36.884	33.989	61.803	26.233
110.862	118.109	34.493	75.120	97.121	36.884	33.989	61.803	26.233
110.862	118.109	34.493	75.120	97.457	36.884	33.989	61.803	26.233
110.862	118.109	34.493	75.506	97.457	36.884	33.989	61.803	26.233
110.862	118.109	34.493	75.506	97.804	36.884	33.989	61.803	26.233
110.862	118.109	34.493	75.872	97.804	36.884	33.989	61.803	26.233
110.862	118.109	34.726	75.872	97.804	36.884	34.227	61.803	26.233
110.862	118.109	34.726	76.083	97.804	36.884	34.227	61.803	26.233
110.862	118.109	34.726	76.083	97.804	36.884	34.431	61.803	26.233
110.862	118.109	34.726	76.083	97.804	36.884	34.431	61.803	26.233
111.080	118.109	34.726	76.346	97.804	36.884	34.431	61.803	26.233
111.080	118.109	34.726	76.346	97.804	36.884	34.646	61.803	26.233
111.080	118.109	34.726	76.579	97.804	37.085	34.646	61.803	26.233
111.336	118.109	34.726	76.579	97.804	37.085	34.646	61.803	26.233
111.336	118.315	34.726	76.579	98.037	37.085	34.646	61.803	26.233
111.618	118.315	34.726	76.834	98.037	37.085	34.860	61.803	26.233
111.618	118.315	34.726	76.834	98.037	37.085	34.860	62.003	26.233
111.975	118.315	34.726	76.834	98.296	37.310	34.860	62.003	26.233
112.185	118.315	34.726	76.834	98.296	37.310	34.860	62.003	26.233
112.404	118.577	34.960	76.834	98.296	37.310	34.860	62.285	26.233
112.404	118.577	34.960	76.834	98.296	37.310	34.860	62.285	26.233
112.767	118.577	34.960	76.834	98.296	37.310	34.860	62.285	26.233
112.967	118.835	35.278	77.090	98.296	37.310	34.860	62.285	26.233
112.967	118.835	35.278	77.090	98.663	37.645	34.860	62.520	26.233
113.267	118.835	35.278	77.309	98.663	37.645	34.860	62.520	26.233
113.267	119.140	35.506	77.309	98.951	37.645	34.860	62.520	26.233
113.543	119.140	35.506	77.579	98.951	37.645	34.860	62.520	26.233
113.543	119.140	35.506	77.579	99.303	37.873	34.860	62.520	26.233
113.543	119.422	35.506	77.961	99.303	37.873	34.860	62.520	26.233
113.543	119.422	35.506	78.209	99.764	37.873	34.860	62.736	26.233
113.543	119.422	35.506	78.433	99.968	37.873	34.860	62.736	26.233
113.543	119.639	35.506	78.646	100.195	37.873	34.860	62.736	26.233
113.543	119.639	35.506	78.646	100.195	37.873	34.860	62.736	26.233
113.543	119.639	35.506	78.971	100.500	37.873	34.860	62.736	26.233
113.746	119.867	35.795	78.971	100.500	37.873	34.860	62.946	26.467
113.746	119.867	35.795	79.340	100.839	37.873	34.860	62.946	26.467
113.971	119.867	35.795	79.591	101.042	37.873	34.860	62.946	26.467
113.971	119.867	35.795	79.945	101.324	38.075	34.860	62.946	26.467
114.202	120.100	35.795	80.271	101.651	38.075	34.860	62.946	26.467
114.202	120.100	35.795	80.545	101.917	38.075	34.860	63.187	26.467
114.431	120.100	35.795	80.807	102.251	38.075	34.860	63.187	26.467
114.431	120.361	35.795	81.087	102.688	38.075	34.860	63.453	26.467
114.693	120.361	36.043	81.316	102.986	38.075	34.860	63.453	26.467
114.693	120.575	36.043	81.316	103.256	38.075	34.860	63.716	26.467
114.954	120.575	36.043	81.575	103.521	38.075	35.131	63.716	26.467
114.954	120.837	36.290	81.575	103.521	38.075	35.131	63.716	26.467
115.192	120.837	36.290	81.575	103.764	38.075	35.495	63.962	26.467
115.192	121.102	36.511	81.912	103.764	38.075	35.732	63.962	26.728
115.400	121.102	36.511	82.183	103.764	38.075	36.012	63.962	26.728
115.400	121.494	36.808	82.476	103.764	38.075	36.296	63.962	26.962
115.710	121.494	36.808	82.773	103.764	38.075	36.556	63.962	26.962
115.710	121.892	37.118	83.010	103.764	38.075	36.799	63.962	26.962
115.995	121.892	37.118	83.010	103.764	38.075	37.012	63.962	26.962
115.995	122.296	37.443	83.305	104.001	38.303	37.012	63.962	26.962
116.288	122.524	37.443	83.305	104.001	38.303	37.291	64.176	26.962
116.288	122.761	37.721	83.305	104.001	38.303	37.291	64.176	26.962
116.528	123.023	37.721	83.667	104.001	38.303	37.291	64.488	26.962
116.528	123.273	37.959	83.887	104.001	38.303	37.291	64.488	26.962
116.730	123.520	37.959	84.188	104.001	38.303	37.529	64.743	26.962
116.730	123.763	37.959	84.436	104.001	38.303	37.529	64.743	26.962
116.730	124.039	38.199	84.436	104.001	38.303	37.806	64.743	26.962
116.937	124.322	38.199	84.748	104.001	38.303	37.806	64.743	26.962
116.937	124.591	38.199	84.748	104.227	38.303	37.806	64.743	26.962
116.937	124.906	38.534	84.748	104.227	38.303	38.034	64.743	26.962
116.937	125.184	38.534	84.748	104.536	38.303	38.034	64.743	26.962
116.937	125.428	38.791	84.748	104.536	38.303	38.034	64.743	26.962
116.937	125.428	38.791	84.748	104.893	38.303	38.034	64.743	26.962
116.937	125.807	39.027	84.748	104.893	38.303	38.034	64.743	26.962
116.937	125.807	39.027	84.748	105.192	38.303	38.034	64.743	26.962
116.937	126.151	39.285	84.748	105.192	38.303	38.034	64.743	27.213
116.937	126.151	39.285	84.748	105.397	38.303	38.034	64.743	27.213
116.937	126.480	39.505	84.748	105.397	38.303	38.034	64.743	27.213
117.184	126.480	39.505	84.748	105.397	38.303	38.034	64.743	27.213
117.184	126.752	39.505	84.748	105.397	38.303	38.326	64.743	27.213
117.184	126.752	39.505	84.748	105.397	38.303	38.326	64.743	27.213
117.484	126.752	39.505	84.972	105.397	38.303	38.581	64.743	27.213
117.484	126.982	39.505	84.972	105.397	38.303	38.799	64.743	27.213
117.749	126.982	39.505	84.972	105.397	38.303	39.025	64.743	27.213
117.749	126.982	39.505	85.268	105.397	38.303	39.271	64.743	27.213
118.087	126.982	39.505	85.268	105.397	38.303	39.533	64.743	27.213
118.087	126.982	39.828	85.545	105.397	38.303	39.826	64.984	27.423
118.402	126.982	39.828	85.545	105.397	38.303	40.051	64.984	27.423
118.402	126.982	40.125	85.756	105.397	38.303	40.051	64.984	27.423
118.735	126.982	40.125	85.756	105.397	38.303	40.333	64.984	27.423
118.735	126.982	40.471	85.756	105.397	38.303	40.333	64.984	27.641
119.044	126.982	40.471	85.756	105.598	38.303	40.333	64.984	27.641
119.044	126.982	40.739	85.756	105.598	38.303	40.333	65.191	27.641
119.282	126.982	40.739	85.756	105.598	38.303	40.333	65.191	27.641
119.282	126.982	40.739	86.010	105.598	38.515	40.333	65.438	27.641
119.282	127.232	40.943	86.010	105.598	38.515	40.333	65.438	27.641
119.282	127.232	40.943	86.389	105.598	38.515	40.333	65.748	27.641
119.282	127.232	40.943	86.650	105.598	38.515	40.333	65.748	27.641
119.282	127.450	40.943	86.924	105.598	38.515	40.639	66.066	27.641
119.282	127.450	40.943	87.173	105.598	38.515	40.639	66.066	27.641
119.282	127.450	41.183	87.377	105.598	38.515	40.911	66.334	27.641
119.282	127.768	41.183	87.377	105.598	38.515	40.911	66.334	27.863
119.282	127.768	41.183	87.696	105.598	38.515	41.125	66.680	27.863
119.282	127.986	41.183	87.696	105.598	38.515	41.125	66.680	27.863
119.522	127.986	41.404	87.696	105.598	38.515	41.125	66.902	27.863
119.522	127.986	41.404	87.959	105.598	38.737	41.331	66.902	27.863
119.522	128.277	41.404	87.959	105.598	38.737	41.331	66.902	27.863
119.727	128.277	41.713	87.959	105.598	38.737	41.331	66.902	27.863
119.727	128.277	41.713	87.959	105.598	38.961	41.531	66.902	27.863
119.727	128.580	42.060	87.959	105.598	38.961	41.531	67.239	27.863
119.974	128.580	42.060	88.220	105.598	38.961	41.734	67.474	28.168
119.974	128.824	42.447	88.220	105.838	38.961	41.734	67.758	28.414
119.974	128.824	42.447	88.604	105.838	38.961	41.972	68.110	28.718
120.272	128.824	42.825	88.947	106.192	39.373	41.972	68.592	29.041
120.272	129.087	42.825	89.303	106.435	39.654	41.972	69.066	29.342
120.272	129.087	43.030	89.717	106.775	39.943	41.972	69.551	29.558
120.519	129.087	43.030	90.199	107.222	40.168	41.972	70.054	29.558
120.519	129.087	43.030	90.739	107.811	40.168	41.972	70.413	29.558
120.519	129.087	43.030	91.145	108.414	40.168	42.458	70.799	29.558
120.519	129.087	43.235	91.527	108.966	40.168	42.863	71.290	29.796
120.519	129.087	43.235	91.974	109.670	40.168	43.155	71.828	30.002
120.519	129.087	43.564	92.349	110.346	40.168	43.368	72.527	30.226
120.519	129.087	43.564	92.633	110.865	40.521	43.368	73.309	30.226
120.837	129.087	43.916	93.089	111.625	40.727	43.368	74.342	30.226
120.837	129.087	43.916	93.503	112.212	40.727	43.368	75.401	30.558
121.272	129.344	44.322	93.912	112.742	40.968	43.368	76.431	30.558
121.515	129.344	44.532	94.286	113.216	40.968	43.368	77.381	30.558
121.801	129.344	44.532	94.598	113.577	41.171	43.368	78.283	30.558
122.074	129.603	44.943	94.877	113.789	41.171	43.616	78.981	30.803
122.368	129.603	45.164	95.139	114.022	41.171	43.616	79.390	30.803
122.645	129.603	45.378	95.139	114.022	41.171	43.616	79.390	31.042
122.890	129.945	45.378	95.139	114.022	41.171	43.823	79.390	31.042
123.091	129.945	45.729	95.139	114.414	41.171	43.823	79.673	31.042
123.091	130.247	45.729	95.139	114.789	41.171	43.823	80.111	31.248
123.419	130.247	45.966	95.591	115.378	41.171	43.823	80.687	31.248
123.419	130.494	45.966	95.832	115.913	41.171	43.823	81.310	31.248
123.419	130.494	45.966	96.163	116.409	41.561	43.823	81.898	31.576
123.419	130.494	45.966	96.523	116.944	41.561	43.823	82.466	31.576
123.419	130.739	45.966	96.865	117.455	41.919	43.823	82.947	31.967
123.419	130.739	45.966	97.135	117.787	41.919	43.823	83.354	32.172
123.419	130.739	46.191	97.135	117.787	42.241	43.823	83.696	32.172
123.419	130.739	46.191	97.395	118.096	42.241	43.823	83.696	32.481
123.725	130.739	46.403	97.395	118.096	42.241	43.823	83.914	32.481
123.725	130.739	46.403	97.395	118.096	42.537	43.823	83.914	32.481
123.963	130.739	46.663	97.395	118.096	42.537	43.823	84.119	32.481
123.963	131.007	46.663	97.615	118.322	42.537	43.823	84.336	32.481
123.963	131.007	46.875	97.615	118.322	42.537	43.823	84.578	32.481
124.164	131.233	46.875	97.989	118.652	42.537	44.036	84.829	32.481
124.164	131.233	46.875	97.989	118.652	42.537	44.036	84.829	32.481
124.164	131.468	46.875	98.333	118.929	42.537	44.036	85.121	32.481
124.164	131.468	46.875	98.333	118.929	42.537	44.036	85.121	32.481
124.164	131.719	46.875	98.659	119.158	42.537	44.251	85.121	32.481
124.431	131.719	46.875	98.659	119.158	42.834	44.251	85.419	32.481
124.431	131.966	46.875	99.003	119.433	42.834	44.251	85.419	32.481
124.791	131.966	46.875	99.003	119.433	42.834	44.251	85.628	32.481
125.004	132.207	47.243	99.233	119.433	43.060	44.251	85.628	32.682
125.266	132.207	47.445	99.233	119.732	43.060	44.251	85.850	32.682
125.523	132.431	47.646	99.233	119.732	43.060	44.251	85.850	32.682
125.787	132.431	47.876	99.440	119.969	43.330	44.251	86.065	32.682
126.034	132.431	48.094	99.440	119.969	43.330	44.251	86.065	32.682
126.267	132.650	48.338	99.440	120.379	43.330	44.251	86.065	32.682
126.475	132.650	48.566	99.440	120.658	43.330	44.537	86.277	32.682
126.677	132.650	48.775	99.440	120.949	43.330	44.537	86.277	32.682
126.677	132.650	48.775	99.715	121.202	43.330	44.537	86.277	32.682
126.988	132.650	49.108	99.715	121.677	43.330	44.817	86.277	32.682
126.988	132.856	49.108	99.715	121.996	43.330	44.817	86.277	32.682
126.988	132.856	49.108	99.715	122.202	43.330	44.817	86.277	32.682
127.201	132.856	49.108	99.715	122.202	43.330	44.817	86.277	32.682
127.201	132.856	49.108	99.715	122.402	43.330	44.817	86.277	32.682
127.201	133.074	49.108	99.715	122.402	43.330	44.817	86.277	32.682
127.201	133.074	49.108	99.715	122.402	43.330	45.035	86.277	32.682
127.201	133.074	49.372	99.715	122.402	43.330	45.035	86.277	32.682
127.201	133.074	49.372	99.715	122.402	43.330	45.035	86.277	32.682
127.201	133.326	49.651	99.715	122.402	43.570	45.035	86.277	32.888
127.201	133.326	49.651	99.715	122.402	43.570	45.035	86.277	32.888
127.201	133.326	49.651	100.037	122.652	43.570	45.035	86.277	32.888
127.201	133.564	49.903	100.276	122.652	43.570	45.035	86.277	32.888
127.201	133.564	49.903	100.276	122.908	43.570	45.035	86.277	32.888
127.201	133.776	49.903	100.570	122.908	43.570	45.035	86.277	32.888
127.472	133.776	49.903	100.570	122.908	43.570	45.035	86.277	32.888
127.472	133.776	49.903	100.570	122.908	43.570	45.035	86.550	32.888
127.864	134.034	49.903	100.570	122.908	43.570	45.035	86.550	32.888
128.082	134.034	49.903	100.570	123.329	43.570	45.035	86.550	32.888
128.352	134.034	50.227	100.937	123.329	43.570	45.035	86.550	32.888
128.606	134.276	50.227	101.235	123.765	43.570	45.035	86.550	32.888
128.871	134.276	50.573	101.541	124.030	43.822	45.035	86.770	32.888
129.144	134.276	50.803	101.846	124.030	43.822	45.035	86.770	32.888
129.441	134.276	51.029	102.074	124.291	43.822	45.035	86.770	32.888
129.694	134.511	51.248	102.283	124.291	43.822	45.242	86.770	32.888
129.947	134.511	51.457	102.283	124.291	43.822	45.242	86.770	32.888
130.157	134.511	51.457	102.583	124.524	43.822	45.242	86.770	32.888
130.157	134.511	51.765	102.583	124.524	44.064	45.242	86.982	32.888
130.506	134.511	51.765	102.583	124.524	44.064	45.242	86.982	32.888
130.506	134.511	52.022	102.583	124.785	44.064	45.482	86.982	32.888
130.506	134.511	52.022	102.583	124.785	44.294	45.482	86.982	32.888
130.767	134.511	52.022	102.583	124.997	44.294	45.482	86.982	32.888
130.767	134.511	52.022	102.583	124.997	44.294	45.482	86.982	32.888
130.767	134.511	52.022	102.786	124.997	44.609	45.482	86.982	33.089
130.767	134.511	52.022	102.786	125.255	44.811	45.482	86.982	33.089
130.767	134.511	52.022	102.786	125.255	44.811	45.482	86.982	33.089
130.767	134.511	52.022	102.786	125.255	45.177	45.482	86.982	33.089
130.767	134.511	52.022	102.786	125.255	45.177	45.482	86.982	33.089
130.767	134.511	52.022	102.786	125.552	45.419	45.482	86.982	33.089
130.767	134.511	52.022	102.786	125.552	45.419	45.482	86.982	33.089
130.767	134.719	52.022	102.999	125.552	45.419	45.482	86.982	33.089
130.767	134.719	52.022	102.999	125.785	45.419	45.482	86.982	33.315
130.767	134.719	52.022	103.230	125.785	45.419	45.482	86.982	33.315
130.767	134.719	52.022	103.230	125.785	45.419	45.482	86.982	33.315
130.767	134.719	52.250	103.230	125.785	45.419	45.482	86.982	33.315
131.028	134.935	52.250	103.230	126.069	45.419	45.482	87.196	33.315
131.028	134.935	52.250	103.230	126.069	45.628	45.482	87.196	33.315
131.028	134.935	52.533	103.230	126.379	45.628	45.482	87.196	33.315
131.335	134.935	52.533	103.230	126.379	45.628	45.482	87.196	33.315
131.335	134.935	52.794	103.230	126.756	45.628	45.482	87.196	33.315
131.581	135.176	52.794	103.230	126.756	45.628	45.482	87.196	33.315
131.581	135.176	53.022	103.230	127.082	45.628	45.482	87.426	33.315
131.842	135.176	53.022	103.230	127.082	45.628	45.482	87.426	33.315
131.842	135.382	53.269	103.230	127.082	45.628	45.482	87.426	33.315
132.058	135.382	53.269	103.462	127.356	45.628	45.482	87.426	33.315
132.058	135.382	53.269	103.462	127.356	45.628	45.482	87.426	33.315
132.058	135.382	53.269	103.462	127.356	45.628	45.690	87.426	33.315
132.309	135.599	53.489	103.674	127.356	45.628	45.690	87.426	33.315
132.309	135.599	53.489	103.674	127.356	45.628	45.690	87.426	33.315
132.309	135.599	53.489	103.674	127.356	45.628	45.690	87.637	33.315
132.309	135.599	53.489	103.903	127.356	45.628	45.690	87.637	33.315
132.545	135.599	53.489	103.903	127.356	45.628	45.690	87.637	33.315
132.545	135.599	53.489	103.903	127.356	45.628	45.690	87.637	33.533
132.545	135.599	53.489	103.903	127.356	45.628	45.690	87.839	33.533
132.545	135.599	53.489	103.903	127.565	45.628	45.690	87.839	33.533
132.802	135.599	53.489	103.903	127.565	45.628	45.690	87.839	33.533
132.802	135.599	53.489	103.903	127.565	45.628	45.690	87.839	33.533
132.802	135.599	53.489	103.903	127.565	45.628	45.690	87.839	33.533
133.070	135.599	53.489	103.903	127.565	45.838	45.690	87.839	33.533
133.070	135.599	53.489	103.903	127.799	45.838	45.690	87.839	33.533
133.070	135.599	53.489	103.903	127.799	45.838	45.921	87.839	33.533
133.337	135.599	53.738	103.903	127.799	45.838	45.921	87.839	33.533
133.337	135.599	53.738	103.903	127.799	45.838	45.921	87.839	33.533
133.556	135.599	53.738	103.903	127.799	46.123	46.126	87.839	33.533
133.556	135.599	53.947	103.903	127.799	46.123	46.126	88.048	33.533
133.556	135.599	53.947	103.903	127.799	46.123	46.126	88.048	33.533
133.838	135.599	53.947	103.903	127.799	46.123	46.126	88.048	33.533
133.838	135.599	54.162	103.903	127.799	46.123	46.126	88.048	33.533
133.838	135.599	54.162	103.903	127.799	46.324	46.126	88.048	33.533
133.838	135.599	54.162	103.903	127.799	46.324	46.126	88.048	33.533
133.838	135.599	54.162	104.161	127.799	46.324	46.126	88.271	33.533
134.069	135.599	54.162	104.161	128.037	46.622	46.333	88.271	33.533
134.069	135.599	54.162	104.386	128.037	46.622	46.333	88.271	33.533
134.069	135.804	54.162	104.386	128.037	46.622	46.333	88.271	33.533
134.069	135.804	54.162	104.386	128.037	46.893	46.333	88.591	33.533
134.069	135.804	54.162	104.605	128.037	46.893	46.333	88.591	33.533
134.069	135.804	54.162	104.605	128.037	46.893	46.333	88.591	33.533
134.069	136.092	54.162	104.605	128.037	46.893	46.333	88.897	33.533
134.069	136.092	54.162	104.605	128.037	47.113	46.333	88.897	33.533
134.069	136.296	54.162	104.916	128.037	47.113	46.333	88.897	33.533
134.069	136.296	54.162	104.916	128.243	47.113	46.333	88.897	33.533
134.069	136.540	54.162	105.166	128.243	47.113	46.333	88.897	33.533
134.069	136.540	54.162	105.166	128.243	47.113	46.554	88.897	33.533
134.277	136.816	54.162	105.375	128.243	47.113	46.554	88.897	33.533
134.277	136.816	54.162	105.375	128.243	47.113	46.554	89.136	33.533
134.277	137.069	54.162	105.375	128.468	47.113	46.554	89.136	33.533
134.277	137.069	54.162	105.375	128.468	47.113	46.554	89.136	33.533
134.277	137.304	54.162	105.600	128.468	47.113	46.554	89.136	33.533
134.277	137.304	54.162	105.600	128.468	47.113	46.554	89.136	33.533
134.277	137.304	54.162	105.600	128.468	47.113	46.554	89.136	33.533
134.277	137.540	54.162	105.600	128.468	47.317	46.554	89.136	33.533
134.277	137.540	54.162	105.877	128.468	47.317	46.762	89.388	33.533
134.277	137.540	54.162	105.877	128.468	47.317	46.762	89.388	33.768
134.277	137.540	54.162	106.132	128.468	47.317	46.762	89.388	33.768
134.277	137.540	54.162	106.132	128.468	47.317	46.762	89.388	33.768
134.277	137.741	54.162	106.477	128.468	47.317	46.762	89.388	33.768
134.277	137.741	54.162	106.477	128.468	47.317	46.762	89.388	33.768
134.277	137.741	54.162	106.865	128.468	47.317	46.762	89.605	33.768
134.277	137.741	54.162	107.073	128.468	47.317	46.762	89.605	33.768
134.491	137.741	54.162	107.073	128.468	47.317	46.762	89.955	33.768
134.491	137.741	54.162	107.423	128.468	47.317	47.012	90.180	33.768
134.491	137.741	54.162	107.682	128.468	47.556	47.012	90.410	33.768
134.491	137.741	54.162	107.682	128.681	47.556	47.012	90.410	33.768
134.491	137.741	54.162	107.936	128.681	47.556	47.012	90.768	33.768
134.491	137.741	54.162	107.936	128.681	47.556	47.012	90.768	33.768
134.491	137.741	54.162	108.143	128.892	47.556	47.012	91.037	33.768
134.709	137.741	54.162	108.143	128.892	47.556	47.240	91.037	33.768
134.709	137.741	54.162	108.143	128.892	47.556	47.240	91.037	33.768
134.709	137.741	54.162	108.400	129.215	47.556	47.240	91.238	33.768
134.709	138.011	54.162	108.400	129.215	47.556	47.503	91.238	33.768
134.709	138.011	54.162	108.400	129.577	47.556	47.503	91.238	33.768
134.709	138.011	54.162	108.733	129.834	47.556	47.503	91.238	33.768
134.912	138.277	54.162	108.999	130.135	47.556	47.503	91.238	33.768
134.912	138.277	54.162	109.289	130.393	47.813	47.503	91.238	33.768
134.912	138.482	54.162	109.722	130.765	47.813	47.503	91.528	33.768
134.912	138.482	54.162	110.251	131.192	48.053	47.503	91.528	33.768
135.175	138.686	54.162	110.656	131.500	48.053	47.768	91.778	33.768
135.175	138.686	54.363	111.248	131.827	48.053	47.768	91.778	33.768
135.175	138.686	54.363	111.886	132.322	48.053	47.768	91.995	33.977
135.477	138.955	54.363	112.460	132.645	48.053	47.983	91.995	33.977
135.477	138.955	54.363	112.965	132.931	48.053	47.983	92.200	33.977
135.736	138.955	54.631	113.534	133.253	48.053	47.983	92.200	33.977
135.736	138.955	54.631	114.012	133.253	48.053	47.983	92.444	33.977
135.970	138.955	54.631	114.417	133.253	48.053	48.200	92.444	33.977
