P6_hands_dir_Distance_X	P6_hands_dir_Distance_Y	P6_hands_dir_Distance_Z
-35.238	144.747	-9.328
-35.566	145.024	-9.294
-35.859	145.233	-9.173
-36.094	145.227	-9.037
-36.404	145.277	-8.874
-36.642	145.226	-8.719
-36.875	145.153	-8.492
-37.113	145.008	-8.341
-37.328	144.798	-8.085
-37.524	144.459	-7.857
-37.691	144.069	-7.565
-37.733	143.639	-7.346
-37.677	143.061	-7.169
-37.588	142.656	-7.043
-37.478	142.194	-6.893
-37.318	141.686	-6.804
-37.222	141.256	-6.713
-37.079	140.806	-6.593
-36.967	140.433	-6.487
-36.869	140.035	-6.377
-36.749	139.657	-6.366
-36.705	139.492	-6.414
-36.660	139.366	-6.482
-36.708	139.345	-6.514
-36.737	139.398	-6.532
-36.764	139.537	-6.551
-36.782	139.716	-6.546
-36.784	139.891	-6.580
-36.788	140.081	-6.585
-36.779	140.100	-6.572
-36.767	140.174	-6.569
-36.815	140.249	-6.539
-36.829	140.257	-6.488
-36.910	140.260	-6.470
-36.932	140.208	-6.432
-36.955	140.176	-6.408
-36.983	140.167	-6.358
-36.994	140.114	-6.308
-36.992	140.098	-6.247
-37.016	140.055	-6.191
-36.981	139.991	-6.119
-36.947	139.971	-6.065
-36.928	139.872	-6.031
-36.902	139.803	-5.987
-36.871	139.658	-5.996
-36.885	139.598	-5.985
-36.899	139.533	-5.929
-36.954	139.539	-5.901
-37.024	139.586	-5.843
-37.133	139.734	-5.739
-37.254	139.889	-5.646
-37.490	140.149	-5.505
-37.822	140.215	-5.226
-38.163	140.520	-5.074
-38.521	140.891	-4.997
-38.938	141.198	-4.960
-39.266	141.416	-4.948
-39.503	141.596	-4.900
-39.686	141.732	-4.878
-39.820	141.905	-4.868
-39.888	142.026	-4.886
-39.892	142.092	-4.908
-39.874	142.167	-4.933
-39.853	142.197	-4.931
-39.775	142.182	-4.961
-39.737	142.150	-4.934
-39.721	142.128	-4.960
-39.766	142.081	-4.983
-39.825	141.971	-5.033
-39.873	141.833	-5.106
-39.910	141.704	-5.155
-39.892	141.562	-5.201
-39.859	141.434	-5.261
-39.791	141.306	-5.310
-39.679	141.231	-5.310
-39.640	141.253	-5.288
-39.588	141.196	-5.240
-39.600	141.238	-5.172
-39.610	141.308	-5.121
-39.613	141.285	-5.049
-39.617	141.315	-5.021
-39.605	141.358	-4.967
-39.626	141.377	-4.934
-39.622	141.438	-4.896
-39.691	141.483	-4.832
-39.899	141.711	-4.755
-40.139	142.107	-4.582
-40.453	142.538	-4.476
-40.981	143.201	-4.282
-41.636	143.884	-4.201
-42.127	144.440	-4.203
-43.160	145.753	-4.419
-43.852	146.452	-4.418
-44.452	146.906	-4.391
-45.079	147.320	-4.483
-45.744	147.655	-4.557
-46.241	147.760	-4.678
-46.687	147.758	-4.831
-47.225	147.826	-4.980
-47.726	147.960	-5.151
-48.262	148.031	-5.161
-48.676	148.132	-5.139
-49.065	148.225	-5.128
-49.404	148.287	-5.077
-49.634	148.346	-5.054
-49.838	148.309	-5.034
-49.935	148.183	-5.052
-49.927	148.047	-5.046
-49.865	147.848	-5.010
-49.747	147.624	-4.951
-49.607	147.358	-4.915
-49.470	146.889	-4.781
-49.318	146.284	-4.676
-49.194	145.642	-4.580
-49.127	145.191	-4.547
-49.161	144.775	-4.546
-49.265	144.466	-4.584
-49.385	144.299	-4.646
-49.492	144.135	-4.727
-49.642	144.062	-4.778
-49.817	144.193	-4.761
-49.897	144.376	-4.697
-50.006	144.583	-4.591
-50.077	144.864	-4.462
-50.132	145.143	-4.261
-50.146	145.323	-4.076
-50.236	145.521	-3.876
-50.309	145.606	-3.666
-50.464	145.742	-3.549
-50.718	145.953	-3.472
-50.943	146.138	-3.404
-51.143	146.345	-3.402
-51.343	146.516	-3.382
-51.489	146.785	-3.351
-51.641	147.123	-3.240
-51.802	147.470	-3.116
-51.986	147.903	-2.956
-52.169	148.415	-2.776
-52.386	148.880	-2.570
-52.513	149.349	-2.397
-52.625	149.876	-2.199
-52.739	150.448	-2.089
-52.789	150.980	-1.896
-52.899	151.524	-1.707
-52.952	152.052	-1.556
-52.944	152.586	-1.456
-52.935	153.052	-1.395
-52.626	153.760	-1.206
-52.619	154.279	-1.248
-52.686	154.785	-1.311
-52.793	155.184	-1.328
-52.873	155.538	-1.304
-52.931	155.832	-1.327
-52.954	156.080	-1.272
-52.969	156.325	-1.181
-52.911	156.534	-1.102
-52.804	156.697	-1.005
-52.689	156.838	-0.982
-52.555	156.932	-0.996
-52.400	157.048	-0.994
-52.235	157.161	-1.010
-52.143	157.337	-1.028
-52.097	157.614	-1.037
-52.062	157.945	-1.045
-52.102	158.295	-1.055
-52.084	158.588	-1.121
-52.081	158.997	-1.177
-51.963	159.319	-1.242
-51.805	159.614	-1.412
-51.524	159.921	-1.582
-51.246	159.868	-1.931
-50.854	159.732	-2.283
-50.311	159.555	-2.484
-49.757	159.467	-2.598
-49.303	159.388	-2.688
-48.757	159.300	-2.705
-48.269	159.177	-2.729
-47.842	158.959	-2.797
-47.510	158.615	-2.935
-47.175	158.064	-3.152
-46.810	157.294	-3.461
-46.499	156.739	-3.678
-46.197	156.306	-3.885
-45.986	155.963	-4.055
-45.845	155.805	-4.128
-45.673	155.592	-4.109
-45.533	155.365	-4.137
-45.501	155.066	-4.116
-45.453	154.609	-4.104
-45.380	154.006	-4.177
-45.318	153.368	-4.201
-45.170	152.586	-4.207
-44.980	151.828	-4.197
-44.816	151.116	-4.206
-44.649	150.433	-4.228
-44.497	149.931	-4.266
-44.347	149.510	-4.230
-44.268	149.147	-4.220
-44.256	148.794	-4.077
-44.261	148.497	-4.103
-44.310	148.222	-4.059
-44.333	147.905	-4.044
-44.331	147.475	-4.031
-44.251	147.049	-4.183
-44.164	146.759	-4.262
-43.948	146.468	-4.380
-43.712	146.186	-4.466
-43.452	146.064	-4.445
-42.661	145.190	-4.211
-42.160	145.072	-4.216
-41.687	144.894	-4.273
-41.257	144.762	-4.396
-40.866	144.616	-4.639
-40.539	144.373	-4.930
-40.330	144.287	-5.259
-40.119	144.253	-5.490
-39.892	144.325	-5.766
-39.695	144.354	-6.009
-39.456	144.528	-6.404
-39.369	144.553	-6.520
-39.220	144.582	-6.607
-39.112	144.622	-6.732
-38.994	144.568	-6.860
-38.920	144.589	-6.936
-38.813	144.551	-7.045
-38.779	144.542	-7.180
-38.768	144.522	-7.259
-38.785	144.499	-7.317
-38.864	144.543	-7.424
-38.918	144.516	-7.488
-38.959	144.522	-7.504
-39.001	144.556	-7.538
-38.981	144.535	-7.527
-38.934	144.461	-7.510
-38.896	144.405	-7.511
-38.836	144.369	-7.475
-38.818	144.344	-7.406
-38.809	144.300	-7.438
-38.827	144.224	-7.444
-38.880	144.247	-7.456
-38.948	144.277	-7.483
-39.028	144.298	-7.432
-39.082	144.345	-7.404
-39.142	144.438	-7.382
-39.238	144.551	-7.336
-39.314	144.667	-7.245
-39.399	144.729	-7.156
-39.514	144.815	-7.032
-39.599	144.820	-6.970
-39.720	144.880	-6.876
-39.937	144.706	-6.647
-40.029	144.675	-6.586
-40.172	144.643	-6.527
-40.278	144.658	-6.463
-40.373	144.662	-6.366
-40.470	144.794	-6.266
-40.547	144.842	-6.143
-40.580	144.914	-5.968
-40.680	145.021	-5.823
-40.755	145.026	-5.695
-40.880	144.995	-5.598
-41.001	145.046	-5.434
-41.140	144.975	-5.330
-41.338	144.996	-5.155
-41.472	145.043	-4.957
-41.577	145.076	-4.826
-41.654	145.053	-4.746
-41.666	144.988	-4.638
-41.698	145.020	-4.550
-41.754	144.977	-4.496
-41.823	145.004	-4.371
-41.921	144.957	-4.316
-42.032	144.890	-4.266
-42.166	144.755	-4.218
-42.321	144.523	-4.173
-42.395	144.197	-4.166
-42.468	143.836	-4.144
-42.491	143.538	-4.144
-42.367	143.152	-4.217
-42.195	142.805	-4.275
-41.923	142.407	-4.364
-41.672	142.071	-4.470
-41.471	141.848	-4.533
-41.281	141.589	-4.589
-41.075	141.483	-4.581
-40.885	141.395	-4.600
-40.716	141.390	-4.648
-40.594	141.571	-4.721
-40.454	141.878	-4.813
-40.355	142.268	-4.877
-40.231	142.731	-4.964
-40.194	143.308	-5.064
-40.212	143.884	-5.107
-40.290	144.391	-5.138
-40.447	144.932	-5.141
-40.580	145.422	-5.148
-40.741	145.877	-5.201
-40.797	146.442	-5.339
-40.734	146.962	-5.498
-40.600	147.503	-5.619
-40.246	148.147	-5.967
-40.057	148.714	-6.161
-39.960	149.380	-6.174
-40.062	149.803	-6.220
-40.322	150.119	-6.290
-40.574	150.253	-6.480
-40.911	150.524	-6.625
-41.219	150.596	-6.756
-41.414	150.802	-6.819
-41.508	150.960	-6.878
-41.518	151.056	-6.902
-41.522	151.160	-6.831
-41.519	151.189	-6.758
-41.525	151.025	-6.600
-41.490	150.750	-6.541
-41.400	150.377	-6.460
-41.295	149.790	-6.360
-41.214	149.213	-6.265
-41.108	148.635	-6.193
-41.095	147.863	-5.974
-40.984	147.203	-5.752
-40.940	146.494	-5.528
-40.860	145.764	-5.295
-40.776	145.092	-5.063
-40.729	144.410	-4.890
-40.748	143.782	-4.784
-40.774	143.192	-4.643
-40.854	142.681	-4.551
-40.941	142.328	-4.506
-41.063	142.044	-4.466
-41.223	141.845	-4.431
-41.339	141.719	-4.374
-41.408	141.592	-4.299
-41.417	141.470	-4.231
-41.357	141.233	-4.130
-41.267	140.973	-4.116
-41.120	140.771	-4.085
-40.872	140.415	-4.021
-40.619	140.199	-4.038
-40.238	139.901	-4.096
-39.847	139.744	-4.123
-39.428	139.486	-4.183
-39.105	139.317	-4.270
-38.766	139.114	-4.379
-38.578	139.010	-4.544
-38.473	138.914	-4.692
-38.480	138.918	-4.894
-38.600	138.982	-5.023
-38.706	139.096	-5.169
-38.739	139.149	-5.251
-38.685	139.150	-5.342
-38.583	139.089	-5.425
-38.450	139.001	-5.486
-38.341	138.928	-5.552
-38.185	138.882	-5.549
-37.986	138.882	-5.520
-37.598	138.823	-5.824
-37.385	138.778	-5.852
-37.198	138.770	-5.911
-37.075	138.791	-5.942
-37.008	138.811	-5.960
-36.950	138.909	-5.964
-36.901	138.961	-6.010
-36.855	139.007	-6.029
-36.866	139.060	-6.016
-36.888	139.067	-6.028
-36.885	139.050	-6.024
-36.896	138.980	-5.967
-36.909	138.953	-5.941
-36.916	138.943	-5.887
-36.920	138.919	-5.829
-36.910	138.884	-5.784
-36.942	138.877	-5.730
-36.982	138.844	-5.710
-37.032	138.803	-5.713
-37.113	138.757	-5.705
-37.167	138.787	-5.752
-37.248	138.787	-5.751
-37.312	138.835	-5.789
-37.337	138.862	-5.801
-37.365	138.853	-5.810
-37.420	138.894	-5.829
-37.441	138.846	-5.819
-37.501	138.838	-5.845
-37.565	138.774	-5.904
-37.633	138.767	-5.915
-37.761	138.762	-5.950
-37.826	138.696	-5.938
-37.894	138.711	-5.940
-37.904	138.651	-5.930
-37.855	138.669	-5.881
-37.803	138.642	-5.880
-37.735	138.667	-5.841
-37.674	138.720	-5.796
-37.629	138.763	-5.756
-37.570	138.837	-5.759
-37.491	138.906	-5.720
-37.431	139.190	-5.805
-37.291	139.378	-5.966
-37.151	139.675	-6.144
-36.992	140.024	-6.351
-36.819	140.341	-6.575
-36.691	140.583	-6.801
-36.482	140.895	-7.015
-36.284	141.333	-7.192
-36.087	141.784	-7.451
-35.929	142.194	-7.728
-35.771	142.640	-7.999
-35.720	143.039	-8.186
-35.778	143.501	-8.374
-35.914	144.115	-8.626
-36.016	144.700	-8.838
-36.161	145.349	-9.028
-36.274	145.930	-9.325
-36.432	146.567	-9.613
-36.602	147.270	-9.907
-36.766	147.874	-10.118
-36.988	148.503	-10.232
-37.270	149.132	-10.337
-37.507	149.596	-10.437
-37.741	149.997	-10.456
-37.983	150.284	-10.472
-38.284	150.468	-10.453
-38.592	150.559	-10.410
-38.837	150.475	-10.353
-39.038	150.259	-10.264
-39.156	149.881	-10.074
-39.211	149.385	-9.847
-39.224	148.852	-9.561
-39.158	148.119	-9.289
-39.065	147.267	-8.906
-38.916	146.399	-8.571
-38.728	145.561	-8.400
-38.536	144.849	-8.295
-38.391	144.102	-8.207
-38.304	143.584	-8.161
-38.257	143.198	-8.198
-38.188	143.014	-8.260
-38.201	143.037	-8.315
-38.293	143.101	-8.353
-38.422	143.209	-8.348
-38.504	143.391	-8.295
-38.644	143.482	-8.185
-38.714	143.483	-8.053
-38.722	143.444	-7.866
-38.710	143.393	-7.730
-38.638	143.239	-7.661
-38.586	143.154	-7.699
-38.537	143.001	-7.770
-38.516	142.943	-7.828
-38.549	142.936	-7.914
-38.623	142.987	-7.979
-38.690	143.141	-8.063
-38.783	143.266	-8.154
-38.914	143.354	-8.228
-39.056	143.483	-8.289
-39.201	143.578	-8.357
-39.330	143.514	-8.376
-39.442	143.419	-8.486
-39.556	143.237	-8.596
-39.641	143.020	-8.675
-39.735	142.964	-8.814
-39.738	143.071	-8.828
-39.749	143.228	-8.876
-39.752	143.526	-8.923
-39.758	143.856	-9.013
-39.836	144.298	-9.095
-39.910	144.663	-9.197
-40.074	145.157	-9.230
-40.261	145.729	-9.320
-40.388	146.225	-9.327
-40.551	146.719	-9.248
-40.631	147.147	-9.122
-40.663	147.448	-8.950
-40.603	147.656	-8.771
-40.505	147.802	-8.632
-40.377	147.665	-8.617
-40.250	147.533	-8.645
-40.142	147.284	-8.629
-40.098	147.130	-8.634
-40.039	146.799	-8.525
-40.007	146.556	-8.384
-39.920	146.121	-8.266
-39.771	145.697	-8.148
-39.541	145.250	-8.035
-39.315	144.937	-7.943
-39.109	144.654	-7.822
-38.922	144.565	-7.730
-38.844	144.541	-7.630
-38.811	144.552	-7.539
-38.881	144.635	-7.457
-38.947	144.751	-7.364
-39.053	144.887	-7.274
-39.157	145.019	-7.207
-39.256	145.162	-7.094
-39.323	145.240	-7.006
-39.362	145.335	-6.928
-39.378	145.333	-6.881
-39.340	145.318	-6.853
-39.327	145.277	-6.801
-39.248	145.186	-6.818
-39.225	145.087	-6.805
-39.183	145.038	-6.814
-39.151	145.001	-6.788
-39.135	145.001	-6.814
-39.107	144.954	-6.843
-39.120	144.974	-6.857
-39.135	144.937	-6.871
-39.131	144.935	-6.904
-39.144	144.951	-6.906
-39.149	144.947	-6.890
-39.118	144.932	-6.885
-39.125	144.934	-6.899
-39.118	144.994	-6.841
-39.109	145.026	-6.864
-39.116	145.020	-6.892
-39.110	145.060	-6.900
-39.094	145.045	-6.955
-39.090	145.046	-6.987
-39.070	145.006	-7.012
-39.090	144.987	-7.004
-39.085	144.942	-7.030
-39.069	144.879	-7.018
-39.083	144.774	-7.033
-39.052	144.739	-7.034
-39.017	144.643	-7.021
-39.025	144.666	-6.990
-38.998	144.674	-6.982
-38.992	144.664	-6.941
-38.952	144.781	-6.807
-38.945	144.735	-6.737
-38.876	144.627	-6.686
-38.761	144.421	-6.589
-38.641	144.149	-6.553
-38.445	143.868	-6.498
-38.258	143.599	-6.491
-38.133	143.377	-6.506
-38.032	143.233	-6.547
-37.917	143.059	-6.562
-37.891	143.035	-6.589
-37.903	143.070	-6.554
-37.910	143.125	-6.557
-37.947	143.219	-6.534
-37.930	143.268	-6.520
-37.897	143.222	-6.538
-37.850	143.084	-6.570
-37.834	142.870	-6.619
-37.788	142.559	-6.733
-37.716	142.264	-6.818
-37.688	141.951	-6.872
-37.651	141.731	-6.883
-37.628	141.481	-6.914
-37.594	141.316	-6.916
-37.595	141.225	-6.923
-37.563	141.133	-6.936
-37.576	141.144	-6.907
-37.552	141.153	-6.878
-37.580	141.196	-6.869
-37.576	141.194	-6.854
-37.603	141.257	-6.803
-37.593	141.253	-6.813
-37.609	141.287	-6.822
-37.595	141.277	-6.796
-37.586	141.367	-6.782
-37.613	141.490	-6.794
-37.607	141.587	-6.771
-37.617	141.688	-6.723
-37.638	141.821	-6.697
-37.652	141.882	-6.689
-37.674	142.028	-6.635
-37.726	142.172	-6.641
-37.704	142.252	-6.644
-37.750	142.308	-6.639
-37.758	142.361	-6.675
-37.798	142.428	-6.680
-37.821	142.437	-6.717
-37.846	142.483	-6.722
-37.844	142.494	-6.765
-37.858	142.510	-6.777
-37.890	142.569	-6.806
-37.882	142.577	-6.802
-37.904	142.624	-6.791
-37.924	142.670	-6.817
-37.971	142.689	-6.831
-37.973	142.690	-6.840
-37.995	142.726	-6.853
-38.028	142.741	-6.875
-38.043	142.718	-6.899
-38.061	142.753	-6.903
-38.106	142.820	-6.915
-38.125	142.805	-6.920
-38.166	142.833	-6.933
-38.219	142.916	-6.908
-38.255	142.929	-6.927
-38.328	143.008	-6.900
-38.343	143.025	-6.904
-38.360	143.019	-6.916
-38.400	143.096	-6.928
-38.404	143.164	-6.935
-38.432	143.215	-6.935
-38.457	143.241	-6.921
-38.442	143.276	-6.938
-38.454	143.353	-6.910
-38.464	143.444	-6.915
-38.497	143.480	-6.873
-38.512	143.594	-6.860
-38.518	143.566	-6.866
-38.515	143.606	-6.871
-38.527	143.622	-6.850
-38.502	143.575	-6.866
-38.486	143.516	-6.883
-38.485	143.571	-6.865
-38.482	143.570	-6.820
-38.496	143.699	-6.754
-38.540	143.721	-6.657
-38.588	143.729	-6.613
-38.600	143.759	-6.546
-38.602	143.734	-6.556
-38.599	143.771	-6.536
-38.586	143.761	-6.529
-38.586	143.769	-6.558
-38.613	143.734	-6.570
-38.596	143.638	-6.649
-38.532	143.409	-6.758
-38.490	143.278	-6.836
-38.452	143.103	-6.914
-38.408	142.918	-6.960
-38.380	142.691	-7.034
-38.367	142.450	-7.071
-38.370	142.297	-7.091
-38.365	142.124	-7.127
-38.339	142.040	-7.128
-38.365	142.046	-7.148
-38.371	142.045	-7.143
-38.389	142.083	-7.190
-38.402	142.064	-7.204
-38.401	142.076	-7.212
-38.409	142.136	-7.200
-38.437	142.241	-7.206
-38.428	142.243	-7.242
-38.439	142.271	-7.218
-38.459	142.310	-7.230
-38.482	142.343	-7.230
-38.531	142.373	-7.217
-38.542	142.373	-7.269
-38.594	142.384	-7.265
-38.601	142.348	-7.255
-38.582	142.354	-7.295
-38.591	142.350	-7.308
-38.619	142.422	-7.343
-38.672	142.475	-7.350
-38.716	142.547	-7.313
-38.751	142.618	-7.278
-38.825	142.711	-7.242
-38.839	142.764	-7.180
-38.883	142.905	-7.131
-38.942	143.003	-7.095
-38.988	143.114	-7.066
-39.057	143.152	-7.054
-39.087	143.173	-7.023
-39.136	143.192	-7.035
-39.140	143.197	-7.027
-39.181	143.195	-7.021
-39.199	143.205	-6.996
-39.259	143.310	-6.911
-39.344	143.440	-6.827
-39.447	143.543	-6.773
-39.529	143.689	-6.720
-39.593	143.775	-6.651
-39.668	143.870	-6.564
-39.774	143.968	-6.491
-39.831	143.954	-6.451
-39.878	143.938	-6.434
-39.918	143.939	-6.403
-39.952	143.941	-6.388
-39.962	143.930	-6.331
-39.980	143.897	-6.295
-40.101	143.721	-6.098
-40.149	143.725	-6.064
-40.202	143.693	-5.983
-40.232	143.730	-5.876
-40.282	143.733	-5.829
-40.300	143.826	-5.806
-40.326	143.880	-5.756
-40.270	143.914	-5.765
-40.273	144.005	-5.751
-40.226	144.008	-5.755
-40.201	144.071	-5.743
-40.183	144.071	-5.736
-40.163	144.084	-5.724
-40.130	144.106	-5.697
-40.086	144.115	-5.671
-40.034	144.110	-5.625
-40.011	144.201	-5.570
-39.967	144.278	-5.536
-39.933	144.375	-5.501
-39.927	144.456	-5.462
-39.942	144.501	-5.431
-39.935	144.452	-5.446
-39.897	144.283	-5.440
-39.848	144.132	-5.446
-39.782	144.063	-5.451
-39.779	144.021	-5.397
-39.837	144.178	-5.400
-39.932	144.362	-5.359
-40.071	144.471	-5.316
-40.259	144.746	-5.231
-40.479	144.963	-5.243
-40.603	145.205	-5.310
-40.700	145.396	-5.390
-40.653	145.337	-5.533
-40.630	145.445	-5.504
-40.408	145.638	-5.474
-40.023	145.881	-5.627
-39.803	146.077	-5.486
-39.652	146.191	-5.371
-39.503	146.183	-5.272
-39.334	145.981	-5.271
-39.135	145.759	-5.373
-38.931	145.456	-5.475
-38.699	145.119	-5.592
-38.556	144.812	-5.770
-38.475	144.620	-5.943
-38.491	144.531	-6.074
-38.576	144.510	-6.184
-38.708	144.516	-6.268
-38.903	144.618	-6.341
-39.063	144.712	-6.351
-39.225	144.798	-6.374
-39.330	144.907	-6.397
-39.446	144.917	-6.394
-39.487	144.925	-6.347
-39.534	144.824	-6.340
-39.505	144.736	-6.281
-39.426	144.652	-6.270
-39.314	144.604	-6.262
-39.219	144.577	-6.243
-39.123	144.557	-6.293
-38.993	144.476	-6.355
-38.996	144.442	-6.372
-39.010	144.469	-6.421
-39.082	144.476	-6.414
-39.146	144.537	-6.435
-39.181	144.568	-6.449
-39.206	144.559	-6.446
-39.209	144.577	-6.438
-39.211	144.546	-6.432
-39.196	144.524	-6.424
-39.142	144.467	-6.408
-39.086	144.396	-6.390
-39.026	144.384	-6.341
-38.999	144.364	-6.345
-38.965	144.356	-6.298
-38.932	144.350	-6.298
-38.911	144.376	-6.251
-38.900	144.395	-6.274
-38.870	144.413	-6.223
-38.859	144.464	-6.218
-38.814	144.502	-6.208
-38.761	144.597	-6.161
-38.746	144.598	-6.120
-38.720	144.626	-6.128
-38.714	144.533	-6.093
-38.713	144.473	-6.097
-38.712	144.409	-6.114
-38.708	144.277	-6.110
-38.692	144.215	-6.116
-38.674	144.219	-6.103
-38.649	144.177	-6.101
-38.646	144.197	-6.098
-38.666	144.230	-6.079
-38.654	144.255	-6.085
-38.671	144.264	-6.106
-38.632	144.356	-6.106
-38.663	144.419	-6.135
-38.640	144.418	-6.170
-38.672	144.463	-6.173
-38.680	144.469	-6.144
-38.713	144.490	-6.119
-38.737	144.414	-6.097
-38.750	144.426	-6.098
-38.750	144.430	-6.103
-38.735	144.411	-6.125
-38.697	144.404	-6.173
-38.673	144.384	-6.220
-38.663	144.407	-6.257
-38.632	144.344	-6.339
-38.633	144.310	-6.367
-38.620	144.244	-6.392
-38.623	144.126	-6.405
-38.601	144.076	-6.390
-38.608	143.975	-6.370
-38.577	143.909	-6.365
-38.564	143.835	-6.353
-38.557	143.784	-6.332
-38.493	143.769	-6.371
-38.469	143.770	-6.389
-38.441	143.737	-6.421
-38.450	143.722	-6.422
-38.446	143.679	-6.463
-38.434	143.653	-6.441
-38.421	143.627	-6.457
-38.414	143.582	-6.434
-38.388	143.549	-6.449
-38.357	143.491	-6.448
-38.307	143.454	-6.468
-38.272	143.331	-6.480
-38.262	143.239	-6.479
-38.234	143.002	-6.534
-38.262	142.831	-6.569
-38.346	142.708	-6.602
-38.409	142.525	-6.612
-38.491	142.436	-6.651
-38.571	142.345	-6.653
-38.612	142.316	-6.697
-38.647	142.252	-6.764
-38.682	142.280	-6.801
-38.690	142.243	-6.859
-38.743	142.264	-6.899
-38.789	142.279	-6.888
-38.861	142.239	-6.881
-38.899	142.310	-6.877
-38.949	142.317	-6.852
-38.965	142.321	-6.814
-38.989	142.417	-6.818
-38.998	142.421	-6.778
-39.017	142.533	-6.773
-39.031	142.567	-6.759
-39.025	142.596	-6.745
-39.078	142.657	-6.725
-39.085	142.680	-6.731
-39.115	142.731	-6.719
-39.146	142.777	-6.713
-39.168	142.783	-6.703
-39.190	142.822	-6.690
-39.216	142.874	-6.702
-39.261	143.010	-6.725
-39.270	143.106	-6.668
-39.311	143.226	-6.685
-39.328	143.282	-6.702
-39.388	143.389	-6.696
-39.405	143.431	-6.740
-39.429	143.439	-6.742
-39.424	143.448	-6.757
-39.448	143.495	-6.745
-39.436	143.472	-6.779
-39.475	143.456	-6.810
-39.461	143.492	-6.792
-39.459	143.488	-6.806
-39.447	143.536	-6.801
-39.467	143.519	-6.799
-39.433	143.419	-6.867
-39.466	143.556	-6.829
-39.430	143.465	-6.840
-39.481	143.558	-6.790
-39.535	143.599	-6.777
-39.533	143.597	-6.813
-39.516	143.579	-6.783
-39.562	143.609	-6.769
-39.561	143.652	-6.788
-39.546	143.547	-6.831
-39.560	143.490	-6.853
-39.576	143.449	-6.819
-39.576	143.389	-6.844
-39.603	143.318	-6.843
-39.608	143.244	-6.856
-39.601	143.188	-6.857
-39.601	143.130	-6.861
-39.585	142.986	-6.863
-39.580	142.928	-6.869
-39.559	142.866	-6.879
-39.532	142.766	-6.861
-39.473	142.656	-6.842
-39.424	142.583	-6.808
-39.377	142.496	-6.785
-39.334	142.420	-6.742
-39.297	142.320	-6.707
-39.218	142.221	-6.661
-39.167	142.126	-6.653
-39.153	142.102	-6.665
-39.175	142.105	-6.641
-39.197	142.100	-6.672
-39.223	142.152	-6.677
-39.278	142.208	-6.694
-39.342	142.278	-6.704
-39.374	142.364	-6.685
-39.411	142.483	-6.710
-39.446	142.571	-6.696
-39.510	142.701	-6.696
-39.541	142.752	-6.686
-39.567	142.841	-6.677
-39.588	142.869	-6.687
-39.576	142.858	-6.723
-39.533	142.866	-6.745
-39.489	142.829	-6.783
-39.411	142.755	-6.822
-39.402	142.645	-6.830
-39.364	142.564	-6.858
-39.400	142.525	-6.854
-39.407	142.468	-6.864
-39.390	142.407	-6.853
-39.407	142.388	-6.841
-39.383	142.398	-6.808
-39.415	142.369	-6.793
-39.457	142.403	-6.777
-39.455	142.416	-6.802
-39.457	142.465	-6.795
-39.462	142.525	-6.837
-39.471	142.635	-6.886
-39.483	142.626	-6.912
-39.504	142.709	-6.927
-39.525	142.729	-6.952
-39.527	142.730	-6.953
-39.534	142.767	-6.975
-39.532	142.746	-7.001
-39.534	142.710	-6.998
-39.547	142.736	-7.034
-39.529	142.764	-7.071
-39.535	142.766	-7.047
-39.536	142.736	-7.079
-39.505	142.729	-7.058
-39.515	142.739	-7.041
-39.529	142.720	-7.026
-39.520	142.700	-7.007
-39.521	142.716	-6.971
-39.515	142.697	-6.974
-39.455	142.682	-6.957
-39.428	142.666	-6.909
-39.425	142.695	-6.932
-39.389	142.699	-6.933
-39.412	142.723	-6.953
-39.398	142.752	-6.923
-39.420	142.779	-6.929
-39.421	142.739	-6.952
-39.419	142.792	-6.924
-39.423	142.783	-6.937
-39.415	142.831	-6.938
-39.399	142.831	-6.921
-39.409	142.828	-6.931
-39.394	142.879	-6.928
-39.417	142.870	-6.924
-39.416	142.898	-6.932
-39.442	142.944	-6.915
-39.469	142.979	-6.958
-39.467	142.963	-6.969
-39.467	142.959	-6.956
-39.483	143.003	-6.953
-39.520	143.021	-6.961
-39.519	143.019	-6.950
-39.541	143.034	-6.984
-39.533	143.023	-6.988
-39.530	142.995	-6.981
-39.562	142.968	-6.950
-39.567	142.961	-6.993
-39.573	142.942	-7.013
-39.545	142.907	-6.988
-39.580	142.926	-7.018
-39.579	142.936	-7.048
-39.584	142.988	-7.059
-39.606	143.056	-7.113
-39.616	143.076	-7.123
-39.675	143.178	-7.137
-39.666	143.214	-7.148
-39.600	143.177	-7.134
-39.612	143.152	-7.140
-39.593	143.038	-7.125
-39.547	142.953	-7.094
-39.515	142.904	-7.096
-39.503	142.812	-7.099
-39.537	142.835	-7.111
-39.511	142.777	-7.129
-39.547	142.728	-7.104
-39.550	142.672	-7.085
-39.558	142.679	-7.102
-39.547	142.634	-7.098
-39.554	142.543	-7.082
-39.545	142.542	-7.089
-39.519	142.467	-7.100
-39.498	142.414	-7.082
-39.493	142.389	-7.079
-39.452	142.330	-7.081
-39.451	142.376	-7.085
-39.481	142.378	-7.107
-39.490	142.388	-7.101
-39.507	142.442	-7.104
-39.514	142.426	-7.120
-39.564	142.461	-7.107
-39.566	142.461	-7.104
-39.606	142.479	-7.093
-39.635	142.488	-7.088
-39.671	142.530	-7.086
-39.679	142.579	-7.093
-39.730	142.629	-7.061
-39.724	142.657	-7.080
-39.759	142.745	-7.070
-39.794	142.808	-7.075
