P4_shoulder_lP4_whole_dist_traveled	P4_hand_rP4_whole_dist_traveled	P4_hand_lP4_whole_dist_traveled	P4_shoulder_rP4_whole_dist_traveled	P4_headP4_whole_dist_traveled	P4_elbow_rP4_whole_dist_traveled	P4_elbow_lP4_whole_dist_traveled
31.600	24.217	59.773	35.805	77.961	14.041	16.096
31.878	24.217	59.773	35.805	78.199	14.041	16.096
31.878	24.217	60.096	36.051	78.199	14.041	16.358
32.174	24.456	60.096	36.051	78.199	14.041	16.358
32.174	24.456	60.316	36.270	78.199	14.041	16.358
32.475	24.659	60.316	36.270	78.454	14.249	16.358
32.475	24.659	60.316	36.270	78.454	14.249	16.621
32.755	24.659	60.316	36.544	78.454	14.249	16.621
32.755	24.887	60.316	36.544	78.752	14.249	16.621
33.249	24.887	60.316	36.544	78.752	14.249	16.621
33.249	24.887	60.316	36.812	78.991	14.249	16.621
33.530	24.887	60.316	36.812	78.991	14.249	16.621
33.530	24.887	60.545	36.812	79.335	14.249	16.831
33.742	24.887	60.545	37.026	79.335	14.460	16.831
33.742	24.887	60.545	37.026	79.608	14.460	16.831
33.742	24.887	60.545	37.026	79.608	14.460	16.831
33.994	24.887	60.545	37.026	79.848	14.460	16.831
33.994	24.887	60.545	37.262	79.848	14.460	16.831
33.994	24.887	60.545	37.262	80.065	14.460	16.831
34.196	24.887	60.545	37.262	80.065	14.686	17.042
34.196	24.887	60.545	37.506	80.313	14.686	17.042
34.196	24.887	60.545	37.506	80.313	14.686	17.042
34.448	24.887	60.777	37.506	80.524	14.686	17.042
34.448	24.887	60.777	37.773	80.524	14.686	17.042
34.448	24.887	60.978	37.773	80.739	14.686	17.042
34.733	25.097	60.978	37.773	80.739	14.906	17.042
34.733	25.097	61.243	37.773	81.072	14.906	17.242
34.733	25.097	61.243	38.028	81.072	14.906	17.242
34.978	25.097	61.555	38.028	81.441	14.906	17.242
34.978	25.349	61.756	38.028	81.698	14.906	17.242
34.978	25.349	61.974	38.028	81.698	15.107	17.242
35.209	25.349	61.974	38.028	82.098	15.107	17.459
35.209	25.587	62.375	38.263	82.517	15.107	17.459
35.209	25.587	62.578	38.263	82.874	15.107	17.459
35.472	25.587	62.817	38.263	82.874	15.107	17.459
35.472	25.821	63.036	38.263	82.874	15.107	17.459
35.472	25.821	63.277	38.263	83.141	15.107	17.663
35.704	25.821	63.277	38.263	83.141	15.107	17.663
35.704	26.055	63.623	38.466	83.583	15.107	17.663
35.704	26.055	63.623	38.466	83.958	15.107	17.663
35.704	26.055	63.926	38.466	83.958	15.107	17.663
35.918	26.361	63.926	38.466	83.958	15.107	17.663
35.918	26.361	64.292	38.713	84.183	15.107	17.663
35.918	26.664	64.292	38.713	84.183	15.313	17.663
35.918	26.664	64.619	38.713	84.183	15.313	17.663
35.918	26.902	64.619	38.943	84.479	15.313	17.663
35.918	26.902	64.619	38.943	84.933	15.313	17.663
35.918	26.902	64.846	39.147	84.933	15.313	17.663
35.918	27.174	64.846	39.147	85.137	15.313	17.663
35.918	27.174	64.846	39.147	85.137	15.520	17.884
35.918	27.437	64.846	39.428	85.368	15.520	17.884
35.918	27.437	64.846	39.428	85.368	15.520	17.884
35.918	27.685	65.070	39.428	85.368	15.520	17.884
35.918	27.685	65.070	39.677	85.784	15.761	18.140
35.918	27.897	65.070	39.677	85.784	15.761	18.140
35.918	27.897	65.070	39.677	85.995	15.761	18.140
36.119	27.897	65.070	39.955	85.995	15.761	18.140
36.119	27.897	65.288	39.955	86.215	15.761	18.140
36.119	27.897	65.288	39.955	86.418	15.761	18.368
36.119	28.099	65.288	40.219	86.894	15.974	18.368
36.119	28.099	65.288	40.219	86.894	15.974	18.368
36.355	28.099	65.288	40.219	87.259	15.974	18.368
36.355	28.099	65.527	40.219	87.259	15.974	18.368
36.355	28.099	65.527	40.500	87.574	15.974	18.368
36.558	28.099	65.527	40.500	87.574	15.974	18.368
36.558	28.099	65.807	40.500	87.862	15.974	18.368
36.558	28.099	65.807	40.727	87.862	16.196	18.594
36.768	28.099	66.023	40.727	87.862	16.196	18.594
36.768	28.099	66.023	40.727	88.243	16.196	18.594
36.768	28.099	66.023	40.949	88.243	16.398	18.594
36.768	28.310	66.342	40.949	88.468	16.398	18.594
37.004	28.310	66.342	40.949	88.468	16.398	18.594
37.004	28.310	66.342	41.158	88.688	16.398	18.795
37.004	28.310	66.606	41.158	88.688	16.398	18.795
37.004	28.310	66.606	41.158	88.688	16.637	18.795
37.004	28.526	66.606	41.158	88.950	16.637	18.795
37.004	28.526	66.606	41.403	89.228	16.637	18.795
37.246	28.526	66.817	41.403	89.595	16.637	19.012
37.246	28.526	66.817	41.403	89.595	16.637	19.012
37.246	28.526	66.817	41.403	89.595	16.637	19.012
37.246	28.526	66.817	41.617	89.832	16.839	19.012
37.246	28.526	66.817	41.617	89.832	16.839	19.012
37.246	28.526	67.031	41.617	89.832	16.839	19.012
37.464	28.771	67.031	41.617	90.091	16.839	19.012
37.464	28.771	67.031	41.617	90.475	16.839	19.012
37.464	28.771	67.031	41.617	90.475	17.042	19.237
37.464	28.771	67.275	41.868	90.475	17.042	19.237
37.464	28.771	67.275	41.868	90.690	17.042	19.237
37.671	28.771	67.512	41.868	90.690	17.042	19.237
37.671	28.771	67.512	41.868	90.690	17.042	19.237
37.671	29.022	67.512	41.868	91.015	17.042	19.237
37.671	29.022	67.512	41.868	91.404	17.269	19.237
37.671	29.241	67.512	42.077	91.404	17.269	19.237
37.671	29.241	67.762	42.077	91.404	17.269	19.237
37.671	29.508	67.762	42.077	91.404	17.269	19.237
37.882	29.508	67.762	42.077	91.404	17.269	19.471
37.882	29.765	67.762	42.077	91.664	17.269	19.471
37.882	29.765	67.762	42.077	91.971	17.477	19.471
37.882	29.765	67.966	42.077	92.384	17.477	19.471
37.882	29.998	67.966	42.077	92.384	17.477	19.471
37.882	29.998	67.966	42.077	92.384	17.477	19.471
37.882	29.998	67.966	42.077	92.636	17.477	19.471
37.882	30.211	68.190	42.077	92.636	17.477	19.706
37.882	30.211	68.190	42.077	92.636	17.477	19.706
37.882	30.415	68.190	42.280	92.947	17.709	19.706
37.882	30.415	68.190	42.280	93.338	17.709	19.706
37.882	30.655	68.435	42.280	93.338	17.709	19.706
38.179	30.655	68.435	42.280	93.338	17.709	19.706
38.179	30.977	68.435	42.482	93.338	17.709	19.706
38.179	30.977	68.435	42.482	93.595	17.931	19.706
38.179	31.274	68.646	42.482	93.980	17.931	19.706
38.179	31.274	68.646	42.482	94.358	17.931	19.914
38.565	31.572	68.646	42.482	94.358	17.931	19.914
38.846	31.572	68.646	42.482	94.358	17.931	19.914
38.846	31.860	68.646	42.699	94.358	18.172	19.914
38.846	31.860	68.646	42.699	94.358	18.172	20.130
38.846	32.153	68.646	42.699	94.586	18.172	20.130
38.846	32.153	68.862	42.699	94.977	18.172	20.130
39.118	32.532	68.862	42.699	95.390	18.172	20.130
39.118	32.738	68.862	42.903	95.390	18.172	20.130
39.118	32.968	68.862	42.903	95.390	18.172	20.393
39.118	32.968	68.862	42.903	95.390	18.172	20.393
39.118	33.308	68.862	42.903	95.652	18.399	20.393
39.118	33.308	68.862	42.903	95.652	18.399	20.393
39.409	33.571	68.862	42.903	95.652	18.399	20.393
39.409	33.571	69.063	43.152	95.652	18.399	20.611
39.409	33.571	69.063	43.152	95.652	18.399	20.611
39.665	33.881	69.063	43.152	95.652	18.399	20.611
39.665	33.881	69.063	43.152	95.987	18.602	20.611
39.665	34.137	69.063	43.362	96.371	18.602	20.611
39.665	34.357	69.063	43.362	96.371	18.602	20.611
39.665	34.357	69.063	43.362	96.371	18.602	20.611
39.665	34.707	69.063	43.362	96.371	18.602	20.611
39.665	34.707	69.063	43.583	96.371	18.602	20.611
40.071	34.989	69.063	43.583	96.651	18.840	20.611
40.352	34.989	69.063	43.583	97.022	18.840	20.611
40.352	35.201	69.271	43.583	97.022	18.840	20.611
40.352	35.201	69.271	43.583	97.022	18.840	20.611
40.689	35.413	69.271	43.583	97.022	18.840	20.611
40.904	35.413	69.271	43.786	97.022	18.840	20.825
41.205	35.623	69.498	43.786	97.022	18.840	20.825
41.429	35.623	69.498	43.786	97.224	19.051	20.825
41.728	35.915	69.498	43.786	97.224	19.051	20.825
41.980	35.915	69.701	43.786	97.224	19.051	20.825
41.980	36.199	69.701	43.786	97.224	19.051	20.825
42.338	36.199	69.701	43.786	97.542	19.051	20.825
42.338	36.462	69.701	43.786	97.916	19.051	20.825
42.338	36.462	69.909	43.786	97.916	19.051	20.825
42.338	36.462	69.909	43.786	97.916	19.051	20.825
42.338	36.672	69.909	43.998	97.916	19.051	20.825
42.607	36.672	69.909	43.998	97.916	19.051	20.825
42.607	36.672	69.909	43.998	97.916	19.051	20.825
42.607	36.672	69.909	43.998	97.916	19.051	20.825
42.607	36.672	70.174	43.998	97.916	19.051	20.825
42.607	36.672	70.174	43.998	97.916	19.051	20.825
42.957	36.672	70.174	43.998	97.916	19.051	21.043
42.957	36.672	70.379	43.998	98.198	19.258	21.043
42.957	36.672	70.379	43.998	98.574	19.258	21.043
42.957	36.672	70.379	43.998	98.574	19.258	21.043
42.957	36.672	70.379	43.998	98.574	19.258	21.043
42.957	36.905	70.379	43.998	98.574	19.258	21.043
43.173	36.905	70.379	44.208	98.828	19.258	21.261
43.173	36.905	70.379	44.208	98.828	19.464	21.261
43.427	37.147	70.379	44.208	98.828	19.464	21.261
43.727	37.147	70.618	44.208	98.828	19.464	21.261
43.727	37.147	70.618	44.208	98.828	19.464	21.261
43.727	37.388	70.618	44.208	99.137	19.464	21.467
43.727	37.388	70.837	44.208	99.137	19.464	21.467
43.727	37.388	70.837	44.208	99.137	19.464	21.467
43.933	37.388	71.074	44.208	99.137	19.464	21.467
43.933	37.388	71.074	44.208	99.408	19.689	21.467
43.933	37.388	71.318	44.208	99.676	19.689	21.689
43.933	37.388	71.318	44.208	100.089	19.689	21.689
43.933	37.388	71.318	44.208	100.089	19.689	21.689
43.933	37.388	71.552	44.208	100.089	19.689	21.689
44.151	37.388	71.552	44.208	100.089	19.689	21.901
44.151	37.388	71.552	44.208	100.089	19.689	21.901
44.151	37.388	71.552	44.208	100.089	19.689	21.901
44.151	37.388	71.552	44.409	100.089	19.689	21.901
44.151	37.597	71.552	44.409	100.316	19.689	21.901
44.151	37.597	71.769	44.409	100.316	19.905	21.901
44.151	37.597	71.769	44.409	100.316	19.905	21.901
44.151	37.597	71.769	44.409	100.316	19.905	21.901
44.151	37.597	72.043	44.409	100.316	19.905	21.901
44.151	37.597	72.043	44.409	100.316	19.905	21.901
44.151	37.597	72.250	44.409	100.626	19.905	21.901
44.353	37.597	72.250	44.409	101.011	19.905	21.901
44.353	37.597	72.250	44.409	101.011	20.109	21.901
44.749	37.597	72.538	44.409	101.011	20.109	21.901
44.749	37.597	72.538	44.409	101.011	20.109	21.901
44.987	37.597	72.772	44.409	101.011	20.109	21.901
44.987	37.597	72.772	44.409	101.226	20.109	21.901
45.392	37.597	73.020	44.409	101.612	20.109	21.901
45.392	37.597	73.020	44.634	101.612	20.109	22.106
45.392	37.801	73.235	44.634	101.612	20.109	22.106
45.392	37.801	73.235	44.634	101.612	20.109	22.106
45.392	37.801	73.235	44.634	101.612	20.109	22.106
45.392	37.801	73.474	44.845	101.846	20.109	22.106
45.392	37.801	73.474	44.845	101.846	20.109	22.106
45.632	37.801	73.474	44.845	101.846	20.109	22.106
45.632	38.020	73.474	44.845	101.846	20.109	22.334
45.632	38.020	73.703	45.084	101.846	20.109	22.334
45.632	38.020	73.703	45.084	101.846	20.109	22.334
45.632	38.020	73.905	45.290	102.072	20.109	22.334
45.868	38.020	73.905	45.290	102.072	20.109	22.334
45.868	38.020	74.105	45.290	102.641	20.109	22.334
45.868	38.020	74.105	45.584	102.641	20.109	22.334
45.868	38.020	74.105	45.584	102.641	20.109	22.334
46.087	38.020	74.322	45.802	102.873	20.349	22.334
46.087	38.233	74.322	45.802	102.873	20.349	22.334
46.087	38.233	74.322	45.802	103.272	20.349	22.334
46.087	38.233	74.322	46.012	103.474	20.349	22.334
46.087	38.233	74.536	46.012	104.055	20.349	22.334
46.364	38.233	74.536	46.012	104.321	20.349	22.334
46.364	38.233	74.536	46.327	105.073	20.561	22.567
46.364	38.233	74.536	46.327	105.900	20.561	22.567
46.620	38.233	74.740	46.595	106.237	20.561	22.567
46.620	38.233	74.740	46.595	106.678	20.561	22.567
46.886	38.233	74.740	46.846	107.131	20.561	22.567
46.886	38.233	74.740	46.846	107.501	20.561	22.567
46.886	38.499	74.740	47.078	107.847	20.561	22.567
47.093	38.499	74.740	47.078	108.498	20.561	22.567
47.093	38.831	74.740	47.078	108.498	20.561	22.567
47.093	38.831	74.974	47.388	108.887	20.561	22.567
47.301	39.239	74.974	47.388	109.261	20.561	22.567
47.301	39.239	74.974	47.388	109.638	20.775	22.567
47.301	39.605	75.247	47.639	109.963	20.775	22.567
47.505	39.605	75.247	47.639	110.259	20.775	22.567
47.505	39.809	75.247	47.639	110.864	20.775	22.567
47.505	39.809	75.247	47.867	111.167	20.775	22.567
47.505	39.809	75.450	47.867	111.475	20.775	22.567
47.781	39.809	75.450	47.867	111.475	20.775	22.567
47.781	39.809	75.659	48.097	111.811	20.775	22.567
47.781	39.809	75.659	48.097	112.139	20.775	22.567
47.781	40.023	75.865	48.097	112.412	20.775	22.787
48.050	40.023	75.865	48.343	112.740	20.775	22.787
48.050	40.247	76.102	48.343	113.014	20.775	22.787
48.050	40.247	76.102	48.343	113.260	20.775	22.787
48.323	40.450	76.314	48.610	113.521	20.775	22.787
48.689	40.450	76.314	48.610	113.762	20.775	22.787
48.689	40.450	76.314	48.822	113.985	20.775	22.787
48.689	40.742	76.543	48.822	114.209	20.775	22.787
48.969	40.742	76.543	49.064	114.507	20.775	22.787
48.969	40.742	76.543	49.064	114.776	20.775	22.787
48.969	40.962	76.787	49.283	115.081	20.775	22.787
48.969	40.962	76.787	49.283	115.386	20.775	22.787
49.213	40.962	76.995	49.506	115.670	20.775	22.787
49.213	40.962	76.995	49.506	115.952	20.775	23.016
49.213	41.169	76.995	49.728	116.294	20.775	23.016
49.472	41.169	77.412	49.728	116.631	20.775	23.016
49.472	41.169	77.713	49.959	116.990	20.775	23.016
49.472	41.491	78.145	49.959	117.345	20.775	23.016
49.727	41.719	78.627	50.234	117.730	20.775	23.241
50.003	41.963	79.086	50.234	118.095	20.988	23.241
50.003	42.248	79.511	50.553	118.470	20.988	23.241
50.532	42.533	79.938	50.553	118.803	20.988	23.241
50.532	42.851	80.394	50.898	119.203	20.988	23.241
50.532	43.158	80.931	50.898	119.660	20.988	23.445
50.796	43.406	81.364	51.306	120.088	20.988	23.445
50.796	43.651	81.624	51.306	120.514	20.988	23.445
50.796	43.861	81.624	51.699	120.959	20.988	23.445
51.050	43.861	81.927	51.904	121.570	20.988	23.650
51.050	44.176	81.927	52.109	122.159	21.196	23.650
51.285	44.176	81.927	52.355	122.703	21.196	23.650
51.285	44.176	82.181	52.562	123.233	21.196	23.650
51.515	44.384	82.181	52.787	123.836	21.196	23.650
51.515	44.384	82.435	53.007	124.301	21.432	23.650
51.758	44.620	82.670	53.247	124.734	21.432	23.857
51.758	44.620	82.926	53.488	125.141	21.432	23.857
52.028	44.983	83.225	53.829	125.545	21.432	23.857
52.028	44.983	83.466	54.063	125.940	21.432	23.857
52.335	45.223	83.689	54.278	126.310	21.432	24.100
52.335	45.223	83.689	54.516	126.677	21.432	24.100
52.699	45.223	83.975	54.783	127.030	21.432	24.100
52.923	45.223	83.975	55.065	127.399	21.432	24.353
53.147	45.223	84.236	55.346	127.765	21.432	24.353
53.362	45.223	84.236	55.549	128.137	21.432	24.353
53.362	45.433	84.494	55.776	128.503	21.432	24.353
53.758	45.433	84.701	56.034	128.920	21.432	24.353
53.962	45.654	84.701	56.287	129.232	21.640	24.353
53.962	45.654	85.065	56.537	129.612	21.640	24.556
54.303	45.863	85.065	56.965	129.981	21.640	24.556
54.303	45.863	85.392	57.200	130.296	21.640	24.556
54.607	45.863	85.392	57.455	130.601	21.640	24.556
54.607	45.863	85.626	57.700	130.944	21.640	24.556
54.942	45.863	85.626	57.930	131.317	21.640	24.763
54.942	45.863	85.626	57.930	131.664	21.640	24.763
55.259	45.863	85.855	58.337	131.966	21.843	24.763
55.259	45.863	85.855	58.337	132.239	21.843	24.763
55.548	46.064	85.855	58.650	132.502	21.843	24.763
55.548	46.064	86.081	58.650	132.760	21.843	24.763
55.892	46.266	86.081	58.975	133.050	21.843	24.763
55.892	46.266	86.284	58.975	133.353	21.843	24.763
56.209	46.266	86.284	59.256	133.633	21.843	24.763
56.209	46.266	86.284	59.256	133.946	22.062	24.763
56.588	46.266	86.496	59.540	134.221	22.062	24.763
56.588	46.266	86.496	59.762	134.486	22.062	24.763
56.962	46.266	86.496	59.762	134.752	22.264	24.763
57.170	46.266	86.496	60.140	135.038	22.264	24.763
57.170	46.266	86.496	60.140	135.348	22.264	24.763
57.512	46.502	86.496	60.515	135.670	22.264	24.763
57.512	46.502	86.496	60.718	136.015	22.489	24.763
57.851	46.502	86.496	60.959	136.348	22.489	24.763
57.851	46.502	86.496	61.182	136.675	22.489	24.977
58.242	46.736	86.496	61.420	137.052	22.489	24.977
58.242	46.736	86.496	61.631	137.446	22.697	24.977
58.635	46.736	86.496	61.868	137.849	22.697	24.977
58.841	46.736	86.496	62.110	138.245	22.697	24.977
59.043	46.736	86.496	62.413	138.656	22.697	24.977
59.263	46.736	86.496	62.687	139.063	22.697	24.977
59.263	46.989	86.496	63.001	139.431	22.697	24.977
59.669	46.989	86.496	63.323	139.798	22.697	25.192
59.884	46.989	86.496	63.657	140.195	22.920	25.192
60.111	46.989	86.787	64.058	140.562	22.920	25.192
60.341	46.989	86.787	64.393	140.907	22.920	25.192
60.579	46.989	87.115	64.771	141.302	23.151	25.192
60.845	47.291	87.115	65.149	141.746	23.151	25.429
61.109	47.291	87.546	65.589	142.160	23.151	25.429
61.386	47.291	87.774	66.106	142.584	23.151	25.429
61.665	47.291	88.010	66.595	143.073	23.151	25.673
61.959	47.291	88.253	67.129	143.615	23.151	25.673
62.235	47.572	88.465	67.643	144.197	23.151	25.673
62.485	47.844	88.684	68.260	144.764	23.151	25.948
62.788	48.192	88.918	68.949	145.327	23.151	25.948
63.062	48.592	89.135	69.542	145.957	23.151	25.948
63.366	48.931	89.135	70.148	146.650	23.379	26.179
63.668	49.307	89.539	70.841	147.304	23.379	26.179
64.014	49.682	89.539	71.567	148.030	23.379	26.179
64.380	49.962	89.874	72.327	148.832	23.379	26.389
64.764	50.186	89.874	73.143	149.637	23.379	26.389
65.180	50.186	90.113	73.966	150.530	23.379	26.635
65.550	50.482	90.113	74.788	151.433	23.379	26.635
65.931	50.482	90.113	75.657	152.229	23.645	26.839
66.299	50.482	90.113	76.405	153.123	23.645	26.839
66.666	50.745	90.113	77.187	154.085	23.934	26.839
66.994	50.745	90.113	78.005	154.935	24.137	27.095
67.297	51.090	90.113	78.788	155.785	24.137	27.095
67.636	51.310	90.113	79.553	156.657	24.533	27.367
67.997	51.567	90.449	80.313	157.516	24.533	27.572
68.358	51.825	90.749	81.143	158.369	24.886	27.808
68.717	52.139	91.178	81.862	159.219	24.886	28.051
69.103	52.491	91.594	82.536	160.190	25.190	28.320
69.457	52.759	91.997	83.239	160.930	25.419	28.568
69.832	53.026	92.351	83.936	161.555	25.419	28.568
70.257	53.268	92.619	84.540	162.177	25.764	28.871
70.685	53.268	92.828	85.074	162.952	25.764	28.871
71.123	53.582	92.828	85.568	163.595	26.027	28.871
71.622	53.582	92.828	86.057	164.162	26.027	28.871
72.106	53.582	93.150	86.511	164.721	26.027	29.099
72.584	53.845	93.150	86.895	165.388	26.302	29.099
73.060	53.845	93.633	87.283	166.204	26.302	29.099
73.596	53.845	94.655	87.625	167.147	26.302	29.352
74.161	54.121	95.545	88.032	168.158	26.561	29.352
74.713	54.121	96.584	88.461	169.337	26.561	29.575
75.322	54.373	97.456	88.968	170.584	26.903	29.575
76.113	54.373	98.275	89.483	171.857	27.159	29.895
76.776	54.626	98.956	90.049	173.269	27.159	30.101
77.375	54.626	99.621	90.702	174.731	27.557	30.342
78.112	54.956	100.191	91.379	176.257	27.808	30.572
78.794	54.956	100.705	92.065	177.791	28.074	30.849
79.504	54.956	101.163	92.835	179.430	28.301	31.095
80.250	55.191	101.652	93.638	181.064	28.518	31.095
80.983	55.191	102.130	94.519	182.660	28.518	31.478
81.658	55.191	102.647	95.465	184.355	28.902	31.478
82.437	55.424	103.024	96.414	185.956	28.902	31.810
83.251	55.424	103.397	97.512	187.620	29.213	31.810
84.107	55.424	103.789	98.781	189.156	29.213	32.085
84.947	55.673	104.083	100.038	190.751	29.578	32.085
85.927	55.673	104.083	101.521	192.345	29.578	32.334
86.801	55.673	104.403	102.997	193.979	29.882	32.334
87.827	55.947	104.403	104.680	195.670	29.882	32.334
88.873	55.947	104.778	106.497	197.391	30.253	32.639
89.969	55.947	105.018	108.269	199.234	30.527	32.639
91.102	56.195	105.255	110.230	201.042	30.821	32.927
92.291	56.195	105.534	112.153	202.980	31.111	32.927
93.473	56.195	105.797	114.178	205.023	31.422	33.297
94.686	56.195	106.117	116.199	207.014	31.740	33.513
96.060	56.461	106.436	118.299	209.248	32.063	33.513
97.369	56.461	106.690	120.471	211.454	32.371	33.918
98.825	56.764	106.950	122.811	213.822	32.659	34.146
100.237	56.764	107.159	124.908	216.220	32.909	34.397
101.730	57.133	107.159	127.316	218.785	33.173	34.668
103.171	57.369	107.534	129.551	221.345	33.404	35.035
104.723	57.578	107.743	132.014	224.046	33.645	35.494
106.218	57.835	107.976	134.439	226.799	33.872	35.994
107.722	58.083	108.244	136.902	229.682	34.140	36.571
109.359	58.313	108.589	139.496	232.598	34.414	37.180
110.882	58.571	109.062	142.094	235.464	34.676	37.847
112.537	58.892	109.569	144.676	238.503	34.996	38.674
114.179	59.200	110.042	147.281	241.446	35.321	39.613
115.887	59.489	110.398	149.901	244.512	35.629	40.544
117.571	59.745	110.854	152.524	247.421	35.979	41.526
119.333	59.969	111.328	155.105	250.504	36.306	42.672
121.049	60.245	111.904	157.738	253.542	36.641	43.939
122.844	60.245	112.565	160.284	256.630	36.990	45.332
124.698	60.669	113.545	162.775	259.696	37.329	46.777
126.514	60.946	114.869	165.290	262.863	37.738	48.300
128.393	61.425	116.065	167.658	265.924	38.295	50.092
130.271	62.232	118.206	169.936	268.934	38.946	51.876
132.132	63.260	119.192	172.234	271.920	39.746	53.677
134.172	64.316	120.282	174.435	274.908	40.692	55.594
136.219	65.649	121.236	176.650	277.780	41.924	57.521
138.283	67.117	121.961	178.697	280.645	43.397	59.558
140.425	68.736	122.727	180.733	283.339	44.947	61.592
142.543	70.777	123.611	182.824	285.989	46.847	63.661
144.722	73.166	124.491	184.691	288.496	48.916	65.819
146.942	75.946	125.462	186.655	290.916	51.408	67.966
149.181	79.385	126.617	188.600	293.337	54.083	70.047
151.430	83.276	127.837	190.227	295.571	57.264	72.246
153.733	87.864	129.131	192.039	297.798	60.728	74.428
156.044	93.021	130.484	193.543	299.834	64.598	76.605
158.402	98.566	132.015	195.217	301.788	68.484	78.814
160.733	104.494	133.628	196.510	303.531	72.568	81.081
162.913	110.748	135.113	198.068	305.311	76.877	83.205
164.957	117.331	136.695	199.590	306.915	81.337	85.417
167.030	124.041	138.172	201.111	308.554	85.912	87.592
168.946	131.207	139.665	202.730	310.009	90.649	89.864
170.742	138.572	141.220	204.256	311.437	95.819	92.016
172.488	146.158	142.585	205.931	312.747	100.733	94.036
174.238	153.951	144.058	207.473	314.073	105.674	96.087
175.788	161.775	145.484	208.994	315.287	110.492	97.914
177.484	169.815	146.795	210.476	316.481	115.309	99.814
178.975	177.923	148.198	211.946	317.605	119.958	101.543
180.473	186.333	149.429	213.537	318.649	124.576	103.077
181.964	195.028	150.800	215.031	319.743	128.968	104.629
183.339	204.199	152.017	216.628	320.784	133.333	106.098
184.857	213.241	153.246	218.260	321.822	137.499	107.376
186.194	222.528	154.168	219.936	322.763	141.438	108.676
187.581	232.080	155.247	221.539	323.764	145.116	109.854
188.929	241.787	156.160	223.221	324.773	148.487	111.024
190.274	251.733	156.942	224.946	325.876	151.556	112.089
191.581	261.751	157.808	226.635	327.015	154.217	113.071
192.855	272.048	158.630	228.373	328.167	156.832	113.901
194.029	282.929	159.545	229.940	329.111	159.177	114.781
195.311	293.372	160.009	231.661	330.331	161.360	115.496
196.447	304.089	160.339	233.380	331.360	163.309	116.158
197.608	314.560	160.339	235.044	332.438	165.295	116.871
198.772	325.592	160.709	236.508	333.472	167.190	117.557
199.764	336.107	160.952	238.338	334.860	169.060	118.212
200.988	346.242	161.308	239.974	336.014	171.020	118.940
202.069	355.854	161.763	241.555	337.134	172.905	119.618
