P4_hands_dir_Distance_X	P4_hands_dir_Distance_Y	P4_hands_dir_Distance_Z
197.629	242.713	-226.524
194.297	242.540	-224.340
190.997	242.217	-221.746
187.486	241.713	-218.986
183.753	241.279	-216.081
180.076	240.565	-212.951
176.334	239.705	-209.640
172.485	239.244	-206.008
167.886	237.947	-202.115
162.840	236.544	-198.112
157.273	235.093	-193.662
151.512	233.513	-188.917
144.820	232.156	-184.170
138.788	230.608	-179.021
132.808	228.820	-173.563
126.747	227.141	-168.177
120.531	225.251	-162.662
113.929	223.372	-157.014
106.586	221.641	-151.616
100.012	219.319	-145.806
93.942	217.366	-139.805
87.959	215.273	-134.084
81.943	212.763	-128.616
76.569	210.222	-122.626
70.969	207.673	-116.590
65.049	204.562	-109.962
59.523	201.221	-103.443
53.214	197.959	-96.518
47.035	194.601	-89.805
41.144	192.471	-83.013
35.308	189.708	-76.682
29.633	187.150	-70.806
24.192	184.139	-65.043
19.300	181.789	-59.721
13.969	179.706	-54.706
9.295	177.378	-50.272
5.290	174.836	-46.097
0.987	172.235	-41.696
-3.480	170.548	-37.870
-7.727	168.265	-33.793
-11.910	165.970	-29.976
-15.720	163.797	-26.216
-19.087	161.726	-22.965
-22.697	159.775	-20.113
-25.863	157.969	-17.895
-28.855	156.267	-15.793
-31.513	154.751	-14.253
-34.379	153.635	-12.711
-36.996	152.416	-11.489
-39.421	151.246	-10.008
-41.720	150.481	-8.501
-43.731	150.100	-6.928
-45.324	149.703	-5.234
-46.435	149.478	-3.184
-47.066	149.297	-1.154
-47.272	149.221	0.258
-47.330	149.336	1.669
-47.644	149.478	3.299
-47.621	149.603	4.724
-47.715	149.809	6.231
-47.461	149.862	7.487
-47.110	150.041	8.376
-46.832	149.953	9.250
-46.462	149.926	9.750
-46.066	149.880	9.862
-45.705	149.762	9.673
-45.390	149.873	9.196
-45.059	150.030	8.541
-44.792	150.398	7.760
-44.616	150.626	7.140
-44.699	150.846	6.554
-44.932	151.067	6.157
-45.354	151.355	5.889
-45.766	151.577	5.791
-46.125	151.834	5.888
-46.363	152.015	6.038
-46.536	152.251	6.176
-46.580	152.545	6.300
-46.428	152.850	6.333
-46.194	153.185	6.415
-45.979	153.491	6.450
-45.933	153.779	6.264
-45.952	154.005	6.042
-45.849	154.148	5.789
-45.815	154.327	5.486
-45.799	154.241	5.276
-45.809	153.795	5.034
-45.904	153.091	4.916
-45.969	152.262	4.871
-45.990	151.242	4.951
-45.909	150.321	5.201
-45.835	149.417	5.381
-45.870	148.625	5.628
-46.129	148.074	5.876
-46.482	147.842	6.032
-46.776	147.925	6.136
-47.130	148.275	6.173
-47.465	148.785	6.145
-47.718	149.368	6.114
-47.925	149.895	6.080
-48.083	150.353	6.065
-48.237	150.763	6.204
-48.400	151.073	6.390
-48.514	151.254	6.901
-48.683	151.498	7.149
-48.808	151.662	7.433
-48.938	151.849	7.743
-49.005	151.951	7.994
-49.140	152.040	8.231
-49.326	152.142	8.558
-49.504	152.202	8.917
-49.759	152.175	9.423
-50.055	152.152	9.978
-50.540	152.055	10.721
-51.112	151.896	11.348
-51.639	151.785	11.920
-52.240	151.780	12.439
-52.738	151.874	12.840
-53.055	151.998	13.239
-53.338	152.156	13.620
-53.562	152.319	14.069
-53.801	152.488	14.596
-54.148	152.718	15.221
-54.435	152.859	15.741
-54.746	152.944	16.234
-54.933	153.086	16.691
-55.117	153.329	17.048
-55.350	153.557	17.332
-55.684	153.913	17.531
-56.091	154.492	17.807
-56.538	154.893	18.272
-56.987	155.343	18.648
-57.534	155.767	18.993
-58.036	156.228	19.333
-58.556	156.502	19.911
-58.975	156.976	20.279
-59.369	157.542	20.540
-59.377	157.981	20.876
-59.668	158.537	21.060
-59.962	159.118	21.245
-60.209	159.691	21.352
-60.380	160.282	21.409
-60.457	160.895	21.460
-60.489	161.506	21.489
-60.425	162.098	21.581
-60.360	162.538	21.449
-60.208	162.855	21.241
-59.931	163.104	20.915
-59.613	163.325	20.608
-59.281	163.466	20.327
-58.961	163.593	20.015
-58.715	163.531	19.639
-58.551	163.346	19.399
-58.408	163.070	19.150
-58.436	162.861	19.060
-58.276	162.740	18.840
-58.119	162.689	18.649
-58.013	162.713	18.507
-57.929	162.743	18.308
-57.854	162.836	18.086
-57.764	162.930	17.664
-57.666	163.096	17.105
-57.537	163.214	16.410
-57.439	163.374	15.743
-57.372	163.594	15.112
-57.358	163.860	14.540
-57.337	164.147	14.004
-57.335	164.500	13.502
-57.354	164.871	13.068
-57.292	165.141	12.691
-57.440	165.314	12.574
-57.583	165.398	12.569
-57.733	165.388	12.621
-57.978	165.336	12.750
-58.428	165.198	13.144
-58.766	165.155	13.401
-59.085	165.195	13.547
-59.354	165.279	13.671
-59.595	165.427	13.753
-59.807	165.543	13.736
-60.050	165.535	13.649
-60.601	165.618	13.596
-60.847	165.514	13.599
-61.031	165.469	13.615
-60.784	165.349	13.575
-61.014	165.245	13.655
-61.307	165.197	13.797
-61.574	165.140	13.916
-61.863	165.127	14.035
-62.127	165.163	14.085
-62.362	165.193	14.193
-62.576	165.117	14.373
-62.780	165.081	14.470
-62.980	165.032	14.650
-63.234	164.902	14.831
-63.513	164.748	15.068
-63.879	164.624	15.322
-64.277	164.426	15.559
-64.759	164.284	15.821
-65.279	164.166	16.037
-65.749	164.074	16.236
-66.188	163.901	16.389
-66.627	163.710	16.639
-67.082	163.697	16.842
-67.489	163.599	17.043
-67.858	163.536	17.295
-68.174	163.464	17.568
-68.466	163.366	17.851
-68.696	163.250	18.253
-68.874	163.181	18.651
-69.070	163.114	19.020
-69.228	163.113	19.360
-69.385	163.061	19.746
-69.516	163.024	20.056
-69.666	162.959	20.328
-69.803	162.913	20.593
-69.993	162.778	20.974
-70.156	162.671	21.236
-70.284	162.590	21.426
-70.371	162.384	21.665
-70.496	162.257	21.838
-70.668	162.177	22.041
-70.803	162.061	22.246
-70.943	161.933	22.434
-71.114	161.790	22.658
-71.273	161.692	22.836
-71.398	161.639	22.965
-71.507	161.554	23.106
-71.603	161.535	23.259
-71.627	161.476	23.363
-71.643	161.513	23.467
-71.630	161.439	23.583
-71.628	161.466	23.706
-71.680	161.463	23.856
-71.761	161.399	23.988
-71.840	161.368	24.124
-71.942	161.316	24.266
-72.002	161.236	24.393
-72.078	161.155	24.485
-72.133	161.080	24.563
-72.143	161.053	24.568
-72.046	161.032	24.535
-71.971	161.042	24.465
-71.858	161.108	24.388
-71.757	161.085	24.260
-71.619	161.149	24.196
-71.480	161.177	24.108
-71.351	161.246	24.048
-71.204	161.323	24.016
-71.106	161.409	23.988
-70.971	161.461	23.977
-70.849	161.495	23.939
-70.750	161.522	23.908
-70.643	161.530	23.875
-70.542	161.528	23.859
-70.448	161.494	23.803
-70.370	161.468	23.777
-70.393	161.486	23.777
-70.459	161.553	23.835
-70.578	161.548	23.920
-70.721	161.675	23.989
-70.793	161.692	24.092
-70.969	161.928	24.440
-70.951	162.081	24.656
-70.829	162.243	24.810
-70.628	162.456	24.994
-70.372	162.722	25.063
-69.999	163.106	25.028
-69.798	163.519	25.060
-69.865	163.889	25.121
-70.114	164.393	25.244
-70.468	164.926	25.382
-70.857	165.575	25.484
-71.110	166.333	25.474
-71.368	167.159	25.259
-71.582	167.902	24.829
-71.688	168.805	24.073
-71.699	169.551	23.362
-71.857	170.440	22.586
-71.924	171.472	21.850
-71.985	172.273	21.665
-72.410	173.109	21.748
-73.007	173.489	22.208
-73.980	173.876	23.012
-75.055	174.206	24.029
-76.120	174.352	25.352
-77.275	174.504	26.945
-78.373	174.496	29.061
-79.651	174.498	31.301
-80.986	174.201	33.933
-82.448	173.684	36.751
-83.982	173.018	39.499
-85.441	171.876	42.150
-86.634	170.423	44.529
-87.491	168.898	46.783
-88.184	167.302	48.953
-88.443	166.120	50.965
-88.603	164.871	53.371
-88.558	164.044	56.144
-88.357	163.542	59.218
-87.922	163.630	62.662
-87.400	164.186	66.319
-86.715	165.235	70.207
-86.117	166.510	74.359
-85.243	168.384	78.514
-84.072	170.740	82.480
-82.673	173.792	86.296
-81.013	177.417	89.741
-79.552	180.862	92.239
-77.804	185.154	94.258
-75.853	189.935	95.761
-73.734	195.398	96.758
-71.924	200.737	97.037
-70.063	206.912	96.565
-68.518	212.456	94.899
-66.988	218.684	92.521
-65.366	224.477	89.120
-63.861	230.176	84.730
-62.366	235.804	79.315
-61.515	240.759	73.559
-60.948	245.360	67.780
-61.207	249.043	62.788
-61.381	252.408	58.390
-61.756	255.216	55.161
-62.289	256.903	52.833
-62.987	257.719	51.006
-63.734	257.387	49.433
-64.663	256.309	48.118
-65.653	254.512	47.082
-66.563	252.275	46.718
-67.548	249.636	46.876
-68.489	246.690	47.650
-69.544	243.580	48.878
-70.471	240.303	50.643
-71.478	237.036	52.732
-72.412	234.274	54.777
-73.243	230.419	56.589
-74.091	226.467	58.084
-75.118	222.935	59.305
-75.556	218.538	59.355
-76.029	213.939	58.733
-76.334	209.774	57.298
-76.788	205.629	55.488
-77.127	200.643	53.849
-77.652	195.378	51.838
-77.706	191.114	49.011
-77.732	187.060	45.686
-77.827	182.907	42.357
-77.717	179.475	38.787
-77.407	176.212	35.020
-76.873	173.114	30.984
-76.193	170.729	27.040
-75.207	168.362	23.144
-74.149	166.365	19.652
-73.208	164.563	16.807
-72.460	163.220	14.969
-72.173	162.127	14.715
-72.350	160.863	15.710
-72.318	160.488	16.748
-72.165	160.778	17.594
-71.894	161.288	18.648
-71.507	161.689	19.518
-71.062	161.999	20.285
-70.526	162.744	21.258
-70.361	162.893	21.963
-70.158	163.038	22.919
-70.123	163.537	23.664
-69.899	163.617	24.045
-69.822	163.501	24.402
-69.724	163.386	24.548
-69.569	163.288	24.584
-69.411	163.237	24.506
-69.142	163.256	24.175
-68.797	163.286	23.732
-68.517	163.298	23.309
-68.282	163.285	22.762
-68.141	163.234	22.345
-68.078	163.173	22.065
-67.965	163.089	21.856
-67.910	163.015	21.810
-67.858	162.897	21.893
-67.812	162.787	22.010
-67.703	162.592	22.138
-67.555	162.369	22.238
-67.391	162.083	22.299
-67.112	161.798	22.312
-66.960	161.593	22.289
-66.811	161.411	22.237
-66.732	161.280	22.182
-66.692	161.219	22.137
-66.589	161.206	22.053
-66.461	161.258	22.071
-66.282	161.250	22.098
-66.076	161.258	22.140
-65.883	161.250	22.240
-65.746	161.231	22.423
-65.561	161.191	22.529
-65.416	161.202	22.638
-65.308	161.246	22.645
-65.308	161.283	22.684
-65.337	161.323	22.613
-65.364	161.333	22.543
-65.380	161.337	22.452
-65.367	161.311	22.329
-65.396	161.271	22.230
-65.352	161.262	22.030
-65.304	161.192	21.970
-65.291	161.161	21.920
-65.278	161.064	21.968
-65.270	160.955	21.933
-65.297	160.820	21.986
-65.356	160.669	22.041
-65.439	160.576	22.018
-65.524	160.451	21.961
-65.572	160.405	21.875
-65.645	160.290	21.837
-65.671	160.208	21.769
-65.660	160.065	21.638
-65.675	159.872	21.622
-65.694	159.604	21.586
-65.780	159.438	21.506
-65.896	159.316	21.458
-66.032	159.148	21.447
-66.186	158.946	21.445
-66.335	158.788	21.404
-66.406	158.630	21.447
-66.498	158.531	21.418
-66.599	158.391	21.501
-66.648	158.350	21.570
-66.670	158.340	21.591
-66.685	158.397	21.705
-66.739	158.425	21.793
-66.812	158.503	21.936
-66.918	158.582	22.070
-67.027	158.736	22.217
-67.102	159.008	22.337
-67.219	159.336	22.339
-67.316	159.798	22.348
-67.401	160.332	22.392
-67.517	160.961	22.387
-67.704	161.617	22.333
-67.926	162.264	22.294
-68.150	162.808	22.374
-68.340	163.319	22.546
-68.533	163.773	22.843
-68.653	164.068	23.090
-68.396	164.314	23.258
-68.406	164.503	23.436
-68.354	164.687	23.593
-68.234	164.815	23.718
-68.084	164.904	23.727
-67.974	165.002	23.718
-67.840	165.059	23.693
-67.744	165.074	23.617
-67.691	165.066	23.534
-67.636	165.082	23.438
-67.614	165.093	23.359
-67.619	165.126	23.290
-67.613	165.136	23.230
-67.575	165.097	23.177
-67.559	165.056	23.095
-67.542	165.011	23.008
-67.555	164.905	22.951
-67.538	164.774	22.949
-67.551	164.607	22.909
-67.871	164.433	22.934
-67.865	164.270	22.948
-67.862	164.119	22.941
-67.918	164.005	23.003
-67.985	163.863	22.997
-68.076	163.800	23.081
-68.154	163.755	23.112
-68.239	163.722	23.148
-68.317	163.700	23.200
-68.333	163.652	23.265
-68.361	163.552	23.340
-68.341	163.491	23.440
-68.305	163.414	23.449
-68.297	163.338	23.480
-68.267	163.266	23.531
-68.276	163.182	23.534
-68.277	163.125	23.495
-68.281	163.091	23.488
-68.307	163.082	23.525
-68.317	163.104	23.521
-68.320	163.100	23.532
-68.377	163.109	23.589
-68.421	163.120	23.625
-68.453	163.118	23.678
-68.512	163.084	23.673
-68.562	163.067	23.701
-68.618	163.084	23.680
-68.629	163.077	23.698
-68.624	163.034	23.719
-68.645	162.999	23.741
-68.568	162.993	23.760
-68.561	162.983	23.757
-68.495	162.977	23.750
-68.467	163.011	23.779
-68.435	162.990	23.762
-68.443	162.995	23.762
-68.491	162.979	23.730
-68.536	163.005	23.705
-68.573	163.024	23.634
-68.628	163.047	23.571
-68.641	163.073	23.485
-68.656	163.097	23.468
-68.692	163.124	23.437
-68.670	163.126	23.397
-68.666	163.119	23.364
-68.625	163.174	23.354
-68.558	163.207	23.292
-68.504	163.250	23.229
-68.440	163.332	23.182
-68.351	163.337	23.129
-68.270	163.397	23.074
-68.212	163.416	23.030
-68.153	163.420	23.005
-68.100	163.420	22.968
-68.080	163.396	23.007
-68.046	163.399	23.003
-68.043	163.407	23.026
-68.063	163.427	23.004
-68.070	163.488	23.009
-68.050	163.560	22.969
-68.015	163.630	22.949
-67.914	163.624	22.694
-67.842	163.672	22.660
-67.773	163.740	22.622
-67.695	163.771	22.580
-67.623	163.793	22.572
-67.576	163.787	22.549
-67.509	163.821	22.564
-67.478	163.787	22.568
-67.456	163.819	22.542
-67.457	163.780	22.602
-67.433	163.838	22.574
-67.433	163.869	22.564
-67.433	163.918	22.536
-67.408	163.984	22.505
-67.375	164.010	22.503
-67.389	164.007	22.493
-67.346	164.037	22.475
-67.292	163.997	22.502
-67.269	164.039	22.440
-67.207	164.052	22.451
-67.174	164.075	22.431
-67.099	164.073	22.448
-67.055	164.096	22.467
-67.037	164.093	22.468
-67.081	164.085	22.492
-67.110	164.050	22.518
-67.132	164.024	22.520
-67.137	163.958	22.511
-67.138	163.952	22.515
-67.152	163.910	22.542
-67.120	163.874	22.533
-67.074	163.885	22.590
-67.041	163.898	22.575
-66.965	163.940	22.583
-66.945	163.950	22.553
-66.892	163.978	22.535
-66.887	164.001	22.491
-66.888	163.968	22.451
-66.914	163.940	22.411
-66.968	163.911	22.352
-67.031	163.828	22.305
-67.088	163.792	22.279
-67.109	163.736	22.258
-67.149	163.669	22.249
-67.165	163.621	22.258
-67.193	163.549	22.279
-67.206	163.471	22.291
-67.236	163.457	22.339
-67.245	163.391	22.353
-67.274	163.339	22.346
-67.292	163.279	22.345
-67.298	163.193	22.296
-67.328	163.152	22.278
-67.366	163.052	22.162
-67.395	163.006	22.129
-67.434	162.931	22.135
-67.604	162.949	22.276
-67.636	162.891	22.283
-67.647	162.939	22.296
-67.661	163.020	22.286
-67.563	163.107	22.161
-67.542	163.252	22.190
-67.200	163.411	22.256
-67.183	163.651	22.332
-67.131	163.951	22.439
-67.074	164.325	22.541
-67.005	164.755	22.673
-66.972	165.188	22.746
-66.940	165.734	22.786
-66.955	166.331	22.897
-66.950	166.974	22.944
-66.974	167.652	23.022
-67.041	168.352	23.186
-67.065	169.156	23.472
-67.065	169.863	23.667
-67.130	170.516	24.064
-67.016	171.160	24.238
-66.891	171.615	24.313
-66.834	171.975	24.240
-66.862	172.246	24.197
-66.998	172.343	24.230
-67.206	172.224	24.327
-67.416	171.946	24.421
-67.607	171.584	24.529
-67.760	171.003	24.528
-67.835	170.454	24.619
-67.878	169.899	24.696
-67.940	169.462	24.721
-67.992	169.079	24.793
-68.078	168.778	24.839
-68.108	168.500	24.925
-68.156	168.316	25.054
-68.164	168.165	25.151
-68.077	168.069	25.059
-68.448	168.118	25.196
-68.491	168.216	25.295
-68.653	168.532	25.553
-68.690	168.710	25.609
-68.689	168.928	25.640
-68.718	169.118	25.671
-68.729	169.276	25.631
-68.709	169.429	25.601
-68.620	169.329	25.406
-68.659	169.258	25.446
-68.816	169.238	25.749
-68.877	169.019	25.837
-68.981	168.763	25.957
-69.145	168.484	26.070
-69.335	168.164	26.146
-69.457	167.667	26.035
-69.788	167.427	26.283
-70.032	167.121	26.426
-70.233	166.882	26.527
-70.414	166.600	26.671
-70.537	166.380	26.770
-70.611	166.244	26.824
-70.697	166.121	26.866
-70.755	166.082	26.863
-70.776	166.018	26.865
-70.765	165.928	26.845
-70.792	165.793	26.861
-70.773	165.629	26.787
-70.758	165.407	26.714
-70.668	165.160	26.658
-70.579	165.027	26.562
-70.511	164.913	26.476
-70.475	164.804	26.437
-70.476	164.724	26.419
-70.486	164.647	26.466
-70.476	164.666	26.484
-70.500	164.671	26.495
-70.499	164.706	26.456
-70.455	164.653	26.246
-70.426	164.564	26.122
-70.392	164.555	26.024
-70.318	164.500	25.958
-70.262	164.447	25.928
-70.227	164.417	25.920
-70.184	164.416	25.953
-70.177	164.437	25.932
-70.208	164.419	25.920
-70.264	164.434	25.933
-70.345	164.442	25.978
-70.432	164.396	25.977
-70.516	164.363	25.974
-70.621	164.273	25.966
-70.672	164.220	25.968
-70.728	164.154	25.956
-70.726	164.070	25.917
-70.739	164.041	25.975
-70.732	164.048	26.026
-70.699	164.058	26.065
-70.666	164.123	26.078
-70.620	164.094	26.080
-70.556	164.097	26.095
-70.485	164.195	26.285
-70.367	164.176	26.325
-70.247	164.051	26.382
-70.097	163.968	26.416
-69.978	163.838	26.465
-69.837	163.744	26.476
-69.688	163.697	26.484
-69.549	163.650	26.436
-69.406	163.646	26.430
-69.334	163.614	26.485
-69.331	163.579	26.556
-69.349	163.563	26.640
-69.385	163.389	26.621
-69.438	163.344	26.712
-69.501	163.281	26.813
-69.582	163.164	26.946
-69.649	163.075	27.037
-69.720	162.961	27.142
-69.774	162.852	27.199
-69.810	162.746	27.231
-69.856	162.663	27.278
-69.903	162.533	27.300
-69.907	162.443	27.310
-69.893	162.555	27.586
-69.910	162.493	27.602
-69.902	162.448	27.631
-69.881	162.444	27.631
-69.914	162.460	27.658
-69.949	162.464	27.675
-70.027	162.482	27.649
-70.094	162.430	27.638
-70.169	162.411	27.600
-70.207	162.411	27.540
-70.269	162.347	27.425
-70.271	162.085	27.069
-70.314	162.047	26.986
-70.371	162.067	26.947
-70.478	161.994	26.911
-70.565	161.971	26.877
-70.713	162.006	26.858
-70.570	161.961	26.810
-70.707	161.990	26.705
-70.871	162.272	26.842
-70.999	162.301	26.716
-71.138	162.397	26.688
-71.223	162.485	26.715
-71.296	162.589	26.728
-71.324	162.750	26.752
-71.373	162.890	26.854
-71.419	163.046	26.932
-71.515	163.228	27.013
-71.606	163.484	27.114
-71.716	163.742	27.188
-71.742	164.176	27.305
-71.803	164.498	27.344
-71.835	164.850	27.373
-71.834	165.260	27.388
-71.787	165.674	27.364
-71.797	165.913	27.114
-71.814	166.317	27.071
-71.878	166.728	27.111
-71.899	166.964	27.105
-71.889	167.138	27.133
-71.883	167.253	27.181
-71.859	167.280	27.240
-71.822	167.287	27.328
-71.794	167.294	27.425
-71.819	167.485	27.735
-71.855	167.485	27.786
-71.895	167.549	27.761
-71.907	167.654	27.698
-71.837	167.740	27.581
-71.820	167.840	27.533
-71.752	167.939	27.477
-71.736	167.905	27.404
-71.688	167.873	27.432
-71.729	167.836	27.485
-71.778	167.770	27.492
-71.890	167.738	27.480
-72.109	167.631	27.506
-72.343	167.485	27.543
-72.610	167.107	27.347
-72.715	166.985	27.227
-72.821	166.856	27.024
-72.884	166.662	26.933
-72.829	166.343	26.980
-72.711	166.141	26.898
-72.600	166.111	26.767
-72.450	166.107	26.636
-72.304	166.049	26.560
-72.166	166.034	26.458
-72.042	166.140	26.350
-71.903	166.325	26.163
-71.711	166.519	25.872
-71.502	166.655	25.573
-71.365	166.755	25.249
-71.212	166.806	24.914
-71.064	166.841	24.595
-70.936	166.850	24.256
-70.822	166.875	23.976
-70.969	166.958	23.737
-70.869	166.932	23.586
-70.712	166.984	23.553
-70.513	167.021	23.549
-70.355	167.046	23.629
-70.226	167.152	23.721
-70.149	167.240	23.830
-70.017	167.355	23.827
-69.914	167.475	23.880
-69.792	167.610	23.822
-69.656	167.714	23.757
-69.553	167.783	23.631
-69.487	167.834	23.544
-69.394	167.872	23.476
-69.289	167.884	23.444
-69.211	167.922	23.425
-69.121	167.899	23.455
-69.060	167.939	23.487
-68.993	167.988	23.534
-68.633	168.001	23.616
-68.592	168.120	23.674
-68.571	168.156	23.701
-68.578	168.198	23.823
-68.566	168.165	23.855
-68.554	168.135	23.882
-68.545	168.125	23.874
-68.482	168.045	23.842
-68.461	168.036	23.764
-68.321	168.213	23.819
-68.214	168.221	23.788
-68.128	168.192	23.785
-68.002	168.247	23.781
-67.918	168.280	23.793
-67.824	168.336	23.835
-67.810	168.180	23.735
-67.734	168.262	23.742
-67.686	168.324	23.666
-67.645	168.385	23.605
-67.606	168.420	23.536
-67.575	168.452	23.448
-67.524	168.461	23.408
-67.481	168.468	23.416
-67.397	168.485	23.442
-67.337	168.455	23.426
-67.243	168.444	23.493
-67.181	168.464	23.505
-67.105	168.416	23.475
-67.021	168.399	23.457
-66.990	168.382	23.431
-66.935	168.392	23.380
-66.892	168.369	23.338
-66.835	168.393	23.284
-66.798	168.410	23.256
-66.758	168.427	23.222
-66.745	168.382	23.215
-66.701	168.297	23.241
-66.656	168.219	23.266
-66.630	168.166	23.303
-66.605	168.055	23.371
-66.618	168.009	23.453
-66.607	167.922	23.483
-66.624	167.897	23.570
-66.641	167.860	23.590
-66.659	167.814	23.525
-66.642	167.788	23.560
-66.615	167.780	23.528
-66.915	167.825	23.490
-66.877	167.771	23.476
-66.851	167.694	23.478
-66.833	167.602	23.518
-66.793	167.509	23.562
-66.777	167.434	23.659
-66.755	167.328	23.717
-66.731	167.251	23.762
-66.681	167.210	23.811
-66.613	167.186	23.828
-66.570	167.176	23.881
-66.547	167.094	23.968
-66.530	167.097	23.976
-66.533	167.060	24.025
-66.571	167.088	24.007
-66.625	167.009	24.033
-66.692	167.025	24.044
-66.739	167.027	24.015
-66.859	167.025	23.968
-66.900	167.058	23.961
-66.876	167.284	24.017
-66.699	167.224	23.992
-66.771	167.232	23.979
-66.863	167.236	23.972
-66.931	167.270	24.005
-66.967	167.319	24.099
-67.006	167.397	24.188
-67.056	167.555	24.288
-67.065	167.788	24.439
-67.094	168.020	24.551
-67.433	168.400	24.617
-67.146	168.653	24.730
-67.156	168.930	24.754
-67.179	169.236	24.792
-67.311	169.289	24.662
-67.349	169.464	24.699
-67.378	169.629	24.723
-67.407	169.696	24.846
-67.463	169.697	24.905
-67.495	169.636	24.936
-67.587	169.593	24.992
-67.566	169.717	25.141
-67.669	169.524	25.134
-67.754	169.331	25.152
-67.860	169.187	25.100
-67.915	169.061	25.055
-68.019	168.939	25.043
-68.138	168.860	25.042
-68.272	168.770	25.122
-68.397	168.702	25.161
-68.554	168.652	25.126
-68.657	168.599	25.088
-68.751	168.596	25.000
-68.897	168.611	24.916
-69.040	168.338	24.630
-69.123	168.215	24.484
-69.212	168.101	24.324
-69.633	167.800	24.377
-69.590	167.352	24.319
-69.434	166.976	24.088
-69.190	166.615	23.920
-68.903	166.446	23.653
-68.770	166.374	23.483
-68.666	166.360	23.396
-68.646	166.316	23.346
-68.629	166.209	23.315
-68.600	166.051	23.314
-68.566	165.868	23.377
-68.572	165.705	23.439
-68.543	165.559	23.550
-68.538	165.374	23.672
-68.440	165.496	23.928
-68.454	165.327	24.011
-68.440	165.241	24.053
-68.410	165.181	24.181
-68.403	165.063	24.223
-68.427	164.997	24.233
-68.427	164.936	24.215
-68.906	165.103	24.095
-68.928	165.028	24.120
-68.913	164.957	24.121
-68.955	164.901	24.118
-68.944	164.803	24.159
-68.962	164.778	24.208
-68.951	164.677	24.232
-68.448	164.344	24.410
-68.406	164.274	24.431
-68.367	164.176	24.503
-68.343	164.154	24.506
-68.304	164.121	24.484
-68.253	164.051	24.428
-68.202	164.014	24.488
-68.205	163.970	24.525
-68.180	163.972	24.574
-68.160	163.927	24.625
-68.138	163.927	24.619
-68.163	163.891	24.671
-68.109	163.810	24.659
-68.112	163.756	24.679
-68.171	163.697	24.753
-68.181	163.637	24.717
-68.164	163.598	24.756
-68.154	163.565	24.772
-68.153	163.535	24.761
-68.122	163.512	24.781
-68.088	163.494	24.803
-68.052	163.446	24.821
-68.026	163.434	24.839
-68.034	163.416	24.873
-68.036	163.358	24.911
-68.056	163.309	24.959
-68.121	163.281	25.021
-68.200	163.229	25.085
-68.237	163.202	25.043
-68.261	163.192	25.073
-68.298	163.197	25.041
-68.276	163.190	25.024
-68.243	163.211	25.002
-68.155	163.217	24.989
-68.078	163.225	25.029
-68.004	163.191	25.024
-67.967	163.171	25.026
-67.915	163.132	25.029
-67.902	163.092	25.033
-67.914	163.025	25.045
-67.960	162.971	25.088
-68.015	162.912	25.099
-68.057	162.884	25.153
-68.124	162.853	25.240
-68.075	162.845	25.244
-68.041	162.870	25.247
-68.007	162.854	25.251
-67.937	162.868	25.227
-67.874	162.900	25.174
-67.847	162.900	25.115
-67.841	162.889	25.076
-67.832	162.889	25.040
-67.890	162.834	25.059
-67.922	162.798	25.039
-67.972	162.737	25.009
-68.043	162.653	25.025
-68.113	162.575	25.050
-68.181	162.542	25.038
-68.241	162.499	25.013
-68.301	162.414	24.946
-68.418	162.502	24.891
-68.462	162.431	24.684
-68.480	162.385	24.492
-68.920	162.540	24.193
-68.856	162.456	24.056
-68.835	162.442	23.898
-68.876	162.346	23.813
-68.994	162.298	23.749
-69.357	161.873	23.514
-69.606	161.783	23.556
-69.909	161.670	23.590
-70.242	161.562	23.530
-70.421	161.497	23.451
-70.519	161.419	23.318
-70.539	161.355	23.183
-70.601	161.339	22.988
-70.674	161.254	22.807
-70.844	161.212	22.644
-70.738	161.112	22.474
-71.040	160.929	22.473
-71.286	160.832	22.483
-71.476	160.733	22.489
-71.704	160.786	22.433
-71.908	160.969	22.356
-72.152	161.341	22.327
-72.256	161.765	22.172
-72.239	162.168	21.893
-72.189	162.695	21.622
-72.107	163.292	21.196
-71.924	163.832	20.715
-71.768	164.462	20.250
-71.597	164.933	19.833
-71.465	165.511	19.348
-71.521	166.039	18.788
-71.689	166.547	18.339
-71.971	167.053	17.971
-72.312	167.562	17.536
-72.785	167.861	17.131
-73.321	168.056	16.833
-73.864	168.060	16.680
-74.790	167.965	16.710
-75.254	167.824	16.669
-75.611	167.682	16.576
-75.921	167.550	16.485
-76.191	167.398	16.407
-76.419	167.221	16.454
-76.533	166.972	16.562
-76.653	166.703	16.654
-76.730	166.482	16.801
-76.757	166.472	16.832
-76.789	166.573	16.891
-76.782	166.630	17.115
-76.770	166.775	17.196
-76.738	167.021	17.250
-76.643	167.103	17.323
-76.572	167.106	17.396
-76.420	166.988	17.390
-76.239	166.730	17.294
-76.041	166.403	17.201
-75.802	166.058	17.102
-75.550	165.748	17.053
-75.301	165.440	17.067
-75.016	165.252	17.120
-74.779	165.133	17.264
-74.536	165.095	17.338
-74.319	165.092	17.499
-74.160	165.105	17.615
-73.966	165.000	17.769
-73.852	165.001	17.856
-73.632	165.109	17.938
-73.440	165.119	18.011
-73.176	165.146	18.066
-73.003	165.233	18.129
-72.879	165.205	18.249
-72.815	165.165	18.388
-72.776	165.070	18.548
-72.781	164.985	18.788
-72.854	164.848	19.089
-72.910	164.778	19.268
-73.034	164.729	19.450
