RHand	LHand	Head
14.020	15.379	57.668
18.996	17.167	60.647
21.698	22.320	60.309
22.953	21.906	62.909
20.732	19.097	61.691
17.911	17.754	59.565
15.869	16.092	61.689
14.092	14.265	62.832
13.011	14.652	60.412
13.634	16.071	54.257
12.953	14.513	48.227
9.992	12.955	45.716
6.377	11.940	43.675
4.123	10.687	40.866
2.545	9.695	40.897
2.958	19.971	42.470
5.485	33.728	42.474
8.261	41.781	43.478
12.244	45.068	39.884
13.110	38.944	34.572
13.751	26.152	32.980
11.032	24.075	29.680
7.263	30.913	27.318
9.105	47.805	26.261
14.496	81.357	22.663
22.114	115.160	19.245
30.763	159.430	17.934
43.735	207.201	18.155
63.903	232.786	21.086
67.481	245.838	25.829
99.475	259.333	31.415
117.198	262.902	35.404
113.153	262.174	40.180
129.694	249.277	43.017
132.698	241.061	45.940
127.833	246.825	48.526
130.138	250.896	53.332
126.820	255.292	57.305
121.065	245.718	57.616
118.389	248.205	58.977
106.515	246.534	59.316
96.501	239.841	57.464
83.199	227.559	60.478
65.315	218.416	64.242
47.229	201.085	61.833
33.696	184.989	62.671
17.683	170.007	66.347
22.277	140.140	65.453
30.456	117.529	68.272
39.118	92.794	76.716
42.830	61.778	79.397
45.561	32.060	76.823
49.680	12.212	78.365
45.368	37.544	83.795
46.076	65.209	83.818
52.738	95.009	81.005
54.803	127.270	78.887
52.484	150.768	77.167
49.004	169.564	73.934
45.653	190.422	71.031
46.520	208.665	72.178
47.485	220.406	66.953
44.960	222.172	56.947
45.682	234.449	50.565
53.213	247.899	43.659
56.141	248.527	38.517
47.977	253.477	34.714
37.029	255.170	30.995
24.794	247.421	28.557
13.016	232.515	27.132
3.826	203.478	27.399
2.433	192.213	28.324
4.453	191.105	35.350
4.780	190.248	36.712
7.596	181.970	34.955
8.495	166.705	40.235
8.704	152.594	44.030
9.817	130.699	41.075
13.831	108.226	36.828
15.965	96.200	37.792
13.939	83.646	37.728
12.569	63.718	39.636
10.789	61.719	42.422
7.618	54.098	47.033
5.551	37.332	62.698
5.473	37.255	81.207
7.017	31.856	89.929
7.176	25.638	110.121
7.980	22.870	136.324
10.909	21.432	156.207
12.914	19.597	173.409
11.619	17.527	193.771
10.780	15.034	219.644
10.546	13.988	248.243
9.828	17.696	269.668
8.772	36.535	281.473
7.167	62.460	288.877
10.756	82.450	292.983
18.553	107.323	296.046
27.683	128.896	301.850
32.745	161.054	312.753
39.768	208.312	319.238
47.110	246.843	327.596
58.109	274.381	337.182
76.665	291.651	337.611
96.275	279.015	351.153
108.428	290.153	354.531
125.365	342.392	341.745
146.084	363.801	335.819
164.588	382.768	326.673
181.968	393.731	310.904
192.049	403.245	292.289
196.785	408.211	271.388
192.658	407.654	245.193
182.844	373.467	213.120
173.969	356.999	187.852
168.918	378.830	160.219
151.970	370.564	135.184
133.605	342.570	118.430
120.175	312.608	89.742
103.612	293.542	74.422
87.771	263.393	70.120
68.536	232.033	58.634
45.802	193.404	46.859
28.559	158.440	36.766
18.539	126.537	29.594
24.182	88.665	28.301
40.272	55.529	26.109
57.469	20.709	20.127
79.353	13.795	22.292
94.462	42.792	31.053
92.343	73.396	37.988
102.392	90.364	41.669
112.659	117.721	45.378
108.899	142.888	50.610
119.921	156.428	54.117
130.910	172.521	51.590
126.675	184.698	46.125
130.044	198.634	38.561
135.699	225.503	30.840
129.349	244.075	25.961
120.800	258.458	23.515
118.847	275.459	22.760
115.338	294.131	22.394
109.947	308.392	19.844
109.740	271.652	17.276
108.876	277.020	17.971
103.434	328.413	17.556
105.509	346.856	17.057
103.168	359.006	19.507
98.948	373.971	22.687
95.524	386.096	24.994
98.677	394.730	28.486
100.711	398.935	31.050
93.495	413.109	31.075
96.963	385.731	31.159
99.406	395.896	32.697
102.844	464.989	35.532
113.001	487.889	41.962
92.072	472.563	46.693
49.684	435.155	42.062
35.951	392.186	44.283
44.520	330.448	50.863
35.201	268.710	58.011
56.822	176.136	62.080
57.787	55.405	60.578
37.663	63.230	65.539
15.627	94.169	71.268
24.952	108.157	67.602
20.534	104.586	67.510
18.786	90.499	73.150
22.507	84.644	73.961
26.162	75.856	76.207
26.455	63.349	73.855
30.716	59.367	69.267
30.628	57.863	73.565
25.979	49.852	78.106
21.220	33.914	73.998
17.621	15.658	67.393
14.790	5.068	64.243
12.087	5.167	64.442
12.188	7.433	64.123
23.118	10.092	67.004
21.424	9.129	70.697
5.918	8.562	66.932
17.284	9.411	68.213
19.145	11.769	73.176
7.810	11.418	81.738
12.329	11.191	80.465
11.296	10.032	80.780
8.349	16.136	91.737
7.123	15.193	93.878
5.888	5.408	91.549
5.418	27.489	96.929
3.282	26.052	103.484
3.894	12.848	104.643
4.930	14.437	103.093
4.795	13.057	104.995
4.639	13.742	109.841
6.049	16.989	112.143
5.585	16.216	114.762
7.296	15.594	121.755
6.845	14.349	130.492
4.183	10.902	144.397
4.984	10.856	155.412
5.321	10.858	166.199
5.275	10.993	184.729
4.409	10.482	194.041
2.499	9.889	222.765
4.549	10.753	234.105
6.095	9.076	232.269
5.808	11.414	244.174
6.734	14.752	249.349
5.933	12.790	267.168
6.589	7.685	288.211
7.494	1.902	302.700
7.838	8.290	312.138
9.413	19.195	321.416
8.977	32.370	315.260
8.518	46.053	306.302
9.430	62.785	303.481
11.028	85.498	297.454
12.597	109.590	291.951
14.609	133.908	286.712
16.615	168.115	283.318
20.631	197.036	273.802
20.969	246.090	264.321
18.853	299.557	254.284
17.751	349.756	238.733
20.197	400.969	216.151
21.000	435.776	194.323
16.997	448.047	181.177
16.691	480.480	166.864
16.109	526.873	154.643
15.691	560.136	141.580
20.978	608.090	129.074
23.429	653.428	115.316
24.732	691.565	105.813
25.418	713.035	97.797
22.998	716.860	86.192
17.386	725.349	77.231
12.542	689.671	75.286
10.777	669.878	70.496
10.358	680.176	59.049
11.522	644.707	55.541
12.776	609.181	56.001
9.560	566.604	57.084
4.763	513.602	56.282
6.226	465.867	53.496
8.642	415.270	50.835
12.204	365.266	54.538
16.464	324.468	61.647
17.290	274.985	63.875
19.358	224.754	64.074
21.035	179.781	65.019
20.408	133.290	71.611
18.546	104.759	75.552
16.689	97.414	75.328
13.212	120.046	74.981
10.767	156.022	77.145
7.848	188.019	78.730
5.745	232.679	77.108
4.867	270.462	76.285
5.936	284.926	75.155
7.069	312.112	69.669
6.160	345.490	62.098
7.172	371.473	60.306
9.954	401.642	59.812
11.813	443.219	56.429
11.864	477.424	47.010
12.599	500.162	41.359
12.382	516.638	48.367
11.339	524.465	55.458
12.836	474.530	59.263
12.313	483.114	65.583
9.674	531.895	66.605
7.276	525.005	67.161
4.510	529.346	71.454
4.625	529.918	77.506
4.407	532.319	83.389
3.699	534.177	85.897
5.907	561.869	91.439
6.529	566.290	102.451
9.091	576.999	106.189
14.264	605.454	112.954
17.202	615.846	128.214
19.524	621.616	137.869
21.781	589.775	149.128
25.894	506.035	166.474
44.110	395.518	176.469
58.133	281.197	185.661
59.331	168.715	198.600
41.241	73.321	205.089
24.235	53.016	211.376
17.706	69.727	224.692
12.821	71.629	238.051
6.169	60.449	240.151
2.106	54.142	243.396
12.143	49.477	245.514
21.587	60.212	246.381
29.837	75.888	246.309
32.553	82.760	242.040
35.590	81.171	244.082
38.578	75.414	247.059
35.267	71.540	249.130
31.465	63.064	247.318
25.380	50.111	247.486
18.960	37.972	249.610
15.492	25.336	247.615
11.835	17.330	245.422
8.284	14.329	245.288
9.212	11.071	248.687
12.164	8.974	250.553
14.352	10.919	251.444
14.387	12.578	247.841
14.730	13.809	240.397
13.031	14.701	238.952
14.347	16.983	233.843
15.397	18.946	225.047
12.224	20.343	222.284
9.927	17.991	221.599
7.242	17.359	213.189
4.597	18.104	205.510
4.534	21.190	207.608
3.488	24.018	202.038
3.577	24.573	192.519
4.802	24.059	190.198
7.230	20.645	183.578
8.929	16.848	182.683
9.953	14.814	185.551
12.044	12.141	177.955
14.344	9.943	173.317
14.206	11.581	172.182
12.855	11.896	170.413
10.953	11.917	165.762
9.185	11.269	161.932
8.744	8.989	163.246
7.658	11.053	162.642
5.177	13.753	156.669
6.665	15.755	144.518
8.150	17.423	141.031
10.020	16.501	131.333
15.253	15.285	118.158
16.899	16.650	117.925
14.693	19.672	115.857
13.097	22.895	118.398
9.560	23.192	121.837
7.521	21.272	122.934
6.786	17.678	118.794
4.479	13.647	112.969
3.768	9.933	111.426
3.658	7.789	106.776
3.673	9.444	93.935
3.657	12.510	82.981
4.500	16.569	84.999
6.248	19.072	82.177
6.408	18.509	71.758
8.102	18.470	62.023
10.487	17.569	52.177
10.126	15.555	42.799
9.194	15.943	31.456
9.221	14.238	18.662
6.647	10.328	8.272
5.795	8.282	5.462
7.838	8.720	15.240
8.410	5.383	27.523
8.670	3.789	40.124
8.186	1.244	49.387
6.677	3.114	57.275
6.494	3.182	65.939
4.494	5.414	71.647
4.278	6.815	74.281
4.402	4.720	76.853
3.064	7.632	73.870
4.576	9.866	67.122
5.989	9.067	62.976
6.935	9.798	62.804
5.788	8.630	66.887
6.112	7.186	72.496
5.734	7.914	74.782
4.997	4.907	74.703
7.153	2.920	78.830
7.791	4.125	83.365
9.363	1.849	85.771
10.458	2.599	88.945
11.613	3.092	91.789
10.107	2.895	95.103
7.531	3.229	95.841
6.375	3.053	99.206
4.994	2.780	100.788
4.865	4.665	98.867
4.855	6.387	100.096
6.503	8.036	99.860
9.666	8.686	98.734
10.247	7.748	97.232
9.924	8.195	99.043
8.263	8.397	97.711
5.660	7.137	92.828
2.945	6.128	90.474
1.631	4.141	94.321
4.095	3.119	100.820
5.893	2.868	101.765
6.700	2.253	105.953
6.502	3.865	120.343
6.296	6.455	123.737
5.039	6.890	128.472
1.415	5.950	140.714
2.532	5.154	146.513
7.155	7.094	155.909
9.672	6.008	163.283
9.717	4.988	174.607
9.850	5.533	185.300
9.034	3.471	193.964
5.610	2.599	200.277
4.908	4.832	203.445
5.037	7.838	218.997
4.163	13.654	228.956
4.494	22.470	234.215
4.596	32.571	249.628
4.696	38.079	254.508
6.298	37.750	243.122
9.224	39.878	238.930
9.629	44.785	240.359
9.580	49.339	230.266
10.571	60.333	224.206
11.869	74.393	219.835
12.523	86.011	211.018
12.854	100.430	215.877
13.814	126.602	215.763
18.567	167.332	204.588
21.044	203.917	204.761
20.137	234.153	203.617
24.469	268.440	201.631
29.958	307.256	202.786
29.584	335.653	204.082
23.469	345.356	202.796
16.378	342.444	198.778
12.214	338.309	194.860
10.594	325.738	184.551
14.744	340.519	177.494
18.954	379.679	165.223
20.824	398.757	153.454
25.281	412.296	139.660
24.166	420.716	130.284
18.025	382.677	117.272
14.447	370.705	95.654
14.267	392.202	85.057
17.395	377.025	81.553
18.192	361.195	78.196
14.885	340.399	71.783
15.076	318.821	69.963
13.573	304.087	68.022
7.500	279.138	63.127
6.505	249.003	61.232
6.601	225.005	66.813
7.912	210.638	71.256
10.744	181.878	75.606
8.948	166.831	78.902
7.387	148.919	79.280
8.254	118.641	76.604
8.472	139.707	72.090
11.396	138.207	74.350
14.511	123.340	79.867
15.463	125.030	81.756
14.886	114.258	91.752
12.962	109.812	98.557
10.923	111.950	100.158
10.701	111.228	107.301
10.917	120.417	110.738
8.238	129.711	114.242
9.851	135.116	123.165
9.919	143.461	126.135
9.596	149.448	125.865
10.711	148.717	128.373
10.875	149.296	132.207
12.112	144.189	136.210
12.750	135.716	133.151
12.672	137.852	126.460
11.510	136.513	123.739
11.312	136.154	126.697
11.009	140.187	122.837
6.618	135.469	121.110
4.129	136.996	121.606
3.915	146.018	117.177
1.117	140.071	115.616
0.689	145.340	109.268
5.930	150.456	104.750
7.048	154.190	99.090
7.972	158.140	91.807
11.142	155.973	88.440
11.659	155.126	86.261
12.635	155.654	82.446
13.249	160.985	80.266
13.681	125.981	79.955
11.926	133.054	74.769
9.851	192.815	76.624
9.030	204.096	83.118
8.311	219.952	78.891
7.259	223.072	76.049
5.713	218.650	78.511
4.901	241.819	79.520
3.772	251.006	78.586
6.257	260.461	80.482
9.463	286.464	76.661
13.862	299.559	80.799
20.860	307.123	87.406
24.989	328.670	82.867
26.048	358.462	87.770
26.362	368.503	92.513
30.085	387.757	91.540
33.978	412.945	99.188
33.489	401.261	109.402
32.908	346.673	116.176
40.697	231.591	121.615
49.129	128.485	128.316
40.438	68.114	136.378
30.438	28.671	135.149
25.410	29.416	138.667
21.220	30.728	139.669
19.835	39.995	140.365
15.821	42.791	145.435
9.185	37.058	144.757
4.930	37.889	146.887
6.495	41.365	151.621
10.464	39.054	152.217
14.246	35.159	149.568
17.130	30.941	146.217
18.332	22.417	146.454
17.571	12.841	144.434
15.092	8.475	144.579
11.848	7.530	148.003
8.527	8.864	144.015
5.968	7.390	142.541
3.204	6.493	139.242
4.414	5.936	144.099
4.826	6.651	143.793
4.295	7.488	145.938
4.169	4.393	149.192
3.510	3.159	146.756
2.842	4.695	153.013
2.911	6.336	154.072
3.270	8.617	148.235
2.013	11.226	151.883
3.735	12.761	153.984
4.986	11.908	152.425
6.557	12.242	156.171
6.858	13.763	151.124
7.173	13.710	151.008
8.095	15.042	153.560
7.412	17.509	150.075
6.780	19.450	154.659
7.790	17.844	160.848
8.694	15.379	163.647
8.534	14.238	169.743
8.381	12.372	168.007
7.720	10.145	170.138
7.694	29.107	173.528
6.723	31.895	173.492
5.824	8.776	177.374
6.242	8.197	178.938
6.649	6.833	183.806
6.175	7.555	179.561
6.033	10.017	179.629
8.090	8.804	179.060
8.802	10.431	181.312
6.983	13.353	184.422
7.202	14.189	177.178
6.647	16.730	179.724
4.663	18.272	184.219
2.688	17.046	188.222
1.956	15.784	189.247
1.745	13.437	186.237
3.289	8.474	184.758
3.894	6.597	184.674
4.634	6.305	181.650
8.610	4.838	177.002
10.883	3.611	172.801
10.455	1.722	164.221
10.883	3.508	148.269
15.957	8.758	132.907
19.214	12.645	120.683
15.704	13.871	112.834
14.945	16.471	97.768
13.427	20.560	81.462
11.852	23.424	78.705
11.718	23.000	76.388
11.417	22.773	60.830
12.168	24.020	44.602
15.042	25.575	36.328
17.644	29.948	28.764
21.265	32.582	24.252
22.191	32.892	23.039
17.689	32.829	22.130
13.813	33.291	23.984
12.954	33.149	28.057
8.524	33.084	30.662
4.098	35.949	32.679
3.825	39.012	36.941
5.370	44.696	41.541
5.065	59.975	43.188
10.561	83.552	42.808
20.665	99.641	41.432
30.085	114.513	40.047
35.975	159.533	41.923
36.845	180.207	44.126
33.656	203.949	46.035
30.906	239.048	41.337
32.224	252.609	35.014
31.843	268.588	31.087
31.902	282.605	25.441
35.080	298.172	20.542
47.464	312.334	15.934
64.369	348.050	12.112
104.096	364.855	12.910
137.249	365.358	15.377
151.466	366.978	18.104
170.196	364.927	20.402
179.754	364.196	22.652
188.510	352.756	25.792
190.173	327.091	30.355
195.304	294.828	34.081
194.506	256.329	38.197
187.996	209.395	42.313
173.913	155.082	42.327
152.330	88.076	47.156
123.073	26.398	51.834
80.493	37.743	55.301
43.183	104.451	59.336
13.319	164.123	59.645
30.203	221.437	61.576
60.970	273.132	68.897
92.372	301.393	74.738
119.105	317.351	76.971
141.945	316.347	82.593
160.853	292.415	89.878
167.550	250.774	108.266
171.169	198.072	112.719
163.733	147.210	106.331
138.053	94.657	121.993
97.221	51.678	130.742
52.534	89.552	132.819
29.679	155.965	150.028
43.028	218.691	154.915
87.932	272.683	154.492
134.409	333.421	160.096
164.904	387.253	159.674
196.156	424.392	160.038
220.749	455.809	160.432
248.422	472.298	157.862
267.329	481.210	157.645
277.724	481.152	154.849
293.501	473.141	151.745
305.926	461.793	155.489
307.919	399.893	153.232
302.141	362.506	151.514
291.384	357.399	152.270
277.141	324.113	146.641
258.993	287.111	141.561
240.350	238.875	137.433
218.712	192.633	131.032
190.639	144.911	121.672
168.233	97.881	116.842
151.693	52.010	115.181
130.141	21.367	114.529
118.614	58.718	109.772
99.573	98.449	97.043
96.223	138.458	101.289
83.957	173.407	96.707
81.586	199.746	80.971
104.376	223.694	78.538
118.806	238.547	78.137
132.640	251.882	74.050
131.120	272.744	65.123
136.412	284.870	61.623
161.092	292.140	64.073
168.361	301.713	63.837
173.015	314.224	60.230
180.682	294.308	59.502
186.798	291.280	63.047
195.674	312.426	71.882
208.099	294.782	69.642
226.550	274.182	58.314
234.645	245.938	53.806
232.930	230.422	51.766
230.332	211.114	55.243
220.535	177.199	52.416
208.077	160.252	52.956
203.021	147.693	55.273
194.320	132.331	49.387
187.478	127.856	47.770
181.690	135.719	47.657
181.363	138.078	46.517
183.367	145.345	46.323
180.286	161.027	46.119
180.907	162.413	43.247
175.340	161.029	42.509
179.116	160.043	43.905
176.707	155.929	42.669
171.241	155.716	46.475
151.646	159.826	47.218
132.135	159.774	43.369
124.938	158.715	44.531
109.333	166.780	47.076
102.565	175.517	50.499
92.866	171.917	53.347
83.838	180.240	51.256
88.449	183.817	50.184
87.749	171.710	57.364
71.028	178.565	64.683
59.055	174.836	68.766
48.852	167.215	68.811
39.258	172.434	65.979
34.915	162.124	69.589
32.234	145.160	71.202
32.985	130.329	70.379
39.087	109.265	74.670
42.211	98.101	77.333
38.383	108.333	72.723
34.418	109.507	65.238
35.463	98.791	68.323
31.671	92.030	72.622
24.602	75.813	69.186
24.903	56.774	66.344
24.869	57.060	68.560
21.272	57.954	65.255
17.492	44.232	57.816
17.254	33.881	59.537
15.655	27.289	65.243
10.188	22.838	65.281
6.887	21.096	60.307
9.618	24.184	59.609
14.245	26.237	62.903
16.184	22.581	64.971
17.184	15.242	66.928
16.648	8.959	68.967
14.902	5.271	68.849
13.192	6.265	67.710
13.373	10.783	68.211
13.117	16.460	67.109
9.510	23.544	66.550
4.742	28.269	68.841
2.276	26.334	69.612
0.889	23.301	68.658
3.493	25.541	70.722
4.369	22.849	74.758
6.479	17.521	74.501
9.476	16.893	74.581
9.701	15.330	78.936
9.835	13.290	78.723
8.798	9.509	75.995
10.296	9.226	77.614
10.169	11.185	75.753
10.215	11.730	74.176
11.084	10.799	78.887
10.733	7.734	79.061
13.186	6.921	77.696
11.805	6.759	78.561
10.980	7.404	78.045
11.742	6.378	75.072
11.734	4.545	72.113
14.842	3.803	70.445
16.991	2.589	67.237
17.094	5.292	67.803
16.426	5.228	71.335
15.415	3.027	68.352
15.063	2.892	63.646
12.457	2.655	63.110
10.956	2.708	65.112
11.548	4.949	65.281
6.841	8.480	66.042
4.980	8.853	71.012
6.274	5.962	82.801
3.888	6.459	96.273
4.100	7.771	104.463
4.826	12.810	120.461
5.552	15.720	127.331
5.462	17.222	136.560
5.209	17.827	155.087
3.906	18.539	170.843
4.312	23.388	180.130
3.153	29.364	188.964
4.067	36.300	192.906
4.029	41.483	178.108
2.825	45.730	162.896
5.221	42.730	147.145
6.327	35.930	130.699
6.239	34.606	110.077
8.677	32.759	95.542
9.656	32.518	91.585
9.659	34.381	81.753
12.163	32.535	68.735
13.350	29.039	67.556
17.846	28.283	74.114
20.197	23.855	81.853
19.084	18.068	86.492
21.094	12.944	85.170
21.471	9.604	89.396
17.214	9.690	92.901
12.969	7.701	90.431
11.230	5.606	91.278
9.296	6.944	73.528
9.821	7.713	61.984
9.430	9.638	56.058
9.316	9.507	56.357
9.996	9.551	57.268
9.229	10.215	64.081
10.929	11.645	77.250
11.033	15.842	120.773
8.754	19.016	125.727
7.790	20.657	95.033
8.641	20.941	97.319
8.820	25.290	103.556
6.930	27.460	108.864
5.372	23.334	106.024
6.132	19.233	103.297
7.586	18.139	105.854
7.899	21.332	105.735
10.439	26.139	98.496
12.856	32.157	94.167
17.150	37.487	87.727
20.332	40.971	75.080
29.089	46.759	61.261
38.463	50.843	52.599
36.288	44.776	53.822
36.773	37.202	57.938
34.534	37.377	64.659
28.173	40.436	72.437
24.635	38.801	77.189
25.939	39.053	92.238
26.484	42.498	117.361
22.998	46.408	127.678
24.691	50.487	140.176
29.508	48.231	147.457
31.613	47.837	140.299
32.335	52.142	143.927
32.943	55.876	144.709
29.178	52.148	141.409
21.739	42.468	138.746
13.017	43.272	129.452
7.543	43.944	125.130
5.704	44.098	126.952
5.147	52.732	117.704
10.249	57.428	105.727
25.784	63.743	107.851
29.153	76.600	107.385
19.191	66.811	102.462
14.062	45.340	101.089
12.023	30.559	94.767
10.948	22.100	88.564
9.766	25.867	87.397
10.039	24.793	83.779
9.940	17.127	73.323
11.470	17.384	72.683
14.993	36.437	75.877
17.821	88.409	74.390
24.637	105.185	72.640
33.585	97.103	71.514
44.017	115.834	70.659
46.752	135.736	71.352
41.824	137.073	72.814
34.268	126.303	64.647
23.664	122.489	61.414
21.659	108.822	61.834
23.648	89.037	58.660
26.848	83.423	51.431
29.747	79.530	43.205
45.082	79.852	36.848
62.367	86.279	29.106
78.746	87.952	25.096
85.369	77.122	21.038
71.361	71.442	18.751
54.535	63.925	18.982
38.674	50.455	17.684
24.216	38.467	18.356
16.809	25.708	19.971
35.390	19.028	20.184
36.661	16.351	21.742
19.204	17.526	19.591
18.889	25.344	16.549
15.910	29.509	17.676
6.885	29.929	17.256
9.379	30.029	16.422
22.373	27.623	18.393
5.664	25.537	19.772
7.649	20.827	24.785
7.333	17.067	28.618
9.237	16.762	25.892
19.944	21.055	22.965
16.021	30.365	23.113
13.029	38.582	27.354
15.861	45.074	31.674
17.968	47.481	35.703
23.193	38.156	38.377
26.891	32.189	42.677
20.119	20.825	46.166
13.281	30.079	44.837
8.336	51.816	47.324
8.275	65.527	52.207
8.176	65.295	55.636
5.534	56.571	57.875
4.287	44.030	60.426
7.906	30.236	61.900
12.649	19.340	60.975
13.769	11.596	63.501
14.943	4.797	70.691
12.405	5.530	77.240
9.189	8.428	73.509
29.024	8.335	68.727
36.748	5.630	78.185
31.401	3.843	82.148
44.976	2.415	79.850
56.019	3.339	82.111
57.012	8.343	83.884
54.242	14.643	87.103
59.154	18.023	84.703
61.433	24.372	84.751
52.466	43.206	91.439
44.700	47.477	90.160
42.142	34.993	90.651
38.784	28.814	93.598
32.198	26.658	94.555
29.341	24.533	90.215
33.061	20.059	87.681
42.872	14.195	87.820
56.753	14.783	86.713
66.093	19.258	88.115
50.214	21.420	90.256
32.444	22.727	92.531
25.173	25.246	86.699
23.826	27.730	87.686
30.416	28.233	85.527
31.601	30.430	76.206
27.365	29.699	75.978
21.394	30.906	78.399
22.058	32.723	80.833
23.627	30.432	72.353
24.602	25.954	68.207
24.995	22.857	73.085
22.983	20.125	64.175
20.776	17.350	55.118
17.296	16.619	51.544
16.121	16.915	48.030
15.444	19.456	47.672
14.156	20.731	47.882
10.655	23.809	48.415
7.488	26.890	45.448
5.646	24.785	44.233
5.937	22.605	49.493
5.534	24.162	51.101
4.291	24.573	41.404
4.720	22.863	27.890
5.799	17.931	18.298
5.157	13.061	10.978
8.537	10.645	6.389
10.367	9.404	6.809
8.010	8.350	11.073
8.068	6.525	13.288
6.278	6.157	15.140
4.343	7.597	16.404
6.565	7.475	19.795
8.013	6.286	23.892
7.484	6.467	25.275
10.179	4.123	25.353
11.155	5.525	25.129
9.552	7.219	25.812
8.591	8.482	28.365
9.119	10.498	34.141
8.046	12.069	40.060
8.337	12.999	47.865
8.763	13.278	53.360
6.385	10.444	56.224
5.863	11.816	61.140
6.333	15.126	67.954
7.311	15.526	76.853
8.834	15.578	79.274
12.027	15.166	81.630
12.685	13.163	91.731
12.755	11.032	88.919
12.510	11.773	84.361
10.807	14.487	90.846
11.798	14.106	91.883
12.960	14.466	89.668
13.557	16.123	88.183
13.651	16.181	91.575
12.327	16.934	94.399
11.092	18.044	92.878
11.698	17.128	97.945
12.980	17.223	100.285
13.238	16.845	104.061
13.968	13.191	106.551
15.079	10.576	103.778
16.704	9.696	107.536
19.055	10.556	105.724
22.818	11.247	100.567
26.708	10.049	98.312
28.661	10.890	92.341
29.010	13.736	87.968
28.232	13.384	87.214
26.954	11.069	76.692
25.827	11.473	69.969
20.334	14.495	68.049
15.662	16.075	59.911
16.083	16.369	56.719
15.610	16.091	54.607
11.907	13.820	48.345
11.108	11.800	38.753
11.108	9.444	35.150
9.641	9.950	35.896
9.049	12.484	43.090
9.665	14.335	53.224
9.566	16.595	61.494
10.810	20.210	70.976
12.363	21.997	84.612
15.250	25.002	97.307
17.573	27.417	109.950
18.038	26.921	136.186
19.270	27.892	149.964
23.074	27.580	148.627
25.790	27.072	147.880
27.024	26.271	136.072
24.427	27.715	120.062
21.125	27.992	119.461
24.386	28.513	110.796
31.054	30.232	97.183
35.299	35.049	99.986
36.130	38.458	87.936
40.299	38.766	74.149
42.308	43.187	68.622
31.364	43.919	60.633
30.533	54.874	56.100
45.068	53.093	57.423
50.629	43.153	61.207
54.314	45.004	62.020
61.013	46.894	67.049
64.071	49.475	73.489
67.256	48.733	69.803
68.492	50.581	61.126
70.063	53.600	59.795
69.503	50.438	67.605
68.125	47.342	70.894
71.354	46.469	71.345
62.539	44.006	78.557
47.653	36.711	85.732
39.960	27.639	85.647
33.969	23.973	85.407
25.140	19.778	85.459
13.604	18.636	83.698
5.493	21.001	78.483
5.550	20.219	66.249
8.977	20.977	53.500
16.239	21.924	46.938
15.399	23.301	49.114
11.264	22.557	55.621
10.942	19.413	55.747
10.381	13.362	56.693
11.539	7.514	54.642
12.201	4.959	45.580
15.670	6.190	42.372
20.400	8.970	46.366
24.905	11.442	54.280
28.001	14.497	55.671
27.808	15.519	55.095
28.063	15.713	55.541
23.524	13.993	53.312
17.935	9.088	48.986
14.172	5.107	48.304
9.065	5.675	47.371
8.920	10.716	43.237
11.052	14.749	40.945
10.780	17.541	39.910
10.718	24.232	44.499
10.914	29.137	50.841
9.394	33.355	49.473
8.782	35.821	44.618
8.603	36.220	41.252
12.781	34.888	41.146
11.507	35.720	36.861
6.622	37.783	33.626
6.761	35.782	39.945
6.574	31.313	49.314
6.307	23.530	58.180
6.762	17.205	60.101
7.474	13.688	60.845
7.162	13.231	64.564
10.657	12.307	71.762
11.689	9.198	77.813
10.368	7.019	80.679
13.518	3.891	84.595
13.648	4.297	88.137
11.110	3.875	93.352
10.251	5.468	102.927
8.413	7.741	105.516
6.591	8.064	104.244
4.654	6.007	102.562
2.692	5.524	99.658
1.354	4.517	99.914
0.889	4.180	95.280
1.823	3.494	95.639
4.474	4.024	106.990
6.240	3.325	109.182
9.122	3.429	105.680
13.212	4.005	113.116
13.761	4.480	115.907
14.460	5.941	111.693
16.528	7.232	116.413
15.490	9.218	117.987
11.761	11.286	120.733
9.835	11.476	126.033
8.568	11.953	120.786
7.515	11.993	126.689
7.188	12.636	133.462
6.811	12.596	125.297
8.299	13.705	125.833
8.269	13.450	131.715
5.315	11.265	126.148
3.635	12.295	120.797
3.720	12.232	119.341
2.870	10.689	111.927
1.830	9.422	104.991
2.674	8.718	100.854
3.430	7.604	100.238
3.410	7.712	101.828
2.965	9.988	91.951
2.670	10.213	84.187
4.685	9.164	82.186
5.614	7.301	72.424
4.910	5.850	66.393
5.664	4.365	62.483
7.885	1.377	59.302
8.909	3.465	56.654
8.321	7.931	49.334
8.247	10.645	44.777
10.010	10.924	44.277
9.776	10.733	40.803
7.792	9.479	37.809
8.382	8.927	42.615
10.113	7.027	46.010
10.630	6.124	48.389
11.101	6.558	47.096
11.439	6.343	48.120
9.472	8.002	54.438
8.423	8.795	59.210
7.809	6.177	63.679
6.352	5.407	61.270
4.534	4.602	59.671
3.124	2.949	60.636
3.262	2.189	60.316
2.275	2.671	66.071
2.137	3.484	64.289
2.650	4.878	56.522
2.762	4.775	52.702
4.030	3.655	51.108
3.794	4.096	55.409
4.281	5.685	56.978
3.459	4.752	54.470
3.270	5.401	50.168
4.471	5.917	42.759
4.069	2.669	38.492
4.338	2.974	34.751
6.229	3.604	31.523
5.812	7.415	30.022
3.718	10.396	28.930
7.190	9.263	27.120
6.514	8.415	24.254
2.807	8.937	22.565
