RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z	Head_X	Head_Y	Head_Z
788.477	292.357	571.438	267.184	396.892	386.949	806.894	898.237	289.716
788.477	292.567	571.438	267.184	396.892	387.203	809.050	899.599	289.996
788.477	292.567	571.700	267.421	397.167	387.203	811.076	900.908	290.287
788.477	292.567	571.700	267.421	397.167	387.614	813.159	902.270	290.570
788.477	292.800	571.700	267.421	397.375	387.862	815.155	903.638	290.858
788.477	292.800	571.946	267.421	397.375	388.102	817.039	904.880	291.121
788.477	292.800	571.946	267.997	397.796	388.466	818.851	906.311	291.368
788.477	292.800	571.946	267.997	397.796	388.700	820.555	907.667	291.368
788.477	292.800	571.946	267.997	397.796	388.910	821.841	909.187	291.577
788.477	292.800	571.946	267.997	397.796	389.146	823.324	910.582	291.577
788.477	292.800	571.946	267.997	397.796	389.146	825.056	911.655	291.874
788.477	292.800	571.946	267.997	397.796	389.528	826.383	912.987	291.874
788.477	292.800	571.946	267.997	397.796	389.528	827.545	914.264	291.874
788.477	292.800	571.946	267.997	397.796	390.022	828.658	915.516	291.874
788.477	292.800	571.946	267.997	397.796	390.022	829.595	916.656	291.874
788.477	292.800	571.946	268.245	397.796	390.373	830.523	917.836	292.159
788.477	292.800	571.946	268.245	397.796	390.373	831.385	918.844	292.159
788.477	292.800	572.177	268.245	397.796	390.714	832.088	919.782	292.462
788.477	292.800	572.177	268.245	397.796	390.714	832.674	920.638	292.462
788.477	292.800	572.177	268.245	397.796	391.041	833.240	921.409	292.708
788.477	292.800	572.177	268.245	397.796	391.041	833.766	922.079	292.708
788.477	292.800	572.177	268.245	397.796	391.450	834.120	922.638	292.946
788.477	292.800	572.177	268.464	398.070	391.713	834.478	923.155	292.946
788.477	292.800	572.177	268.464	398.070	391.949	834.731	923.607	293.219
788.477	292.800	572.177	268.464	398.070	391.949	834.731	923.948	293.219
788.477	292.800	572.177	268.464	398.333	392.337	835.041	924.218	293.219
788.477	292.800	572.177	268.683	398.634	392.337	835.041	924.424	293.219
788.477	292.800	572.177	268.683	398.634	392.337	835.278	924.424	293.219
788.477	292.800	572.177	268.683	398.634	392.588	835.278	924.711	293.219
788.477	292.800	572.177	268.683	398.927	392.588	835.278	924.711	293.219
788.477	292.800	572.177	268.683	398.927	392.588	835.530	924.711	293.449
788.477	292.800	572.177	268.683	398.927	392.588	835.530	924.711	293.660
788.477	293.045	572.177	268.683	398.927	392.588	835.530	924.711	293.936
788.477	293.045	572.177	268.683	398.927	392.795	835.530	925.053	294.208
788.477	293.045	572.177	268.683	399.129	392.795	835.530	925.307	294.502
788.477	293.294	572.177	268.683	399.129	392.795	835.530	925.625	294.775
788.477	293.294	572.177	268.893	399.129	392.795	835.530	925.971	294.998
788.477	293.294	572.177	268.893	399.129	392.795	835.530	926.419	294.998
788.713	293.294	572.177	268.893	399.366	392.795	835.812	926.840	295.343
788.713	293.294	572.177	268.893	399.366	392.795	836.055	927.277	295.551
788.713	293.294	572.177	268.893	399.366	392.795	836.331	927.704	295.551
788.713	293.294	572.177	268.893	399.366	392.795	836.602	928.148	295.829
788.713	293.294	572.177	269.103	399.366	392.795	836.972	928.722	295.829
788.713	293.294	572.177	269.103	399.597	392.795	837.352	929.210	296.058
788.713	293.294	572.177	269.103	399.597	392.795	837.771	929.692	296.058
788.713	293.294	572.177	269.103	399.597	393.050	838.254	930.265	296.058
788.713	293.294	572.177	269.346	399.597	393.050	838.762	930.831	296.318
788.713	293.294	572.177	269.346	399.597	393.258	839.233	931.406	296.318
788.713	293.518	572.177	269.346	399.597	393.258	839.779	932.025	296.318
788.713	293.518	572.177	269.592	399.597	393.258	840.303	932.652	296.588
788.713	293.518	572.177	269.592	399.803	393.258	840.895	933.263	296.588
788.713	293.518	572.392	269.592	399.803	393.465	841.376	933.802	296.588
788.713	293.518	572.392	269.592	399.803	393.465	841.817	934.338	296.805
788.713	293.800	572.392	269.592	399.803	393.465	842.342	934.913	296.805
788.713	293.800	572.392	269.592	399.803	393.465	842.850	935.452	296.805
788.713	293.800	572.673	269.592	399.803	393.465	843.274	935.953	297.098
788.991	293.800	572.673	269.592	400.016	393.465	843.710	936.417	297.098
788.991	293.800	572.673	269.592	400.016	393.681	844.173	936.877	297.098
788.991	294.009	572.673	269.592	400.016	393.681	844.883	936.877	297.098
789.263	294.009	572.673	269.869	400.285	393.896	845.361	937.499	297.098
789.263	294.009	572.673	269.869	400.285	393.896	846.255	937.747	297.098
789.263	294.009	572.673	269.869	400.285	393.896	846.593	938.468	297.098
789.263	294.224	572.673	269.869	400.285	394.161	847.062	938.861	297.098
789.263	294.224	572.673	270.112	400.285	394.161	847.529	939.241	297.098
789.263	294.224	572.673	270.112	400.285	394.161	847.925	939.595	297.098
789.263	294.443	572.673	270.112	400.285	394.161	848.251	939.950	297.098
789.263	294.443	572.673	270.112	400.285	394.161	848.606	940.286	297.098
789.263	294.661	572.882	270.112	400.285	394.394	848.917	940.530	297.098
789.263	294.661	572.882	270.112	400.285	394.394	849.155	940.733	297.098
789.483	294.947	572.882	270.112	400.285	394.394	849.397	940.733	297.098
789.483	294.947	572.882	270.112	400.285	394.613	849.636	941.108	297.098
789.483	295.157	572.882	270.112	400.285	394.613	849.924	941.332	297.098
789.483	295.157	572.882	270.112	400.285	394.958	850.190	941.332	297.098
789.483	295.370	573.083	270.112	400.285	394.958	850.480	941.702	297.098
789.483	295.370	573.083	270.112	400.285	395.227	850.766	941.702	297.098
789.483	295.370	573.083	270.112	400.510	395.227	851.077	942.160	297.098
789.483	295.650	573.083	270.112	400.510	395.227	851.320	942.408	297.098
789.483	295.650	573.083	270.368	400.913	395.472	851.587	942.629	297.310
789.705	295.650	573.083	270.614	401.253	395.472	851.854	942.849	297.310
789.705	295.650	573.083	270.614	401.619	395.713	852.074	943.081	297.310
789.705	295.650	573.083	270.858	402.052	395.960	852.341	943.081	297.310
789.705	295.650	573.083	270.858	402.514	396.197	852.642	943.449	297.310
789.911	295.968	573.083	270.858	402.964	396.424	852.966	943.660	297.310
789.911	295.968	573.083	270.858	403.410	396.647	853.386	943.660	297.310
789.911	296.297	573.083	271.140	403.890	396.860	853.739	943.966	297.310
790.203	296.297	573.083	271.140	404.430	396.860	854.061	943.966	297.581
790.203	296.522	573.083	271.388	404.944	397.229	854.366	944.201	297.581
790.203	296.522	573.290	271.388	405.443	397.229	854.733	944.201	297.781
790.418	296.522	573.290	271.625	406.055	397.430	855.084	944.430	297.781
790.418	296.522	573.290	271.625	406.657	397.430	855.403	944.430	297.985
790.418	296.522	573.290	271.973	407.262	397.430	855.728	944.430	297.985
790.418	296.522	573.290	271.973	407.828	397.430	856.015	944.636	298.200
790.418	296.522	573.606	271.973	408.525	397.430	856.290	944.636	298.200
790.418	296.895	573.606	271.973	409.330	397.728	856.612	944.636	298.200
790.418	297.106	573.980	271.973	410.263	397.975	856.896	944.909	298.451
790.418	297.313	573.980	271.973	411.302	398.233	857.182	944.909	298.451
790.418	297.541	574.300	272.209	412.458	398.792	857.469	944.909	298.451
790.645	297.750	574.300	272.411	413.646	399.167	857.769	944.909	298.451
790.645	297.750	574.595	272.411	415.040	399.589	858.077	945.122	298.712
790.987	298.207	574.860	272.627	416.482	400.139	858.393	945.122	298.712
790.987	298.207	574.860	272.839	417.869	400.480	858.655	945.323	298.712
791.306	298.574	575.072	272.839	419.383	400.934	858.876	945.323	298.712
791.306	298.574	575.072	273.104	420.773	401.357	859.379	945.323	299.024
791.643	298.923	575.403	273.444	422.157	401.594	859.379	945.527	299.024
791.643	298.923	575.403	273.702	423.527	401.594	859.379	945.527	299.225
791.847	299.278	575.611	274.046	424.795	401.835	859.379	945.527	299.225
791.847	299.278	575.611	274.351	426.174	401.835	859.379	945.769	299.225
791.847	299.278	575.611	274.671	427.601	401.835	859.650	945.769	299.225
792.105	299.278	575.833	274.930	429.013	401.835	859.650	945.769	299.461
792.105	299.278	575.833	274.930	430.630	401.835	859.650	945.769	299.461
792.105	299.278	575.833	274.930	432.233	401.835	859.935	945.769	299.461
792.105	299.278	575.833	275.340	434.131	401.835	859.935	945.769	299.461
792.105	299.278	575.833	275.544	435.775	401.835	859.935	945.769	299.724
792.105	299.278	575.833	275.755	437.213	401.835	860.165	945.769	299.724
792.105	299.278	575.833	275.992	438.696	402.348	860.165	946.053	299.979
792.105	299.278	575.833	275.992	439.812	402.550	860.375	946.053	299.979
792.105	299.278	575.833	276.417	441.109	402.811	860.375	946.053	300.196
792.105	299.278	575.833	276.662	442.421	403.048	860.621	946.329	300.196
792.105	299.278	575.833	276.662	443.620	403.048	860.621	946.329	300.196
792.105	299.278	575.833	277.036	444.941	403.275	860.868	946.329	300.479
792.105	299.278	576.038	277.036	446.321	403.275	860.868	946.573	300.479
792.105	299.278	576.038	277.248	447.734	403.580	860.868	946.573	300.479
792.105	299.278	576.038	277.248	449.032	403.580	861.116	946.573	300.479
792.105	299.485	576.038	277.458	450.143	403.871	861.116	946.573	300.698
792.105	299.485	576.038	277.458	451.227	404.106	861.116	946.781	300.698
792.105	299.485	576.038	277.818	452.291	404.313	861.116	946.781	300.698
792.105	299.485	576.038	278.102	453.328	404.519	861.116	946.781	300.698
792.105	299.485	576.038	278.396	454.297	404.519	861.116	946.781	300.698
792.105	299.485	576.038	278.396	455.340	404.519	861.116	946.781	300.698
792.105	299.485	576.038	278.838	456.353	404.519	861.116	946.986	300.698
792.105	299.485	576.038	279.061	457.262	404.808	861.116	946.986	301.064
792.105	299.707	576.038	279.358	458.198	404.808	861.116	946.986	301.064
792.105	299.707	576.038	279.641	459.192	405.074	861.116	946.986	301.064
792.105	299.707	576.038	279.900	459.962	405.074	861.116	946.986	301.064
792.105	299.707	576.038	280.160	460.678	405.334	861.116	946.986	301.064
792.105	299.951	576.038	280.160	461.503	405.334	861.376	946.986	301.064
792.105	299.951	576.038	280.523	462.358	405.334	861.376	947.236	301.064
792.105	299.951	576.038	280.523	462.358	405.334	861.697	947.236	301.064
792.105	299.951	576.038	280.523	463.011	405.723	861.697	947.236	301.064
792.325	299.951	576.038	280.523	463.898	406.079	861.697	947.457	301.064
792.325	299.951	576.038	280.835	464.907	406.491	861.697	947.457	301.064
792.325	300.165	576.038	281.092	466.101	407.177	861.697	947.457	301.064
792.325	300.165	576.038	281.517	467.087	408.292	861.697	947.686	301.064
792.325	300.165	576.038	281.828	468.351	409.467	861.697	947.686	301.064
792.325	300.165	576.038	282.135	469.384	410.753	862.086	947.686	301.338
792.325	300.165	576.038	282.544	470.499	412.250	862.401	947.968	301.338
792.325	300.165	576.259	282.897	471.341	413.779	862.401	947.968	301.338
792.325	300.165	576.259	283.213	472.268	415.347	862.401	947.968	301.338
792.325	300.165	576.259	283.624	473.118	416.756	862.611	948.172	301.338
792.325	300.378	576.259	283.987	473.975	418.091	862.611	948.172	301.675
792.325	300.378	576.464	284.292	474.900	419.199	863.364	948.172	302.021
792.325	300.378	576.464	284.574	475.611	420.591	863.693	948.172	302.287
792.325	300.597	576.464	284.823	476.516	421.848	863.693	948.492	302.287
792.325	300.597	576.464	285.215	477.137	423.431	864.120	948.492	302.758
792.325	300.597	576.696	285.556	477.710	424.882	864.562	948.745	303.020
792.325	300.831	576.696	285.814	478.178	426.748	865.008	948.745	303.259
792.325	300.831	576.696	285.814	478.681	428.236	865.422	949.024	303.460
792.325	300.831	576.696	286.206	478.681	430.118	865.868	949.024	303.669
792.325	300.831	576.960	286.206	479.171	431.529	866.346	949.430	303.669
792.325	300.831	576.960	286.415	479.707	432.925	866.776	949.683	303.904
792.325	300.831	576.960	286.415	480.269	433.763	867.205	949.972	303.904
792.325	300.831	576.960	286.415	481.415	434.290	867.626	950.320	303.904
792.325	300.831	576.960	286.782	482.787	434.290	868.078	950.744	303.904
792.535	300.831	576.960	287.084	484.514	434.290	868.532	951.224	303.904
792.535	300.831	576.960	287.414	486.256	434.992	868.979	951.747	303.904
792.535	300.831	576.960	287.860	488.187	435.955	869.475	952.367	303.904
792.535	300.831	576.960	288.202	490.092	437.096	869.917	952.995	303.904
792.535	300.831	576.960	288.643	491.939	438.292	870.332	953.656	303.904
792.535	301.111	576.960	289.009	493.318	439.578	870.679	954.315	304.254
792.535	301.111	576.960	289.232	494.311	440.519	870.972	954.948	304.254
792.535	301.111	576.960	289.232	494.845	441.020	871.286	955.640	304.610
792.535	301.111	576.960	289.232	495.071	441.221	871.577	956.277	304.846
792.535	301.111	577.180	289.232	495.071	441.221	871.831	956.882	304.846
792.826	301.313	577.180	289.558	495.071	441.488	872.115	957.440	305.107
792.826	301.313	577.180	289.840	495.071	441.940	872.472	958.016	305.107
793.033	301.313	577.180	290.304	495.304	442.993	872.823	958.495	305.107
793.033	301.313	577.180	290.777	495.304	444.257	873.137	958.938	305.107
793.033	301.313	577.180	291.335	495.304	445.993	873.480	959.364	305.107
793.033	301.313	577.180	291.908	495.304	447.788	873.872	959.742	305.107
793.262	301.313	577.180	292.492	496.017	449.727	874.221	960.067	305.107
793.262	301.313	577.180	292.817	496.986	451.057	874.548	960.351	305.387
793.262	301.313	577.180	292.817	498.167	452.205	874.854	960.641	305.387
793.262	301.313	577.180	293.023	499.537	452.990	875.159	960.918	305.387
793.262	301.313	577.180	293.023	501.179	453.460	875.436	961.147	305.387
793.262	301.313	577.180	293.023	502.964	454.112	875.642	961.389	305.387
793.262	301.313	577.180	293.023	504.676	454.865	875.642	961.602	305.387
793.492	301.543	577.180	293.380	506.940	455.795	875.953	961.602	305.387
793.492	301.543	577.180	293.380	509.251	456.732	875.953	961.822	305.387
793.492	301.543	577.180	293.852	511.685	457.640	875.953	961.822	305.387
793.492	301.543	577.180	293.852	514.332	458.527	875.953	961.822	305.387
793.492	301.543	577.180	293.852	517.002	459.228	875.953	961.822	305.387
793.706	301.543	577.180	294.093	519.544	459.960	875.953	961.822	305.387
793.706	301.543	577.180	294.093	522.248	460.540	875.953	961.822	305.387
793.706	301.543	577.180	294.360	524.928	461.077	875.953	961.822	305.387
793.706	301.543	577.180	294.655	527.721	461.563	875.953	961.822	305.387
793.706	301.543	577.180	294.655	530.617	462.013	876.239	961.822	305.387
793.706	301.543	577.180	294.655	533.545	462.568	876.239	961.822	305.625
793.706	301.744	577.180	294.655	536.726	462.851	876.482	961.822	305.625
793.706	301.744	577.180	295.165	540.093	462.851	876.482	961.822	305.625
793.706	301.744	577.180	295.610	543.511	462.851	876.781	961.822	305.625
793.950	302.073	577.180	295.894	546.022	463.078	876.781	961.822	305.625
793.950	302.073	577.443	296.316	549.102	463.521	877.164	961.822	305.858
793.950	302.395	577.443	296.632	551.898	464.071	877.377	962.039	305.858
794.177	302.601	577.664	296.632	554.675	464.839	877.596	962.039	305.858
794.177	302.809	577.664	296.876	557.141	465.578	877.855	962.039	306.114
794.415	303.120	577.909	297.136	559.360	466.292	878.086	962.039	306.114
794.642	303.447	577.909	297.136	561.620	466.975	878.323	962.258	306.114
794.642	303.815	577.909	297.346	563.744	467.629	878.586	962.258	306.441
794.642	304.221	578.365	297.346	565.920	468.308	878.586	962.258	306.441
794.988	304.658	578.623	297.734	567.975	468.829	878.939	962.479	306.441
795.254	305.129	578.887	297.734	570.135	469.375	878.939	962.479	306.659
795.664	305.542	579.171	298.043	572.123	469.811	879.243	962.479	306.659
796.020	305.943	579.386	298.043	574.147	470.194	879.243	962.825	306.659
796.360	306.468	579.658	298.426	575.822	470.437	879.499	962.825	306.659
796.637	306.892	579.941	298.426	577.672	470.862	879.499	963.118	306.659
796.897	307.192	580.244	298.426	579.133	471.297	879.738	963.118	306.659
797.228	307.411	580.244	298.649	580.471	471.675	879.738	963.488	306.659
797.437	307.411	580.607	298.649	581.898	472.303	880.083	963.712	306.659
797.437	307.683	580.607	298.649	582.917	472.714	880.323	964.052	306.659
797.437	307.683	580.823	298.904	583.899	473.139	880.578	964.302	306.659
797.437	307.918	580.823	299.145	585.052	473.719	880.808	964.584	306.659
797.437	307.918	580.823	299.394	585.899	474.143	881.037	964.832	306.659
797.437	307.918	580.823	299.742	586.850	474.680	881.254	965.086	306.659
797.693	307.918	581.024	300.742	588.160	475.154	881.465	965.317	306.659
797.693	307.918	581.024	301.106	589.116	475.662	881.720	965.584	306.659
797.990	307.918	581.024	301.390	589.925	476.164	881.936	965.832	306.659
797.990	307.918	581.024	301.638	590.732	476.706	882.154	966.091	306.659
798.211	307.918	581.024	301.638	591.414	477.081	882.368	966.348	306.904
798.211	307.918	581.024	301.638	591.874	477.081	882.599	966.653	306.904
798.211	308.192	581.024	301.638	592.213	477.081	882.818	966.874	306.904
798.211	308.192	581.024	301.638	592.213	477.081	883.019	967.126	307.201
798.211	308.192	581.024	301.638	592.213	477.081	883.300	967.405	307.201
798.211	308.192	581.024	302.044	592.531	477.308	883.300	967.673	307.201
798.211	308.192	581.024	302.399	592.805	477.308	883.665	967.945	307.495
798.211	308.398	581.024	302.702	593.147	477.550	883.665	968.182	307.495
798.211	308.398	581.024	302.953	593.466	477.550	884.057	968.420	307.495
798.211	308.398	581.024	302.953	593.670	477.891	884.330	968.750	307.760
798.462	308.665	581.024	303.313	593.670	477.891	884.615	969.123	307.760
798.462	308.665	581.229	303.313	593.943	477.891	884.900	969.470	308.092
798.462	308.958	581.229	303.313	593.943	477.891	885.144	969.813	308.092
798.462	308.958	581.229	303.572	593.943	477.891	885.400	970.167	308.092
798.728	309.296	581.229	303.572	593.943	478.093	885.628	970.537	308.092
798.728	309.296	581.229	303.572	593.943	478.093	885.890	971.029	308.092
798.728	309.576	581.229	303.794	593.943	478.093	886.108	971.540	308.092
798.728	309.576	581.229	303.794	593.943	478.093	886.108	972.036	308.296
798.728	309.796	581.229	303.794	593.943	478.093	886.451	972.572	308.296
798.728	309.796	581.229	303.794	593.943	478.093	886.685	973.198	308.296
798.728	309.796	581.229	303.794	593.943	478.093	886.934	973.907	308.296
798.728	310.033	581.229	303.794	593.943	478.319	887.171	974.577	308.296
798.728	310.033	581.229	303.794	593.943	478.319	887.460	975.281	308.296
798.728	310.033	581.229	303.794	593.943	478.319	887.779	976.090	308.296
798.728	310.279	581.229	304.010	594.146	478.319	888.166	977.033	308.542
798.728	310.279	581.229	304.010	594.146	478.319	888.514	977.882	308.542
798.728	310.279	581.229	304.010	594.146	478.319	888.862	978.835	308.802
798.728	310.279	581.229	304.010	594.146	478.319	889.119	979.764	308.802
798.997	310.482	581.229	304.010	594.146	478.319	889.450	980.637	309.071
798.997	310.482	581.229	304.010	594.419	478.319	889.763	981.602	309.071
798.997	310.482	581.229	304.010	594.419	478.319	890.040	982.483	309.071
798.997	310.482	581.229	304.010	594.419	478.319	890.412	983.298	309.353
799.213	310.482	581.229	304.010	594.419	478.319	890.784	984.140	309.353
799.213	310.482	581.229	304.211	594.419	478.319	891.192	984.981	309.578
799.213	310.482	581.229	304.211	594.419	478.319	891.573	985.716	309.578
799.213	310.482	581.229	304.211	594.419	478.526	891.918	986.459	309.578
799.213	310.482	581.229	304.211	594.419	478.526	892.408	987.396	309.790
799.213	310.482	581.229	304.211	594.419	478.526	892.911	988.208	309.790
799.213	310.482	581.229	304.211	594.419	478.526	893.478	989.177	310.026
799.213	310.482	581.229	304.211	594.419	478.848	894.010	990.088	310.026
799.213	310.747	581.229	304.449	594.419	478.848	894.581	991.018	310.259
799.213	310.747	581.229	304.449	594.419	479.155	895.022	992.010	310.259
799.213	310.747	581.229	304.449	594.419	479.155	895.443	992.981	310.259
799.213	310.747	581.438	304.657	594.419	479.155	895.865	993.795	310.601
799.213	310.747	581.438	304.657	594.419	479.368	896.217	994.637	310.601
799.213	310.967	581.438	304.657	594.419	479.368	896.549	995.352	310.955
799.213	310.967	581.438	304.657	594.620	479.368	896.782	995.965	310.955
799.213	310.967	581.438	304.864	594.620	479.368	896.782	996.353	311.403
799.213	310.967	581.438	304.864	594.620	479.368	897.091	996.721	311.403
799.213	310.967	581.438	304.864	594.620	479.368	897.091	996.982	311.403
799.213	310.967	581.438	304.864	594.620	479.368	897.295	997.222	311.403
799.213	310.967	581.438	305.071	594.620	479.368	897.295	997.222	311.403
799.213	310.967	581.438	305.071	594.620	479.368	897.295	997.222	311.403
799.213	310.967	581.438	305.071	594.845	479.368	897.642	997.613	311.403
799.213	310.967	581.438	305.071	594.845	479.368	897.993	997.922	311.727
799.213	310.967	581.438	305.071	594.845	479.656	899.000	998.282	312.240
799.213	310.967	581.438	305.071	594.845	479.656	899.282	998.813	312.240
799.213	310.967	581.438	305.071	594.845	479.891	899.632	999.235	312.240
799.213	310.967	581.438	305.320	594.845	479.891	899.969	999.667	312.240
799.213	310.967	581.438	305.320	594.845	480.112	900.329	1000.150	312.240
799.213	310.967	581.438	305.526	594.845	480.112	900.617	1000.617	312.240
799.213	310.967	581.438	305.526	595.066	480.321	900.904	1001.037	312.240
799.213	310.967	581.654	305.526	595.066	480.321	901.191	1001.486	312.240
799.213	310.967	581.654	305.526	595.066	480.321	901.466	1001.941	312.240
799.213	310.967	581.654	305.526	595.066	480.321	901.772	1002.421	312.476
799.213	310.967	581.654	305.526	595.066	480.321	902.057	1002.910	312.476
799.417	310.967	581.654	305.526	595.066	480.321	902.277	1003.363	312.476
799.417	311.188	581.654	305.526	595.066	480.321	902.570	1003.955	312.705
799.417	311.188	581.654	305.526	595.066	480.321	902.840	1004.496	312.705
799.417	311.188	581.654	305.526	595.066	480.321	903.080	1005.056	312.705
799.417	311.401	581.654	305.526	595.066	480.321	903.311	1005.593	312.991
799.417	311.401	581.654	305.526	595.066	480.523	903.551	1006.123	312.991
799.417	311.401	581.654	305.526	595.066	480.523	903.768	1006.713	313.265
799.417	311.401	581.654	305.526	595.066	480.523	903.970	1007.268	313.265
799.417	311.401	581.654	305.526	595.066	480.758	903.970	1007.875	313.265
799.417	311.605	581.654	305.526	595.066	480.758	904.236	1008.319	313.501
799.417	311.605	581.654	305.782	595.066	480.758	904.236	1008.732	313.501
799.417	311.605	581.654	305.782	595.337	481.038	904.236	1009.058	313.501
799.417	311.605	581.654	306.083	595.337	481.038	904.236	1009.340	313.759
799.417	311.605	581.858	306.083	595.595	481.038	904.236	1009.643	313.759
799.417	311.828	581.858	306.326	595.595	481.038	904.236	1009.899	313.970
799.417	311.828	581.858	306.326	595.894	481.038	904.236	1010.149	313.970
799.417	311.828	581.858	306.326	595.894	481.038	904.236	1010.399	314.190
799.417	311.828	581.858	306.326	596.100	481.038	904.498	1010.718	314.190
799.417	311.828	581.858	306.326	596.100	481.038	904.498	1010.991	314.431
799.417	311.828	581.858	306.587	596.100	481.038	904.498	1011.254	314.431
799.417	311.828	581.858	306.587	596.100	481.310	904.498	1011.536	314.696
799.417	311.828	581.858	306.587	596.100	481.310	904.699	1011.818	314.696
799.417	312.052	581.858	306.587	596.100	481.310	904.699	1012.123	314.990
799.417	312.052	581.858	306.587	596.100	481.310	904.699	1012.444	314.990
799.417	312.052	581.858	306.587	596.100	481.310	904.699	1012.781	315.281
799.417	312.052	581.858	306.587	596.324	481.310	904.699	1013.148	315.281
799.417	312.052	581.858	306.587	596.324	481.310	904.699	1013.603	315.595
799.417	312.052	581.858	306.587	596.324	481.310	904.699	1014.014	315.595
799.417	312.052	581.858	306.587	596.577	481.310	904.699	1014.433	315.818
799.417	312.052	581.858	306.587	596.577	481.310	904.699	1014.781	315.818
799.417	312.052	581.858	306.813	596.577	481.310	904.699	1015.085	315.818
799.417	312.052	581.858	306.813	596.577	481.310	904.699	1015.332	315.818
799.417	312.052	581.858	306.813	596.577	481.310	904.699	1015.562	316.037
799.417	312.052	581.858	306.813	596.577	481.310	904.699	1015.562	316.037
799.417	312.052	581.858	306.813	596.577	481.310	904.699	1015.868	316.037
799.417	312.052	582.072	306.813	596.577	481.310	904.699	1015.868	316.037
799.417	312.052	582.072	307.037	596.577	481.310	904.699	1016.152	316.037
799.634	312.259	582.072	307.037	596.577	481.310	904.699	1016.152	316.037
799.634	312.259	582.072	307.037	596.577	481.310	904.699	1016.421	316.253
799.634	312.259	582.072	307.255	596.822	481.310	904.699	1016.421	316.253
799.634	312.259	582.072	307.255	596.822	481.310	904.699	1016.742	316.253
799.634	312.259	582.072	307.255	596.822	481.310	904.699	1016.969	316.253
799.634	312.491	582.072	307.255	597.086	481.310	904.699	1017.234	316.253
799.634	312.491	582.072	307.546	597.086	481.566	904.935	1017.543	316.253
799.634	312.491	582.072	307.546	597.086	481.566	904.935	1017.857	316.253
799.851	312.491	582.072	307.546	597.086	481.566	904.935	1018.161	316.253
799.851	312.491	582.072	307.782	597.307	481.840	904.935	1018.478	316.253
799.851	312.491	582.072	307.782	597.307	481.840	905.170	1018.742	316.253
799.851	312.491	582.072	307.782	597.307	481.840	905.170	1019.117	316.253
799.851	312.491	582.072	307.989	597.307	481.840	905.170	1019.444	316.523
799.851	312.491	582.072	307.989	597.307	481.840	905.170	1019.826	316.523
800.105	312.491	582.072	307.989	597.307	481.840	905.395	1020.287	316.936
800.105	312.491	582.072	307.989	597.307	481.840	905.395	1020.868	317.217
800.105	312.491	582.072	308.202	597.307	481.840	905.395	1021.631	317.577
800.105	312.491	582.072	308.202	597.307	481.840	905.395	1022.660	317.935
800.105	312.491	582.072	308.202	597.307	481.840	905.395	1023.944	318.344
800.105	312.720	582.072	308.202	597.307	481.840	905.395	1025.700	318.925
800.323	312.720	582.072	308.411	597.307	481.840	905.600	1027.771	319.406
800.323	312.720	582.072	308.411	597.307	481.840	905.888	1029.923	320.059
800.323	313.061	582.072	308.411	597.580	481.840	906.172	1032.433	320.673
800.323	313.061	582.072	308.678	597.580	481.840	906.605	1035.049	321.146
800.323	313.392	582.072	308.678	597.580	481.840	907.104	1037.893	321.617
800.323	313.392	582.386	308.678	597.580	481.840	907.734	1040.885	322.040
800.570	313.745	582.386	308.899	597.833	481.840	908.488	1044.155	322.344
800.570	313.745	582.651	308.899	598.183	482.069	909.302	1047.379	322.344
800.570	314.069	582.651	308.899	598.673	482.069	910.253	1050.597	322.549
800.785	314.069	582.891	309.114	599.421	482.069	911.266	1053.916	322.549
800.785	314.352	582.891	309.114	600.399	482.069	912.350	1057.221	322.834
800.785	314.630	583.196	309.406	601.714	482.069	913.453	1060.437	323.150
800.785	314.911	583.422	309.784	603.228	482.688	914.620	1063.563	323.568
801.003	315.187	583.816	310.062	605.146	483.067	915.874	1066.601	324.130
801.310	315.767	584.311	310.062	607.243	483.463	917.253	1069.588	324.821
801.686	316.504	584.759	310.345	609.677	483.901	918.616	1072.485	325.644
801.686	317.375	585.033	310.345	611.945	484.363	920.127	1075.237	326.504
802.452	318.624	585.437	310.816	614.489	485.002	921.619	1077.881	327.493
803.100	319.869	585.747	310.816	617.240	485.372	923.058	1080.341	328.424
803.937	321.492	586.139	311.235	620.104	485.799	924.352	1082.549	329.321
804.773	323.071	586.536	311.235	623.125	485.799	925.528	1084.581	330.045
805.607	324.796	586.897	311.477	626.104	486.130	926.539	1086.570	330.669
806.594	326.612	587.213	311.709	629.136	486.130	927.477	1088.212	331.106
807.560	328.147	587.584	311.709	632.042	486.130	928.208	1089.723	331.505
808.505	329.964	587.584	312.004	634.983	486.130	928.796	1091.095	331.505
809.394	331.673	587.828	312.004	637.784	486.130	929.215	1092.320	331.505
810.264	333.274	587.828	312.004	640.636	486.130	929.615	1093.422	331.720
810.985	334.935	587.828	312.263	643.204	486.337	929.900	1094.288	331.720
811.578	336.458	587.828	312.263	645.676	486.337	930.152	1094.961	331.720
812.171	337.974	587.828	312.263	647.836	486.920	930.406	1095.568	331.720
812.665	339.254	587.828	312.263	650.058	486.920	930.614	1095.963	331.978
812.997	340.719	587.828	312.263	652.166	487.223	930.614	1096.169	331.978
813.227	341.955	587.828	312.572	654.235	487.475	930.911	1096.169	331.978
813.227	343.165	588.137	312.572	656.036	487.475	930.911	1096.169	331.978
