RHand	LHand	Head
66.177	0.710	70.360
63.876	0.913	66.310
63.531	1.181	65.316
63.031	1.724	69.968
62.517	1.926	71.838
57.112	2.595	65.882
58.054	3.841	60.184
58.719	3.571	64.368
59.911	2.097	68.880
57.998	2.522	65.298
57.471	2.995	65.383
55.932	3.101	73.759
47.704	4.802	76.757
42.466	5.612	71.197
38.957	6.136	75.792
38.073	6.313	104.152
39.591	6.426	105.378
43.385	7.114	87.448
43.905	6.167	95.432
45.404	6.991	97.305
43.743	9.091	96.125
44.755	8.259	97.267
60.251	8.729	101.420
76.658	8.061	99.086
85.886	8.773	94.881
96.631	11.948	98.819
107.509	11.865	89.706
113.571	12.366	84.872
118.242	13.764	88.902
126.908	13.111	84.197
131.376	13.862	85.012
137.380	15.437	91.059
145.774	17.352	85.968
150.169	20.607	88.604
153.939	20.455	92.549
165.940	17.635	88.301
170.852	15.310	93.939
168.589	16.369	97.179
171.989	17.761	100.254
170.754	17.822	100.828
172.194	22.866	93.824
170.404	27.872	95.720
167.289	30.771	91.350
161.918	34.201	92.546
149.874	34.945	96.859
142.376	30.763	90.217
137.042	24.013	88.962
125.714	17.758	92.593
118.257	13.169	83.052
114.628	9.468	75.466
101.056	7.215	76.860
86.244	9.080	72.445
79.984	7.446	66.908
70.847	4.481	63.970
61.223	4.412	59.904
61.374	6.204	56.149
61.929	5.808	59.923
65.133	7.789	64.391
71.615	9.019	58.689
78.730	9.662	52.442
88.567	10.405	48.136
97.377	10.933	41.216
107.083	12.778	39.372
118.937	10.058	38.461
127.509	7.579	35.419
137.606	8.289	33.613
149.860	7.887	31.313
159.884	6.789	26.604
171.183	4.540	25.259
188.750	4.201	22.103
207.262	4.050	17.970
231.503	3.429	16.141
267.466	3.883	13.388
295.982	4.588	14.150
323.857	4.630	13.348
319.527	5.287	10.650
236.033	5.435	7.336
128.982	5.751	2.235
52.384	7.415	3.202
38.799	8.255	5.556
52.934	8.876	7.520
45.086	9.218	11.649
42.050	7.539	15.385
45.332	4.047	16.513
52.184	2.834	16.689
53.119	2.887	16.575
47.078	3.349	17.453
38.776	2.381	19.171
28.672	1.252	21.474
17.583	3.333	24.442
10.386	3.130	25.182
6.462	3.006	22.661
5.711	1.206	20.199
6.933	1.741	19.113
6.093	2.110	15.438
3.951	2.693	14.572
3.004	1.957	15.631
4.013	1.266	15.083
4.678	2.907	16.043
5.523	3.349	17.868
8.146	2.114	16.647
14.275	0.290	16.407
19.991	2.508	16.956
18.218	1.753	14.108
10.348	0.689	12.924
5.274	1.522	12.672
3.216	1.330	11.520
2.162	1.419	9.595
3.099	2.321	9.972
11.629	0.923	11.526
21.916	0.913	12.184
25.954	1.066	13.296
25.242	1.631	13.421
22.858	0.727	12.828
18.585	1.545	15.594
13.872	2.629	16.988
9.852	4.343	14.400
7.158	6.777	13.488
6.859	10.210	13.331
7.982	9.094	10.022
7.116	5.031	8.133
3.758	2.801	7.429
3.445	2.055	5.789
4.444	5.432	4.625
3.726	5.678	5.820
5.057	6.652	4.811
4.077	5.572	5.190
4.611	3.611	4.978
4.708	1.406	6.050
3.240	1.666	6.595
2.290	2.780	7.645
1.633	2.427	6.883
3.154	1.728	7.543
3.454	1.314	10.784
4.632	0.815	9.087
6.603	1.808	8.589
6.830	1.906	10.962
4.459	0.761	13.971
2.221	1.134	16.097
3.478	0.643	16.082
3.989	1.364	20.243
5.532	1.695	23.545
7.751	3.812	25.207
7.581	3.184	26.994
9.424	3.295	26.917
11.819	3.209	26.378
13.646	3.874	26.904
16.393	3.659	26.276
19.878	4.103	27.238
25.538	3.479	26.146
27.983	2.543	26.272
25.922	1.545	27.167
27.964	1.797	23.527
31.760	1.625	21.065
31.791	0.494	20.361
31.036	1.207	19.359
27.862	2.283	15.954
25.679	1.919	15.704
24.416	1.070	15.891
21.050	2.069	16.055
18.188	2.449	17.369
15.756	3.480	19.562
13.516	2.362	19.766
13.019	1.452	19.084
15.246	0.469	19.666
17.893	2.053	21.566
18.227	1.782	22.569
16.809	0.624	23.215
16.728	2.161	24.104
16.314	1.557	24.282
16.889	1.627	21.726
16.600	1.888	18.773
16.159	1.385	19.902
15.027	1.657	18.848
13.647	0.663	21.502
14.937	0.954	23.984
16.209	1.262	23.341
16.447	1.656	21.744
19.477	1.584	19.695
21.581	2.961	18.856
23.364	1.419	17.761
26.330	1.154	18.291
29.158	2.055	19.447
29.723	1.312	18.987
29.819	1.567	18.691
33.808	1.324	18.028
37.445	0.782	16.779
38.618	1.509	18.211
39.634	0.711	16.915
42.883	0.519	17.171
45.936	2.099	17.466
49.236	1.086	15.654
55.586	1.240	18.105
60.575	2.223	20.315
64.204	1.479	21.705
68.335	2.259	21.131
75.116	2.852	23.105
76.790	1.680	22.737
77.541	2.194	18.614
80.840	2.959	20.413
80.612	3.308	25.147
79.622	4.035	24.855
80.111	4.693	22.138
77.700	4.138	22.389
73.718	5.403	22.574
69.727	5.876	21.616
60.422	3.744	21.525
53.421	2.458	21.388
48.827	1.733	21.581
48.727	1.261	25.092
46.634	0.706	25.583
38.757	1.702	23.035
33.794	1.681	22.794
27.614	1.391	22.255
21.435	3.052	20.621
16.429	2.103	21.332
9.522	3.035	22.683
3.838	3.166	21.942
2.826	2.113	20.739
8.201	1.947	21.025
13.649	1.845	20.707
17.875	2.226	21.059
20.683	1.812	23.553
22.223	1.151	24.510
19.018	1.819	26.416
20.000	2.671	28.077
22.837	2.723	28.290
21.349	3.123	29.053
20.648	3.953	28.806
22.032	7.233	28.556
23.876	11.879	26.948
26.532	13.344	25.575
28.827	15.055	21.785
32.856	22.731	25.283
36.213	28.002	23.872
38.283	29.660	12.193
34.410	39.551	13.266
28.989	60.109	17.787
23.604	80.564	23.137
17.039	96.826	29.771
19.051	109.217	36.284
39.532	113.131	43.050
66.973	114.634	48.385
91.760	114.084	56.407
112.850	112.408	67.408
133.409	115.308	76.476
153.978	119.452	78.305
183.641	110.482	80.995
216.771	112.368	82.812
246.036	139.080	86.868
216.184	156.608	97.080
215.078	163.328	98.375
280.384	167.407	98.163
312.710	162.213	99.234
297.820	167.234	103.132
333.239	177.338	107.691
402.235	178.253	104.141
402.877	185.776	96.714
388.335	206.940	92.170
398.821	228.275	92.510
406.288	233.205	114.801
409.463	238.549	104.278
414.974	230.943	73.293
408.139	224.269	76.369
373.810	234.422	77.853
379.984	237.056	75.580
412.874	222.032	75.177
412.826	221.352	75.747
401.951	213.827	80.446
387.393	190.680	84.900
367.559	191.091	82.724
352.010	154.173	82.813
339.205	141.932	85.507
319.776	154.358	81.853
307.788	128.798	76.603
291.340	127.148	80.865
276.529	120.323	86.747
266.876	102.918	83.594
251.837	95.328	76.078
236.086	85.581	78.765
219.981	74.897	80.662
203.254	62.361	79.296
188.165	48.008	75.950
167.322	39.125	65.710
144.312	32.667	68.182
130.035	30.261	78.218
114.561	29.912	78.396
95.943	30.017	93.571
78.122	27.487	77.895
56.813	29.421	78.840
35.939	31.477	92.915
20.438	33.271	75.138
23.076	38.260	67.900
36.527	46.565	59.971
54.638	47.248	53.289
74.398	43.596	41.188
94.992	45.486	30.767
118.799	51.922	22.061
135.533	57.476	24.914
149.568	59.189	32.221
169.107	55.871	41.023
179.659	52.846	45.655
194.148	61.959	53.855
212.528	90.071	65.807
222.575	107.299	85.172
239.849	119.469	84.814
274.030	134.730	69.404
317.142	145.127	74.043
337.097	164.347	74.443
350.815	163.639	65.043
368.835	163.392	60.222
374.698	146.171	57.496
375.822	145.543	51.116
375.845	170.849	40.658
379.669	168.865	33.947
396.480	163.134	35.719
411.665	158.330	34.269
399.474	157.294	31.605
405.636	196.649	34.299
416.555	204.922	39.793
429.474	130.125	46.850
444.071	123.315	51.195
420.884	119.393	55.248
405.935	110.809	63.187
400.225	114.610	64.170
383.499	99.998	63.599
370.796	92.813	61.209
368.494	89.367	60.550
358.558	72.973	64.697
338.806	64.544	62.956
330.047	65.709	62.916
331.023	54.278	63.704
330.751	39.214	65.138
322.218	40.474	63.710
311.425	48.104	56.587
306.912	53.118	57.479
301.247	48.518	57.612
287.238	47.506	57.861
274.640	49.045	62.365
264.265	44.194	62.719
248.905	35.123	64.394
229.614	46.676	61.455
211.698	70.214	62.053
195.153	74.852	61.649
174.138	165.507	64.241
151.021	177.639	69.513
130.390	108.263	66.897
124.297	111.463	71.730
130.068	118.695	72.778
144.134	115.106	75.146
159.176	113.412	79.226
175.971	114.887	74.824
207.048	111.126	80.783
229.981	133.537	111.835
239.999	157.286	110.564
244.785	163.988	90.060
251.047	174.093	91.439
269.469	190.551	83.957
291.621	181.855	90.792
311.480	184.175	99.592
322.759	199.181	91.286
325.904	188.441	85.683
333.733	178.373	87.951
336.445	173.302	83.836
335.937	169.707	77.080
335.181	167.464	75.079
324.259	156.446	77.900
305.833	149.740	70.033
280.521	141.650	73.017
255.703	125.861	85.841
224.831	116.260	87.460
206.494	106.729	88.309
183.281	105.806	91.756
159.008	99.700	88.522
151.687	91.163	88.712
137.551	80.844	101.620
124.188	55.793	99.973
120.537	29.460	97.059
120.462	12.017	101.278
131.784	18.094	101.525
149.685	33.432	101.283
167.276	48.681	95.629
188.641	61.063	87.191
210.041	61.688	86.373
231.575	56.942	79.754
257.983	57.439	70.629
286.846	63.596	66.131
315.440	68.764	63.628
341.460	66.451	63.010
366.340	67.035	58.146
393.542	60.739	54.937
417.304	43.224	48.784
436.628	32.462	44.111
448.312	27.424	42.616
454.230	26.754	37.969
452.020	24.813	34.467
444.073	27.808	31.992
433.612	37.870	28.986
412.430	44.716	24.329
386.262	47.252	25.253
381.532	60.886	28.707
364.687	78.815	33.171
331.487	83.987	35.777
314.374	89.916	35.969
298.872	99.040	37.017
269.170	106.736	34.521
208.394	111.654	32.607
151.839	116.952	35.396
123.666	115.242	40.707
89.869	116.658	44.749
59.880	125.568	48.237
50.387	127.726	53.563
58.652	123.708	51.111
75.531	118.255	45.459
91.614	109.699	43.872
112.323	72.951	44.062
150.758	50.503	43.780
181.656	48.270	43.382
212.300	52.339	41.547
251.245	52.443	36.632
287.519	54.322	34.223
337.545	53.392	30.546
366.743	47.076	29.747
378.500	48.087	30.451
401.769	48.142	30.495
424.815	48.038	34.998
442.506	45.665	38.488
457.338	41.861	40.674
466.842	44.789	42.858
477.698	47.280	42.870
479.658	44.741	48.759
471.211	37.280	56.806
464.494	28.518	55.989
450.585	23.705	54.765
433.369	21.509	56.784
413.176	18.025	66.766
389.540	14.564	73.118
362.258	11.270	68.384
331.747	8.734	68.863
302.065	6.755	74.899
267.727	5.294	83.028
228.592	5.559	77.247
193.643	3.495	68.401
156.431	2.943	70.184
115.970	4.703	76.012
74.401	5.773	75.381
42.058	7.239	71.964
47.874	8.047	75.348
80.411	6.676	76.383
120.380	6.445	69.813
168.352	5.133	59.733
212.602	4.095	53.631
252.500	4.530	49.792
287.302	4.716	52.906
326.029	3.324	41.649
363.438	1.070	28.602
390.282	1.718	31.027
416.821	0.583	39.021
442.717	1.952	46.721
459.784	3.951	49.726
465.472	4.685	49.842
469.147	6.391	52.634
473.555	8.404	81.605
475.341	7.722	87.843
474.278	6.722	67.828
468.453	5.909	63.399
462.764	4.837	61.369
451.901	3.429	66.391
420.193	3.520	67.073
390.375	4.795	65.210
359.954	3.331	66.689
317.913	2.509	70.092
265.340	2.056	65.172
210.540	1.496	54.545
164.972	2.466	50.447
128.239	3.250	55.137
101.959	4.463	55.127
74.217	5.885	48.858
46.409	5.864	46.664
29.046	6.144	43.222
32.062	6.917	41.084
47.718	7.432	39.370
58.998	8.985	36.430
66.825	9.336	36.216
68.753	7.308	35.666
67.804	7.593	33.830
67.217	6.923	31.783
62.189	6.618	31.150
49.371	6.749	34.730
37.494	6.794	38.717
34.350	7.523	41.353
31.732	8.323	45.544
32.123	12.394	49.930
36.768	18.799	54.670
42.414	25.759	56.377
41.997	37.745	61.859
40.108	52.107	68.817
41.600	59.424	75.930
44.132	63.602	82.737
51.273	62.068	89.658
63.362	58.643	96.756
71.425	62.113	96.084
72.442	70.869	95.491
77.085	73.697	94.271
82.426	68.591	93.908
87.788	61.482	88.509
98.000	53.772	82.729
107.148	45.121	80.284
114.200	39.442	81.263
123.195	36.970	75.398
147.040	30.105	67.972
159.666	20.489	67.053
153.068	14.490	69.192
157.423	13.124	64.695
168.085	13.147	53.600
178.916	10.967	51.366
185.246	8.947	56.459
186.914	9.668	59.085
188.366	11.608	56.821
186.233	12.007	52.533
185.635	11.662	54.313
182.612	12.843	56.337
171.817	15.386	55.092
169.483	13.529	57.520
171.931	12.828	61.954
168.171	13.760	69.504
166.234	11.268	75.159
162.243	9.577	72.216
153.018	9.204	69.614
144.711	8.828	93.596
139.393	7.381	94.937
133.725	4.756	69.723
127.214	4.323	68.001
117.547	4.384	70.174
106.228	5.512	68.237
93.464	9.667	60.183
79.471	14.884	54.865
64.889	17.895	52.308
51.213	19.170	47.993
40.723	21.330	45.152
34.106	22.235	42.934
28.649	23.919	37.677
29.786	25.349	33.249
37.237	24.323	31.357
47.885	24.072	24.685
58.634	23.751	24.543
65.742	24.167	27.481
70.589	27.043	29.301
88.445	28.523	25.808
99.769	29.919	24.644
103.864	33.287	25.042
120.050	34.002	23.659
135.300	30.580	22.249
151.454	28.250	22.518
160.115	28.501	21.849
171.952	24.257	21.100
186.109	20.308	22.289
190.811	19.433	25.758
197.961	18.883	27.466
206.617	21.987	30.918
212.375	23.518	35.533
216.674	21.494	39.651
224.376	19.259	45.534
234.017	17.507	49.250
239.677	15.532	51.509
245.380	14.637	50.481
270.440	13.501	51.882
277.021	12.905	57.532
259.186	12.974	61.166
254.851	15.754	59.411
247.271	20.382	51.573
241.344	20.821	45.511
223.414	20.625	49.257
183.824	18.455	54.275
143.764	14.579	48.821
105.983	18.900	43.273
77.556	23.411	39.233
51.613	24.168	35.797
33.386	25.799	33.664
24.875	27.917	31.535
29.262	28.275	31.669
43.591	33.019	28.187
48.547	38.985	28.203
49.557	42.349	28.196
48.213	43.458	26.442
42.499	41.692	25.135
44.734	40.255	21.432
48.031	42.425	20.487
50.514	45.311	20.571
65.703	37.485	23.458
81.363	25.030	27.071
87.570	25.349	30.934
96.777	32.208	40.847
109.192	39.237	47.711
118.072	43.766	53.376
117.079	50.342	68.894
120.691	62.935	75.286
133.029	80.921	70.568
143.493	98.888	75.590
158.910	111.274	79.415
179.297	115.286	75.096
195.010	100.380	89.422
200.376	71.614	91.811
207.090	46.694	73.428
212.939	40.037	63.327
212.931	40.323	62.906
221.824	37.369	67.619
213.955	33.698	63.675
182.576	35.496	57.904
135.336	38.068	59.414
87.376	28.338	65.569
69.288	16.808	64.819
69.503	8.246	59.822
65.244	12.918	58.314
58.050	20.967	61.849
50.097	25.197	63.142
40.338	28.826	56.875
33.319	30.261	54.367
32.074	31.614	57.762
33.071	37.146	56.299
33.003	43.943	49.091
36.405	46.910	48.993
41.352	42.928	57.671
46.588	39.841	61.128
51.555	43.620	55.953
52.630	47.061	48.593
50.249	47.920	49.548
53.802	45.676	55.097
62.638	47.615	53.285
67.764	51.163	51.203
70.746	52.284	48.378
75.424	49.521	45.150
80.949	48.159	47.079
82.120	51.600	46.457
80.957	52.092	48.120
83.897	47.570	47.568
81.766	45.207	46.247
79.045	49.958	47.797
84.092	50.732	48.897
80.623	48.204	49.300
80.254	43.233	46.568
87.918	37.606	41.435
81.598	33.043	40.863
67.144	28.389	38.544
57.771	22.946	28.936
51.609	18.548	22.281
44.576	16.052	20.624
37.520	17.191	19.802
37.800	19.868	17.948
44.300	22.436	18.134
49.896	24.935	17.464
61.796	26.254	15.821
74.809	28.831	15.151
88.417	29.833	18.378
108.255	32.126	24.566
117.624	41.216	31.732
121.792	48.331	40.333
124.352	52.199	46.713
122.232	56.159	50.433
117.316	55.588	59.421
111.178	55.988	67.470
119.098	57.562	72.805
129.555	58.040	71.115
139.902	53.926	71.049
176.176	47.322	73.486
189.552	42.117	72.760
174.282	39.836	74.336
177.478	38.234	75.804
168.850	35.973	74.323
159.507	32.184	73.380
157.057	28.813	70.494
141.082	29.983	59.201
129.891	28.303	53.750
125.516	26.377	51.672
128.938	25.633	46.318
148.165	20.819	41.172
170.376	16.235	39.963
191.314	19.218	37.641
213.845	19.805	36.000
231.971	20.078	36.601
250.152	25.470	35.001
254.571	32.529	34.546
244.216	36.740	38.543
235.376	40.543	43.466
217.344	40.301	47.959
199.151	43.616	59.231
180.415	55.825	62.859
155.907	69.499	64.517
128.746	77.573	68.594
111.191	90.479	73.827
95.384	112.999	80.626
91.770	131.658	88.691
112.744	147.869	98.156
141.945	163.109	100.975
172.398	182.794	103.321
200.044	204.171	105.982
231.128	215.957	103.805
249.350	230.976	106.156
266.678	245.605	111.016
305.384	250.095	108.431
320.241	237.348	108.985
307.102	219.620	107.750
298.682	190.325	109.726
276.926	162.882	104.081
255.630	146.991	99.392
231.030	129.066	98.754
185.474	122.327	99.185
139.099	116.943	96.967
115.190	107.489	89.549
102.799	83.065	92.331
93.874	56.970	89.307
84.677	56.308	84.949
63.001	60.214	93.947
34.811	74.348	93.347
34.112	79.877	91.275
55.769	78.969	103.341
82.732	73.791	102.131
107.020	71.882	103.476
131.514	79.424	105.802
152.617	73.900	105.499
161.388	63.871	107.006
172.305	61.117	101.775
188.774	57.166	92.416
200.766	49.295	81.871
220.074	39.504	83.532
248.103	33.751	80.381
276.895	30.253	71.567
303.541	24.295	77.200
327.724	22.873	82.140
363.430	21.574	75.319
371.849	15.374	71.630
366.378	12.024	73.206
372.364	10.706	79.612
371.551	7.691	68.748
376.030	4.109	55.795
366.064	2.317	57.499
358.450	2.275	54.766
363.031	1.639	51.100
364.039	0.459	49.067
370.183	3.767	52.697
377.408	6.285	52.647
377.658	6.100	44.981
378.152	5.340	41.009
380.551	6.410	40.323
382.567	6.137	40.697
388.488	5.169	38.395
410.184	4.877	33.649
418.172	2.379	29.398
359.838	1.496	27.806
179.572	1.156	27.074
55.114	1.749	30.315
73.178	2.126	32.639
75.594	2.656	32.872
62.501	4.175	31.844
47.039	5.441	29.585
34.714	4.783	28.800
43.376	4.131	27.403
59.436	3.291	27.539
68.456	1.308	28.845
63.387	1.219	25.174
52.682	2.296	22.038
44.587	3.087	21.297
35.531	4.860	21.468
28.981	8.907	23.533
24.382	10.264	25.337
17.268	8.874	26.635
11.270	9.028	29.049
8.097	8.259	31.250
7.529	5.464	34.651
7.370	2.404	38.842
6.936	2.505	37.792
7.002	1.251	35.995
6.206	2.418	35.954
6.080	3.528	37.934
6.206	4.556	39.906
3.733	4.179	42.321
3.991	2.141	46.709
5.079	2.861	50.118
4.302	2.589	47.508
3.241	0.864	45.329
2.586	1.010	46.589
3.866	1.490	45.660
4.846	2.266	46.239
6.450	3.226	41.477
6.949	2.381	37.579
6.500	1.217	44.165
8.113	2.666	52.904
11.037	1.025	58.018
14.288	1.980	79.119
19.450	2.252	77.824
22.571	4.774	55.627
25.973	5.233	53.671
32.484	3.223	56.037
40.580	1.245	58.416
52.401	1.139	54.409
57.728	1.350	48.822
61.220	0.974	46.701
66.315	1.221	46.962
73.703	2.367	44.450
85.156	4.594	41.949
93.547	4.227	42.070
105.442	3.803	46.030
120.779	3.937	48.519
137.762	2.972	47.196
158.998	1.802	47.890
179.908	1.751	49.039
203.708	1.570	48.471
220.203	0.457	49.484
226.843	1.605	48.929
239.490	1.022	48.234
250.553	1.830	50.858
263.326	1.445	50.630
274.672	0.885	49.808
281.264	1.248	46.350
292.151	3.032	41.706
295.846	0.958	44.906
298.417	1.168	46.478
302.202	3.391	41.913
294.422	2.614	37.579
290.841	2.088	34.854
291.999	1.351	31.982
289.661	1.372	30.192
290.411	0.613	30.369
288.417	1.159	30.539
283.019	1.292	30.807
297.409	2.296	31.686
299.965	2.986	32.186
286.534	2.286	31.617
282.952	1.294	32.443
278.042	2.324	29.796
271.533	4.204	25.898
264.763	2.671	25.474
263.323	0.935	23.563
262.094	1.427	21.843
258.371	1.360	18.507
256.509	0.980	17.065
254.804	1.112	15.557
243.618	1.223	12.700
217.992	1.956	12.440
175.587	8.645	14.101
139.111	12.472	15.762
106.344	12.255	18.397
65.402	14.092	23.200
26.391	13.427	28.383
16.227	10.825	32.180
42.096	8.071	39.106
60.281	5.465	48.796
73.348	2.955	55.942
91.265	4.435	61.040
107.091	5.064	61.571
119.285	7.703	62.010
129.103	7.134	66.771
140.186	4.038	70.372
147.632	0.330	70.350
150.331	4.351	65.098
162.641	5.973	64.048
186.853	8.394	72.010
211.192	9.753	75.077
235.346	8.552	67.742
260.258	7.624	57.465
285.023	6.257	51.431
309.524	4.969	47.188
324.973	2.527	43.940
336.611	1.787	40.331
363.871	2.136	34.232
370.952	2.547	27.724
362.562	2.229	23.990
372.289	0.914	22.095
375.448	1.386	18.048
375.635	1.269	13.297
371.990	2.799	12.911
367.734	3.871	15.451
359.117	3.636	16.358
352.015	1.867	16.282
342.943	0.847	15.747
336.358	2.063	16.976
335.800	2.485	17.551
329.825	1.297	18.439
330.475	2.527	20.015
333.203	3.179	21.705
336.037	4.102	25.864
339.054	3.756	29.128
336.565	3.164	31.372
337.351	3.195	31.954
341.747	3.088	31.036
345.919	3.018	37.241
356.068	2.518	41.917
360.529	2.561	58.678
359.228	3.473	61.274
321.324	2.488	44.882
173.293	1.195	48.845
18.984	0.795	45.734
67.899	1.494	42.699
76.558	1.321	46.408
64.224	1.261	44.475
35.808	1.047	43.097
29.388	2.105	40.867
46.435	1.590	37.590
58.706	0.920	33.231
61.575	2.394	30.874
55.404	2.311	33.302
46.631	0.809	34.124
40.457	1.317	36.202
33.855	1.835	36.684
27.654	0.887	34.473
22.368	1.022	33.650
17.165	1.239	34.928
12.373	1.016	36.306
9.405	0.496	35.496
5.825	0.923	36.082
5.653	1.135	33.236
5.041	1.786	30.641
4.468	1.629	31.289
4.760	1.410	29.339
5.282	2.628	26.985
5.516	3.347	23.031
5.200	4.353	19.961
4.781	4.531	18.988
5.026	2.598	18.947
4.337	3.229	16.714
3.901	1.904	13.915
2.980	1.082	13.023
3.819	3.775	12.163
4.231	3.394	11.711
4.476	4.557	12.142
6.282	6.046	11.870
8.721	3.763	12.810
12.023	2.915	15.528
13.664	1.573	18.390
15.787	2.667	22.374
16.580	1.756	27.484
17.929	0.929	30.216
18.571	1.212	32.399
20.654	2.935	37.769
23.907	2.973	42.016
24.675	1.625	46.105
28.596	1.805	54.451
36.865	1.955	62.402
40.481	1.280	66.926
39.797	0.643	91.560
39.487	1.990	100.839
39.144	1.110	91.853
42.988	0.800	93.325
43.383	0.352	90.043
42.246	1.646	90.461
46.231	2.404	87.750
53.690	1.652	92.336
65.630	4.006	96.493
77.709	12.438	89.716
90.264	18.866	86.642
109.684	19.786	83.597
123.119	19.579	82.316
131.754	22.853	78.134
146.239	27.173	71.518
155.001	33.702	70.538
165.451	46.386	68.654
176.324	54.891	60.857
186.603	57.409	47.960
203.525	61.959	42.282
218.514	67.647	38.513
224.009	68.512	33.399
227.720	63.239	25.382
233.461	58.195	20.167
245.363	55.939	17.957
257.221	55.108	14.687
263.855	53.602	13.099
269.352	53.102	11.150
280.399	58.184	9.330
294.404	68.351	7.293
301.288	73.241	6.256
311.683	76.046	4.511
319.891	77.345	3.489
318.885	73.728	4.929
309.597	66.655	5.894
295.117	55.482	7.293
274.673	45.707	9.175
254.518	40.161	9.468
245.144	37.475	9.772
235.713	37.127	10.321
232.658	37.929	10.805
252.007	43.717	12.852
247.726	47.017	14.134
224.971	49.905	14.291
217.679	55.826	14.033
205.686	59.322	14.898
186.043	58.448	14.014
160.480	54.724	11.514
135.483	54.036	9.753
114.088	59.366	8.085
89.718	63.127	7.900
61.144	61.151	5.740
42.804	58.355	5.045
34.363	57.582	4.955
33.806	54.816	4.150
43.978	50.153	4.921
53.135	44.344	5.877
62.491	40.696	6.041
76.111	49.757	6.383
87.428	43.120	5.876
95.593	38.736	7.246
100.009	35.185	8.057
105.842	36.003	7.508
109.324	38.146	8.094
114.942	37.597	8.364
122.927	37.744	8.724
129.760	37.046	7.819
139.257	35.398	7.013
147.826	34.685	7.284
158.305	33.635	9.186
180.679	32.932	9.848
186.420	32.195	9.618
175.191	30.807	11.594
174.214	25.330	12.975
175.254	20.961	12.430
178.143	21.893	12.626
174.473	22.904	13.182
165.902	20.419	16.435
165.922	14.707	16.855
167.716	10.883	18.024
169.440	10.711	21.491
169.022	8.981	21.556
161.112	8.431	21.559
163.322	9.538	21.279
176.280	9.438	20.728
172.790	8.082	20.555
147.426	8.097	18.774
133.250	9.936	18.121
131.233	10.597	19.104
108.650	9.388	21.935
101.249	8.165	23.210
112.957	8.472	22.380
118.464	9.787	23.179
128.837	13.911	22.967
140.296	17.059	23.979
158.150	14.036	24.595
176.183	11.780	25.700
185.370	12.423	27.411
182.734	14.839	30.236
180.944	17.631	34.817
184.252	22.101	38.959
171.525	18.810	38.856
133.958	35.745	34.895
71.305	50.071	34.853
30.974	53.659	33.196
37.727	66.601	31.450
22.945	75.847	31.801
13.156	85.591	32.134
14.267	88.291	34.540
18.357	90.354	36.397
21.188	107.815	38.476
20.281	120.229	39.345
17.134	128.184	38.984
13.951	144.765	42.441
12.404	150.059	46.098
11.365	151.580	46.405
11.438	154.337	43.695
10.979	155.659	40.700
9.287	147.338	40.095
9.362	124.496	41.026
8.808	52.663	40.613
10.586	58.399	37.723
12.282	58.249	36.998
13.799	12.917	37.119
14.981	10.895	35.260
14.234	12.072	34.249
12.836	7.502	36.967
11.139	6.599	41.012
8.653	7.371	41.955
5.258	7.339	40.095
5.162	7.685	39.447
3.135	10.310	39.944
2.979	11.510	42.155
2.480	10.843	43.448
2.071	9.857	42.822
3.468	8.723	44.834
3.605	6.382	45.199
2.691	5.411	44.252
2.768	5.672	49.105
4.737	3.826	47.658
3.479	2.063	41.965
0.775	2.537	40.952
0.208	0.582	40.412
1.531	1.616	42.090
2.203	1.683	41.030
2.779	2.541	36.471
4.148	1.142	35.065
3.928	1.180	35.003
4.489	1.461	34.339
3.485	1.506	32.644
2.077	1.922	30.883
1.604	2.046	34.641
2.437	2.523	36.962
2.205	3.772	33.573
2.110	2.086	32.362
3.405	1.810	32.249
5.679	2.810	31.552
6.602	1.585	29.289
5.978	1.291	28.080
5.477	1.651	31.783
4.846	1.640	33.929
5.463	2.540	34.224
6.203	1.977	32.841
3.822	2.416	27.201
2.735	2.206	23.436
2.372	2.093	22.907
0.673	3.159	22.347
1.435	3.136	18.918
1.671	1.395	15.485
3.045	2.381	14.287
3.103	1.627	12.060
3.557	1.898	10.000
4.352	1.410	8.112
1.889	1.170	5.887
0.912	3.714	4.692
1.339	2.591	4.603
1.679	0.705	4.547
2.363	2.408	2.870
2.071	2.595	2.786
1.441	3.364	3.785
1.712	3.490	4.770
3.378	1.210	4.377
2.618	2.151	3.688
2.103	2.950	2.898
2.008	2.769	3.619
1.014	1.582	4.620
1.010	0.940	4.762
2.418	1.054	4.705
2.902	1.077	4.719
3.254	1.756	5.186
3.957	1.640	4.426
2.811	1.166	4.859
2.564	1.324	5.624
2.936	0.897	5.037
2.297	1.154	4.885
1.223	2.222	5.031
1.730	2.302	5.470
1.457	1.863	6.144
1.108	3.066	5.232
1.684	2.385	4.768
2.876	0.738	5.100
1.826	1.989	5.786
0.939	2.175	6.061
1.119	2.181	4.525
2.260	1.132	5.661
2.232	1.103	7.365
1.491	0.853	6.138
1.185	1.145	6.331
3.561	1.652	5.914
4.258	1.140	5.568
4.955	1.327	5.170
3.798	2.503	4.388
2.756	1.824	5.283
2.491	1.030	5.216
0.844	2.217	4.836
1.012	2.164	6.395
1.135	2.135	7.032
1.352	1.556	7.064
1.109	1.169	6.975
1.405	0.801	6.818
2.468	0.685	6.353
2.864	1.068	5.099
2.569	0.899	5.811
3.017	1.105	5.546
2.702	1.634	3.788
2.716	0.716	5.025
