RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z	Head_X	Head_Y	Head_Z
3110.758	4007.636	2077.488	733.147	1251.388	878.517	1149.683	1878.051	507.364
3111.336	4007.636	2078.228	733.147	1251.388	878.517	1150.658	1878.298	507.671
3112.037	4007.923	2079.106	733.147	1251.388	878.517	1151.505	1878.513	507.975
3112.704	4007.923	2079.968	733.147	1251.388	878.517	1152.378	1878.791	508.310
3113.446	4007.923	2080.728	733.147	1251.388	878.517	1153.245	1878.997	508.598
3114.245	4007.923	2081.581	733.147	1251.388	878.517	1154.107	1879.213	508.598
3115.079	4007.923	2082.424	733.355	1251.388	878.730	1154.872	1879.439	509.159
3116.012	4007.923	2083.234	733.355	1251.388	878.730	1155.635	1879.708	509.400
3116.959	4007.923	2084.047	733.355	1251.388	878.730	1156.411	1879.965	509.603
3117.940	4008.317	2084.749	733.355	1251.388	878.730	1157.162	1880.274	509.603
3118.973	4008.657	2085.404	733.355	1251.388	878.730	1157.970	1880.615	509.882
3120.075	4009.028	2086.060	733.558	1251.588	878.730	1158.692	1880.909	510.091
3121.204	4009.623	2086.554	733.558	1251.588	878.730	1159.290	1880.909	510.402
3122.209	4010.249	2087.033	733.558	1251.588	878.730	1159.947	1881.351	510.621
3123.331	4011.121	2087.375	733.841	1251.588	878.730	1160.630	1881.654	510.828
3124.384	4012.067	2087.629	733.841	1251.588	878.982	1161.308	1882.032	510.828
3125.365	4013.070	2087.629	734.162	1251.824	878.982	1161.914	1882.298	511.209
3126.313	4014.310	2087.629	734.162	1251.824	879.415	1162.552	1882.589	511.209
3127.192	4015.663	2087.629	734.548	1252.244	879.670	1163.162	1882.872	511.557
3127.844	4017.167	2088.045	734.758	1252.493	879.938	1163.723	1883.139	511.557
3128.506	4018.764	2088.580	735.011	1252.802	880.285	1164.303	1883.443	511.907
3129.133	4020.502	2089.302	735.251	1253.106	880.501	1164.866	1883.748	511.907
3129.669	4022.370	2090.295	735.456	1253.510	880.753	1165.349	1883.985	512.203
3130.124	4024.356	2091.391	735.456	1253.928	881.011	1165.895	1884.242	512.203
3130.625	4026.462	2092.724	735.817	1254.419	881.259	1166.381	1884.515	512.203
3131.020	4028.746	2094.328	735.817	1255.010	881.485	1166.754	1884.783	512.526
3131.513	4031.000	2096.068	736.147	1255.557	881.723	1167.124	1885.129	512.526
3132.216	4033.613	2098.320	736.147	1256.013	881.723	1167.500	1885.436	512.526
3132.756	4035.878	2100.640	736.147	1256.381	881.957	1167.886	1885.729	512.757
3133.531	4037.916	2103.177	736.391	1256.722	881.957	1168.164	1885.980	512.757
3134.497	4039.722	2104.920	736.391	1257.073	881.957	1168.471	1886.210	512.757
3135.227	4040.634	2105.951	736.391	1257.342	881.957	1168.803	1886.461	512.757
3135.227	4040.634	2106.405	736.612	1257.342	881.957	1169.152	1886.723	512.757
3135.227	4040.838	2106.405	736.612	1257.577	881.957	1169.428	1886.923	512.973
3135.227	4040.838	2107.096	736.612	1257.577	881.957	1169.651	1886.923	512.973
3135.227	4040.838	2107.621	736.612	1257.884	882.230	1169.870	1887.339	512.973
3135.227	4040.838	2108.078	736.612	1257.884	882.230	1170.093	1887.617	512.973
3135.227	4040.838	2108.414	736.612	1258.232	882.230	1170.345	1887.904	512.973
3135.622	4040.838	2108.414	736.612	1258.232	882.542	1170.552	1888.170	512.973
3136.003	4040.838	2108.414	736.612	1258.608	882.542	1170.552	1888.432	512.973
3136.411	4041.186	2108.414	736.612	1258.608	882.542	1170.819	1888.666	512.973
3136.791	4041.421	2108.414	736.612	1258.860	882.813	1170.819	1888.883	512.973
3137.121	4041.421	2108.414	736.612	1258.860	882.813	1171.043	1889.118	512.973
3137.340	4041.764	2108.693	736.612	1258.860	882.813	1171.043	1889.323	512.973
3137.340	4041.764	2108.693	736.612	1258.860	882.813	1171.043	1889.323	512.973
3137.653	4042.019	2108.693	736.612	1258.860	882.813	1171.287	1889.686	512.973
3137.653	4042.019	2108.693	736.612	1258.860	882.813	1171.287	1889.686	512.973
3137.653	4042.019	2108.693	736.612	1258.860	883.019	1171.287	1889.936	512.973
3137.877	4042.019	2108.693	736.612	1258.860	883.019	1171.287	1889.936	512.973
3137.877	4042.019	2108.693	736.612	1258.860	883.019	1171.287	1889.936	512.973
3137.877	4042.019	2108.693	736.612	1258.860	883.019	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1258.860	883.019	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.102	883.019	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.102	883.019	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.102	883.220	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.102	883.220	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.102	883.220	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.320	883.220	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.320	883.220	1171.287	1890.185	512.973
3137.877	4042.238	2108.693	736.612	1259.320	883.220	1171.509	1890.185	512.973
3137.877	4042.238	2108.896	736.612	1259.320	883.220	1171.509	1890.185	513.177
3137.877	4042.238	2108.896	736.612	1259.320	883.220	1171.509	1890.401	513.177
3137.877	4042.238	2108.896	736.612	1259.320	883.220	1171.793	1890.401	513.177
3137.877	4042.238	2108.896	736.612	1259.320	883.220	1171.793	1890.401	513.177
3137.877	4042.238	2108.896	736.612	1259.520	883.220	1172.041	1890.401	513.177
3137.877	4042.238	2109.163	736.826	1259.520	883.451	1172.041	1890.401	513.177
3137.877	4042.238	2109.163	736.826	1259.520	883.451	1172.296	1890.651	513.177
3137.877	4042.238	2109.514	736.826	1259.520	883.451	1172.296	1890.651	513.392
3137.877	4042.238	2109.514	736.826	1259.520	883.451	1172.544	1890.651	513.392
3137.877	4042.238	2109.814	736.826	1259.520	883.451	1172.544	1890.651	513.392
3137.877	4042.238	2109.814	736.826	1259.520	883.451	1172.784	1890.651	513.392
3137.877	4042.453	2110.024	736.826	1259.520	883.451	1172.784	1890.651	513.622
3137.877	4042.453	2110.024	736.826	1259.520	883.451	1173.067	1890.651	513.622
3137.877	4042.453	2110.225	736.826	1259.520	883.451	1173.067	1890.651	513.622
3137.877	4042.453	2110.225	736.826	1259.520	883.451	1173.342	1890.651	513.833
3137.877	4042.453	2110.225	736.826	1259.740	883.451	1173.342	1890.651	513.833
3138.124	4042.701	2110.225	736.826	1259.740	883.451	1173.641	1890.651	513.833
3138.124	4042.701	2110.225	736.826	1259.740	883.451	1173.641	1890.859	513.833
3138.493	4043.095	2110.225	736.826	1259.740	883.451	1173.916	1890.859	514.056
3138.703	4043.346	2110.225	736.826	1259.740	883.451	1173.916	1890.859	514.056
3138.951	4043.662	2110.433	736.826	1259.740	883.451	1174.162	1890.859	514.056
3139.286	4044.043	2110.433	736.826	1259.740	883.451	1174.162	1890.859	514.056
3139.670	4044.475	2110.433	736.826	1259.740	883.451	1174.436	1890.859	514.056
3140.077	4044.929	2110.433	736.826	1259.975	883.451	1174.436	1890.859	514.056
3140.487	4045.362	2110.433	736.826	1259.975	883.451	1174.816	1890.859	514.056
3140.921	4045.811	2110.433	736.826	1259.975	883.451	1174.816	1890.859	514.056
3141.333	4046.337	2110.433	736.826	1259.975	883.451	1175.189	1891.079	514.056
3142.037	4047.182	2110.433	736.826	1259.975	883.702	1175.189	1891.079	514.056
3142.506	4047.804	2110.642	736.826	1259.975	883.702	1175.511	1891.079	514.056
3142.942	4048.471	2110.642	736.826	1260.216	883.702	1175.511	1891.079	514.056
3143.387	4049.067	2110.642	736.826	1260.216	884.063	1175.767	1891.333	514.056
3143.843	4049.696	2110.642	737.045	1260.216	884.063	1175.767	1891.333	514.056
3144.286	4050.326	2110.642	737.045	1260.216	884.478	1175.969	1891.333	514.056
3144.704	4050.848	2110.642	737.370	1260.487	884.724	1175.969	1891.569	514.056
3145.100	4051.347	2110.881	737.581	1260.487	884.963	1175.969	1891.569	514.056
3145.505	4051.836	2110.881	737.802	1260.487	885.216	1176.215	1891.569	514.056
3145.890	4052.322	2110.881	738.074	1260.487	885.488	1176.215	1891.856	514.056
3146.259	4052.778	2111.089	738.350	1260.487	885.775	1176.215	1891.856	514.056
3146.554	4053.175	2111.089	738.621	1260.487	886.064	1176.215	1892.080	514.056
3146.822	4053.529	2111.089	738.865	1260.718	886.325	1176.215	1892.080	514.056
3147.057	4053.847	2111.089	739.100	1260.718	886.640	1176.215	1892.407	514.056
3147.057	4054.103	2111.089	739.365	1260.718	886.982	1176.215	1892.610	514.056
3147.414	4054.328	2111.089	739.631	1260.718	887.377	1176.215	1892.842	514.056
3147.414	4054.328	2111.089	739.914	1260.718	887.850	1176.215	1893.104	514.288
3147.700	4054.635	2111.089	740.267	1260.718	888.345	1176.215	1893.438	514.288
3147.700	4054.635	2111.089	740.759	1260.718	888.835	1176.215	1893.745	514.288
3147.700	4054.635	2111.089	741.225	1260.718	889.357	1176.215	1894.045	514.498
3147.700	4054.635	2111.089	741.690	1260.718	890.002	1176.215	1894.351	514.498
3147.700	4054.635	2111.089	742.100	1260.923	890.738	1176.215	1894.688	514.498
3147.700	4054.635	2111.089	742.483	1260.923	891.600	1176.215	1894.987	514.498
3147.700	4054.635	2111.329	742.890	1261.216	892.687	1176.215	1895.293	514.714
3147.700	4054.635	2111.329	743.378	1261.216	894.132	1176.215	1895.623	514.714
3147.700	4054.635	2111.329	743.868	1261.705	895.789	1176.215	1895.942	514.714
3147.700	4054.635	2111.329	744.434	1262.058	897.910	1176.215	1896.297	514.946
3147.700	4054.635	2111.329	745.047	1262.486	900.368	1176.432	1896.687	514.946
3147.700	4054.635	2111.531	745.702	1262.956	903.149	1176.432	1897.040	514.946
3147.700	4054.635	2111.531	746.559	1263.396	906.420	1176.432	1897.395	514.946
3147.700	4054.635	2111.531	747.475	1263.930	910.109	1176.695	1897.739	515.187
3147.700	4054.635	2111.531	748.541	1264.550	914.140	1176.695	1898.076	515.187
3147.700	4054.853	2111.531	749.643	1265.183	918.749	1176.695	1898.403	515.187
3147.700	4054.853	2111.531	750.888	1265.919	923.610	1176.974	1898.771	515.423
3147.700	4054.853	2111.531	752.189	1266.664	928.965	1176.974	1899.172	515.423
3147.700	4054.853	2111.531	753.436	1267.466	934.612	1177.326	1899.541	515.423
3147.700	4054.853	2111.531	754.880	1268.300	940.678	1177.326	1899.960	515.671
3147.700	4054.853	2111.531	756.397	1269.158	947.297	1177.760	1900.369	515.671
3147.700	4054.853	2111.531	758.123	1270.897	954.496	1177.991	1900.763	515.671
3148.054	4055.118	2111.531	759.845	1272.166	962.355	1178.340	1901.146	515.891
3148.054	4055.489	2111.974	761.950	1274.091	970.777	1178.733	1901.509	515.891
3148.054	4056.123	2112.462	764.284	1275.981	979.806	1179.080	1901.770	515.891
3148.361	4056.123	2112.728	767.052	1278.512	988.809	1179.485	1902.044	515.891
3148.361	4056.123	2112.728	770.097	1281.014	998.219	1180.054	1902.357	516.091
3148.361	4056.123	2112.728	773.201	1283.452	1007.827	1180.665	1902.357	516.091
3148.361	4056.123	2112.728	776.296	1285.991	1017.473	1181.229	1902.643	516.356
3148.361	4056.123	2112.728	779.840	1289.060	1026.961	1181.866	1902.643	516.356
3148.361	4056.441	2112.728	782.648	1292.898	1035.955	1182.538	1902.643	516.736
3148.361	4056.441	2112.728	786.308	1296.141	1045.758	1183.162	1902.643	516.997
3148.716	4056.855	2112.728	789.939	1299.057	1055.638	1183.953	1902.867	517.310
3148.716	4056.855	2112.728	793.905	1302.575	1065.548	1184.701	1903.127	517.660
3148.716	4057.140	2112.728	797.969	1306.208	1075.116	1185.334	1903.434	518.043
3148.716	4057.140	2112.728	802.161	1309.967	1084.647	1186.121	1903.757	518.474
3148.716	4057.140	2112.728	806.566	1313.774	1093.906	1186.947	1904.235	518.849
3148.716	4057.140	2112.728	811.076	1317.723	1102.929	1187.619	1904.672	519.248
3148.716	4057.140	2112.728	815.588	1321.704	1111.654	1188.317	1905.229	519.687
3148.716	4057.395	2112.728	820.084	1325.726	1119.952	1189.044	1905.825	520.147
3148.716	4057.395	2112.728	824.692	1329.858	1127.936	1189.836	1906.343	520.584
3148.716	4057.395	2112.728	829.402	1333.985	1135.544	1190.514	1906.899	521.067
3148.956	4057.395	2112.728	834.105	1338.173	1142.777	1191.134	1907.480	521.466
3148.956	4057.635	2112.728	838.805	1342.255	1149.631	1191.799	1908.094	521.867
3148.956	4057.635	2112.728	842.897	1346.504	1156.112	1192.362	1908.701	522.380
3148.956	4057.635	2112.728	847.545	1350.526	1162.304	1192.952	1909.364	522.668
3148.956	4057.635	2112.728	852.115	1354.392	1167.973	1193.494	1910.025	522.972
3148.956	4057.635	2112.728	856.672	1358.075	1173.543	1193.931	1910.627	523.373
3148.956	4057.635	2112.728	861.071	1361.699	1178.540	1194.351	1911.253	523.683
3148.956	4057.635	2112.958	865.392	1364.890	1183.168	1194.756	1911.935	523.987
3148.956	4057.635	2112.958	869.305	1367.916	1187.486	1195.110	1912.555	524.198
3148.956	4057.877	2112.958	873.022	1370.664	1191.365	1195.421	1913.215	524.453
3148.956	4057.877	2112.958	876.451	1373.146	1194.865	1195.659	1913.746	524.453
3148.956	4057.877	2112.958	879.664	1375.442	1197.991	1195.865	1914.357	524.843
3148.956	4057.877	2112.958	882.602	1377.542	1200.676	1195.865	1914.878	524.843
3148.956	4057.877	2112.958	885.213	1379.293	1203.070	1196.079	1915.373	525.108
3148.956	4057.877	2112.958	887.539	1380.918	1205.174	1196.079	1915.793	525.108
3148.956	4057.877	2112.958	889.571	1382.438	1206.937	1196.079	1916.203	525.108
3148.956	4057.877	2112.958	891.354	1383.672	1208.537	1196.079	1916.600	525.373
3148.956	4057.877	2112.958	892.598	1384.730	1209.815	1196.079	1916.946	525.373
3148.956	4057.877	2112.958	893.881	1385.704	1210.975	1196.079	1917.245	525.373
3148.956	4057.877	2112.958	895.006	1386.389	1211.805	1196.079	1917.499	525.373
3148.956	4057.877	2112.958	895.886	1387.033	1212.419	1196.079	1917.499	525.578
3148.956	4057.877	2112.958	896.721	1387.497	1212.896	1196.079	1917.752	525.578
3148.956	4057.877	2112.958	897.283	1387.759	1213.211	1196.373	1917.752	525.578
3148.956	4057.877	2112.958	897.605	1387.759	1213.497	1196.373	1917.752	525.578
3148.956	4057.877	2112.958	897.605	1387.759	1213.497	1196.603	1917.752	525.578
3148.956	4057.877	2112.958	897.605	1387.759	1213.779	1196.603	1917.752	525.578
3148.956	4057.877	2112.958	897.605	1388.155	1213.779	1196.888	1918.000	525.578
3148.956	4057.877	2112.958	897.605	1388.622	1213.779	1196.888	1918.000	525.578
3148.956	4057.877	2112.958	897.941	1389.196	1213.779	1197.234	1918.331	525.578
3148.956	4057.877	2112.958	898.173	1389.808	1213.779	1197.234	1918.331	525.578
3148.956	4057.877	2112.958	898.415	1390.363	1214.210	1197.611	1918.629	525.578
3148.956	4057.877	2112.958	898.687	1390.849	1214.526	1197.611	1918.629	525.791
3148.956	4058.077	2112.958	898.976	1391.288	1214.864	1198.030	1918.629	525.791
3148.956	4058.077	2112.958	899.324	1391.617	1215.191	1198.231	1918.933	525.791
3148.956	4058.077	2113.187	899.687	1391.845	1215.592	1198.231	1918.933	525.791
3148.956	4058.077	2113.187	900.025	1391.845	1215.968	1198.622	1919.174	525.791
3148.956	4058.077	2113.187	900.392	1392.137	1216.388	1198.846	1919.174	525.791
3148.956	4058.077	2113.187	900.775	1392.137	1216.888	1198.846	1919.174	525.992
3148.956	4058.077	2113.187	901.127	1392.137	1217.369	1199.183	1919.473	525.992
3148.956	4058.077	2113.187	901.489	1392.137	1217.841	1199.183	1919.473	525.992
3148.956	4058.077	2113.187	901.924	1392.551	1218.262	1199.516	1919.473	525.992
3148.956	4058.077	2113.187	902.299	1392.796	1218.559	1199.516	1919.473	525.992
3149.175	4058.077	2113.187	902.299	1393.038	1218.841	1199.845	1919.473	525.992
3149.175	4058.077	2113.187	902.842	1393.305	1219.148	1199.845	1919.473	525.992
3149.175	4058.077	2113.187	903.709	1393.600	1219.466	1200.113	1919.473	525.992
3149.175	4058.077	2113.407	904.085	1393.600	1219.466	1200.113	1919.473	525.992
3149.175	4058.077	2113.407	904.501	1393.919	1219.771	1200.113	1919.473	525.992
3149.175	4058.077	2113.407	905.001	1393.919	1219.771	1200.113	1919.473	525.992
3149.175	4058.077	2113.407	905.549	1393.919	1220.013	1200.113	1919.473	525.992
3149.175	4058.077	2113.407	906.123	1393.919	1220.013	1200.113	1919.753	525.992
3149.175	4058.077	2113.407	906.683	1394.182	1220.340	1200.113	1919.753	525.992
3149.175	4058.077	2113.407	907.385	1394.428	1220.615	1200.113	1920.040	525.992
3149.175	4058.077	2113.407	908.291	1394.751	1221.072	1200.321	1920.040	525.992
3149.175	4058.077	2113.407	909.215	1395.125	1221.689	1200.321	1920.336	525.992
3149.175	4058.077	2113.407	910.298	1395.643	1222.408	1200.321	1920.336	525.992
3149.175	4058.077	2113.407	911.544	1396.135	1223.229	1200.321	1920.336	525.992
3149.175	4058.077	2113.407	912.614	1396.916	1224.014	1200.649	1920.336	526.280
3149.175	4058.077	2113.611	914.161	1397.592	1225.185	1200.896	1920.336	526.280
3149.175	4058.077	2113.611	915.901	1398.450	1226.330	1201.148	1920.336	526.529
3149.175	4058.077	2113.611	917.657	1399.516	1227.735	1201.402	1920.336	526.529
3149.175	4058.077	2113.611	919.520	1400.765	1229.415	1201.603	1920.336	526.837
3149.175	4058.077	2113.611	921.485	1402.267	1231.278	1201.906	1920.651	526.837
3149.175	4058.077	2113.611	923.499	1403.990	1233.431	1202.310	1920.903	527.070
3149.175	4058.077	2113.611	925.499	1405.922	1235.732	1202.733	1921.222	527.070
3149.175	4058.077	2113.822	927.734	1407.863	1238.337	1203.197	1921.633	527.366
3149.175	4058.077	2113.822	929.914	1410.175	1241.099	1203.681	1922.076	527.366
3149.175	4058.077	2113.822	932.297	1412.415	1243.893	1204.268	1922.639	527.661
3149.175	4058.077	2113.822	934.737	1414.828	1247.090	1204.789	1923.207	527.661
3149.175	4058.077	2113.822	937.236	1417.286	1250.451	1205.559	1924.030	527.956
3149.175	4058.077	2113.822	939.809	1419.682	1254.021	1206.099	1924.771	527.956
3149.175	4058.077	2113.822	942.406	1422.149	1257.809	1206.768	1925.713	527.956
3149.175	4058.077	2113.822	945.143	1424.446	1261.735	1207.463	1926.727	527.956
3149.175	4058.315	2113.822	947.591	1427.064	1265.763	1208.152	1927.857	527.956
3149.380	4058.315	2113.822	950.108	1429.347	1269.948	1208.773	1929.017	527.956
3149.380	4058.315	2113.822	952.328	1431.717	1274.091	1209.306	1930.193	527.956
3149.380	4058.315	2113.822	954.473	1433.982	1278.085	1209.917	1931.514	528.320
3149.380	4058.315	2114.041	956.239	1436.217	1281.955	1210.337	1932.727	528.544
3149.380	4058.315	2114.041	957.588	1438.318	1285.636	1210.888	1933.971	528.544
3149.380	4058.315	2114.041	958.683	1440.347	1289.214	1211.312	1935.102	528.911
3149.380	4058.527	2114.041	958.899	1442.239	1292.115	1211.632	1936.244	528.911
3149.380	4058.527	2114.041	959.325	1444.092	1295.035	1211.632	1937.351	529.231
3149.380	4058.527	2114.041	959.325	1445.949	1297.669	1212.010	1938.307	529.454
3149.380	4058.527	2114.041	959.325	1447.645	1300.069	1212.240	1939.316	529.672
3149.380	4058.527	2114.041	959.578	1449.074	1302.169	1212.240	1940.277	529.672
3149.380	4058.527	2114.041	960.013	1450.486	1304.004	1212.461	1941.103	530.130
3149.380	4058.527	2114.041	960.548	1451.660	1305.732	1212.461	1941.865	530.130
3149.380	4058.527	2114.041	961.028	1452.839	1307.198	1212.461	1942.562	530.451
3149.380	4058.527	2114.041	961.481	1453.839	1308.517	1212.461	1943.231	530.694
3149.380	4058.527	2114.041	961.971	1454.805	1309.770	1212.461	1943.878	530.944
3149.380	4058.527	2114.041	962.468	1455.825	1310.804	1212.461	1944.421	531.226
3149.380	4058.527	2114.041	962.941	1456.535	1311.904	1212.461	1945.064	531.462
3149.380	4058.527	2114.041	963.214	1457.358	1312.964	1212.922	1945.407	532.429
3149.380	4058.527	2114.041	963.495	1458.268	1314.060	1212.922	1945.872	532.429
3149.380	4058.527	2114.041	963.495	1459.042	1315.136	1212.922	1946.343	532.761
3149.380	4058.527	2114.041	963.719	1459.847	1316.248	1212.922	1946.841	532.761
3149.380	4058.527	2114.252	963.719	1461.058	1317.511	1212.922	1947.407	533.094
3149.380	4058.527	2114.252	963.719	1462.016	1318.744	1213.135	1947.820	533.384
3149.380	4058.527	2114.252	963.719	1462.967	1320.149	1213.135	1948.272	533.384
3149.380	4058.527	2114.252	963.992	1464.023	1321.446	1213.360	1948.713	533.671
3149.380	4058.527	2114.252	964.353	1465.088	1323.019	1213.360	1949.138	533.671
3149.380	4058.527	2114.252	964.690	1466.161	1324.764	1213.675	1949.521	533.918
3149.604	4058.527	2114.252	965.096	1467.219	1326.552	1213.890	1949.963	533.918
3149.604	4058.527	2114.252	965.691	1468.284	1328.464	1214.136	1950.399	534.128
3149.604	4058.527	2114.252	966.689	1469.342	1330.636	1214.404	1950.822	534.128
3149.604	4058.527	2114.252	967.934	1470.400	1332.979	1214.652	1951.198	534.128
3149.604	4058.527	2114.252	969.375	1471.517	1335.512	1214.884	1951.567	534.128
3149.604	4058.527	2114.252	970.923	1472.754	1338.116	1214.884	1951.897	534.128
3149.604	4058.527	2114.252	972.457	1473.958	1340.861	1215.278	1952.231	534.328
3149.604	4058.527	2114.252	973.955	1475.332	1343.573	1215.510	1952.613	534.328
3149.604	4058.527	2114.252	975.429	1476.178	1346.341	1215.734	1952.989	534.328
3149.604	4058.527	2114.252	976.929	1477.550	1349.125	1215.988	1953.367	534.328
3149.604	4058.527	2114.252	978.437	1478.819	1352.079	1216.241	1953.705	534.328
3149.604	4058.527	2114.252	980.346	1480.156	1355.150	1216.472	1954.076	534.328
3149.604	4058.527	2114.252	982.326	1481.635	1358.404	1216.696	1954.374	534.328
3149.604	4058.527	2114.252	984.561	1482.898	1361.828	1216.928	1954.751	534.540
3149.604	4058.527	2114.464	986.959	1484.140	1365.534	1217.169	1955.106	534.540
3149.604	4058.527	2114.464	988.647	1486.087	1368.600	1217.436	1955.464	534.540
3149.604	4058.527	2114.464	991.612	1487.287	1372.694	1217.636	1955.737	534.540
3149.868	4058.746	2114.464	994.923	1488.327	1377.174	1217.839	1956.021	534.540
3150.130	4059.238	2114.464	998.509	1489.315	1382.001	1217.839	1956.282	534.540
3150.130	4059.238	2114.464	1002.417	1490.317	1387.210	1218.163	1956.545	534.767
3150.130	4059.238	2114.464	1006.510	1491.272	1392.882	1218.163	1956.768	534.767
3150.130	4059.629	2114.464	1010.714	1492.470	1398.831	1218.474	1957.023	534.767
3150.130	4059.629	2114.464	1014.906	1493.538	1404.966	1218.474	1957.279	534.767
3150.130	4059.629	2114.464	1018.969	1494.659	1411.327	1218.760	1957.558	534.767
3150.130	4059.629	2114.464	1022.999	1495.619	1417.787	1218.760	1957.840	534.982
3150.130	4059.629	2114.464	1026.915	1496.719	1424.367	1219.018	1958.132	534.982
3150.349	4059.629	2114.464	1030.784	1497.853	1431.154	1219.018	1958.397	534.982
3150.635	4059.629	2114.683	1034.670	1499.188	1437.995	1219.227	1958.638	534.982
3150.635	4059.629	2114.683	1038.303	1500.694	1445.065	1219.227	1958.864	534.982
3150.866	4060.086	2114.683	1041.628	1501.964	1452.049	1219.227	1959.095	534.982
3150.866	4060.086	2114.683	1044.561	1502.936	1458.591	1219.227	1959.309	534.982
3151.124	4060.557	2114.683	1046.984	1503.498	1464.792	1219.227	1959.520	534.982
3151.124	4060.557	2115.059	1049.225	1504.119	1470.787	1219.227	1959.724	534.982
3151.337	4060.557	2115.059	1051.387	1505.076	1476.537	1219.455	1959.972	534.982
3151.337	4060.557	2115.059	1053.297	1505.430	1482.243	1219.455	1960.223	534.982
3151.337	4060.557	2115.059	1054.953	1505.933	1487.843	1219.853	1960.485	534.982
3151.337	4060.557	2115.059	1056.396	1506.555	1493.536	1220.120	1960.776	535.201
3151.337	4060.557	2115.059	1057.534	1507.343	1499.321	1220.388	1961.043	535.201
3151.337	4060.557	2115.059	1058.577	1508.253	1505.153	1220.714	1961.344	535.201
3151.337	4060.557	2115.059	1059.473	1509.152	1511.051	1221.084	1961.647	535.523
3151.337	4060.557	2115.059	1060.355	1510.225	1516.752	1221.626	1962.012	535.751
3151.337	4060.557	2115.059	1061.282	1511.014	1522.226	1222.175	1962.383	536.073
3151.337	4060.557	2115.059	1062.217	1511.848	1527.083	1222.658	1962.830	536.365
3151.337	4060.557	2115.059	1063.398	1512.806	1531.161	1223.146	1963.242	536.744
3151.337	4060.557	2115.059	1064.998	1513.498	1533.225	1223.778	1963.708	537.162
3151.337	4060.557	2115.059	1066.843	1514.020	1533.225	1224.298	1964.269	537.606
3151.337	4060.557	2115.059	1067.858	1514.020	1533.225	1224.754	1964.764	538.065
3151.337	4060.557	2115.059	1067.858	1514.551	1534.293	1225.226	1965.328	538.523
3151.337	4060.557	2115.059	1067.858	1515.005	1534.613	1225.603	1965.882	539.083
3151.337	4060.765	2115.059	1067.858	1515.283	1534.613	1225.913	1966.401	539.570
3151.337	4060.765	2115.059	1067.858	1515.695	1534.613	1226.149	1966.915	540.079
3151.337	4060.765	2115.059	1068.228	1516.130	1534.613	1226.149	1967.350	540.510
3151.337	4060.765	2115.059	1068.503	1516.759	1534.613	1226.451	1967.795	541.005
3151.337	4060.765	2115.059	1068.711	1517.636	1534.906	1226.451	1968.214	541.426
3151.337	4060.765	2115.271	1069.055	1518.519	1535.265	1226.451	1968.581	541.692
3151.337	4060.765	2115.271	1069.443	1519.128	1535.468	1226.451	1968.877	541.935
3151.337	4060.765	2115.271	1069.892	1519.554	1535.468	1226.451	1969.134	541.935
3151.549	4060.765	2115.271	1070.380	1519.898	1535.669	1226.451	1969.366	542.256
3151.549	4060.973	2115.271	1070.959	1520.111	1536.013	1226.704	1969.366	542.256
3151.549	4060.973	2115.271	1071.597	1520.111	1536.356	1226.704	1969.648	542.256
3151.549	4060.973	2115.271	1072.206	1520.370	1536.641	1227.010	1969.648	542.256
3151.549	4060.973	2115.493	1072.858	1520.370	1536.916	1227.010	1969.648	542.256
3151.549	4060.973	2115.493	1073.493	1520.753	1537.150	1227.355	1969.881	542.256
3151.549	4060.973	2115.493	1074.170	1521.002	1537.150	1227.355	1969.881	542.256
3151.549	4060.973	2115.493	1074.658	1521.002	1537.150	1227.641	1969.881	542.256
3151.549	4060.973	2115.493	1075.225	1521.261	1537.545	1227.641	1969.881	542.565
3151.549	4060.973	2115.698	1075.751	1521.261	1537.827	1227.903	1970.132	542.766
3151.549	4060.973	2115.698	1076.210	1521.261	1538.072	1227.903	1970.132	542.766
3151.549	4060.973	2115.698	1076.608	1521.261	1538.303	1228.185	1970.132	543.167
3151.549	4060.973	2115.698	1076.976	1521.564	1538.547	1228.185	1970.458	543.167
3151.549	4060.973	2115.698	1077.337	1521.564	1538.750	1228.462	1970.458	543.167
3151.549	4060.973	2115.698	1077.669	1521.916	1538.750	1228.462	1970.763	543.405
3151.549	4060.973	2115.698	1078.019	1522.156	1539.111	1228.743	1970.763	543.405
3151.549	4060.973	2115.698	1078.398	1522.432	1539.344	1228.743	1971.096	543.405
3151.549	4060.973	2115.698	1078.721	1522.694	1539.569	1228.957	1971.096	543.405
3151.549	4060.973	2115.698	1078.989	1522.911	1539.791	1228.957	1971.401	543.405
3151.549	4060.973	2115.698	1079.250	1522.911	1539.791	1229.158	1971.401	543.405
3151.549	4060.973	2115.698	1079.454	1523.293	1540.158	1229.158	1971.681	543.405
