P3_hand_rP3whole_dist_traveled	P3_hand_lP3whole_dist_traveled	P3_shoulder_lP3whole_dist_traveled	P3_elbow_rP3whole_dist_traveled	P3_shoulder_rP3whole_dist_traveled	P3_headP3whole_dist_traveled	P3_elbow_lP3whole_dist_traveled
4231.323	1562.875	781.903	1301.896	867.067	1869.880	718.737
4235.480	1562.875	781.903	1302.742	867.458	1870.104	718.737
4240.113	1562.875	782.263	1303.460	867.676	1870.396	718.957
4245.024	1562.875	782.570	1304.106	867.676	1870.694	718.957
4250.131	1563.185	782.829	1304.740	868.078	1871.040	719.159
4255.361	1563.185	783.076	1305.347	868.322	1871.413	719.159
4260.682	1563.472	783.282	1305.825	868.578	1871.762	719.396
4266.092	1563.472	783.546	1306.363	868.889	1872.186	719.396
4271.442	1563.694	783.775	1306.860	869.156	1872.650	719.664
4276.776	1563.694	784.010	1307.266	869.418	1873.113	719.664
4281.979	1563.694	784.222	1307.562	869.649	1873.607	719.997
4287.010	1563.694	784.459	1307.933	869.941	1874.174	719.997
4291.969	1563.694	784.459	1308.551	870.253	1874.671	720.349
4296.853	1563.694	784.784	1308.813	870.642	1875.179	720.349
4301.639	1563.694	784.784	1309.212	871.044	1875.799	720.637
4306.358	1563.694	785.027	1309.508	871.436	1876.347	720.637
4310.943	1563.694	785.027	1309.894	871.778	1876.918	720.956
4315.233	1563.694	785.027	1310.352	872.153	1877.502	720.956
4319.373	1563.694	785.323	1310.809	872.553	1878.083	721.202
4323.330	1563.694	785.323	1311.174	872.927	1878.677	721.202
4327.163	1563.694	785.323	1311.462	873.323	1879.338	721.202
4330.911	1563.694	785.606	1311.802	873.654	1880.021	721.202
4334.631	1563.694	785.606	1312.141	874.000	1880.622	721.202
4338.244	1563.694	785.606	1312.446	874.377	1881.315	721.202
4341.869	1563.694	785.859	1312.745	874.757	1882.041	721.202
4345.489	1563.694	785.859	1312.745	875.156	1882.740	721.413
4348.993	1563.907	786.065	1313.060	875.530	1883.494	721.413
4352.614	1563.907	786.065	1313.060	875.905	1884.190	721.413
4356.192	1563.907	786.296	1313.060	876.246	1885.021	721.623
4358.747	1563.907	786.296	1313.320	876.560	1885.807	721.623
4359.363	1563.907	786.600	1313.599	876.869	1886.536	721.623
4360.573	1563.907	786.600	1313.996	877.167	1887.265	721.845
4361.239	1563.907	786.917	1314.443	877.438	1887.963	721.845
4361.617	1563.907	786.917	1314.850	877.676	1888.859	721.845
4361.979	1563.907	787.278	1315.222	877.913	1889.679	722.063
4362.556	1564.117	787.498	1315.552	878.192	1890.510	722.063
4363.355	1564.117	787.740	1315.801	878.467	1891.286	722.063
4364.223	1564.117	787.959	1316.010	878.718	1892.241	722.378
4364.922	1564.117	788.207	1316.235	878.932	1893.153	722.378
4365.441	1564.117	788.481	1316.499	878.932	1894.071	722.625
4365.870	1564.117	788.764	1316.832	879.278	1894.874	722.625
4366.296	1564.117	789.019	1317.167	879.278	1895.874	722.929
4366.740	1564.355	789.284	1317.470	879.602	1896.860	722.929
4367.114	1564.355	789.573	1317.755	879.602	1897.808	723.266
4367.451	1564.355	789.866	1318.002	880.002	1898.754	723.266
4367.764	1564.355	790.150	1318.239	880.278	1899.735	723.520
4368.045	1564.355	790.418	1318.461	880.618	1900.619	723.520
4368.392	1564.355	790.692	1318.680	880.984	1901.548	723.763
4368.744	1564.574	790.958	1318.888	881.326	1902.509	723.763
4369.040	1564.574	791.201	1319.096	881.650	1903.483	724.014
4369.344	1564.574	791.450	1319.339	881.932	1904.396	724.014
4369.595	1564.574	791.722	1319.339	882.196	1905.276	724.269
4369.595	1564.574	792.009	1319.680	882.414	1906.281	724.269
4369.944	1564.574	792.286	1319.680	882.620	1907.199	724.510
4369.944	1564.574	792.576	1319.988	882.620	1908.102	724.510
4369.944	1564.574	792.821	1319.988	882.978	1908.948	724.510
4370.194	1564.574	793.071	1320.230	882.978	1909.878	724.808
4370.194	1564.574	793.292	1320.230	883.294	1910.839	724.808
4370.194	1564.574	793.532	1320.230	883.294	1911.686	724.808
4370.412	1564.780	793.748	1320.500	883.671	1912.466	725.078
4370.412	1564.780	793.748	1320.500	883.914	1913.658	725.078
4370.412	1564.780	794.116	1320.500	884.141	1914.557	725.289
4370.645	1564.780	794.116	1320.704	884.354	1915.423	725.289
4370.645	1564.780	794.465	1320.704	884.562	1916.190	725.500
4370.645	1564.780	794.465	1320.704	884.562	1917.033	725.500
4370.898	1564.780	794.766	1320.946	884.849	1917.774	725.757
4370.898	1564.780	794.766	1320.946	884.849	1918.527	725.757
4371.197	1564.780	795.074	1321.213	885.108	1919.360	726.012
4371.197	1564.780	795.074	1321.213	885.108	1920.073	726.012
4371.521	1565.020	795.375	1321.462	885.321	1920.696	726.012
4371.521	1565.020	795.375	1321.462	885.321	1921.216	726.298
4371.766	1565.020	795.649	1321.700	885.321	1921.818	726.298
4371.766	1565.020	795.649	1321.700	885.593	1922.363	726.298
4371.975	1565.020	795.883	1321.966	885.593	1922.893	726.559
4371.975	1565.020	795.883	1321.966	885.593	1923.293	726.559
4372.223	1565.020	795.883	1321.966	885.866	1923.669	726.559
4372.223	1565.020	796.132	1322.249	885.866	1924.020	726.559
4372.478	1565.020	796.132	1322.249	885.866	1924.380	726.795
4372.478	1565.020	796.132	1322.249	885.866	1924.730	726.795
4372.718	1565.020	796.354	1322.487	886.073	1925.057	726.795
4372.718	1565.020	796.354	1322.487	886.073	1925.389	726.795
4372.925	1565.020	796.354	1322.487	886.073	1925.683	726.795
4372.925	1565.020	796.592	1322.487	886.073	1925.968	726.997
4372.925	1565.020	796.592	1322.487	886.073	1926.215	726.997
4373.147	1565.020	796.592	1322.487	886.073	1926.471	726.997
4373.147	1565.020	796.592	1322.487	886.073	1926.719	726.997
4373.147	1565.020	796.592	1322.487	886.073	1926.946	726.997
4373.411	1565.020	796.592	1322.732	886.290	1927.152	726.997
4373.411	1565.020	796.592	1322.732	886.290	1927.378	726.997
4373.628	1565.020	796.592	1322.732	886.290	1927.611	726.997
4373.628	1565.020	796.592	1323.020	886.582	1927.848	726.997
4373.848	1565.020	796.592	1323.020	886.582	1928.097	726.997
4373.848	1565.020	796.592	1323.020	886.822	1928.376	726.997
4374.152	1565.020	796.592	1323.299	886.822	1928.650	726.997
4374.152	1565.020	796.822	1323.299	887.101	1928.883	726.997
4374.497	1565.020	796.822	1323.299	887.101	1929.168	726.997
4374.729	1565.020	796.822	1323.299	887.101	1929.514	726.997
4375.087	1565.020	796.822	1323.299	887.101	1929.843	726.997
4375.458	1565.020	796.822	1323.535	887.306	1930.216	726.997
4375.904	1565.020	796.822	1323.535	887.306	1930.628	726.997
4376.401	1565.020	796.822	1323.535	887.306	1931.025	726.997
4376.992	1565.020	797.079	1323.875	887.306	1931.485	726.997
4377.675	1565.020	797.079	1323.875	887.541	1931.948	727.208
4378.275	1565.020	797.079	1324.327	887.541	1932.331	727.208
4379.038	1565.020	797.079	1324.624	887.541	1932.752	727.208
4379.898	1565.020	797.339	1324.933	887.854	1933.260	727.208
4380.897	1565.020	797.339	1325.265	887.854	1933.819	727.208
4382.034	1565.020	797.339	1325.603	888.077	1934.438	727.208
4383.253	1565.020	797.339	1325.902	888.077	1935.117	727.442
4384.557	1565.020	797.339	1326.242	888.077	1935.768	727.442
4386.022	1565.020	797.557	1326.537	888.077	1936.413	727.442
4387.593	1565.020	797.557	1326.836	888.283	1936.990	727.442
4389.234	1565.020	797.557	1327.122	888.283	1937.710	727.442
4391.080	1565.020	797.557	1327.407	888.283	1938.444	727.655
4392.994	1565.020	797.764	1327.719	888.283	1939.237	727.655
4394.914	1565.020	797.764	1328.015	888.283	1940.005	727.655
4396.992	1565.020	797.764	1328.354	888.554	1940.823	727.655
4399.204	1565.020	797.764	1328.691	888.554	1941.599	727.655
4401.473	1565.020	797.764	1328.973	888.554	1942.799	727.655
4403.928	1565.020	797.968	1329.239	888.857	1943.684	727.655
4406.422	1565.020	797.968	1329.239	888.857	1944.560	727.655
4409.140	1565.020	797.968	1329.621	889.155	1945.428	727.655
4411.905	1565.020	797.968	1329.841	889.155	1946.329	727.655
4414.744	1565.020	798.184	1330.124	889.560	1947.305	727.655
4417.897	1565.020	798.184	1330.389	889.560	1948.162	727.655
4421.101	1565.020	798.184	1330.612	889.847	1949.075	727.655
4424.482	1565.020	798.394	1330.612	889.847	1949.987	727.655
4428.001	1565.020	798.394	1330.991	890.159	1950.814	727.655
4431.548	1565.020	798.394	1331.250	890.159	1951.713	727.655
4434.901	1565.020	798.650	1331.503	890.496	1952.594	727.892
4438.567	1565.020	798.650	1331.748	890.496	1953.412	727.892
4442.275	1565.020	798.650	1332.290	890.775	1954.180	727.892
4446.061	1565.020	798.873	1332.290	890.775	1955.032	728.107
4449.754	1565.020	799.082	1332.713	891.029	1955.798	728.107
4453.551	1565.020	799.082	1333.030	891.029	1956.493	728.107
4457.366	1565.020	799.082	1333.450	891.234	1957.167	728.331
4461.364	1565.020	799.082	1333.904	891.234	1957.850	728.331
4465.402	1565.020	799.317	1334.416	891.234	1958.503	728.331
4469.508	1565.020	799.317	1335.095	891.456	1959.102	728.331
4473.654	1565.020	799.317	1335.798	891.456	1959.669	728.331
4477.722	1565.020	799.543	1336.595	891.682	1960.314	728.331
4481.809	1565.020	799.543	1337.491	891.682	1960.962	728.572
4485.870	1565.329	799.543	1338.427	891.914	1961.539	728.572
4489.828	1565.329	799.841	1339.370	891.914	1962.069	728.572
4493.913	1565.329	799.841	1340.461	892.257	1962.522	728.572
4497.912	1565.329	800.056	1341.572	892.257	1962.902	728.572
4501.948	1565.329	800.318	1342.712	892.584	1963.228	728.789
4506.318	1565.329	800.318	1343.925	892.584	1963.510	728.789
4510.212	1565.329	800.318	1345.134	892.942	1963.763	728.789
4514.100	1565.329	800.318	1346.466	893.186	1963.978	728.789
4517.915	1565.329	800.597	1347.762	893.507	1963.978	729.063
4521.539	1565.329	800.597	1349.050	893.841	1964.341	729.063
4525.177	1565.329	800.840	1350.422	894.178	1964.341	729.063
4528.667	1565.329	800.840	1351.750	894.487	1964.743	729.302
4532.060	1565.329	800.840	1353.107	894.785	1964.994	729.302
4535.432	1565.329	801.081	1354.309	895.060	1965.241	729.302
4538.700	1565.559	801.081	1355.553	895.328	1965.469	729.302
4542.069	1565.768	801.081	1356.605	895.648	1965.687	729.302
4545.505	1565.768	801.337	1357.615	895.921	1965.888	729.504
4549.025	1565.768	801.337	1358.489	896.129	1966.098	729.504
4552.779	1565.768	801.566	1359.299	896.129	1966.332	729.504
4556.519	1565.768	801.566	1360.070	896.432	1966.557	729.504
4560.374	1565.768	801.796	1360.912	896.432	1966.828	729.504
4564.167	1565.768	801.796	1361.670	896.432	1967.035	729.504
4567.700	1565.768	801.796	1362.461	896.712	1967.035	729.778
4570.621	1565.768	802.055	1363.442	896.712	1967.251	729.778
4572.563	1565.768	802.055	1364.374	897.118	1967.251	729.778
4572.963	1565.768	802.055	1365.178	897.411	1967.530	729.778
4573.421	1565.978	802.264	1365.746	897.699	1967.530	729.997
4573.983	1565.978	802.264	1366.116	897.965	1967.817	729.997
4574.446	1565.978	802.264	1366.116	897.965	1967.817	729.997
4574.878	1565.978	802.264	1366.324	898.226	1967.817	730.228
4575.480	1565.978	802.486	1366.324	898.226	1968.045	730.228
4576.236	1565.978	802.486	1366.664	898.226	1968.045	730.228
4577.224	1566.192	802.486	1366.894	898.226	1968.045	730.228
4578.195	1566.192	802.486	1367.143	898.226	1968.290	730.228
4578.937	1566.192	802.486	1367.395	898.471	1968.290	730.228
4579.435	1566.192	802.486	1367.696	898.471	1968.529	730.228
4579.763	1566.192	802.486	1367.973	898.471	1968.529	730.228
4579.991	1566.192	802.486	1368.313	898.736	1968.810	730.228
4579.991	1566.192	802.486	1368.686	898.736	1968.810	730.228
4580.330	1566.192	802.486	1369.041	899.012	1969.109	730.228
4580.539	1566.192	802.486	1369.357	899.012	1969.323	730.433
4580.539	1566.192	802.691	1369.631	899.257	1969.560	730.433
4580.899	1566.192	802.691	1369.631	899.257	1969.888	730.433
4580.899	1566.192	802.691	1370.033	899.257	1970.266	730.433
4581.256	1566.192	802.691	1370.033	899.257	1970.667	730.433
4581.480	1566.192	802.691	1370.314	899.477	1971.024	730.433
4581.710	1566.192	802.691	1370.314	899.477	1971.377	730.433
4581.985	1566.192	802.691	1370.314	899.477	1971.720	730.433
4582.310	1566.192	802.904	1370.565	899.477	1972.027	730.433
4582.595	1566.192	802.904	1370.565	899.715	1972.380	730.433
4582.595	1566.192	802.904	1370.565	899.715	1972.777	730.433
4582.860	1566.192	802.904	1370.772	899.715	1973.209	730.433
4583.067	1566.192	802.904	1370.772	899.715	1973.648	730.433
4583.336	1566.192	802.904	1370.772	899.974	1974.036	730.433
4583.671	1566.192	802.904	1370.772	899.974	1974.356	730.433
4583.671	1566.192	802.904	1371.016	899.974	1974.608	730.433
4584.022	1566.192	802.904	1371.016	899.974	1974.878	730.637
4584.300	1566.192	802.904	1371.016	900.201	1974.878	730.637
4584.509	1566.192	802.904	1371.273	900.201	1975.308	730.637
4584.830	1566.192	802.904	1371.273	900.201	1975.308	730.637
4585.198	1566.192	802.904	1371.646	900.201	1975.652	730.637
4585.647	1566.192	802.904	1371.860	900.201	1975.652	730.637
4586.247	1566.192	802.904	1372.112	900.445	1976.011	730.637
4587.044	1566.192	802.904	1372.387	900.445	1976.011	730.637
4587.744	1566.192	802.904	1372.670	900.445	1976.404	730.637
4588.539	1566.192	802.904	1372.999	900.654	1976.404	730.637
4589.228	1566.192	802.904	1373.268	900.654	1976.816	730.637
4589.927	1566.192	802.904	1373.573	900.892	1976.816	730.637
4590.661	1566.192	803.117	1373.816	900.892	1977.216	730.637
4591.471	1566.192	803.117	1374.070	900.892	1977.440	730.637
4592.280	1566.414	803.117	1374.366	901.134	1977.702	730.637
4593.107	1566.414	803.117	1374.682	901.134	1978.015	730.637
4593.959	1566.414	803.117	1375.016	901.134	1978.441	730.637
4594.911	1566.414	803.117	1375.328	901.134	1978.838	730.637
4595.870	1566.414	803.117	1375.683	901.356	1979.334	730.637
4596.815	1566.414	803.117	1376.074	901.356	1979.894	730.637
4597.879	1566.414	803.117	1376.469	901.356	1980.527	730.637
4598.865	1566.414	803.117	1376.832	901.356	1981.238	730.637
4599.880	1566.414	803.117	1377.245	901.356	1981.968	730.637
4600.952	1566.414	803.337	1377.647	901.591	1982.753	730.637
4601.941	1566.414	803.337	1378.054	901.591	1983.564	730.637
4602.984	1566.414	803.337	1378.517	901.591	1984.428	730.637
4604.097	1566.414	803.337	1379.069	901.870	1985.415	730.637
4605.183	1566.414	803.337	1379.515	901.870	1986.313	730.637
4606.270	1566.414	803.337	1379.947	902.079	1987.302	730.637
4607.418	1566.414	803.337	1380.426	902.079	1988.249	730.637
4608.558	1566.414	803.337	1380.931	902.079	1989.301	730.637
4609.727	1566.414	803.337	1381.553	902.309	1990.233	730.637
4610.939	1566.414	803.337	1382.100	902.309	1991.148	730.637
4612.111	1566.622	803.558	1382.619	902.309	1992.245	730.637
4613.331	1566.622	803.558	1383.169	902.579	1993.249	730.637
4614.578	1566.622	803.558	1383.821	902.579	1994.176	730.637
4615.867	1566.622	803.845	1384.401	902.579	1995.192	730.637
4617.196	1566.622	803.845	1384.886	902.803	1996.236	730.637
4618.500	1566.622	804.063	1385.363	902.803	1997.162	730.637
4619.801	1566.622	804.063	1385.805	902.803	1998.058	730.637
4621.199	1566.622	804.324	1386.215	902.803	1999.072	730.637
4622.511	1566.622	804.324	1386.629	902.803	1999.948	730.637
4623.895	1566.622	804.324	1387.000	902.803	2000.910	730.870
4625.159	1566.622	804.605	1387.397	902.803	2001.815	730.870
4626.494	1566.622	804.605	1387.708	902.803	2002.742	730.870
4627.856	1566.622	804.822	1387.983	902.803	2003.585	730.870
4629.158	1566.622	804.822	1388.257	902.803	2004.414	731.103
4630.535	1566.622	804.822	1388.531	902.803	2005.223	731.103
4632.238	1566.622	805.048	1388.829	903.005	2006.025	731.103
4633.687	1566.622	805.048	1389.091	903.005	2006.887	731.303
4635.090	1566.622	805.048	1389.378	903.005	2007.660	731.303
4636.552	1566.622	805.299	1389.653	903.254	2008.527	731.303
4638.092	1566.622	805.299	1389.981	903.254	2009.336	731.530
4639.640	1566.622	805.299	1390.209	903.254	2010.123	731.530
4641.213	1566.622	805.576	1390.439	903.504	2010.817	731.530
4642.905	1566.622	805.576	1390.439	903.504	2011.645	731.768
4644.726	1566.622	805.797	1390.796	903.504	2012.443	731.768
4646.567	1566.622	805.797	1391.016	903.504	2013.179	731.768
4648.302	1566.622	806.025	1391.238	903.504	2013.878	731.768
4649.981	1566.622	806.025	1391.469	903.745	2014.696	731.977
4651.735	1566.622	806.025	1391.681	903.745	2015.545	731.977
4653.257	1566.622	806.324	1391.681	903.977	2016.171	731.977
4654.732	1566.622	806.621	1392.058	903.977	2016.887	731.977
4656.135	1566.622	806.621	1392.265	903.977	2017.608	732.199
4657.286	1566.622	806.621	1392.465	904.191	2018.396	732.199
4658.524	1566.622	806.822	1392.465	904.191	2019.082	732.199
4659.581	1566.622	806.822	1392.775	904.191	2019.728	732.199
4660.475	1566.622	806.822	1392.775	904.507	2020.438	732.425
4661.342	1566.622	806.822	1393.090	904.507	2021.048	732.425
4662.049	1566.622	807.069	1393.090	904.763	2021.669	732.425
4662.665	1566.622	807.069	1393.346	904.763	2022.291	732.425
4663.391	1566.622	807.069	1393.346	905.067	2022.849	732.425
4664.288	1566.622	807.291	1393.548	905.067	2023.361	732.425
4665.295	1566.622	807.291	1393.548	905.331	2023.901	732.425
4666.621	1566.622	807.291	1393.548	905.331	2024.352	732.425
4668.165	1566.622	807.568	1393.810	905.331	2024.801	732.425
4670.008	1566.622	807.568	1393.810	905.546	2025.239	732.635
4672.136	1566.622	807.568	1393.810	905.546	2025.613	732.635
4674.685	1566.622	807.568	1394.042	905.546	2025.900	732.635
4677.453	1566.622	807.568	1394.042	905.546	2026.116	732.635
4680.650	1566.622	807.775	1394.270	905.783	2026.116	732.635
4684.265	1566.622	807.775	1394.536	905.783	2026.508	732.635
4688.156	1566.622	807.775	1394.819	905.783	2026.508	732.635
4691.637	1566.622	808.018	1395.023	906.037	2026.831	732.635
4692.862	1566.622	808.018	1395.339	906.037	2026.831	732.635
4694.042	1566.622	808.018	1395.699	906.289	2027.032	732.849
4695.019	1566.622	808.379	1396.020	906.289	2027.032	732.849
4696.030	1566.622	808.379	1396.020	906.289	2027.032	732.849
4696.867	1566.622	808.379	1396.305	906.289	2027.297	733.081
4697.551	1566.622	808.640	1396.505	906.289	2027.297	733.081
4698.035	1566.622	808.640	1396.505	906.490	2027.297	733.081
4698.372	1566.846	808.640	1396.798	906.490	2027.557	733.314
4698.372	1566.846	808.850	1396.798	906.710	2027.557	733.314
4698.696	1566.846	808.850	1397.059	906.710	2027.803	733.314
4698.696	1566.846	808.850	1397.059	906.710	2027.803	733.314
4698.971	1566.846	808.850	1397.263	906.710	2027.803	733.314
4698.971	1566.846	809.070	1397.263	906.952	2028.067	733.314
4698.971	1566.846	809.070	1397.263	906.952	2028.067	733.314
4699.225	1566.846	809.070	1397.263	906.952	2028.067	733.314
4699.225	1566.846	809.070	1397.263	906.952	2028.067	733.314
4699.225	1566.846	809.070	1397.263	906.952	2028.067	733.314
4699.468	1566.846	809.070	1397.474	906.952	2028.267	733.314
4699.468	1566.846	809.070	1397.474	907.188	2028.267	733.314
4699.468	1566.846	809.070	1397.474	907.188	2028.267	733.314
4699.468	1566.846	809.070	1397.474	907.188	2028.529	733.314
4699.468	1566.846	809.070	1397.474	907.188	2028.529	733.314
4699.468	1566.846	809.070	1397.474	907.188	2028.529	733.314
4699.705	1566.846	809.070	1397.474	907.188	2028.742	733.314
4699.705	1566.846	809.070	1397.474	907.445	2028.742	733.314
4699.705	1566.846	809.070	1397.474	907.445	2028.742	733.314
4699.705	1566.846	809.070	1397.474	907.445	2028.942	733.314
4699.705	1566.846	809.070	1397.474	907.445	2028.942	733.314
4699.917	1566.846	809.070	1397.474	907.445	2028.942	733.314
4699.917	1566.846	809.276	1397.474	907.445	2028.942	733.314
4699.917	1566.846	809.276	1397.684	907.684	2029.185	733.314
4699.917	1566.846	809.276	1397.684	907.684	2029.185	733.314
4699.917	1566.846	809.276	1397.684	907.684	2029.185	733.314
4700.120	1566.846	809.276	1397.684	907.684	2029.185	733.314
4700.120	1566.846	809.276	1397.684	907.684	2029.388	733.314
