P3_hand_rP3_hands_pos_X	P3_hand_rP3_hands_pos_Y	P3_hand_rP3_hands_pos_Z	P3_hand_lP3_hands_pos_X	P3_hand_lP3_hands_pos_Y	P3_hand_lP3_hands_pos_Z
36.146	44.975	786.157	-13.691	189.368	772.082
35.868	44.882	785.832	-13.647	189.027	772.614
35.549	44.762	785.697	-13.581	188.641	773.240
35.064	44.614	785.708	-13.450	188.358	773.993
34.640	44.429	785.791	-13.518	189.068	775.916
34.235	44.386	785.716	-13.368	188.744	776.724
33.876	44.153	785.900	-13.118	188.633	777.522
33.479	43.901	786.148	-12.922	188.390	778.337
33.095	43.700	786.379	-12.750	188.105	779.098
32.724	43.555	786.639	-12.664	187.889	779.823
32.341	43.484	786.845	-12.619	187.694	780.587
31.948	43.538	786.946	-12.494	187.462	781.260
31.644	43.760	786.930	-12.568	186.628	781.851
31.461	44.016	786.825	-12.489	186.378	782.439
31.300	44.237	786.674	-12.518	186.140	783.145
31.130	44.531	786.503	-12.451	185.979	783.754
30.950	44.924	786.342	-12.467	185.826	784.266
30.786	45.328	786.255	-12.550	185.694	784.696
30.605	45.703	786.209	-12.780	185.488	785.113
30.471	46.212	786.185	-13.096	185.366	785.554
30.391	46.765	786.154	-13.482	185.255	786.017
30.391	47.379	786.013	-13.820	185.247	786.351
30.376	47.974	785.783	-14.076	185.231	786.510
30.438	48.529	785.442	-14.299	185.230	786.606
30.489	49.097	784.920	-14.458	185.256	786.626
30.676	49.626	784.075	-14.605	185.289	786.635
31.103	50.254	782.982	-14.679	185.705	786.650
31.682	50.956	781.732	-14.786	185.704	786.566
32.039	51.272	780.759	-14.943	185.658	786.466
32.300	51.571	779.944	-15.154	185.460	786.318
32.422	51.925	779.285	-15.382	185.192	786.195
32.350	52.226	778.877	-15.587	184.926	786.195
32.214	52.369	778.568	-15.716	184.718	786.243
32.164	52.374	778.313	-15.851	184.482	786.370
32.138	52.392	778.133	-16.024	184.260	786.656
32.125	52.450	777.953	-16.209	183.926	787.107
32.122	52.433	777.836	-16.447	183.514	787.515
32.195	52.422	777.697	-16.644	183.184	787.876
32.289	52.391	777.595	-16.867	182.776	788.303
32.392	52.307	777.547	-17.026	182.324	788.757
32.518	52.193	777.509	-17.130	181.903	789.151
32.587	52.093	777.604	-17.242	181.480	789.456
32.701	51.873	777.763	-17.302	181.138	789.738
32.850	51.592	777.940	-17.346	180.888	789.947
33.040	51.305	778.174	-17.444	180.712	790.228
33.327	50.925	778.406	-17.529	180.639	790.406
33.649	50.568	778.651	-17.637	180.703	790.528
34.031	50.121	778.918	-17.793	180.959	790.593
34.503	49.592	779.259	-18.014	180.778	790.563
35.144	48.754	779.771	-18.125	181.242	790.572
35.860	48.108	780.128	-18.177	181.806	790.480
36.715	47.264	780.529	-18.289	182.423	790.367
37.586	46.502	780.763	-18.469	183.422	790.450
38.394	45.839	781.075	-18.504	184.232	790.271
39.143	45.043	781.400	-18.445	185.001	789.878
39.825	44.309	781.782	-18.432	186.036	789.700
40.579	43.597	782.080	-18.424	186.835	789.323
41.407	42.879	782.272	-18.522	187.802	788.805
42.347	41.987	782.464	-18.673	188.642	788.155
43.544	41.143	782.620	-18.905	189.604	787.689
44.742	40.177	782.854	-19.206	190.776	787.382
45.989	39.230	783.049	-19.432	191.781	787.114
47.271	38.108	783.242	-19.623	192.761	786.809
48.392	36.722	783.598	-19.783	193.709	786.397
50.056	35.452	783.664	-20.117	194.595	786.128
51.736	34.238	783.675	-20.437	195.413	786.216
53.336	32.868	783.705	-20.722	196.211	786.102
54.982	31.454	783.773	-20.991	197.083	785.962
56.557	29.994	783.953	-21.294	198.043	785.765
58.178	28.410	784.188	-21.409	199.003	785.582
59.861	26.666	784.389	-21.593	200.128	785.402
61.584	24.820	784.637	-21.859	201.050	784.945
63.451	22.931	784.881	-22.060	201.926	784.494
65.361	20.868	785.186	-22.378	202.692	784.115
67.331	18.787	785.514	-22.638	203.341	783.755
69.312	16.540	785.886	-22.957	203.866	783.305
71.234	14.216	786.367	-23.376	204.357	782.942
73.053	11.941	786.894	-23.643	204.745	782.578
74.704	9.765	787.512	-23.837	205.048	782.160
76.171	7.624	788.348	-24.024	205.357	781.669
77.470	5.628	789.119	-24.113	205.617	781.197
78.546	3.659	789.958	-24.088	205.741	780.650
79.479	1.969	790.664	-23.966	205.786	780.041
80.540	0.101	791.433	-23.736	205.894	779.487
81.207	-1.306	792.081	-23.414	205.852	778.768
81.653	-2.517	792.689	-23.079	205.551	777.891
81.948	-3.331	793.227	-22.660	205.432	777.217
82.017	-3.997	793.809	-22.153	205.103	776.428
81.827	-4.429	794.425	-21.588	204.817	775.834
81.368	-4.508	794.904	-20.992	204.596	775.202
80.729	-4.344	795.240	-20.101	203.317	773.788
79.672	-3.550	795.527	-19.726	203.514	773.902
78.650	-2.721	795.916	-18.862	202.219	772.600
77.469	-1.600	796.153	-18.278	201.599	772.099
76.143	-0.214	796.316	-17.552	200.543	771.348
74.771	1.638	796.264	-17.024	199.937	770.772
73.313	3.569	796.206	-16.306	199.067	770.009
71.696	6.014	795.766	-15.805	198.150	769.527
69.847	8.782	795.161	-15.330	197.434	769.131
67.780	11.722	794.392	-14.702	196.525	768.681
65.602	14.748	793.428	-14.133	195.427	768.199
63.314	17.873	792.283	-13.595	194.472	767.691
60.947	21.081	790.981	-13.084	193.458	767.198
58.601	24.410	789.523	-12.657	193.146	767.101
56.189	27.778	787.892	-12.362	192.086	766.899
53.832	31.243	786.052	-12.024	190.832	766.764
51.369	34.712	784.170	-12.059	190.687	767.797
49.063	37.608	782.924	-12.001	189.932	767.933
46.802	39.741	782.346	-11.920	188.991	767.713
44.800	41.373	782.313	-11.948	188.121	767.468
42.931	42.493	782.856	-12.001	187.411	767.506
41.631	43.812	783.060	-12.084	186.741	767.687
41.108	44.877	783.047	-12.378	186.577	767.685
40.933	45.600	782.933	-12.658	186.985	767.583
40.993	46.110	782.885	-12.930	187.391	767.887
41.020	46.634	782.999	-13.340	187.774	768.354
40.964	47.150	783.233	-13.689	188.098	768.730
40.927	47.687	783.493	-14.002	188.272	769.141
40.865	48.233	783.579	-14.315	188.310	769.593
40.813	48.695	783.500	-14.584	188.227	770.025
40.717	49.252	783.105	-14.855	187.959	770.590
40.449	49.686	782.722	-15.167	187.505	771.248
40.089	49.997	782.360	-15.439	186.909	771.899
39.738	50.180	782.080	-15.568	186.276	772.499
39.363	50.261	781.851	-15.711	185.569	773.113
39.016	50.257	781.637	-15.808	184.809	773.616
38.677	50.230	781.424	-15.947	184.015	774.246
38.359	50.230	781.259	-16.135	183.057	775.124
38.034	50.196	781.029	-16.308	182.060	775.985
37.720	50.142	780.877	-16.522	181.193	776.760
37.392	50.048	780.701	-16.695	180.214	777.573
37.113	49.970	780.629	-16.811	179.340	778.216
36.831	49.877	780.594	-17.065	178.376	779.025
36.602	49.789	780.593	-17.327	177.523	779.768
36.392	49.652	780.593	-17.482	176.690	780.583
36.184	49.516	780.659	-17.802	175.212	781.403
35.967	49.416	780.770	-17.952	174.370	782.199
35.759	49.311	780.907	-18.121	173.609	782.970
35.604	49.223	781.013	-18.332	172.963	783.621
35.451	49.118	781.117	-18.523	172.302	784.281
35.295	49.123	781.218	-18.727	171.760	784.856
35.076	49.289	781.321	-18.990	171.275	785.429
34.954	49.255	781.575	-19.285	170.812	785.943
34.863	49.242	781.784	-19.594	170.402	786.431
34.775	49.212	782.010	-19.826	170.084	786.879
34.673	49.208	782.258	-20.083	169.930	787.390
34.569	49.261	782.514	-20.310	169.828	787.829
34.362	49.237	782.931	-20.603	169.658	788.254
34.261	49.567	782.856	-20.921	169.551	788.623
34.101	49.648	783.007	-21.245	169.476	788.904
34.002	49.738	783.093	-21.515	169.458	789.127
33.781	49.838	783.205	-21.813	169.445	789.304
33.579	49.930	783.357	-22.116	169.544	789.568
33.347	50.022	783.399	-22.401	169.574	789.837
33.177	50.111	783.452	-22.662	169.597	790.120
32.954	50.227	783.488	-22.929	169.617	790.455
32.718	50.330	783.536	-23.217	169.566	790.773
32.513	50.424	783.558	-23.590	169.685	791.158
32.283	50.560	783.618	-23.923	169.608	791.415
32.095	50.674	783.672	-24.236	169.467	791.709
31.919	50.779	783.739	-24.602	169.327	791.995
31.744	50.859	783.824	-24.902	169.128	792.347
31.565	50.944	783.960	-25.209	169.007	792.797
31.367	51.098	784.101	-25.476	168.864	793.258
31.242	51.138	784.257	-25.713	168.635	793.726
31.065	51.175	784.359	-25.940	168.436	794.036
30.870	51.437	784.348	-26.159	168.243	794.338
30.796	51.548	784.420	-26.309	168.020	794.619
30.740	51.600	784.492	-26.417	167.908	794.866
30.762	51.597	784.556	-26.428	167.850	794.967
30.802	51.649	784.525	-26.352	167.844	794.999
30.899	51.743	784.453	-26.190	167.868	794.960
30.999	51.837	784.353	-25.920	167.988	794.863
31.151	51.872	784.155	-25.577	168.151	794.666
31.370	51.856	783.953	-25.222	168.292	794.422
31.609	51.860	783.610	-24.788	168.448	794.127
31.922	51.611	783.453	-24.320	168.668	793.766
32.135	51.582	783.206	-23.750	168.975	793.286
32.394	51.582	782.982	-23.217	169.470	792.806
32.656	51.609	782.730	-22.741	169.562	792.331
32.929	51.578	782.568	-22.373	169.715	792.134
33.286	51.500	782.426	-22.054	169.877	792.021
33.719	51.281	782.279	-21.762	170.091	791.876
34.113	51.161	782.232	-21.473	170.348	791.638
34.639	51.104	782.000	-21.107	170.714	791.242
35.217	50.838	781.975	-20.641	171.175	790.774
35.885	50.412	781.987	-20.128	171.740	790.216
36.671	50.015	781.879	-19.508	172.437	789.458
37.677	49.665	781.556	-18.621	173.488	788.322
38.622	49.135	781.437	-17.895	174.301	787.059
39.651	48.255	781.591	-17.273	175.236	786.001
40.684	47.652	781.285	-16.750	176.112	784.949
41.619	47.084	781.319	-16.294	176.849	784.105
42.621	46.398	781.545	-16.053	177.699	783.155
43.595	45.556	781.792	-15.776	178.373	782.441
44.681	44.688	782.124	-15.553	179.261	781.801
45.840	43.621	782.605	-15.347	180.273	781.133
47.099	42.492	783.209	-15.144	181.204	780.463
48.394	41.167	783.948	-14.939	182.255	779.704
49.733	39.888	784.821	-14.702	183.268	779.021
51.294	38.461	785.851	-14.439	184.286	778.336
53.079	36.466	786.810	-14.245	185.256	777.662
54.705	34.507	787.963	-14.179	186.132	777.027
56.416	32.315	789.031	-14.245	187.002	776.611
58.271	29.882	790.072	-14.434	187.893	776.325
60.261	27.299	791.083	-14.782	188.698	776.164
62.318	24.666	791.953	-15.189	189.462	776.237
64.382	21.926	792.921	-15.440	190.289	776.386
66.320	19.098	793.912	-15.761	191.124	776.409
68.153	16.117	794.971	-16.057	191.947	776.274
69.734	13.025	796.225	-16.276	192.902	776.082
71.129	9.763	797.688	-16.526	193.800	775.815
72.251	6.739	799.021	-16.837	194.659	775.663
73.420	3.543	800.428	-17.168	195.361	775.375
74.520	0.418	801.836	-17.386	196.024	774.983
75.887	-2.814	803.151	-17.588	196.709	774.503
76.751	-5.745	804.330	-17.722	197.362	774.056
77.724	-8.195	805.007	-17.950	197.828	773.428
78.262	-10.927	805.975	-17.520	197.234	771.731
78.799	-13.133	806.864	-17.544	197.706	771.106
78.556	-15.285	807.830	-17.598	198.108	770.376
77.822	-17.068	809.021	-17.470	198.484	769.537
76.621	-18.590	810.405	-17.439	198.850	768.896
75.183	-19.650	812.113	-17.455	199.160	768.187
73.647	-20.482	813.914	-17.359	199.391	767.405
71.872	-20.997	815.829	-17.334	199.545	766.725
70.254	-21.353	817.804	-17.370	199.680	766.124
68.548	-21.471	819.652	-17.404	199.794	765.528
66.942	-21.478	821.319	-17.494	199.840	765.026
65.302	-21.505	822.865	-17.671	199.906	764.718
63.718	-21.167	823.798	-17.902	199.942	764.540
62.358	-21.674	825.012	-18.218	199.976	764.532
61.350	-21.461	825.182	-18.561	200.000	764.736
60.851	-21.686	825.254	-18.940	199.995	765.116
60.821	-21.753	825.086	-19.359	199.986	765.769
61.260	-21.671	824.750	-19.788	199.923	766.610
62.374	-21.643	824.226	-20.019	199.764	767.271
63.904	-21.350	823.485	-20.171	199.462	767.766
65.895	-21.400	822.912	-20.241	199.144	768.128
68.355	-20.861	821.598	-20.165	198.810	768.259
71.163	-19.852	819.849	-20.005	198.498	768.227
74.049	-19.006	817.836	-19.768	198.172	767.973
77.033	-18.043	815.420	-19.354	197.802	767.557
79.868	-17.105	812.997	-18.929	197.498	767.066
81.957	-16.498	811.045	-18.349	197.065	766.235
83.111	-15.963	809.736	-17.850	196.667	765.422
83.491	-15.889	809.361	-17.485	196.222	764.692
83.288	-15.924	809.177	-17.322	195.920	764.177
82.700	-16.169	809.092	-17.379	195.755	763.977
81.692	-17.070	809.506	-17.580	195.652	764.063
80.999	-17.634	809.721	-18.001	195.636	764.503
80.649	-18.373	810.028	-18.638	195.676	765.258
80.748	-19.300	810.378	-19.386	195.852	766.503
81.036	-20.267	810.549	-19.875	195.993	767.676
81.595	-21.177	810.622	-20.579	196.185	769.190
82.570	-21.577	810.087	-21.059	196.301	770.625
83.224	-22.574	809.891	-21.691	196.283	772.267
83.775	-23.420	809.498	-22.145	196.067	773.565
84.300	-24.108	808.888	-23.120	196.687	775.949
84.752	-24.538	808.275	-23.594	196.184	777.036
85.189	-24.568	807.518	-23.799	195.413	777.951
85.495	-24.248	806.581	-24.084	194.421	778.631
85.812	-23.372	805.558	-24.198	193.243	779.251
86.046	-22.222	804.505	-24.129	192.038	779.668
86.174	-20.716	803.262	-23.928	190.708	780.072
85.874	-19.419	802.104	-23.613	189.241	780.309
85.651	-17.284	800.501	-23.121	187.710	780.484
85.494	-14.312	798.363	-22.721	185.990	780.607
84.639	-12.242	796.632	-22.132	184.116	780.380
83.877	-9.783	794.848	-21.662	182.233	780.220
82.930	-7.596	793.414	-21.155	180.172	779.665
81.853	-5.038	791.827	-20.634	178.175	779.230
80.649	-2.360	790.331	-20.119	176.198	778.541
79.120	0.254	788.941	-19.379	174.695	777.726
77.204	3.186	787.505	-18.841	172.748	776.898
75.463	5.899	786.289	-18.227	170.921	776.117
73.659	8.757	785.191	-17.758	169.035	775.263
71.918	11.470	784.080	-17.315	167.264	774.465
70.084	14.104	783.050	-16.827	165.528	773.687
68.231	16.652	782.115	-16.400	163.836	773.075
66.354	19.239	781.204	-16.032	162.373	772.677
64.806	21.792	780.518	-15.824	160.969	772.399
63.023	24.048	779.820	-15.561	159.770	772.369
61.633	26.621	778.945	-15.541	159.204	772.261
60.747	27.831	778.008	-15.523	159.477	771.900
60.737	28.433	776.954	-15.585	160.058	771.962
60.501	28.638	776.250	-15.765	160.956	771.945
60.160	28.739	775.657	-15.982	161.795	772.124
60.470	29.079	775.279	-16.208	162.613	772.502
60.852	29.131	775.093	-16.480	163.271	772.865
61.341	28.986	775.052	-16.779	163.819	773.157
61.962	28.755	775.151	-17.031	164.301	773.582
62.568	28.447	775.211	-17.191	164.713	774.052
63.453	28.153	775.168	-17.187	164.958	774.644
64.226	27.963	774.919	-17.108	165.094	775.270
64.856	27.928	774.446	-16.984	165.195	775.916
65.176	28.091	773.923	-16.880	165.165	776.370
65.524	28.232	773.311	-16.767	164.968	776.758
65.671	28.231	772.731	-16.635	164.746	777.178
65.713	28.717	771.810	-16.492	164.408	777.521
65.859	29.478	771.017	-16.340	164.089	777.937
65.626	29.808	770.770	-16.220	163.774	778.321
65.388	30.072	770.691	-16.025	163.464	778.747
65.185	30.229	770.783	-15.816	163.169	779.185
65.007	30.290	770.879	-15.688	162.837	779.662
64.885	30.314	771.007	-15.678	162.492	780.300
64.854	30.304	771.148	-15.692	162.013	781.027
64.823	30.145	771.176	-15.834	161.481	781.716
64.829	29.925	771.319	-16.053	161.016	782.522
64.833	29.695	771.507	-16.259	160.569	783.257
64.849	29.404	771.662	-16.454	160.162	783.856
64.857	29.181	771.835	-16.743	159.666	784.406
64.789	29.063	771.887	-16.982	159.248	784.927
64.715	29.090	771.805	-17.248	158.901	785.489
64.660	29.035	771.892	-17.567	158.510	786.023
64.661	29.060	771.862	-17.900	158.149	786.516
64.558	28.993	771.926	-18.245	157.709	787.064
64.550	28.957	772.026	-18.539	157.362	787.614
64.451	28.918	772.114	-18.853	157.041	788.228
64.377	28.910	772.202	-19.096	156.726	788.794
64.317	28.907	772.273	-19.327	156.529	789.326
64.477	29.201	771.988	-19.548	156.346	789.699
64.415	29.226	771.978	-19.745	156.177	790.077
64.300	29.266	772.023	-19.995	155.980	790.447
64.198	29.321	772.034	-20.196	155.778	790.766
64.232	29.504	771.916	-20.433	155.597	791.087
64.130	29.529	771.999	-20.582	155.496	791.304
64.035	29.506	772.017	-20.732	155.367	791.489
64.040	29.467	772.091	-20.880	155.264	791.621
64.002	29.461	772.211	-21.004	155.093	791.774
64.074	29.484	772.431	-21.138	154.966	791.869
64.107	29.441	772.682	-21.251	154.772	791.918
64.209	29.395	772.979	-21.401	154.613	791.986
64.318	29.312	773.271	-21.538	154.505	792.033
64.434	29.206	773.607	-21.634	154.448	792.081
64.525	29.153	774.050	-21.724	154.493	792.128
64.626	29.014	774.482	-21.802	154.633	792.142
64.712	28.882	774.858	-21.840	154.823	792.202
64.810	28.679	775.234	-21.816	155.032	792.180
64.965	28.393	775.570	-21.739	155.380	792.118
65.100	28.048	775.988	-21.644	155.787	792.029
65.194	27.693	776.367	-21.460	156.291	791.895
65.117	26.931	777.295	-21.229	156.877	791.807
65.172	26.351	777.915	-21.078	157.401	791.609
65.294	25.638	778.643	-20.937	157.949	791.333
65.429	24.979	779.380	-20.832	158.657	790.790
65.781	23.889	780.287	-20.789	159.330	790.512
65.912	23.020	780.961	-20.780	160.146	790.086
66.076	22.096	781.725	-21.050	160.415	789.631
66.288	21.131	782.554	-21.192	161.347	788.989
66.548	19.780	783.520	-21.330	162.318	788.495
66.874	18.240	784.587	-21.704	163.375	787.835
67.385	16.971	785.266	-21.939	164.406	787.241
68.002	15.609	785.987	-22.253	165.242	787.009
68.802	14.131	786.741	-22.596	166.253	786.730
69.479	12.184	787.534	-22.844	167.409	786.459
70.330	10.469	788.183	-23.015	168.439	786.351
71.257	8.689	788.813	-23.236	169.658	786.194
72.126	6.860	789.471	-23.384	170.900	785.929
72.869	5.176	790.030	-23.328	172.145	785.553
73.627	3.415	790.690	-23.365	173.322	785.183
74.183	1.701	791.531	-23.309	174.714	784.771
74.737	-0.262	792.556	-23.144	175.982	784.260
75.014	-1.989	793.474	-23.014	177.437	783.696
75.071	-3.551	794.379	-22.892	178.657	783.101
75.069	-5.188	795.347	-22.714	180.026	782.506
75.109	-6.662	796.319	-22.483	181.388	781.835
75.338	-8.314	797.392	-22.362	182.676	781.141
75.473	-9.799	798.281	-22.293	183.948	780.613
75.473	-11.249	799.153	-22.079	185.324	780.075
75.810	-12.280	799.775	-21.926	186.495	779.399
75.860	-13.546	800.564	-21.713	187.770	778.618
75.852	-14.712	801.401	-21.555	188.965	777.875
75.762	-15.902	802.300	-21.271	190.173	777.083
75.606	-16.884	803.083	-20.526	189.958	775.260
75.471	-17.785	803.872	-20.292	191.028	774.295
75.262	-18.677	804.538	-20.088	191.895	773.557
75.021	-19.397	805.317	-19.823	192.774	772.826
74.835	-20.090	805.951	-19.491	193.481	771.871
74.644	-20.705	806.420	-19.343	194.080	771.069
74.464	-21.222	806.999	-19.063	194.864	770.301
74.287	-21.713	807.611	-18.855	195.517	769.630
74.091	-22.054	808.086	-18.587	195.997	768.911
73.897	-22.323	808.550	-18.421	196.457	768.250
73.619	-22.530	809.124	-18.310	197.027	767.818
73.269	-22.758	809.668	-18.238	197.454	767.393
72.812	-22.936	810.252	-18.182	197.877	767.087
72.236	-23.086	810.824	-18.004	198.198	766.684
71.707	-23.167	811.324	-17.821	198.565	766.354
71.232	-23.223	811.735	-17.591	198.946	766.061
70.797	-23.232	812.073	-17.377	199.297	765.681
70.310	-23.232	812.416	-17.048	199.637	765.217
69.819	-23.274	812.784	-16.754	199.885	764.710
69.416	-23.226	812.995	-16.496	200.051	764.331
69.084	-23.177	813.224	-16.334	200.152	763.945
68.748	-23.175	813.385	-16.137	200.205	763.503
68.380	-23.169	813.616	-16.057	200.277	763.185
67.909	-23.101	813.833	-15.997	200.302	762.894
67.431	-23.019	814.044	-15.920	200.345	762.684
66.998	-22.967	814.341	-15.803	200.356	762.497
66.586	-22.934	814.601	-15.709	200.368	762.383
66.161	-22.784	814.872	-15.583	200.380	762.307
66.008	-22.170	814.790	-15.443	200.365	762.252
65.548	-21.974	814.982	-15.265	200.314	762.206
64.882	-22.288	815.490	-15.140	200.179	762.174
64.497	-22.098	815.553	-15.069	200.042	762.222
64.043	-21.787	815.618	-15.039	199.818	762.299
63.481	-21.321	815.581	-15.041	199.610	762.342
63.139	-20.986	815.523	-15.029	199.372	762.407
62.755	-20.604	815.374	-15.008	199.111	762.507
62.502	-19.517	814.862	-14.938	198.896	762.639
62.077	-18.928	814.652	-14.820	198.609	762.699
61.518	-18.146	814.445	-14.670	198.323	762.757
60.987	-17.406	814.211	-14.496	197.995	762.787
60.350	-16.487	813.922	-14.303	197.630	762.847
59.633	-15.481	813.654	-14.125	197.252	762.884
58.846	-14.364	813.329	-13.998	196.969	762.941
58.088	-13.014	812.892	-13.886	196.633	762.996
57.186	-11.621	812.546	-13.685	196.195	763.065
56.251	-9.369	811.683	-13.512	195.701	763.165
55.114	-8.084	811.664	-13.174	195.027	763.225
54.377	-5.972	811.049	-12.779	194.398	763.383
53.596	-3.568	810.091	-12.478	193.800	763.571
52.986	-0.923	809.238	-12.180	193.153	763.714
52.422	1.997	808.252	-11.761	192.269	763.735
51.848	5.188	807.043	-11.374	191.422	763.899
51.386	8.562	805.556	-11.048	190.647	764.124
50.594	12.137	803.926	-10.687	189.710	764.217
49.662	15.733	801.981	-10.328	188.755	764.191
48.428	19.337	800.005	-9.856	188.737	764.355
47.227	23.099	797.641	-9.496	187.644	764.401
45.870	26.862	795.029	-9.055	186.600	764.437
44.645	30.601	792.299	-8.576	185.630	764.493
43.349	34.246	789.344	-8.192	184.522	764.567
42.181	37.806	786.101	-8.007	183.876	764.540
41.672	40.199	782.672	-7.767	183.601	764.093
41.577	41.714	779.897	-7.494	183.769	764.174
41.042	42.525	778.649	-7.374	184.392	764.021
40.482	42.915	778.419	-7.329	185.236	763.999
39.738	43.296	779.168	-7.432	185.971	764.191
39.257	43.580	780.041	-7.606	186.559	764.451
38.917	43.737	780.827	-7.907	186.916	764.894
39.104	43.922	780.755	-8.268	187.086	765.373
39.647	43.883	780.275	-8.804	187.387	766.073
40.278	43.802	779.644	-9.147	187.523	767.005
40.800	43.717	778.942	-9.357	187.560	767.849
41.137	43.718	778.453	-9.513	187.510	768.480
41.235	43.811	778.174	-9.566	187.420	769.135
41.122	43.937	778.065	-9.659	187.223	769.742
40.831	44.078	778.054	-9.833	187.003	770.325
40.390	44.262	778.008	-10.072	186.691	771.095
40.001	44.365	777.913	-10.315	186.348	772.031
39.636	44.439	777.760	-10.602	186.025	773.026
39.292	44.505	777.652	-10.815	185.587	774.044
38.993	44.482	777.567	-10.987	185.269	774.931
38.660	44.380	777.480	-11.627	185.856	776.786
38.405	44.412	777.338	-11.827	185.617	777.830
38.119	44.359	777.199	-12.130	185.335	778.768
37.768	44.316	777.108	-12.331	185.027	780.034
37.375	44.257	777.123	-12.595	184.635	780.897
36.969	44.295	777.041	-12.881	184.324	781.723
36.657	44.234	777.112	-13.096	184.103	782.540
36.344	44.188	777.232	-13.274	183.831	783.158
36.062	44.227	777.270	-13.511	183.474	783.704
35.680	44.388	777.249	-13.735	183.095	784.174
35.427	44.412	777.297	-13.968	182.746	784.710
35.215	44.465	777.341	-14.256	182.407	785.353
34.985	44.566	777.383	-14.515	182.078	785.968
34.812	44.678	777.454	-14.656	181.837	786.433
34.741	44.736	777.574	-14.858	181.676	786.837
34.693	44.806	777.736	-15.088	181.497	787.167
34.667	44.861	777.913	-15.309	181.392	787.550
34.700	44.905	778.062	-15.590	181.295	788.047
34.748	44.929	778.238	-15.857	181.185	788.540
34.800	44.996	778.395	-16.106	181.086	789.020
34.840	45.122	778.509	-16.344	181.068	789.365
34.906	45.206	778.578	-16.536	180.976	789.728
34.881	45.300	778.772	-16.743	181.022	790.223
34.825	45.375	778.971	-16.982	180.936	790.632
34.781	45.442	779.225	-17.183	180.850	790.985
34.693	45.488	779.403	-17.394	180.761	791.285
34.652	45.548	779.592	-17.601	180.658	791.548
34.629	45.604	779.757	-17.835	180.613	791.771
34.586	45.787	779.827	-17.998	180.553	792.001
34.539	45.865	779.883	-18.155	180.480	792.186
34.506	45.953	780.001	-18.320	180.428	792.399
34.464	46.014	780.086	-18.393	180.347	792.541
34.447	46.113	780.088	-18.526	180.124	792.724
34.320	46.287	780.155	-18.652	179.938	792.853
34.335	46.312	780.077	-18.758	179.802	793.019
34.370	46.430	780.083	-18.755	179.671	793.179
34.396	46.485	780.062	-18.790	179.509	793.223
34.397	46.514	780.059	-18.794	179.382	793.301
34.376	46.568	780.066	-18.772	179.253	793.395
34.392	46.574	780.073	-18.789	179.187	793.463
34.449	46.581	780.071	-18.792	179.108	793.575
34.492	46.564	780.050	-18.811	179.000	793.651
34.549	46.569	780.054	-18.861	178.929	793.748
34.577	46.549	780.048	-18.887	178.847	793.826
34.596	46.549	780.061	-18.906	178.724	793.870
34.603	46.527	780.055	-18.932	178.622	793.941
34.613	46.492	780.044	-18.963	178.458	794.021
34.598	46.490	780.118	-18.983	178.356	794.110
34.581	46.446	780.160	-19.017	178.233	794.190
34.810	46.735	779.961	-19.029	178.158	794.228
34.824	46.676	780.024	-19.006	178.164	794.247
34.844	46.575	780.086	-19.010	178.202	794.215
34.957	46.417	780.161	-18.929	178.337	794.133
35.061	46.192	780.186	-18.872	178.544	793.961
35.209	45.928	780.259	-18.981	178.289	793.879
35.426	45.630	780.377	-18.813	178.660	793.512
35.639	45.251	780.471	-18.557	179.109	792.970
35.799	44.458	780.779	-18.426	179.662	792.514
35.964	43.923	781.109	-18.331	180.198	792.039
36.415	43.605	781.048	-18.289	180.914	791.554
36.601	42.871	781.476	-18.102	181.718	790.963
37.011	42.312	781.612	-18.019	182.367	790.400
37.404	41.693	781.809	-17.960	183.065	789.676
37.804	41.017	782.088	-17.805	183.924	788.857
38.277	40.217	782.533	-17.744	184.592	788.187
38.746	39.257	783.252	-17.685	185.224	787.308
39.132	38.484	783.974	-17.591	185.798	786.474
39.480	37.835	784.719	-17.554	186.295	785.780
39.737	37.074	785.608	-17.513	186.696	784.955
40.070	36.219	786.625	-17.520	186.986	784.013
40.418	35.310	787.339	-17.552	187.368	783.370
41.028	34.246	788.068	-17.535	187.777	782.687
41.662	33.200	788.625	-17.549	188.206	781.840
42.415	31.935	789.336	-17.584	188.650	781.218
43.035	30.661	789.943	-17.600	189.115	780.668
43.825	29.213	790.670	-17.742	189.686	780.045
44.739	27.730	791.432	-17.964	190.289	779.456
45.621	26.150	792.270	-18.099	190.990	778.999
46.535	24.480	793.155	-18.257	191.770	778.469
47.339	22.865	794.009	-18.340	192.417	777.845
47.970	21.167	794.860	-17.912	192.162	776.315
48.744	19.448	795.830	-17.942	193.020	775.713
49.547	17.624	796.821	-17.914	193.791	775.065
50.310	15.919	797.801	-17.882	194.684	774.610
51.040	14.279	798.689	-17.955	195.535	774.096
51.934	12.955	799.248	-17.962	196.230	773.369
52.384	11.044	800.357	-17.944	196.904	772.828
53.004	9.508	801.151	-17.920	197.516	772.408
53.501	8.217	801.887	-17.900	198.067	771.893
53.925	6.838	802.588	-17.873	198.539	771.506
54.351	6.167	803.002	-17.950	198.988	771.099
54.456	4.796	804.143	-17.984	199.419	770.669
54.406	3.920	804.846	-17.912	199.790	770.283
54.483	3.938	805.019	-17.783	200.053	769.866
54.196	3.564	805.501	-17.623	200.214	769.552
