RHand_X	RHand_Y	RHand_Z	Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z
1737.704	2113.693	1454.588	1841.482	1292.210	888.483	1490.721	2496.660	1675.631
1738.176	2114.023	1454.588	1841.482	1292.210	888.843	1490.721	2496.866	1675.631
1738.526	2114.403	1454.588	1841.706	1292.210	889.061	1490.933	2497.141	1675.834
1738.933	2114.836	1454.588	1841.706	1292.210	889.335	1490.933	2497.537	1675.834
1739.345	2115.360	1454.588	1842.059	1292.210	889.674	1490.933	2497.965	1675.834
1739.709	2115.872	1454.588	1842.281	1292.210	890.057	1490.933	2498.497	1675.834
1740.052	2116.352	1454.588	1842.565	1292.623	890.519	1490.933	2499.133	1675.834
1740.520	2116.918	1454.820	1842.912	1292.930	890.990	1491.137	2499.807	1675.834
1741.013	2117.512	1454.820	1843.267	1293.274	891.469	1491.137	2500.548	1675.834
1741.535	2118.122	1454.820	1843.652	1293.735	891.953	1491.137	2501.308	1675.834
1742.218	2118.553	1454.820	1844.008	1294.294	892.378	1491.137	2502.116	1676.035
1742.866	2119.230	1455.045	1844.352	1294.858	892.796	1491.137	2502.924	1676.035
1743.585	2119.915	1455.045	1844.692	1295.450	893.197	1491.137	2503.663	1676.035
1744.427	2120.665	1455.045	1845.155	1296.253	893.702	1491.137	2504.476	1676.035
1745.304	2121.446	1455.045	1845.595	1296.991	894.199	1491.137	2505.209	1676.035
1746.248	2122.210	1455.301	1846.052	1297.805	894.695	1491.137	2505.886	1676.035
1747.151	2123.111	1455.301	1846.579	1298.741	895.174	1491.370	2506.601	1676.246
1748.211	2124.026	1455.593	1846.887	1299.839	895.896	1491.370	2507.234	1676.246
1749.228	2124.916	1455.593	1847.400	1300.817	896.415	1491.656	2507.790	1676.246
1750.207	2125.919	1455.899	1847.839	1301.756	896.864	1491.656	2508.352	1676.246
1751.249	2126.870	1455.899	1848.336	1302.772	897.246	1491.917	2508.894	1676.246
1752.271	2127.906	1456.255	1848.694	1303.701	897.575	1491.917	2509.346	1676.246
1753.206	2129.008	1456.472	1849.007	1304.604	897.891	1492.318	2509.699	1676.246
1754.132	2130.107	1456.472	1849.343	1305.495	898.129	1492.318	2510.029	1676.246
1755.016	2131.174	1456.837	1849.620	1306.281	898.396	1492.690	2510.329	1676.246
1755.824	2132.214	1456.837	1849.849	1306.948	898.396	1492.909	2510.622	1676.246
1756.535	2133.348	1457.157	1849.849	1307.582	898.681	1493.137	2510.622	1676.246
1757.065	2134.329	1457.391	1850.069	1308.175	898.681	1493.345	2510.987	1676.246
1757.508	2135.344	1457.391	1850.069	1308.648	898.681	1493.582	2510.987	1676.246
1757.870	2136.306	1457.766	1850.069	1308.994	898.681	1493.824	2510.987	1676.246
1758.070	2137.173	1457.766	1850.406	1309.274	898.681	1494.054	2510.987	1676.246
1758.070	2138.035	1458.073	1850.766	1309.274	898.681	1494.293	2510.987	1676.246
1758.070	2138.853	1458.073	1851.220	1309.497	898.681	1494.560	2510.987	1676.246
1758.070	2140.144	1458.073	1851.703	1309.497	899.024	1494.825	2511.292	1676.246
1758.566	2140.730	1458.310	1852.265	1309.497	899.024	1495.088	2511.557	1676.246
1759.005	2141.184	1458.310	1852.776	1309.497	899.349	1495.322	2511.829	1676.246
1759.536	2141.474	1458.613	1853.292	1309.827	899.349	1495.621	2512.160	1676.246
1760.079	2141.686	1458.613	1853.840	1310.074	899.755	1495.937	2512.537	1676.246
1760.615	2141.686	1458.897	1854.364	1310.353	899.958	1496.219	2512.915	1676.246
1761.170	2141.910	1458.897	1854.801	1310.588	900.170	1496.518	2513.297	1676.487
1761.668	2141.910	1458.897	1855.265	1310.868	900.448	1496.973	2513.656	1676.487
1762.114	2141.910	1458.897	1855.698	1311.174	900.706	1497.473	2514.003	1676.487
1762.524	2141.910	1458.897	1856.109	1311.507	900.941	1498.005	2514.325	1676.487
1762.896	2142.294	1459.137	1856.417	1311.802	901.193	1498.524	2514.614	1676.487
1763.227	2142.294	1459.137	1856.680	1312.132	901.193	1499.212	2514.614	1676.487
1763.456	2142.693	1459.137	1856.905	1312.482	901.566	1499.926	2514.920	1676.487
1763.456	2142.911	1459.137	1856.905	1312.877	901.566	1500.615	2514.920	1676.487
1763.962	2143.717	1459.612	1857.249	1313.364	901.566	1501.202	2514.920	1676.487
1764.170	2143.941	1459.612	1857.249	1313.873	901.566	1501.796	2514.920	1676.487
1764.392	2143.941	1459.612	1857.249	1314.450	901.566	1502.341	2515.305	1676.487
1764.642	2144.390	1459.612	1857.249	1315.045	901.566	1502.793	2515.574	1676.487
1764.997	2144.616	1459.835	1857.622	1315.625	901.965	1503.131	2515.910	1676.487
1765.375	2144.838	1459.835	1857.996	1316.216	902.359	1503.437	2516.361	1676.696
1765.712	2145.262	1459.835	1858.451	1316.862	902.840	1503.727	2516.882	1676.696
1766.472	2146.093	1459.835	1859.115	1317.548	903.397	1503.969	2517.381	1676.696
1767.180	2146.316	1459.835	1859.792	1318.257	904.048	1503.969	2517.859	1676.696
1767.545	2146.316	1460.275	1860.599	1318.995	904.755	1504.396	2518.366	1676.696
1768.247	2146.316	1460.275	1861.715	1319.861	905.285	1504.396	2518.969	1676.696
1768.964	2146.526	1460.275	1862.721	1320.693	906.121	1504.692	2519.562	1676.696
1769.552	2146.526	1460.275	1863.738	1321.442	906.963	1504.692	2520.135	1676.696
1770.133	2146.526	1460.275	1864.828	1322.226	907.888	1505.136	2520.730	1676.696
1770.683	2146.526	1460.275	1865.940	1323.045	908.760	1505.445	2521.377	1676.696
1771.039	2146.526	1460.275	1867.142	1323.775	909.621	1505.738	2521.986	1676.696
1771.300	2146.801	1460.275	1868.368	1324.461	910.518	1506.082	2522.557	1676.696
1771.913	2147.147	1460.275	1869.600	1325.215	911.275	1506.553	2523.202	1676.696
1772.142	2147.147	1460.275	1870.728	1325.923	912.024	1507.034	2523.737	1676.696
1772.142	2147.147	1460.275	1871.604	1326.373	913.011	1507.493	2524.290	1676.696
1772.142	2147.544	1460.275	1873.015	1327.199	913.277	1507.829	2524.847	1676.696
1772.142	2147.958	1460.275	1873.958	1327.782	913.795	1508.200	2525.389	1676.696
1772.142	2148.413	1460.275	1874.638	1328.254	914.381	1508.574	2525.893	1676.696
1772.142	2148.974	1460.275	1875.360	1328.867	914.681	1508.894	2526.334	1676.696
1772.142	2149.635	1460.491	1876.048	1329.429	914.681	1509.094	2526.748	1676.696
1772.142	2150.485	1460.491	1876.531	1329.892	914.915	1509.094	2527.165	1676.696
1772.382	2151.391	1460.491	1876.980	1330.379	914.915	1509.094	2527.495	1676.696
1772.606	2152.367	1460.491	1877.324	1330.850	914.915	1509.094	2527.776	1676.696
1772.860	2153.522	1460.491	1877.324	1331.281	915.257	1509.094	2527.776	1676.696
1773.248	2154.686	1460.491	1877.601	1331.656	915.504	1509.094	2528.055	1676.696
1773.639	2155.798	1460.788	1877.601	1331.993	915.813	1509.515	2528.055	1676.696
1774.006	2157.074	1460.788	1877.601	1332.339	916.197	1509.715	2528.055	1676.696
1774.360	2158.249	1460.788	1877.896	1332.660	916.649	1509.980	2528.263	1676.696
1774.619	2159.490	1461.047	1878.197	1333.009	917.136	1510.307	2528.531	1676.696
1774.619	2160.820	1461.047	1878.543	1333.346	917.679	1510.683	2528.973	1676.696
1774.893	2161.996	1461.303	1878.916	1333.627	918.177	1511.010	2529.464	1676.696
1775.203	2163.444	1461.583	1879.443	1333.958	918.715	1511.302	2529.999	1676.696
1775.203	2164.645	1461.583	1880.033	1334.271	919.292	1511.669	2530.509	1676.696
1775.478	2165.905	1461.788	1880.569	1334.593	919.815	1512.049	2531.164	1676.696
1775.478	2167.092	1461.788	1881.139	1334.862	920.263	1512.438	2531.881	1676.696
1775.829	2168.378	1461.788	1881.800	1335.198	920.702	1512.714	2532.513	1676.696
1775.829	2169.634	1462.036	1882.385	1335.573	921.140	1513.050	2533.199	1676.696
1776.179	2170.738	1462.036	1882.880	1335.875	921.573	1513.424	2533.851	1676.696
1776.179	2171.909	1462.271	1883.201	1336.293	922.258	1513.702	2534.484	1676.696
1776.541	2172.971	1462.271	1883.858	1336.542	922.555	1513.934	2535.097	1676.696
1776.541	2173.839	1462.271	1884.383	1336.783	922.836	1514.168	2535.671	1676.696
1776.769	2174.752	1462.474	1884.834	1336.783	922.836	1514.168	2536.115	1676.696
1776.769	2175.542	1462.474	1885.220	1337.100	923.184	1514.572	2536.508	1676.696
1777.146	2176.210	1462.678	1885.568	1337.100	923.184	1514.572	2536.868	1676.696
1777.146	2176.874	1462.678	1885.925	1337.100	923.184	1514.920	2537.176	1676.696
1777.435	2177.459	1462.678	1886.188	1337.100	923.184	1514.920	2537.448	1676.696
1777.435	2177.959	1462.894	1886.405	1337.100	923.184	1515.190	2537.448	1676.696
1777.435	2178.466	1462.894	1886.405	1337.100	923.184	1515.190	2537.744	1676.696
1777.679	2178.996	1462.894	1886.405	1337.100	923.184	1515.471	2537.744	1676.696
1777.679	2179.553	1462.894	1886.405	1337.100	923.475	1515.471	2537.744	1676.696
1777.679	2180.132	1462.894	1886.405	1337.326	923.475	1515.860	2537.744	1676.897
1777.679	2180.627	1462.894	1886.620	1337.326	923.889	1516.075	2537.744	1676.897
1777.679	2181.159	1462.894	1886.898	1337.673	924.145	1516.359	2537.744	1676.897
1777.679	2181.806	1462.894	1887.237	1337.673	924.416	1516.669	2537.744	1676.897
1777.679	2182.503	1462.894	1887.593	1337.942	924.691	1517.053	2537.947	1676.897
1778.019	2183.286	1462.894	1887.921	1337.942	924.941	1517.460	2537.947	1677.106
1778.019	2184.252	1462.894	1888.286	1338.155	925.148	1517.865	2537.947	1677.106
1778.414	2185.315	1462.894	1888.655	1338.155	925.148	1518.457	2537.947	1677.106
1778.759	2186.606	1463.095	1889.055	1338.155	925.435	1519.158	2537.947	1677.106
1779.191	2188.097	1463.095	1889.515	1338.155	925.435	1520.011	2537.947	1677.414
1779.899	2189.779	1463.095	1889.996	1338.155	925.435	1521.089	2537.947	1677.414
1780.635	2191.808	1463.422	1890.429	1338.484	925.435	1522.353	2538.325	1677.776
1781.469	2194.265	1463.422	1890.892	1338.809	925.435	1524.041	2538.662	1678.020
1782.440	2196.897	1463.784	1891.487	1339.218	925.435	1525.917	2538.989	1678.304
1783.563	2199.891	1463.784	1892.148	1339.646	925.435	1528.172	2539.454	1678.682
1784.806	2203.093	1464.346	1892.755	1340.012	925.435	1530.790	2539.935	1679.155
1786.107	2206.488	1464.678	1893.442	1340.449	925.435	1533.720	2540.515	1679.628
1787.395	2210.167	1464.678	1894.044	1340.772	925.435	1536.975	2541.133	1680.324
1788.844	2213.867	1465.341	1894.655	1341.080	925.435	1540.441	2542.023	1681.040
1790.423	2217.838	1465.980	1895.195	1341.080	925.435	1543.977	2543.181	1681.701
1792.031	2221.888	1466.533	1895.604	1341.080	925.435	1547.556	2544.601	1682.504
1793.910	2226.149	1467.426	1895.967	1341.080	925.435	1551.203	2546.285	1683.362
1795.865	2230.851	1468.465	1896.348	1341.080	925.435	1554.839	2548.404	1684.239
1798.056	2235.777	1469.785	1896.691	1341.383	925.435	1558.465	2550.934	1685.213
1800.230	2241.112	1471.263	1896.954	1341.724	925.646	1561.979	2553.777	1686.264
1802.267	2246.933	1473.151	1897.173	1342.161	925.646	1565.464	2557.156	1687.464
1804.594	2252.426	1474.955	1897.173	1342.687	925.856	1568.732	2561.072	1689.484
1806.628	2258.492	1477.270	1897.173	1343.302	925.856	1571.934	2565.305	1690.947
1808.650	2264.486	1479.677	1897.173	1344.000	926.126	1575.176	2569.889	1692.480
1810.480	2271.007	1482.444	1897.173	1344.725	926.126	1578.370	2574.845	1694.246
1812.440	2277.278	1485.245	1897.459	1345.493	926.499	1581.458	2580.001	1696.111
1814.543	2283.188	1488.174	1897.682	1346.207	926.793	1584.238	2585.377	1698.005
1816.487	2289.757	1491.918	1898.015	1346.959	927.136	1586.793	2591.017	1700.080
1818.620	2296.165	1495.649	1898.354	1347.657	927.485	1589.087	2596.716	1702.105
1821.140	2302.768	1499.546	1898.671	1348.184	927.859	1591.095	2602.478	1704.236
1823.863	2309.943	1503.893	1898.941	1348.647	928.239	1592.787	2608.189	1706.137
1826.233	2316.298	1508.848	1899.260	1349.103	928.649	1594.090	2614.036	1708.612
1829.124	2322.801	1513.752	1899.562	1349.478	929.014	1594.692	2619.359	1710.373
1832.084	2329.972	1518.955	1899.840	1349.784	929.380	1595.212	2624.759	1712.305
1835.558	2337.394	1524.819	1900.057	1349.989	929.726	1595.648	2630.208	1714.440
1839.089	2344.792	1530.922	1900.298	1349.989	930.100	1595.648	2635.549	1716.707
1843.046	2352.001	1537.336	1900.542	1350.299	930.460	1595.860	2641.455	1719.066
1845.924	2359.717	1544.909	1900.818	1350.299	930.811	1595.860	2646.233	1721.459
1850.695	2368.326	1552.956	1901.091	1350.299	931.189	1595.860	2651.296	1723.900
1854.756	2375.185	1561.544	1901.305	1350.299	931.525	1596.089	2656.552	1726.706
1858.737	2380.080	1570.065	1901.531	1350.299	931.823	1597.099	2660.788	1729.270
1862.963	2386.149	1579.705	1901.531	1350.299	932.102	1597.741	2666.191	1732.508
1867.090	2391.477	1589.260	1901.934	1350.506	932.321	1598.696	2671.521	1736.092
1871.250	2397.319	1599.412	1902.168	1350.506	932.557	1600.115	2676.831	1740.187
1874.828	2402.938	1609.362	1902.386	1350.506	932.557	1601.636	2681.993	1744.513
1877.452	2408.173	1618.669	1902.386	1350.506	932.905	1603.342	2686.833	1749.125
1880.185	2413.095	1628.553	1902.794	1350.742	932.905	1605.377	2691.434	1753.521
1882.708	2416.893	1638.664	1902.996	1350.742	933.207	1607.230	2696.834	1759.193
1884.615	2419.719	1648.446	1903.213	1351.126	933.207	1608.707	2701.477	1764.598
1886.323	2421.693	1657.968	1903.451	1351.352	933.443	1610.058	2706.126	1770.276
1887.891	2423.036	1667.164	1903.451	1351.651	933.443	1611.207	2710.634	1776.266
1889.467	2424.174	1675.608	1903.818	1351.949	933.670	1612.006	2715.055	1782.663
1891.370	2425.385	1682.729	1904.056	1352.330	933.670	1612.877	2718.269	1789.294
1894.146	2427.400	1686.068	1904.281	1352.690	933.873	1613.160	2722.745	1796.621
1896.736	2430.842	1687.170	1904.552	1353.072	933.873	1613.160	2727.122	1804.221
1898.657	2433.635	1687.806	1904.857	1353.438	933.873	1613.672	2731.240	1811.918
1899.166	2433.635	1688.108	1905.158	1353.733	934.163	1613.672	2734.817	1819.202
1900.415	2433.635	1689.190	1905.508	1354.026	934.163	1615.639	2739.559	1827.259
1900.863	2433.868	1690.189	1905.944	1354.279	934.515	1616.933	2743.191	1834.847
1901.544	2434.857	1690.554	1906.621	1354.581	934.515	1618.335	2746.429	1842.335
1902.308	2435.604	1690.554	1907.074	1354.581	934.736	1620.153	2749.540	1849.624
1902.308	2436.105	1690.856	1907.074	1354.581	935.294	1621.733	2752.061	1856.454
1902.569	2436.404	1691.258	1907.652	1354.581	935.611	1623.626	2754.897	1862.635
1902.569	2436.623	1691.756	1908.148	1354.581	935.915	1624.985	2757.788	1867.358
1902.569	2436.623	1692.017	1908.650	1354.784	936.254	1625.498	2761.995	1869.753
1903.143	2436.906	1692.017	1909.085	1354.784	936.559	1625.979	2767.246	1870.096
1903.526	2437.165	1692.017	1909.459	1355.100	936.874	1627.266	2771.946	1870.498
1903.837	2437.165	1692.017	1909.874	1355.100	937.178	1628.499	2774.609	1871.137
1904.101	2437.473	1692.017	1910.293	1355.399	937.486	1628.786	2776.409	1872.188
1904.101	2437.473	1692.017	1910.694	1355.399	937.752	1629.251	2777.656	1873.686
1904.358	2437.473	1692.017	1911.105	1355.805	938.059	1630.239	2778.441	1875.476
1904.358	2437.473	1692.017	1911.458	1356.066	938.295	1631.489	2778.741	1877.392
1904.358	2437.473	1692.017	1911.768	1356.337	938.498	1632.909	2778.953	1879.184
1904.358	2437.473	1692.017	1912.009	1356.650	938.498	1633.976	2779.296	1880.656
1904.358	2437.723	1692.017	1912.009	1356.989	938.880	1634.501	2779.695	1881.914
1904.358	2437.723	1692.017	1912.386	1357.336	938.880	1634.770	2780.102	1882.885
1904.358	2437.723	1692.017	1912.386	1357.654	939.183	1635.079	2780.389	1883.759
1904.358	2437.723	1692.017	1912.734	1357.893	939.183	1635.512	2780.664	1884.456
1904.358	2437.723	1692.017	1912.734	1357.893	939.410	1636.136	2780.664	1884.838
1904.604	2437.723	1692.017	1913.067	1358.158	939.410	1636.640	2780.664	1884.838
1904.604	2437.723	1692.017	1913.316	1358.158	939.649	1636.640	2780.664	1884.838
1904.859	2437.723	1692.017	1913.596	1358.158	939.649	1636.640	2780.664	1884.838
1904.859	2437.723	1692.017	1913.958	1358.524	939.864	1636.640	2780.664	1885.214
1904.859	2437.723	1692.017	1914.379	1358.821	939.864	1636.847	2781.099	1885.599
1904.859	2437.723	1692.017	1914.886	1359.199	939.864	1636.847	2781.302	1885.881
1904.859	2437.723	1692.017	1915.403	1359.643	940.153	1636.847	2781.510	1886.260
1904.859	2437.723	1692.017	1915.986	1360.169	940.153	1636.847	2781.510	1886.643
1904.859	2437.723	1692.017	1916.530	1360.703	940.367	1636.847	2781.858	1887.040
1904.859	2437.723	1692.017	1917.240	1361.348	940.367	1637.229	2781.858	1887.430
1904.859	2437.723	1692.017	1917.830	1361.875	940.613	1637.229	2781.858	1887.873
1905.085	2437.723	1692.017	1918.426	1362.480	940.613	1637.623	2782.081	1888.256
1905.085	2437.723	1692.017	1919.059	1363.143	940.613	1637.881	2782.081	1888.609
1905.085	2437.723	1692.017	1919.611	1363.776	940.613	1638.188	2782.081	1888.959
1905.085	2437.723	1692.017	1920.166	1364.423	940.824	1638.481	2782.345	1889.281
1905.292	2437.723	1692.017	1920.601	1364.986	940.824	1638.481	2782.345	1889.516
1905.292	2437.723	1692.017	1921.114	1365.624	940.824	1638.794	2782.345	1889.516
1905.292	2437.723	1692.017	1921.561	1366.261	940.824	1638.794	2782.345	1889.516
1905.292	2437.723	1692.017	1921.895	1366.848	940.824	1639.035	2782.345	1889.777
1905.292	2437.723	1692.017	1922.274	1367.445	940.824	1639.326	2782.754	1890.194
1905.292	2437.723	1692.017	1922.666	1368.102	940.824	1639.782	2783.115	1890.846
1905.292	2437.723	1692.017	1923.004	1368.846	940.824	1640.278	2783.569	1891.768
1905.292	2437.723	1692.017	1923.314	1369.604	940.824	1640.824	2783.997	1892.738
1905.292	2437.723	1692.017	1923.657	1370.440	940.824	1641.410	2784.402	1893.757
1905.292	2437.947	1692.017	1924.049	1371.420	941.184	1642.026	2784.402	1894.393
1905.292	2437.947	1692.017	1924.501	1372.479	941.184	1642.631	2784.722	1894.654
1905.504	2437.947	1692.017	1924.917	1373.514	941.474	1643.167	2784.722	1894.654
1905.504	2438.225	1692.017	1925.601	1374.794	941.692	1643.536	2784.722	1894.654
1905.504	2438.225	1692.017	1926.173	1376.117	941.692	1643.536	2784.722	1894.654
1905.504	2438.518	1692.231	1926.941	1377.558	942.085	1643.891	2784.948	1894.654
1905.769	2438.518	1692.231	1927.726	1379.119	942.085	1643.891	2784.948	1895.080
1905.769	2438.788	1692.231	1928.648	1380.712	942.419	1644.133	2784.948	1895.302
1906.015	2438.788	1692.479	1929.596	1382.316	942.419	1644.133	2785.216	1895.302
1906.015	2439.153	1692.479	1930.762	1384.047	942.759	1644.133	2785.216	1895.592
1906.367	2439.372	1692.722	1932.172	1385.863	942.759	1644.133	2785.216	1895.592
1906.607	2439.372	1692.722	1933.376	1387.476	942.759	1644.133	2785.216	1895.592
1906.817	2439.737	1692.941	1934.734	1389.063	942.759	1644.335	2785.216	1895.592
1907.026	2439.737	1692.941	1936.111	1390.549	943.059	1644.335	2785.216	1895.592
1907.026	2440.119	1693.182	1937.370	1391.857	943.264	1644.335	2785.216	1895.592
1907.425	2440.119	1693.182	1938.790	1393.096	943.264	1644.335	2785.216	1895.830
1907.425	2440.322	1693.182	1940.109	1394.221	943.264	1644.617	2785.216	1895.830
1907.425	2440.322	1693.418	1941.425	1395.146	943.487	1644.617	2785.216	1895.830
1907.425	2440.322	1693.418	1942.668	1395.911	943.487	1644.617	2785.216	1896.236
1907.425	2440.322	1693.418	1943.846	1396.468	943.487	1644.617	2785.216	1896.236
1907.425	2440.322	1693.418	1945.026	1396.835	943.487	1644.826	2785.447	1896.236
1907.633	2440.322	1693.418	1946.122	1397.046	943.487	1644.826	2785.447	1896.236
1907.633	2440.322	1693.418	1947.149	1397.046	943.487	1645.035	2785.447	1896.236
1907.927	2440.322	1693.626	1948.196	1397.046	943.487	1645.035	2785.447	1896.236
1907.927	2440.322	1693.626	1948.814	1397.611	943.487	1645.035	2785.662	1896.236
1908.291	2440.541	1693.626	1949.644	1398.103	943.487	1645.363	2785.662	1896.236
1908.291	2440.541	1693.626	1950.677	1398.394	943.487	1645.363	2785.662	1896.464
1908.647	2440.541	1693.626	1951.436	1398.924	943.711	1645.363	2785.662	1896.464
1908.647	2440.541	1693.626	1952.253	1399.540	943.711	1645.646	2785.896	1896.464
1908.895	2440.541	1693.856	1952.884	1400.179	943.711	1645.646	2785.896	1896.464
1908.895	2440.541	1693.856	1953.522	1400.774	943.711	1645.646	2785.896	1896.464
1908.895	2440.795	1693.856	1954.138	1401.388	943.711	1645.937	2785.896	1896.464
1908.895	2440.795	1693.856	1954.676	1402.010	943.711	1645.937	2785.896	1896.464
1908.895	2440.795	1694.162	1955.090	1402.569	943.711	1645.937	2785.896	1896.464
1909.166	2441.100	1694.162	1955.491	1403.211	943.711	1645.937	2785.896	1896.464
1909.166	2441.100	1694.496	1955.858	1403.876	943.711	1645.937	2785.896	1896.464
1909.575	2441.365	1694.741	1956.097	1404.478	943.711	1646.170	2785.896	1896.464
1909.784	2441.365	1694.953	1956.301	1405.065	943.711	1646.170	2785.896	1896.464
1910.065	2441.678	1695.239	1956.550	1405.677	944.002	1646.170	2785.896	1896.464
1910.394	2441.678	1695.517	1956.550	1406.196	944.002	1646.170	2785.896	1896.464
1910.718	2441.973	1695.724	1956.875	1406.664	944.246	1646.394	2786.132	1896.666
1910.965	2441.973	1695.944	1956.875	1407.115	944.246	1646.394	2786.132	1896.666
1910.965	2441.973	1695.944	1957.133	1407.584	944.665	1646.394	2786.132	1896.666
1911.326	2441.973	1696.273	1957.133	1408.028	944.884	1646.394	2786.132	1896.666
1911.326	2442.217	1696.273	1957.427	1408.438	944.884	1646.394	2786.132	1896.666
1911.568	2442.217	1696.630	1957.427	1408.876	945.275	1646.394	2786.132	1896.666
1911.568	2442.217	1696.838	1957.710	1409.249	945.275	1646.394	2786.362	1896.666
1911.568	2442.217	1696.838	1957.710	1409.597	945.606	1646.394	2786.362	1896.666
1911.568	2442.445	1697.208	1957.940	1409.936	945.606	1646.394	2786.362	1896.666
1911.568	2442.445	1697.208	1957.940	1410.231	945.897	1646.394	2786.362	1896.666
1911.787	2442.445	1697.506	1958.178	1410.542	945.897	1646.394	2786.362	1896.666
1911.787	2442.799	1697.506	1958.178	1410.896	946.219	1646.667	2786.362	1896.666
1911.787	2442.799	1697.870	1958.378	1411.192	946.219	1646.667	2786.362	1896.666
1912.074	2443.234	1698.133	1958.378	1411.469	946.219	1646.667	2786.362	1896.874
1912.074	2443.520	1698.401	1958.378	1411.708	946.509	1646.667	2786.362	1896.874
1912.466	2443.764	1698.689	1958.378	1411.708	946.509	1646.667	2786.362	1896.874
1912.740	2443.984	1698.953	1958.378	1412.039	946.509	1646.667	2786.362	1896.874
1913.040	2444.201	1699.230	1958.378	1412.039	946.788	1646.667	2786.362	1896.874
1913.364	2444.201	1699.587	1958.378	1412.270	946.788	1646.667	2786.362	1896.874
1913.692	2444.716	1699.908	1958.583	1412.270	946.788	1646.667	2786.362	1896.874
1913.980	2445.036	1700.234	1958.583	1412.270	946.788	1646.667	2786.362	1896.874
1914.217	2445.370	1700.612	1958.881	1412.604	946.788	1646.667	2786.362	1896.874
1914.217	2445.770	1701.049	1958.881	1412.604	946.788	1646.667	2786.362	1896.874
1914.515	2446.186	1701.349	1959.241	1412.941	946.788	1646.667	2786.362	1896.874
1914.515	2446.643	1701.712	1959.471	1412.941	946.788	1646.921	2786.362	1896.874
1914.717	2446.934	1702.095	1959.779	1413.370	946.788	1646.921	2786.362	1896.874
1915.012	2447.330	1702.509	1960.174	1413.604	946.788	1646.921	2786.362	1896.874
1915.330	2447.732	1702.959	1960.625	1413.856	947.020	1646.921	2786.362	1897.074
1915.735	2448.120	1703.492	1961.004	1414.109	947.020	1646.921	2786.362	1897.074
1916.158	2448.482	1704.003	1961.476	1414.373	947.287	1646.921	2786.362	1897.074
1916.605	2448.908	1704.439	1962.055	1414.758	947.513	1646.921	2786.362	1897.074
1917.170	2449.315	1704.993	1962.585	1415.039	947.513	1646.921	2786.362	1897.074
1917.675	2449.710	1705.491	1963.131	1415.406	947.888	1646.921	2786.362	1897.074
1918.199	2450.160	1706.024	1963.716	1415.754	947.888	1647.125	2786.362	1897.624
1918.765	2450.635	1706.438	1964.279	1416.160	948.158	1647.125	2786.362	1897.624
1919.240	2451.112	1706.874	1964.851	1416.577	948.158	1647.125	2786.362	1897.624
1919.742	2451.614	1707.422	1965.422	1417.020	948.386	1647.125	2786.362	1897.624
1920.257	2452.252	1707.916	1965.975	1417.400	948.386	1647.125	2786.362	1897.868
1920.714	2453.044	1708.586	1966.619	1417.865	948.592	1647.125	2786.362	1897.868
1921.081	2453.715	1709.169	1967.195	1418.228	948.592	1647.125	2786.362	1897.868
1921.653	2454.808	1709.893	1967.851	1418.606	948.820	1647.125	2786.362	1898.152
1922.224	2455.555	1710.512	1968.557	1418.996	948.820	1647.360	2786.594	1898.152
1922.690	2456.420	1711.170	1969.157	1419.336	948.820	1647.360	2786.594	1898.384
1923.176	2457.356	1711.738	1969.758	1419.647	949.089	1647.360	2786.594	1898.384
1923.643	2457.845	1711.943	1970.355	1419.928	949.089	1647.572	2786.594	1898.384
1924.166	2458.736	1712.567	1970.938	1420.219	949.089	1647.572	2786.594	1898.702
1924.700	2459.614	1713.177	1971.568	1420.538	949.089	1647.572	2786.799	1898.702
1925.224	2460.414	1713.757	1972.099	1420.760	949.089	1647.859	2786.799	1899.055
1925.640	2461.190	1714.251	1972.576	1421.007	949.089	1647.859	2786.799	1899.271
1926.094	2461.777	1714.742	1973.082	1421.297	949.298	1648.085	2787.065	1899.536
1926.412	2462.265	1715.083	1973.566	1421.532	949.298	1648.085	2787.065	1899.828
1926.412	2462.530	1715.083	1974.015	1421.770	949.518	1648.085	2787.320	1900.139
1926.758	2462.731	1715.083	1974.454	1422.040	949.518	1648.391	2787.543	1900.510
1926.758	2462.731	1715.083	1974.912	1422.297	949.891	1648.391	2787.785	1900.822
1927.003	2462.731	1715.083	1975.321	1422.552	950.143	1648.738	2788.026	1901.141
1927.003	2463.336	1715.083	1975.854	1422.785	950.532	1648.962	2788.026	1901.408
1927.003	2464.321	1715.083	1976.463	1423.013	951.034	1649.177	2788.422	1901.675
1927.003	2465.762	1715.083	1976.989	1423.013	951.792	1649.177	2788.655	1901.964
1927.003	2467.199	1715.083	1977.684	1423.013	952.576	1649.605	2788.978	1902.441
1927.319	2468.899	1715.564	1978.540	1423.013	953.502	1649.879	2789.264	1902.963
1927.319	2470.996	1716.793	1979.637	1423.013	954.367	1650.231	2789.264	1903.454
1927.525	2473.198	1718.476	1980.666	1423.505	955.662	1650.742	2789.694	1904.029
1927.991	2474.775	1720.296	1982.087	1423.919	956.800	1651.187	2789.895	1904.768
1928.764	2475.677	1721.951	1983.371	1424.736	958.219	1651.834	2789.895	1905.503
1929.884	2475.988	1723.063	1985.011	1425.489	959.335	1652.675	2790.419	1906.175
1930.960	2475.988	1723.296	1986.611	1426.341	960.561	1653.527	2790.660	1906.883
