RHand	Head	LHand
86.355	76.194	34.977
90.186	69.250	39.901
101.137	66.231	47.368
99.823	59.871	49.765
95.037	53.471	46.917
96.200	52.367	38.515
90.855	47.050	27.151
81.763	46.277	17.267
73.661	47.665	13.432
62.189	43.020	17.112
47.113	37.904	24.891
29.780	39.509	34.061
11.792	41.470	42.619
4.541	40.287	46.528
18.708	38.349	51.394
29.383	35.141	58.971
38.841	27.456	68.055
47.922	18.869	81.482
48.267	15.497	88.327
42.989	12.253	87.119
41.005	10.160	93.670
40.737	8.900	94.790
39.532	8.246	91.598
37.810	8.846	96.429
34.861	10.401	94.833
33.443	11.153	88.324
32.316	12.855	87.213
31.972	12.151	86.607
32.655	9.798	78.907
30.128	12.748	74.369
29.422	12.223	73.481
32.364	11.841	65.150
31.489	11.148	57.920
32.450	15.936	58.486
41.876	17.300	58.024
52.777	14.249	55.104
61.046	15.353	49.047
71.902	17.861	46.746
84.971	17.760	50.268
95.992	17.448	52.688
102.844	17.152	57.801
115.274	17.382	59.659
128.044	17.882	62.805
134.755	20.395	64.586
144.471	22.063	59.840
149.421	20.752	58.654
155.396	19.361	64.818
167.188	16.395	70.816
175.511	17.236	72.691
182.905	18.469	74.970
188.844	17.085	76.190
187.925	14.712	79.322
187.391	11.664	81.675
185.050	11.335	90.041
182.457	10.178	100.194
177.940	7.715	104.601
170.259	6.124	111.712
163.598	7.067	115.004
155.519	7.811	117.646
145.703	7.490	124.713
131.996	9.098	128.649
121.988	8.122	128.878
117.959	7.080	132.823
111.094	14.024	138.423
103.686	15.808	135.871
111.248	12.370	140.405
123.529	16.350	139.137
137.168	17.981	137.117
153.812	17.754	138.967
161.694	19.273	140.466
172.395	23.323	139.261
181.710	28.605	135.016
180.353	32.586	135.354
182.327	33.228	131.753
188.484	33.867	130.547
193.324	33.672	126.766
199.559	32.362	125.260
206.648	32.872	124.003
212.436	35.507	121.640
214.565	36.738	118.276
213.967	35.753	111.681
214.383	36.299	107.407
208.282	41.186	112.097
201.363	47.112	114.688
199.200	47.212	110.256
192.094	48.169	123.838
190.164	51.201	136.935
191.217	52.800	150.102
181.707	53.253	174.941
175.746	54.113	188.496
173.490	58.123	206.527
160.718	61.315	230.004
151.491	64.968	256.686
143.494	68.988	277.312
133.679	68.885	296.914
125.334	73.955	298.205
116.543	80.915	300.024
113.456	82.250	317.048
110.666	86.653	318.090
111.327	97.286	304.339
113.025	105.926	290.625
121.822	114.528	286.170
127.168	123.999	261.070
118.629	125.163	229.696
123.565	130.838	206.330
131.525	131.601	189.897
130.711	131.615	173.415
134.008	130.945	154.292
137.755	124.066	138.219
133.027	126.051	118.368
130.604	123.242	97.438
126.127	117.910	77.576
119.822	110.603	59.913
111.179	103.891	42.268
94.858	104.678	29.784
80.562	94.454	31.141
64.596	81.160	38.251
48.042	79.281	46.063
32.240	71.476	54.317
22.728	60.479	62.716
24.752	58.516	67.726
31.406	61.432	64.230
39.415	59.225	61.153
45.723	59.546	63.124
50.204	67.533	60.967
53.425	73.247	54.543
54.866	76.112	46.186
52.989	79.893	41.943
53.669	84.851	40.039
52.990	94.610	38.818
50.501	95.169	37.176
48.103	98.315	36.993
43.494	102.080	42.673
41.037	104.204	45.969
38.741	108.447	47.339
37.704	105.370	47.930
37.727	101.878	47.755
38.367	102.093	45.265
41.750	97.209	41.513
49.146	85.567	38.836
55.957	84.080	36.740
61.709	83.649	35.935
71.799	73.802	37.774
84.013	63.171	40.391
92.400	62.800	42.436
108.526	70.507	51.135
129.751	72.109	63.436
140.469	69.661	77.169
150.633	67.016	95.475
161.244	68.061	113.480
167.658	74.850	131.396
166.544	78.292	148.723
169.170	82.353	169.447
160.657	90.162	188.632
149.889	106.286	211.695
146.584	128.784	226.869
126.246	143.698	218.166
108.681	174.339	207.998
94.917	203.286	205.533
88.940	223.541	188.100
97.408	242.701	164.219
114.364	255.270	140.237
132.386	259.228	116.064
145.989	263.518	94.794
163.224	271.273	82.280
182.455	270.922	78.841
198.254	263.747	72.678
214.056	243.036	86.161
242.066	220.746	99.809
285.160	206.672	106.990
301.673	187.489	119.345
311.176	172.699	132.672
321.700	152.019	139.151
315.377	123.936	141.199
300.170	110.940	153.223
277.682	92.556	166.327
250.413	71.985	164.681
212.026	57.755	170.000
172.452	53.385	176.231
138.545	55.296	170.730
104.998	60.124	170.944
78.399	64.390	169.422
58.501	65.206	168.952
61.089	67.528	174.877
83.799	78.119	181.113
110.546	93.608	190.425
138.296	97.184	195.499
169.564	102.468	200.121
185.761	117.791	200.729
193.415	127.259	200.121
205.050	132.653	198.947
211.740	135.286	194.354
215.195	143.882	186.611
213.736	151.293	175.571
211.020	149.846	167.979
206.867	148.070	159.034
196.686	150.518	147.211
185.845	147.977	134.646
170.363	139.134	117.680
163.121	130.995	101.851
162.424	117.311	87.690
157.291	101.708	67.289
164.744	87.670	52.840
177.806	76.496	42.554
179.376	61.940	30.182
158.283	46.931	27.570
137.890	37.719	45.405
127.187	32.280	72.713
107.833	32.565	91.723
105.698	34.758	108.820
103.712	37.145	121.855
89.785	40.365	134.449
84.874	44.731	145.464
78.198	53.239	149.964
68.309	57.988	154.980
57.315	57.145	162.541
49.590	70.279	167.101
45.255	82.871	165.961
44.596	89.500	166.281
51.427	90.087	166.826
62.757	99.170	173.542
70.522	111.865	177.541
81.518	111.456	174.423
101.463	115.011	171.812
113.489	121.386	171.007
119.059	127.039	165.860
128.767	129.862	157.101
128.361	128.714	148.596
126.776	127.324	138.417
126.230	126.775	127.062
110.937	125.287	115.683
99.338	121.048	100.042
93.513	116.573	87.108
80.234	112.466	82.567
60.843	104.041	73.850
46.749	97.584	66.008
42.014	90.213	62.741
46.571	81.300	63.391
63.346	74.618	69.604
76.596	64.613	72.269
82.423	54.525	73.420
89.967	48.098	76.587
104.764	43.695	81.167
109.696	39.524	97.004
110.886	37.595	116.114
117.594	36.444	135.480
114.025	35.406	161.952
108.345	31.739	178.851
101.125	30.058	192.414
97.700	46.715	195.694
83.832	45.127	187.261
60.666	33.244	172.225
46.561	34.151	152.947
31.238	31.322	133.618
12.995	30.164	119.900
6.517	30.101	106.667
22.152	34.907	86.187
31.718	42.572	75.128
38.119	53.638	65.483
42.657	73.641	50.476
46.874	94.734	37.815
46.163	108.384	35.942
40.166	114.542	40.382
34.277	125.864	48.187
29.597	133.595	55.747
26.834	135.662	57.876
23.078	145.812	62.686
22.188	133.158	76.900
24.120	105.285	83.133
25.244	85.834	74.026
25.574	63.732	71.577
25.329	49.178	76.563
25.569	47.317	71.595
26.510	57.101	62.900
28.689	70.502	55.553
28.666	82.979	45.299
25.866	97.925	40.336
26.353	101.010	37.808
22.693	105.640	30.009
13.669	117.829	29.178
10.686	125.887	32.219
12.905	121.938	32.870
16.161	125.018	30.841
17.882	136.417	28.681
18.857	145.916	26.297
21.231	162.614	22.531
23.494	162.434	18.047
28.196	152.002	14.957
32.243	150.859	12.568
33.502	154.933	9.682
32.766	153.397	10.269
35.406	149.176	11.987
40.859	150.051	13.814
43.930	143.333	17.879
44.454	142.217	23.361
43.307	134.646	30.761
46.451	127.140	35.053
51.439	125.835	38.903
55.906	115.760	44.575
61.403	117.820	48.738
69.952	108.197	55.476
80.279	94.856	63.783
87.812	95.262	68.882
90.215	86.446	73.649
89.144	83.438	83.151
89.916	88.749	86.625
89.871	87.606	87.050
81.974	87.068	93.477
76.483	98.650	94.403
78.788	111.476	86.589
73.355	115.931	78.616
64.428	129.633	79.666
58.408	134.655	81.694
49.605	138.018	77.462
41.440	145.947	79.208
35.743	147.856	75.727
30.158	141.198	72.986
24.915	135.843	81.541
22.268	136.599	81.936
22.184	132.598	79.872
24.896	125.016	81.238
27.227	109.533	75.596
28.068	111.703	70.792
28.263	112.604	68.468
28.210	101.199	57.124
29.007	104.935	46.770
29.628	108.673	40.208
30.474	106.392	39.276
30.016	105.699	39.821
28.526	101.180	30.807
28.302	93.726	20.046
25.943	86.924	14.189
20.404	83.526	12.941
16.568	76.351	13.033
16.266	65.885	13.346
17.831	57.593	14.486
20.896	47.384	15.540
25.358	36.128	13.001
25.600	28.511	9.597
25.764	29.802	13.225
26.889	38.384	16.770
27.457	47.416	21.850
30.053	56.942	22.524
33.086	70.637	23.077
38.102	84.542	29.675
43.314	91.206	32.655
45.331	98.452	32.400
41.622	108.473	36.600
33.634	117.159	41.752
26.810	116.910	43.642
21.942	117.156	42.295
20.447	113.717	43.789
19.120	112.179	48.344
16.538	114.656	46.622
14.958	107.383	43.127
14.457	100.899	43.116
14.481	97.260	43.458
13.107	90.034	46.064
13.249	88.171	50.241
17.327	92.631	61.726
25.829	93.082	64.911
34.823	93.668	55.207
40.340	104.079	58.867
45.967	110.196	69.364
50.085	120.664	76.545
53.773	133.796	84.661
58.393	142.447	82.329
59.155	149.202	73.119
56.911	151.949	67.791
56.353	145.974	60.984
54.127	144.915	49.537
47.268	138.034	36.325
41.493	124.902	28.424
38.235	114.558	26.148
34.390	91.461	25.692
30.097	71.264	26.922
27.638	54.278	29.616
27.980	35.760	31.759
27.727	21.194	37.606
32.378	11.981	46.169
40.619	12.198	52.329
48.716	17.224	57.251
57.430	18.880	58.107
75.046	21.045	60.137
95.380	24.735	68.246
110.253	28.163	75.671
124.607	39.720	74.973
134.657	42.423	80.188
144.049	41.955	90.776
150.942	51.737	91.976
151.752	56.569	88.673
150.530	58.438	85.290
148.280	60.070	85.431
141.247	72.746	79.748
131.245	80.979	72.260
127.241	84.067	70.797
116.155	88.751	64.502
102.719	90.622	53.939
99.642	93.184	47.496
87.908	90.943	45.289
67.782	87.300	44.229
58.915	87.096	42.741
57.904	83.536	44.388
54.554	76.185	49.397
50.994	70.049	51.366
47.275	67.419	54.515
46.495	63.064	58.576
45.284	57.592	64.371
46.869	62.263	68.609
50.773	71.148	66.764
53.255	73.804	63.508
57.638	73.787	65.884
58.276	81.353	72.820
57.330	87.833	76.286
57.005	89.185	81.274
56.563	91.727	83.359
56.965	88.608	80.061
56.406	79.330	77.442
52.390	80.129	71.199
49.334	85.999	64.197
45.712	83.798	55.055
40.977	86.186	42.327
36.667	92.000	31.558
31.000	97.326	23.584
30.183	109.625	18.441
32.628	115.276	11.291
36.713	120.475	6.878
36.531	127.351	5.158
34.345	131.337	6.652
33.168	134.607	10.982
35.561	137.658	17.004
37.146	137.175	21.646
37.639	134.196	24.822
36.796	129.309	29.000
34.577	122.661	32.919
32.001	120.348	33.493
29.476	106.109	28.283
29.478	95.948	21.988
28.394	87.050	16.431
25.845	74.963	13.355
22.847	69.464	11.034
18.685	70.653	8.366
14.971	68.835	8.108
11.204	61.889	7.001
9.769	61.888	5.889
14.411	62.350	5.787
21.264	59.205	9.647
25.656	59.963	11.993
27.726	59.490	12.787
30.082	55.592	10.634
34.553	48.218	8.895
42.752	42.577	15.002
46.446	41.176	24.162
45.188	37.913	30.627
49.248	34.469	33.442
58.233	30.916	36.153
60.333	27.590	34.292
63.007	26.446	34.082
71.420	26.907	38.185
75.008	27.031	43.824
78.071	28.246	48.685
77.095	26.366	57.878
77.313	22.479	62.065
83.314	19.067	55.416
78.843	16.740	51.852
71.350	16.035	48.663
69.963	22.138	47.360
70.120	29.157	49.087
68.269	37.866	45.289
62.906	47.435	39.606
58.163	55.339	33.548
52.618	62.733	27.952
46.655	67.772	23.350
43.745	71.360	17.036
41.863	80.399	11.453
39.625	85.934	6.724
36.160	84.368	5.453
34.483	84.882	10.544
35.195	87.421	16.633
33.447	90.019	23.059
35.913	87.026	27.909
41.827	82.609	31.643
46.547	82.057	36.947
53.609	79.803	41.666
60.816	71.882	43.812
61.639	71.260	43.464
67.622	74.161	40.935
74.693	68.572	38.297
71.674	70.049	36.719
72.413	84.141	31.764
68.612	90.274	26.619
57.402	95.004	24.448
54.148	103.403	22.870
51.125	106.453	23.111
45.833	114.373	26.478
45.653	116.356	31.313
47.531	117.635	32.920
52.317	116.335	32.321
55.372	115.789	32.387
55.500	117.687	30.928
56.218	113.609	27.468
56.027	108.579	28.135
59.962	102.443	36.750
66.257	101.325	34.896
66.455	98.252	34.454
62.633	99.732	37.567
62.888	100.573	39.773
67.517	100.777	43.013
68.812	107.567	41.778
63.153	107.629	37.113
57.159	110.233	34.748
56.467	116.360	35.875
54.106	122.083	31.865
46.164	123.826	27.687
39.592	129.401	26.225
39.718	138.011	23.745
35.447	139.888	19.531
25.589	145.690	15.309
18.021	147.247	12.361
14.638	153.570	9.537
17.595	155.402	8.708
28.066	156.211	9.869
38.206	163.578	12.029
43.598	162.325	15.101
48.577	162.274	21.194
53.315	163.838	26.602
55.554	162.846	30.519
57.442	153.313	36.385
55.033	143.221	39.031
53.779	134.998	38.918
59.545	129.602	45.262
58.320	122.247	51.902
50.826	115.749	52.050
48.055	110.849	51.679
50.392	103.077	55.368
51.961	101.453	57.018
50.915	95.868	56.053
63.985	93.925	78.503
57.723	94.457	74.887
41.091	90.576	43.507
40.388	86.953	34.662
37.344	86.060	27.449
32.387	81.986	21.947
28.470	80.653	14.556
22.880	77.374	4.720
18.045	72.369	7.555
15.747	71.120	16.565
15.000	71.236	50.541
15.406	65.466	54.186
17.278	63.888	33.067
18.071	67.124	39.171
17.334	66.781	39.516
14.142	61.887	38.733
12.451	56.030	39.325
14.219	55.612	35.451
16.164	62.370	32.382
18.152	60.101	33.112
19.467	50.311	32.689
19.400	50.223	30.936
19.455	54.590	30.609
20.594	55.442	28.735
20.624	51.461	26.066
21.020	47.796	23.637
20.583	46.274	19.041
17.067	46.411	15.808
13.748	46.284	17.455
11.580	47.219	16.882
9.137	46.755	16.203
8.099	45.759	15.505
7.874	47.915	15.900
6.272	50.612	17.814
8.336	51.060	19.982
10.682	50.728	16.171
13.316	53.520	11.349
17.298	55.981	9.519
18.692	57.199	8.939
18.642	55.882	9.933
18.178	54.556	11.226
16.347	52.767	13.569
13.771	52.394	14.436
17.252	49.204	14.229
23.402	47.223	14.528
27.960	49.404	13.782
30.628	50.409	15.214
34.181	49.272	13.857
39.685	42.998	12.156
44.433	37.773	16.719
44.819	35.152	20.165
42.105	33.015	18.431
43.764	32.330	15.726
47.398	30.036	13.174
43.436	30.231	11.993
35.782	33.675	11.729
32.210	33.053	8.239
31.569	29.838	4.198
30.103	28.379	2.507
26.656	27.382	4.130
21.579	26.585	5.778
17.226	27.675	11.874
15.468	28.886	18.448
13.286	29.654	23.139
11.343	30.932	26.695
10.903	31.912	29.250
12.324	32.907	29.064
11.684	35.075	25.754
13.148	34.676	21.405
16.942	29.736	20.005
18.171	23.680	11.421
19.032	20.213	23.129
18.853	18.477	36.310
19.337	17.924	28.622
20.972	16.930	29.853
22.788	12.114	29.769
23.644	10.458	34.423
22.633	11.307	36.512
24.237	11.833	21.183
25.010	12.579	18.902
22.371	10.103	57.615
21.821	9.169	55.014
21.125	11.404	27.402
19.635	11.790	29.117
19.079	12.261	39.389
19.205	13.124	35.991
19.947	12.584	21.954
21.380	10.229	24.308
24.322	7.684	25.881
27.491	7.419	21.542
30.221	8.674	22.871
32.156	8.279	23.335
34.523	7.727	23.099
38.175	5.675	24.218
42.361	3.354	26.120
43.715	6.800	30.544
44.975	7.244	34.145
46.252	7.835	32.180
48.878	10.862	27.791
52.982	13.927	27.511
57.881	16.966	26.710
58.768	17.430	25.413
52.928	15.759	22.737
50.725	14.063	23.014
48.792	12.428	26.578
45.114	11.635	23.813
42.903	12.551	21.445
39.071	13.376	18.485
34.539	13.286	14.159
30.722	12.659	9.951
28.222	12.673	9.171
24.950	13.202	8.747
20.097	14.065	31.789
16.779	14.740	30.538
15.399	16.555	5.850
15.660	18.044	7.172
13.703	18.480	7.457
11.990	21.286	5.112
10.327	22.178	3.045
9.687	23.075	2.490
8.331	26.462	3.513
6.740	28.552	7.261
7.495	29.759	8.814
7.013	27.914	8.359
8.265	26.847	8.547
9.461	25.983	9.415
11.151	23.390	11.123
14.623	22.720	13.275
15.798	23.176	18.739
14.754	23.399	20.388
14.772	21.850	19.405
13.866	21.745	20.390
14.910	23.067	28.673
14.147	21.465	36.259
11.496	20.600	42.324
12.238	19.713	40.995
11.280	17.463	35.449
10.958	15.672	34.247
12.406	15.046	34.233
12.640	15.387	34.043
12.471	14.819	32.746
11.722	13.552	36.068
12.909	11.822	35.982
11.737	11.793	31.347
9.426	12.987	27.743
9.151	13.804	28.129
9.585	15.167	30.773
8.654	16.585	31.445
7.715	18.493	30.836
7.374	22.792	32.221
5.890	22.652	35.797
3.184	18.828	38.177
4.928	18.876	39.710
7.255	18.768	45.852
10.690	18.550	48.157
14.238	18.962	42.113
18.073	18.606	35.642
21.981	17.901	32.655
21.794	16.179	34.905
22.460	14.364	33.545
22.529	12.875	29.405
20.881	11.531	24.440
19.522	9.148	19.347
18.701	7.787	14.968
17.738	7.190	11.790
15.143	5.665	8.478
13.175	4.733	29.466
11.574	4.653	24.536
9.679	4.801	11.607
8.253	2.107	11.273
8.788	2.600	10.221
9.435	4.503	7.784
9.102	5.408	6.154
10.795	6.567	6.705
12.069	8.743	8.027
13.687	9.789	10.006
15.620	12.543	14.331
17.485	15.515	16.991
21.203	15.312	21.090
20.823	15.870	23.531
17.530	19.008	24.161
17.523	26.503	25.118
16.980	37.112	26.314
16.887	51.545	28.526
17.617	68.017	30.121
20.301	86.257	33.822
24.114	103.804	34.123
27.576	130.526	35.567
34.297	157.108	39.546
39.478	178.212	38.691
39.929	194.753	34.878
44.966	199.210	30.529
52.234	206.390	25.968
60.986	207.020	36.007
65.318	207.365	33.008
61.312	212.658	20.398
61.602	205.680	23.876
64.803	196.368	27.882
63.682	204.341	30.384
67.930	196.924	33.413
69.915	167.667	42.752
68.110	146.537	59.352
72.064	124.178	71.730
68.826	99.037	74.805
60.875	69.705	80.367
53.629	41.000	86.821
44.074	15.500	87.659
33.289	20.738	80.520
22.522	39.356	77.597
16.422	61.879	72.014
20.485	87.203	67.001
29.332	94.376	64.547
36.054	100.828	63.408
38.485	120.598	67.656
38.975	128.481	68.339
45.684	137.810	72.774
55.602	147.329	78.633
60.068	152.082	75.491
61.321	161.196	75.365
60.235	159.782	76.951
64.550	157.833	72.675
69.452	154.065	65.604
72.515	150.525	55.623
74.270	138.918	52.912
83.988	130.533	63.291
84.926	125.190	50.915
71.972	110.993	38.673
63.926	99.258	38.406
61.486	89.243	36.640
60.340	82.639	35.331
53.812	73.031	32.642
46.595	69.041	26.993
40.147	67.692	20.323
38.248	76.016	16.160
34.664	94.389	27.844
26.641	105.739	25.752
18.065	111.924	18.920
9.610	136.141	23.349
9.819	151.388	30.220
21.169	160.656	35.451
35.264	178.773	37.195
45.976	190.428	36.379
50.634	207.286	35.893
57.530	220.005	35.245
69.706	229.524	34.739
76.811	241.215	38.277
77.084	252.911	45.722
78.879	261.721	51.646
72.259	267.099	52.174
64.476	272.881	66.367
70.412	280.623	84.315
70.350	280.309	82.018
67.596	274.055	72.870
63.692	269.573	63.277
63.816	266.713	49.582
74.065	261.451	34.470
65.783	249.338	22.417
48.188	241.143	17.899
38.319	227.395	23.527
28.318	204.494	36.021
21.714	192.814	54.450
22.357	178.094	77.065
34.605	152.916	101.000
55.279	135.378	123.252
83.367	116.192	143.257
103.178	93.063	161.055
111.541	80.640	169.592
125.727	76.809	171.714
140.048	85.636	176.201
143.779	87.488	173.322
144.362	79.937	162.028
139.572	81.704	149.589
141.301	83.236	141.146
138.452	87.185	138.145
125.622	89.361	130.414
118.169	93.539	117.651
104.547	104.712	104.520
90.606	123.369	85.548
72.714	144.021	61.725
51.580	169.361	39.162
34.484	196.158	17.648
21.651	221.815	26.688
25.931	247.001	45.515
40.451	271.855	59.277
57.194	293.750	72.618
70.071	312.925	79.511
76.606	322.904	78.475
79.744	332.037	69.416
72.484	333.175	54.383
60.191	325.188	37.164
66.104	320.189	20.846
62.539	304.304	11.755
34.957	286.662	18.965
22.811	269.399	31.404
26.581	253.790	47.226
35.387	230.699	58.570
45.549	202.845	67.205
55.628	182.782	76.331
65.220	154.709	85.107
74.656	138.503	89.644
80.690	125.537	98.917
85.428	90.366	103.211
90.553	64.677	98.569
88.956	47.851	102.436
91.836	42.307	95.223
89.222	39.594	88.163
82.469	43.418	83.716
83.307	51.583	71.113
76.703	61.568	57.568
69.143	75.312	39.469
58.749	83.398	21.448
53.746	85.187	6.552
54.182	85.705	7.503
48.509	84.421	13.182
42.919	80.358	15.701
43.221	73.306	17.411
45.765	65.855	17.325
43.868	59.639	20.006
38.492	51.482	21.175
35.122	40.585	20.892
34.697	30.966	17.635
30.504	35.424	10.090
27.898	31.695	9.147
31.168	19.746	9.884
25.516	23.526	12.336
23.720	30.717	12.688
27.693	37.007	9.870
29.014	44.890	12.189
31.883	51.906	15.008
30.114	58.165	17.550
25.997	64.190	15.970
24.755	70.432	14.972
21.723	72.040	16.181
20.128	72.493	16.816
21.325	85.396	19.789
18.828	90.511	23.675
18.298	85.939	27.389
20.987	87.220	31.794
20.698	93.450	35.945
21.198	99.784	40.726
23.098	103.168	47.711
23.928	101.786	49.815
26.837	108.193	46.504
26.540	113.926	43.994
23.305	111.420	44.163
21.590	122.854	45.198
17.103	124.472	43.692
11.192	121.689	41.579
4.181	125.230	40.206
3.066	121.349	38.540
10.394	124.942	39.395
23.192	119.531	43.261
37.594	110.192	44.175
56.556	107.186	42.316
74.900	99.642	45.936
98.639	95.254	51.950
125.345	90.400	52.487
154.499	81.065	58.308
177.177	65.186	71.215
196.466	63.783	81.157
222.150	76.935	89.542
235.444	95.705	92.498
241.798	113.305	85.315
251.254	138.303	75.153
250.231	163.278	67.870
240.715	178.507	61.081
229.751	191.174	55.322
211.603	195.384	59.525
194.149	190.375	89.392
182.111	186.879	108.431
168.446	180.686	89.621
148.942	158.274	74.849
132.838	134.054	79.283
119.619	114.576	78.378
109.868	93.084	82.771
104.500	72.548	96.223
97.353	55.609	107.455
93.465	54.200	123.156
102.915	65.538	137.890
121.535	81.643	150.501
151.492	97.775	164.220
192.417	119.573	176.439
240.980	138.093	181.945
270.914	156.036	203.427
275.411	173.060	224.735
281.887	187.035	223.125
279.954	203.061	229.356
276.487	203.047	226.122
273.835	203.014	210.351
270.139	210.665	193.291
246.680	208.832	161.650
212.394	205.515	130.105
192.927	209.114	92.037
175.699	204.135	77.197
159.841	194.812	85.665
134.603	186.806	69.784
93.866	175.703	64.003
50.805	161.416	60.149
20.059	153.436	58.167
8.772	141.672	53.651
32.964	131.077	52.392
45.222	126.942	54.808
55.611	118.522	57.778
64.893	113.787	65.795
73.134	118.922	80.674
82.252	125.030	93.369
87.753	127.986	115.461
94.965	139.013	137.727
85.260	150.091	164.579
78.839	156.992	181.515
86.798	156.553	187.142
95.351	159.718	197.541
108.684	161.881	194.705
107.154	157.738	188.305
96.095	152.373	177.567
91.548	138.890	166.571
92.933	131.579	154.449
84.239	120.130	147.679
80.617	111.682	138.075
90.388	107.032	121.874
82.726	98.540	108.987
67.866	96.267	99.036
64.930	97.246	92.327
56.477	115.945	87.204
48.389	120.241	76.644
44.035	103.987	67.393
40.762	116.488	64.817
41.667	122.979	62.069
44.013	132.421	50.852
57.597	140.096	38.574
52.844	131.782	30.976
34.503	137.160	27.282
35.354	151.074	29.186
36.417	148.680	34.022
38.885	148.415	34.660
41.755	153.876	31.810
41.581	158.540	29.225
43.788	160.543	26.250
49.151	154.450	26.700
49.311	157.046	27.978
43.249	153.249	26.130
38.322	146.192	22.221
41.259	143.535	18.941
44.552	134.826	17.921
41.689	124.494	16.747
36.749	111.843	15.213
37.335	105.687	17.408
39.876	97.829	22.687
39.119	85.924	26.998
37.224	75.971	30.199
32.851	73.730	31.787
32.284	64.536	32.640
35.816	50.431	37.749
37.349	43.321	48.834
36.012	38.912	59.861
32.136	35.026	64.300
28.555	33.202	65.400
24.872	29.241	61.251
21.532	24.790	54.800
31.171	22.282	55.238
27.722	22.924	55.024
33.775	24.687	48.710
40.146	32.558	37.497
43.758	33.897	25.675
52.195	22.457	16.315
57.836	26.909	8.706
52.687	35.149	10.619
52.051	33.347	14.416
83.959	30.292	16.232
86.234	37.418	15.701
54.566	43.992	11.045
44.914	42.355	7.313
38.706	40.445	8.517
32.049	34.582	11.265
26.937	39.689	14.229
27.352	54.068	17.096
25.902	55.689	16.896
26.341	52.464	14.679
36.427	53.854	15.718
43.705	57.855	15.010
47.004	60.386	14.904
49.101	60.526	20.313
28.549	61.388	26.143
27.653	69.346	30.607
47.631	73.572	30.995
44.929	69.617	36.069
39.466	63.177	39.958
35.141	64.314	40.394
36.524	73.014	43.144
67.332	69.730	44.184
71.410	66.544	45.430
46.776	67.330	50.554
48.126	66.575	59.126
49.087	67.952	54.768
48.777	72.385	46.691
49.605	60.243	48.604
45.649	53.990	55.328
45.380	63.547	64.361
53.070	64.913	84.689
59.660	64.442	80.093
68.176	60.845	87.793
76.543	60.506	101.552
82.087	69.857	88.982
91.712	72.893	86.900
94.208	71.066	87.202
95.682	67.584	93.761
99.129	64.164	90.678
93.827	66.061	81.480
86.769	65.407	73.542
87.763	53.911	77.518
98.439	40.015	75.365
86.291	36.116	64.116
69.474	34.820	64.344
67.674	33.518	67.827
66.955	36.416	60.985
63.549	37.311	63.418
62.776	35.967	70.649
68.883	35.719	69.060
70.028	34.773	73.770
68.635	34.678	78.715
64.219	35.087	80.645
61.273	34.889	75.149
64.035	34.155	66.443
67.134	34.758	65.825
65.562	34.773	63.033
86.899	34.469	58.098
91.042	37.512	51.802
76.207	40.200	48.377
78.394	46.073	48.360
75.749	51.355	48.291
78.290	52.336	51.225
80.271	52.282	46.899
78.069	51.550	41.036
78.210	49.160	37.368
75.835	48.410	30.143
69.565	50.615	24.352
65.526	51.436	19.145
70.834	48.656	15.385
69.413	43.586	13.538
57.429	41.532	14.553
53.138	38.193	17.419
52.514	35.495	23.621
57.231	33.480	31.793
66.155	29.677	33.447
74.205	23.301	38.637
75.901	14.465	47.724
83.001	7.153	51.903
90.218	12.694	54.904
87.746	21.995	55.986
82.248	30.616	51.970
82.001	35.374	51.902
97.312	39.533	49.870
94.375	44.524	42.705
66.148	48.085	31.286
51.800	49.545	21.613
38.508	48.983	16.475
24.942	50.868	11.406
19.587	48.374	8.685
23.291	42.200	12.334
30.362	40.395	17.470
41.094	39.387	26.343
49.374	37.802	36.243
55.221	39.405	44.949
62.919	42.472	55.091
62.844	43.379	59.446
67.594	45.237	57.738
73.421	49.814	51.690
75.955	57.002	52.310
83.308	58.824	37.192
82.885	62.575	40.504
88.638	66.470	61.345
94.699	68.287	50.584
91.924	72.878	41.201
95.457	72.143	33.662
97.105	70.299	30.421
98.623	66.487	31.381
101.563	60.767	31.343
100.558	56.808	32.515
108.984	54.109	33.182
109.030	49.844	33.569
94.817	43.221	36.768
86.082	37.849	43.825
79.545	36.255	50.321
75.149	39.766	52.980
70.846	40.421	53.330
66.008	42.694	51.389
62.232	51.959	52.578
64.601	63.777	54.644
71.014	72.542	53.764
59.215	78.581	45.653
44.347	83.402	36.413
43.827	87.872	38.104
45.907	91.886	72.804
49.559	94.299	38.153
56.766	89.697	9.194
64.070	83.966	69.408
77.600	83.199	65.074
94.420	84.359	32.979
114.639	77.839	32.962
123.569	73.178	33.551
118.128	76.134	35.513
124.130	72.654	42.536
129.030	67.889	48.452
135.134	66.311	51.914
147.049	68.958	58.769
156.852	72.394	66.799
168.720	69.733	85.940
174.565	70.474	92.649
163.438	75.813	87.987
145.781	73.723	100.940
162.625	77.125	101.188
159.888	86.723	98.590
130.631	84.797	107.237
112.119	85.954	106.165
93.779	91.301	97.940
86.869	86.162	96.586
74.831	82.275	101.632
68.382	85.877	80.117
63.561	83.592	73.554
48.999	82.883	89.507
37.628	84.563	91.663
40.144	77.419	89.839
38.083	75.456	77.409
37.081	77.939	69.266
35.715	72.668	57.328
34.618	68.569	49.154
30.830	70.171	51.884
28.690	67.174	51.729
