P5_hand_rP5_hands_pos_X	P5_hand_rP5_hands_pos_Y	P5_hand_rP5_hands_pos_Z	P5_hand_lP5_hands_pos_X	P5_hand_lP5_hands_pos_Y	P5_hand_lP5_hands_pos_Z
-565.537	44.942	769.494	-616.613	177.232	769.259
-565.369	43.908	770.530	-616.845	177.241	769.527
-565.843	44.777	770.171	-617.051	177.248	769.907
-566.058	44.631	770.584	-617.256	177.284	770.288
-566.335	44.496	771.086	-617.500	177.358	770.703
-566.697	44.346	771.558	-617.704	177.465	771.089
-567.051	44.281	771.876	-617.840	177.529	771.451
-567.412	44.265	772.048	-617.972	177.600	771.805
-567.442	43.241	772.990	-618.061	177.638	772.253
-568.265	44.381	772.398	-618.237	177.595	772.730
-568.742	44.660	772.337	-618.531	177.523	773.252
-569.234	44.752	772.541	-618.957	177.487	773.761
-569.704	44.525	773.082	-619.447	177.573	774.389
-570.043	44.477	773.406	-619.830	177.723	774.930
-570.353	44.642	773.570	-620.318	177.897	775.536
-570.261	43.635	774.779	-620.912	178.166	776.174
-570.975	44.819	774.460	-621.319	178.517	776.685
-571.273	44.947	774.896	-621.612	178.938	777.191
-571.553	45.064	775.285	-621.908	179.216	777.574
-571.867	45.200	775.700	-622.263	179.565	777.969
-572.181	45.326	776.075	-622.618	179.989	778.393
-572.535	45.535	776.464	-623.016	180.421	778.841
-572.946	45.768	776.882	-623.386	180.778	779.242
-573.069	44.976	777.980	-623.698	181.131	779.637
-573.780	46.196	777.597	-624.007	181.459	779.967
-574.063	46.358	777.959	-624.320	181.772	780.248
-574.342	46.558	778.229	-624.681	182.073	780.557
-574.559	46.760	778.446	-625.032	182.421	780.855
-574.769	46.935	778.681	-625.267	182.756	781.155
-574.975	47.120	778.839	-625.477	183.026	781.372
-574.820	46.315	779.686	-625.711	183.355	781.695
-575.361	47.431	779.054	-625.928	183.576	781.941
-575.530	48.150	778.969	-626.156	183.807	782.195
-575.675	47.453	779.402	-626.407	184.058	782.462
-575.815	47.572	779.420	-626.674	184.302	782.752
-575.950	47.681	779.503	-626.898	184.484	782.957
-576.102	47.797	779.562	-627.060	184.648	783.099
-576.213	47.900	779.669	-627.241	184.825	783.223
-576.325	48.028	779.795	-627.389	184.943	783.303
-576.433	48.105	779.931	-627.532	185.086	783.408
-576.521	48.157	780.086	-627.664	185.189	783.426
-576.617	48.182	780.214	-627.761	185.320	783.377
-576.665	48.197	780.322	-627.894	185.410	783.356
-576.710	48.190	780.445	-628.002	185.492	783.309
-576.405	47.148	781.296	-628.112	185.524	783.290
-576.757	48.167	780.653	-628.204	185.525	783.320
-576.768	48.119	780.698	-628.299	185.508	783.361
-576.767	48.055	780.720	-628.389	185.427	783.410
-576.726	48.014	780.736	-628.453	185.429	783.478
-576.689	47.950	780.697	-628.507	185.360	783.495
-576.640	47.874	780.705	-628.559	185.337	783.512
-576.579	47.827	780.692	-628.611	185.313	783.491
-576.515	47.776	780.621	-628.657	185.325	783.470
-576.119	46.692	781.340	-628.669	185.300	783.385
-576.378	47.728	780.499	-628.723	185.323	783.343
-576.281	47.711	780.373	-628.723	185.304	783.327
-576.185	47.679	780.240	-628.739	185.297	783.294
-576.085	47.605	780.013	-628.754	185.297	783.253
-575.965	47.492	779.749	-628.784	185.299	783.236
-575.833	47.613	779.245	-628.756	185.265	783.235
-575.629	47.283	779.114	-628.646	185.290	783.129
-575.080	46.276	779.294	-628.564	185.334	782.997
-574.999	47.719	777.676	-628.493	185.383	782.841
-574.820	47.592	777.265	-628.374	185.441	782.676
-574.644	48.083	776.679	-628.262	185.475	782.512
-574.508	48.031	776.282	-628.167	185.502	782.358
-574.377	47.949	775.945	-628.096	185.554	782.189
-574.275	47.936	775.624	-628.029	185.587	782.030
-574.197	47.893	775.388	-627.985	185.615	781.877
-574.124	47.848	775.124	-627.943	185.671	781.713
-574.091	47.802	774.975	-627.903	185.726	781.523
-574.042	47.751	774.869	-627.932	185.728	781.346
-574.054	47.726	774.798	-627.918	185.801	781.244
-573.803	47.668	775.032	-627.912	185.816	781.139
-574.082	47.653	774.714	-627.923	185.787	781.113
-574.139	47.610	774.693	-627.946	185.737	781.137
-574.202	47.579	774.647	-627.960	185.663	781.209
-574.315	47.531	774.634	-627.975	185.568	781.305
-574.444	47.492	774.628	-627.953	185.422	781.405
-574.621	47.445	774.621	-627.923	185.307	781.529
-574.565	47.390	774.906	-627.890	185.177	781.644
-575.033	47.329	774.660	-627.857	185.055	781.751
-575.259	47.332	774.711	-627.861	184.873	781.895
-575.509	47.256	774.788	-627.896	184.639	782.119
-575.819	47.215	774.957	-628.017	184.202	782.509
-576.279	47.223	775.294	-628.165	183.666	782.951
-576.945	47.371	775.681	-628.299	183.171	783.378
-577.669	46.907	776.301	-628.397	182.695	783.685
-578.205	45.544	778.025	-628.514	182.106	784.120
-579.174	46.856	777.813	-628.624	181.485	784.558
-579.671	47.105	778.219	-628.775	181.074	784.890
-579.957	47.105	778.555	-628.872	180.770	785.140
-580.209	47.074	778.870	-628.985	180.515	785.409
-580.534	47.026	779.211	-629.100	180.210	785.666
-580.898	46.943	779.687	-629.265	179.844	785.942
-581.275	46.909	780.346	-629.338	179.480	786.187
-581.663	46.819	781.175	-629.417	179.217	786.328
-581.954	47.240	781.828	-629.428	178.966	786.364
-582.193	47.128	782.604	-629.542	178.738	786.378
-581.946	45.403	784.137	-629.674	178.542	786.457
-582.293	46.536	784.010	-629.765	178.351	786.480
-582.340	46.192	784.511	-629.873	178.186	786.543
-582.349	45.840	785.046	-629.976	178.082	786.629
-582.325	45.518	785.538	-630.029	178.030	786.670
-582.339	45.241	785.961	-630.062	177.971	786.713
-582.367	45.048	786.282	-630.125	177.862	786.756
-582.161	43.558	787.321	-630.150	177.733	786.822
-582.647	44.899	786.848	-630.196	177.601	786.932
-582.856	44.953	786.993	-630.258	177.418	787.052
-583.075	45.011	787.184	-630.325	177.271	787.162
-583.246	45.054	787.291	-630.353	177.158	787.268
-583.098	44.768	787.792	-630.423	177.123	787.337
-583.494	45.097	787.409	-630.486	177.147	787.369
-583.594	45.112	787.450	-630.538	177.222	787.358
-583.683	45.152	787.491	-630.587	177.319	787.383
-583.742	45.218	787.508	-630.623	177.413	787.430
-583.813	45.308	787.545	-630.667	177.504	787.478
-583.579	45.119	787.957	-630.688	177.634	787.553
-583.928	45.507	787.540	-630.704	177.773	787.613
-583.944	45.594	787.496	-630.702	177.862	787.620
-583.993	45.657	787.462	-630.695	178.006	787.631
-583.995	45.743	787.411	-630.709	178.101	787.629
-583.987	45.801	787.367	-630.723	178.175	787.630
-583.696	45.606	787.655	-630.754	178.217	787.575
-583.937	45.920	787.198	-630.770	178.276	787.534
-583.918	45.973	787.146	-630.786	178.322	787.476
-583.886	46.000	787.080	-630.771	178.346	787.414
-583.878	46.010	787.052	-630.742	178.359	787.332
-583.849	46.023	787.034	-630.709	178.380	787.236
-583.564	45.739	787.413	-630.648	178.421	787.164
-583.777	46.022	786.976	-630.570	178.458	787.088
-583.707	45.991	786.943	-630.500	178.513	787.018
-583.634	45.971	786.907	-630.444	178.549	786.934
-583.553	45.956	786.824	-630.397	178.563	786.855
-583.511	45.912	786.716	-630.381	178.574	786.835
-583.202	45.612	787.035	-630.359	178.546	786.770
-583.460	45.914	786.506	-630.356	178.537	786.734
-583.484	45.919	786.420	-630.358	178.505	786.702
-583.507	45.935	786.404	-630.352	178.495	786.675
-583.530	45.951	786.400	-630.333	178.530	786.638
-583.564	45.991	786.465	-630.295	178.560	786.628
-583.262	45.660	786.913	-630.284	178.647	786.597
-583.543	45.962	786.565	-630.242	178.726	786.586
-583.507	45.929	786.604	-630.228	178.834	786.554
-583.448	45.901	786.621	-630.215	178.915	786.543
-583.413	45.858	786.634	-630.213	178.986	786.548
-583.391	45.853	786.647	-630.196	179.065	786.536
-583.407	45.858	786.641	-630.169	179.134	786.520
-583.408	45.864	786.624	-630.179	179.221	786.502
-583.470	45.882	786.655	-630.150	179.306	786.486
-583.529	45.925	786.664	-630.142	179.416	786.485
-583.613	45.940	786.719	-630.120	179.558	786.496
-583.423	45.705	787.201	-630.085	179.743	786.399
-583.800	46.016	786.782	-630.015	180.003	786.366
-583.868	46.046	786.761	-629.965	180.279	786.266
-583.928	46.107	786.749	-629.816	180.614	786.115
-584.005	46.267	786.749	-629.464	181.112	785.855
-584.074	46.415	786.777	-629.235	181.584	785.556
-583.786	45.182	787.573	-628.888	182.303	785.012
-584.188	46.751	786.769	-628.448	183.281	783.991
-584.346	46.932	786.821	-627.923	184.488	782.862
-584.573	47.066	786.836	-627.355	185.926	781.223
-584.830	47.044	786.892	-626.596	187.529	779.226
-584.944	46.889	786.891	-625.912	189.346	777.187
-585.007	46.711	787.006	-625.437	191.174	774.971
-584.972	46.493	787.097	-624.661	192.896	772.567
-584.872	46.284	787.226	-623.499	193.980	769.273
-584.663	46.065	787.417	-622.686	195.700	766.577
-584.409	45.920	787.651	-621.761	197.261	763.932
-584.212	45.864	787.869	-620.843	198.642	761.334
-584.155	45.891	788.043	-619.847	199.927	758.905
-583.833	44.518	788.986	-619.093	201.003	756.755
-584.215	46.010	788.341	-618.396	202.043	754.826
-584.279	46.104	788.467	-617.780	202.914	753.120
-584.411	46.204	788.605	-617.236	203.744	751.497
-584.549	46.355	788.696	-616.490	204.268	750.026
-584.712	46.569	788.769	-615.813	204.675	748.587
-584.551	45.317	789.633	-615.140	204.908	747.417
-585.052	46.980	788.941	-614.438	204.975	746.330
-585.236	47.162	789.047	-613.752	204.900	745.273
-585.443	47.295	789.135	-613.150	204.719	744.411
-585.665	47.367	789.244	-612.516	204.461	743.763
-585.893	47.407	789.371	-611.828	204.219	743.327
-586.102	47.466	789.549	-611.279	204.021	743.089
-586.296	47.496	789.785	-610.724	203.814	742.971
-586.480	47.471	790.094	-610.175	203.533	742.819
-586.604	47.474	790.439	-609.590	203.176	742.718
-586.738	47.513	790.804	-609.200	202.935	742.807
-586.796	47.505	791.238	-608.909	202.748	743.106
-586.882	47.586	791.611	-608.506	202.530	743.392
-586.919	47.642	791.944	-608.267	202.440	743.740
-586.971	47.732	792.186	-607.850	202.386	744.198
-587.038	47.867	792.409	-607.305	202.280	744.603
-587.128	48.055	792.602	-606.885	202.108	744.957
-587.191	48.290	792.758	-606.335	201.849	745.487
-587.192	48.624	792.881	-605.831	201.445	745.871
-587.154	49.015	792.902	-605.185	200.605	746.763
-586.705	47.882	793.685	-604.859	200.486	747.161
-586.880	49.592	792.774	-604.572	200.454	747.572
-586.716	49.849	792.614	-604.376	200.547	747.916
-586.556	50.014	792.444	-604.216	200.763	748.221
-586.380	50.177	792.266	-604.059	200.968	748.472
-586.248	50.242	792.086	-603.937	201.232	748.699
-586.127	50.338	791.903	-603.843	201.495	748.927
-585.792	48.941	792.615	-603.479	202.243	748.858
-586.167	50.508	791.803	-603.438	202.567	749.151
-586.231	50.595	791.927	-603.401	202.848	749.383
-586.283	50.706	792.109	-603.374	203.078	749.593
-586.282	50.749	792.305	-603.390	203.359	749.820
-586.211	50.747	792.490	-603.421	203.531	750.057
-586.052	50.663	792.597	-603.414	203.689	750.295
-585.517	49.114	793.447	-603.392	203.753	750.566
-585.694	50.384	792.572	-603.350	203.709	750.909
-585.577	50.241	792.457	-603.237	203.507	751.327
-585.474	50.094	792.378	-603.133	203.258	751.677
-585.406	50.000	792.287	-602.979	202.960	752.021
-585.330	49.930	792.183	-602.911	202.622	752.388
-584.884	48.447	792.869	-602.901	202.343	752.770
-585.108	49.803	791.966	-602.849	202.039	753.163
-585.034	49.782	791.863	-602.834	201.721	753.527
-584.988	49.730	791.717	-602.770	201.463	753.790
-585.001	49.661	791.538	-602.769	201.155	754.024
-585.100	49.605	791.411	-602.700	200.807	754.215
-585.247	49.571	791.332	-602.626	200.430	754.371
-585.361	49.532	791.285	-602.484	199.875	754.494
-585.485	49.541	791.256	-602.328	199.302	754.595
-585.567	49.541	791.230	-602.193	198.773	754.676
-585.333	49.294	791.614	-602.099	198.273	754.799
-585.628	49.610	791.189	-601.988	197.761	754.869
-585.643	49.643	791.185	-601.918	197.344	754.937
-585.660	49.703	791.154	-601.892	196.934	754.936
-585.729	49.779	791.126	-601.840	196.517	754.897
-585.808	49.847	791.111	-601.791	196.054	754.841
-585.897	49.878	791.105	-601.736	195.589	754.719
-585.997	49.900	791.071	-601.625	195.134	754.563
-585.843	49.611	791.524	-601.547	194.690	754.402
-586.250	49.959	791.153	-601.513	194.236	754.268
-586.349	50.022	791.236	-601.486	193.847	754.154
-586.355	50.013	791.334	-601.479	193.497	754.027
-586.299	50.012	791.387	-601.478	193.227	753.936
-586.215	49.966	791.465	-601.453	193.009	753.869
-585.814	49.658	791.887	-601.426	192.861	753.800
-585.951	49.883	791.506	-601.453	192.772	753.766
-585.809	49.851	791.512	-601.452	192.669	753.718
-585.637	49.823	791.509	-601.459	192.697	753.674
-585.472	49.787	791.476	-601.462	192.763	753.639
-585.280	49.802	791.411	-601.495	192.811	753.560
-585.037	49.765	791.334	-601.435	192.807	753.339
-584.701	48.183	792.295	-601.480	192.971	753.334
-584.715	49.554	791.479	-601.424	193.056	753.202
-584.440	49.556	791.409	-601.431	193.195	753.167
-584.155	49.553	791.334	-601.452	193.407	753.235
-583.882	49.553	791.176	-601.491	193.568	753.242
-583.608	49.596	791.015	-601.500	193.732	753.316
-583.281	49.624	790.858	-601.535	193.862	753.437
-582.613	48.274	791.415	-601.585	193.952	753.629
-582.499	49.633	790.396	-601.601	193.985	753.823
-582.118	49.565	790.093	-601.637	194.043	754.077
-581.806	49.506	789.830	-601.659	194.018	754.305
-581.567	49.524	789.581	-601.675	193.919	754.577
-581.397	49.578	789.420	-601.688	193.800	754.896
-581.253	49.095	789.462	-601.739	193.659	755.201
-580.850	48.440	789.995	-601.698	193.495	755.541
-581.029	49.378	789.431	-601.701	193.350	755.807
-580.965	49.547	789.454	-601.693	193.192	756.048
-580.912	49.705	789.475	-601.691	193.019	756.292
-580.895	50.398	789.325	-601.668	192.805	756.527
-580.942	50.495	789.293	-601.705	192.550	756.867
-580.993	50.572	789.269	-601.704	192.280	757.140
-580.855	49.321	789.992	-601.635	192.035	757.376
-581.257	50.813	789.346	-601.599	191.778	757.588
-581.400	50.955	789.494	-601.602	191.502	757.784
-581.532	51.111	789.663	-601.598	191.238	757.969
-581.644	51.254	789.862	-601.633	190.967	758.111
-581.714	51.371	790.037	-601.644	190.622	758.296
-581.799	51.504	790.178	-601.611	190.277	758.472
-581.895	51.549	790.275	-601.599	189.900	758.547
-582.026	51.618	790.342	-601.499	189.451	758.659
-581.881	50.272	791.128	-601.441	189.003	758.719
-582.263	51.664	790.488	-601.405	188.609	758.773
-582.394	51.683	790.596	-601.315	188.232	758.852
-582.529	51.727	790.671	-601.262	187.915	758.919
-582.593	51.737	790.741	-601.206	187.604	759.028
-582.622	51.677	790.803	-601.177	187.329	759.164
-582.595	51.618	790.801	-601.139	187.099	759.393
-582.505	51.538	790.796	-601.092	186.871	759.690
-582.046	49.819	791.704	-601.054	186.715	759.933
-582.120	50.461	791.077	-601.044	186.580	760.190
-581.912	50.292	791.067	-600.997	186.440	760.518
-581.699	50.156	791.047	-601.059	186.351	760.874
-581.508	50.050	791.010	-601.085	186.273	761.238
-581.318	49.968	790.975	-601.083	186.176	761.564
-581.132	49.938	790.939	-601.116	186.035	761.919
-580.705	49.091	791.473	-601.128	185.878	762.285
-580.827	49.928	790.765	-601.182	185.753	762.590
-580.678	50.681	790.298	-601.219	185.614	762.927
-580.588	50.772	790.148	-601.250	185.457	763.278
-580.563	50.880	790.022	-601.343	185.364	763.761
-580.585	50.279	790.258	-601.413	185.245	764.193
-580.652	50.436	790.220	-601.485	185.155	764.605
-580.718	50.568	790.193	-601.526	185.083	764.949
-580.781	50.674	790.171	-601.595	184.959	765.368
-580.861	50.766	790.165	-601.653	184.826	765.760
-580.655	50.032	790.779	-601.685	184.696	766.046
-581.000	50.895	790.235	-601.742	184.541	766.260
-581.047	50.953	790.242	-601.794	184.401	766.454
-581.072	50.987	790.251	-601.835	184.295	766.583
-581.079	50.995	790.274	-601.636	182.530	765.320
-581.079	51.022	790.260	-601.572	182.522	765.436
-581.050	51.015	790.254	-601.592	182.562	765.508
-580.980	51.031	790.185	-601.583	182.569	765.484
-580.860	51.057	790.128	-601.587	182.589	765.390
-580.440	50.328	790.642	-601.547	182.664	765.273
-580.507	51.131	789.956	-601.778	182.700	765.248
-580.335	51.178	789.890	-601.754	182.799	765.084
-580.186	51.237	789.752	-601.739	182.854	764.875
-579.952	51.215	789.596	-601.736	182.888	764.663
-579.770	51.203	789.384	-601.734	182.931	764.420
-579.571	51.200	789.170	-601.745	182.991	764.098
-579.389	51.203	788.973	-601.633	183.104	763.928
-578.952	50.476	789.382	-601.586	183.161	763.715
-579.048	51.269	788.710	-601.509	183.270	763.560
-578.890	51.279	788.637	-601.452	183.439	763.388
-578.735	51.264	788.609	-601.393	183.638	763.153
-578.612	51.226	788.578	-601.273	183.889	762.913
-578.547	51.220	788.524	-601.206	184.149	762.623
-578.517	51.178	788.476	-601.111	184.378	762.376
-578.502	51.166	788.430	-601.077	184.511	762.106
-578.237	50.446	788.969	-601.087	184.592	761.800
-578.481	51.161	788.388	-601.043	184.736	761.624
-578.418	51.159	788.364	-600.974	184.852	761.496
-578.341	51.162	788.294	-601.300	186.239	762.380
-578.260	51.136	788.230	-601.287	186.292	762.324
-578.165	51.113	788.176	-601.232	186.328	762.246
-578.068	51.088	788.141	-601.270	186.305	762.124
-577.933	51.067	788.117	-601.297	186.243	761.971
-577.822	51.034	788.090	-601.352	186.174	761.728
-577.695	50.953	788.008	-601.341	186.086	761.493
-577.603	50.847	787.879	-601.268	186.011	761.238
-577.529	50.730	787.758	-601.141	185.949	761.021
-577.469	50.611	787.656	-600.562	186.328	761.031
-577.384	50.501	787.520	-600.493	186.038	760.691
-577.284	50.356	787.452	-600.412	185.716	760.297
-576.926	49.457	787.912	-600.315	185.418	759.977
-577.066	49.952	787.299	-600.231	185.167	759.645
-576.947	49.774	787.255	-600.136	184.895	759.304
-576.811	49.576	787.226	-600.021	184.658	758.987
-576.647	49.374	787.142	-599.969	184.457	758.660
-576.453	49.136	786.949	-599.907	184.227	758.393
-576.186	48.854	786.675	-599.819	184.048	758.017
-575.784	48.481	786.265	-599.711	183.757	757.607
-575.103	47.257	786.353	-599.609	183.525	757.191
-574.913	47.634	785.257	-599.447	183.314	756.805
-574.374	47.177	784.653	-599.314	183.154	756.524
-573.753	46.615	784.023	-599.189	183.053	756.275
-573.130	46.130	783.378	-599.055	182.923	756.008
-572.505	45.601	782.789	-598.933	182.879	755.756
-571.636	44.182	782.904	-598.849	182.907	755.432
-571.386	44.682	781.784	-598.748	182.992	755.147
-570.911	44.201	781.459	-598.722	183.157	754.853
-570.500	43.720	781.260	-598.692	183.358	754.596
-570.129	43.202	781.175	-598.626	183.624	754.237
-569.804	42.658	781.202	-598.636	183.969	754.007
-569.558	42.166	781.365	-598.623	184.353	753.859
-569.083	40.703	782.263	-598.622	184.840	753.746
-569.066	41.456	781.490	-598.694	185.277	753.612
-568.915	41.017	781.643	-598.714	185.765	753.551
-568.775	41.382	781.358	-598.700	186.348	753.569
-568.741	40.268	781.667	-598.720	186.959	753.596
-568.907	40.228	781.330	-598.761	187.515	753.666
-569.113	40.046	781.136	-598.824	188.097	753.852
-569.345	39.917	780.900	-598.894	188.835	754.041
-569.598	39.800	780.844	-599.007	189.615	754.203
-569.910	39.757	780.862	-599.096	190.366	754.281
-570.297	39.760	780.988	-599.165	191.077	754.398
-570.780	39.794	781.230	-599.237	191.701	754.417
-571.256	39.819	781.576	-599.341	192.323	754.358
-571.678	40.433	781.873	-599.557	192.930	754.175
-571.730	38.862	783.168	-599.736	193.512	754.000
-572.451	40.304	782.717	-599.801	194.037	753.764
-572.856	40.231	783.148	-599.806	194.372	753.341
-573.376	40.258	783.641	-599.995	194.898	753.216
-573.913	39.758	784.384	-600.091	195.412	753.089
-574.452	40.603	784.909	-600.126	195.814	752.867
-574.573	39.355	786.522	-600.179	196.118	752.706
-575.451	41.284	786.408	-600.245	196.331	752.607
-575.987	41.869	787.159	-600.269	196.410	752.583
-576.243	42.432	787.801	-600.271	196.391	752.636
-576.474	43.143	788.352	-600.258	196.226	752.790
-576.709	44.041	788.872	-600.274	196.043	753.070
-577.023	44.188	789.579	-600.284	195.770	753.498
-577.385	45.223	789.660	-600.272	195.455	754.018
-577.712	46.349	789.592	-600.333	195.042	754.600
-578.055	48.081	789.134	-600.334	194.553	755.266
-578.516	48.627	788.847	-600.339	193.952	755.983
-578.881	49.495	788.567	-600.444	193.311	756.699
-579.101	50.171	788.145	-600.539	192.929	757.534
-579.095	50.659	787.461	-600.770	192.591	758.331
-578.559	49.842	787.475	-601.006	192.276	759.009
-578.498	50.787	786.275	-601.250	191.984	759.686
-578.107	50.571	785.780	-601.495	190.754	759.304
-577.657	50.268	785.346	-601.731	191.794	760.864
-577.224	49.877	785.028	-601.975	191.766	761.398
-576.892	49.509	784.830	-602.170	191.702	761.856
-576.657	49.142	784.688	-602.324	191.715	762.274
-576.222	47.869	785.280	-602.895	190.383	761.658
-576.387	48.492	784.525	-602.896	190.262	761.892
-576.242	48.112	784.408	-602.839	190.084	762.253
-576.134	47.724	784.295	-602.782	189.994	762.771
-575.967	47.559	783.974	-602.739	189.826	763.335
-575.946	47.341	783.892	-602.630	189.633	763.929
-576.078	47.323	783.920	-602.512	189.414	764.678
-576.274	48.268	783.655	-602.428	189.052	765.418
-576.650	46.928	784.905	-602.351	188.575	766.121
-577.239	48.820	784.080	-602.344	188.050	766.944
-577.866	49.198	784.308	-602.354	187.587	767.750
-578.405	49.501	784.569	-602.390	187.086	768.512
-578.859	49.742	784.796	-602.397	186.539	769.185
-579.309	49.924	785.000	-602.615	186.204	769.823
-579.778	50.150	785.247	-602.819	185.862	770.511
-580.146	50.242	785.415	-602.878	185.606	771.090
-580.412	50.317	785.598	-603.064	185.407	771.512
-580.274	48.970	786.559	-603.202	185.377	771.804
-580.745	50.520	785.918	-603.342	185.422	771.995
-580.812	50.654	785.993	-603.420	185.538	772.049
-580.818	50.822	786.022	-603.465	185.760	772.059
-580.778	50.984	785.925	-603.514	186.044	771.971
-580.682	51.131	785.728	-603.519	186.324	771.739
-580.243	49.933	786.216	-603.484	186.652	771.432
-580.405	50.703	785.488	-603.349	186.976	771.016
-580.237	50.952	785.194	-603.142	187.332	770.638
-580.044	51.211	784.899	-602.915	187.597	770.071
-579.822	52.268	784.325	-602.742	187.950	769.439
-579.487	51.666	784.420	-602.548	188.317	768.611
-579.223	51.840	784.280	-602.345	188.736	767.880
-578.782	50.889	784.978	-602.099	189.113	767.068
-578.653	51.833	784.048	-601.872	189.401	766.057
-578.268	51.902	783.773	-601.271	191.506	766.736
-577.857	51.972	783.462	-600.915	191.749	765.956
-577.504	52.138	783.097	-600.652	191.863	765.212
-577.229	52.295	782.845	-600.348	191.813	764.218
-577.049	52.516	782.688	-600.128	191.840	763.504
-576.951	52.822	782.565	-599.935	191.831	762.977
-576.703	52.469	783.065	-599.793	191.664	762.568
-576.938	53.471	782.505	-599.548	191.574	762.309
-576.965	53.770	782.476	-599.356	191.398	762.072
-577.017	54.054	782.481	-599.277	191.183	762.008
-577.116	54.281	782.537	-599.285	190.866	762.055
-577.295	54.522	782.701	-599.326	190.394	762.220
-577.510	54.750	782.990	-599.413	189.921	762.547
-577.879	54.951	783.290	-599.595	189.237	762.918
-578.127	54.992	783.662	-599.739	188.653	763.486
-578.236	54.483	784.639	-599.957	187.834	763.953
-578.728	56.198	784.115	-600.228	187.050	764.732
-579.332	56.574	784.748	-600.325	186.086	765.531
-580.371	57.121	785.455	-600.559	185.145	766.450
-581.387	57.613	786.378	-600.637	184.456	767.483
-582.472	58.148	787.104	-601.063	183.293	768.541
-583.554	58.670	787.965	-601.492	182.339	769.635
-584.730	59.142	788.514	-602.028	180.467	770.313
-585.826	59.562	788.987	-602.607	179.621	771.142
-586.796	59.862	789.445	-603.201	179.296	772.387
-587.688	60.083	789.774	-603.724	179.228	773.266
-588.473	60.251	790.006	-604.256	179.567	774.269
-589.024	60.325	790.114	-604.907	180.049	775.359
-589.521	60.438	790.246	-605.438	180.488	775.991
-590.019	60.673	790.324	-606.020	180.943	776.498
-590.400	60.912	790.402	-606.213	182.176	776.663
-590.716	61.171	790.526	-606.607	182.968	777.139
-591.018	61.499	790.714	-606.898	183.615	777.395
-591.320	61.907	790.861	-607.481	183.565	777.442
-591.650	62.334	790.928	-607.640	184.286	777.500
-591.640	61.482	791.676	-606.933	185.960	777.660
-592.179	63.073	790.857	-606.938	186.663	777.653
-592.437	63.295	790.831	-606.931	187.116	777.338
-592.721	63.381	790.819	-606.918	187.432	777.000
-592.980	62.815	791.022	-606.780	187.722	776.675
-593.158	62.702	791.108	-606.661	187.811	776.237
-593.241	62.988	791.141	-606.503	187.774	775.803
-593.195	62.676	791.305	-606.243	187.551	775.314
-593.101	62.339	791.416	-605.967	187.253	774.838
-592.604	60.612	792.316	-605.641	186.872	774.480
-592.701	61.525	791.680	-605.300	186.325	773.928
-592.437	61.101	791.826	-604.897	185.855	773.517
-592.092	60.670	791.906	-604.409	185.464	773.169
-591.631	60.218	791.938	-603.963	185.045	772.803
-591.167	59.798	791.951	-603.551	184.777	772.387
-590.656	58.785	791.944	-603.184	184.599	771.942
-590.221	58.307	791.878	-602.754	184.468	771.264
-589.884	58.395	791.593	-602.273	184.497	770.417
-589.401	56.663	792.201	-601.806	184.780	769.632
-589.592	57.840	791.117	-601.465	185.079	768.883
-589.751	57.314	791.435	-601.173	185.591	767.812
-589.595	56.992	791.500	-600.803	186.230	766.939
-589.547	56.724	791.519	-600.494	186.915	766.077
-589.688	56.506	791.508	-600.206	187.670	765.230
-589.954	56.437	791.470	-599.816	188.348	764.295
-590.349	56.403	791.333	-599.681	189.120	763.528
-590.995	56.502	791.315	-599.498	190.157	762.765
-591.516	56.314	791.956	-599.409	191.319	762.130
-592.517	56.627	791.942	-599.374	192.469	761.409
-593.454	56.856	792.398	-599.270	193.558	760.788
-594.274	57.063	793.021	-599.319	194.634	760.356
-595.008	57.305	793.642	-599.429	195.840	759.791
-595.957	57.675	794.244	-599.568	197.003	759.535
-596.674	58.054	794.892	-599.869	198.242	759.246
-597.412	58.520	795.365	-600.000	199.428	759.085
-598.067	58.963	795.695	-600.121	200.406	759.130
-598.316	58.191	796.559	-600.358	201.480	759.391
-599.013	59.963	796.007	-600.640	202.367	759.751
-599.349	60.502	796.124	-600.636	201.494	758.925
-599.548	61.069	796.111	-601.184	203.548	760.678
-599.738	61.752	796.048	-601.159	202.342	759.899
-599.847	62.436	795.960	-601.342	202.655	760.564
-599.856	63.100	795.904	-601.525	202.574	761.108
-599.687	63.741	795.850	-601.592	202.130	761.586
-599.416	63.714	796.062	-601.567	201.676	762.195
-599.062	64.403	795.717	-601.569	201.265	762.866
-598.466	64.214	795.613	-601.614	201.186	763.643
-598.534	65.302	794.435	-601.741	201.097	764.256
-598.324	65.584	794.041	-602.064	202.263	765.853
-598.257	65.796	793.950	-601.984	201.976	766.384
-598.216	66.027	794.026	-601.884	201.621	766.898
-598.189	66.204	794.109	-601.794	201.242	767.410
-598.114	66.304	794.183	-601.711	200.853	767.968
-598.186	66.446	794.317	-601.599	200.535	768.751
-598.312	66.650	794.459	-601.489	200.275	769.333
-598.436	66.853	794.570	-601.401	200.157	769.907
-598.623	67.105	794.728	-601.356	200.071	770.456
-598.719	67.358	794.842	-601.324	200.097	771.080
-598.861	67.640	794.924	-601.362	200.220	771.653
-599.029	67.965	794.993	-601.518	200.596	772.281
-599.170	68.286	795.061	-601.674	200.915	772.732
-599.289	68.569	795.118	-601.862	201.326	773.133
