P5_hands_dir_Distance_X	P5_hands_dir_Distance_Y	P5_hands_dir_Distance_Z
-39.706	104.464	2.492
-39.716	104.469	2.492
-39.732	104.499	2.494
-39.746	104.515	2.491
-39.746	104.476	2.496
-39.765	104.455	2.516
-39.778	104.509	2.483
-39.805	104.521	2.481
-39.800	104.525	2.438
-39.782	104.535	2.408
-39.777	104.542	2.337
-39.801	104.618	2.319
-39.853	104.641	2.289
-39.870	104.701	2.320
-39.939	104.727	2.347
-39.978	104.723	2.394
-40.046	104.741	2.375
-40.108	104.717	2.384
-40.127	104.715	2.351
-40.132	104.718	2.280
-40.239	104.509	2.640
-40.295	104.819	2.254
-40.344	104.848	2.238
-40.452	104.841	2.255
-40.600	104.814	2.272
-40.773	104.698	2.329
-41.067	104.298	2.702
-41.395	104.045	2.675
-41.912	103.775	2.643
-42.312	103.357	2.496
-42.690	102.789	2.623
-43.180	102.184	2.830
-43.219	101.714	2.910
-43.684	101.601	3.120
-44.149	101.517	3.070
-44.722	101.736	3.230
-45.650	102.224	3.310
-46.567	102.954	3.088
-47.607	104.111	2.482
-48.761	105.156	2.072
-49.723	106.250	1.593
-50.527	107.391	1.177
-51.235	108.345	0.589
-52.001	109.263	-0.106
-52.850	110.236	-0.638
-53.753	111.365	-1.221
-54.617	112.579	-1.800
-55.079	114.473	-2.687
-55.849	116.115	-3.367
-56.728	117.558	-3.847
-57.637	119.023	-4.116
-58.386	120.033	-4.529
-59.399	121.208	-4.430
-60.468	122.412	-4.037
-61.352	123.481	-3.504
-62.018	125.265	-2.827
-62.016	126.307	-2.894
-62.019	127.084	-3.418
-61.771	127.386	-4.205
-61.485	127.554	-5.117
-61.310	127.552	-5.959
-61.161	127.559	-6.615
-60.958	127.467	-7.053
-60.776	127.427	-7.317
-60.662	127.325	-7.460
-60.502	127.181	-7.468
-60.387	126.979	-7.374
-60.194	126.792	-7.295
-59.999	126.535	-7.268
-59.867	126.326	-7.236
-59.747	126.109	-7.198
-59.662	126.010	-7.189
-59.669	125.971	-7.123
-59.656	125.962	-7.091
-59.707	125.966	-7.083
-59.718	126.034	-7.068
-59.720	126.068	-7.102
-59.704	126.152	-7.157
-59.652	126.198	-7.191
-59.587	126.283	-7.226
-59.523	126.295	-7.265
-59.473	126.301	-7.304
-59.393	126.298	-7.313
-59.347	126.280	-7.294
-59.331	126.283	-7.299
-59.330	126.319	-7.286
-59.264	126.333	-7.268
-59.188	126.372	-7.325
-59.074	126.421	-7.363
-58.925	126.448	-7.401
-58.783	126.439	-7.459
-58.681	126.473	-7.475
-58.591	126.446	-7.459
-58.570	126.434	-7.450
-58.512	126.373	-7.441
-58.478	126.330	-7.422
-58.386	126.237	-7.417
-58.294	126.246	-7.431
-58.138	126.185	-7.403
-57.967	126.169	-7.421
-57.784	126.128	-7.444
-57.605	126.006	-7.521
-57.463	125.900	-7.539
-57.386	125.807	-7.539
-57.331	125.690	-7.503
-57.319	125.594	-7.483
-57.310	125.569	-7.450
-57.310	125.540	-7.408
-57.312	125.569	-7.380
-57.315	125.566	-7.320
-57.255	125.622	-7.328
-57.224	125.679	-7.323
-57.199	125.767	-7.395
-57.138	125.869	-7.429
-57.076	125.959	-7.451
-57.046	126.038	-7.495
-56.969	126.380	-7.712
-56.877	126.522	-7.729
-56.777	126.641	-7.690
-56.601	126.696	-7.579
-56.336	126.696	-7.483
-55.924	126.770	-7.311
-55.167	126.825	-7.103
-54.540	127.204	-6.785
-53.131	127.357	-7.060
-51.323	127.559	-7.857
-49.489	127.753	-9.321
-47.386	127.717	-11.525
-45.414	128.190	-14.036
-43.581	128.420	-16.068
-41.864	128.931	-18.834
-40.490	129.109	-19.563
-39.895	129.383	-19.201
-39.746	129.369	-18.586
-39.815	129.483	-18.187
-39.840	129.728	-17.910
-39.859	129.910	-17.644
-39.863	130.085	-17.509
-39.861	130.219	-17.459
-39.824	130.286	-17.445
-39.748	130.446	-17.508
-39.655	129.921	-17.227
-39.534	130.229	-17.288
-39.322	130.598	-17.408
-39.096	130.965	-17.603
-38.895	131.385	-17.856
-38.648	131.842	-18.233
-38.407	132.389	-18.611
-38.226	133.098	-19.137
-37.954	133.683	-19.675
-37.496	134.365	-20.363
-37.051	135.206	-21.140
-36.429	135.907	-22.036
-35.797	136.672	-23.055
-35.030	137.307	-24.173
-34.411	137.956	-25.485
-33.919	138.698	-26.635
-33.361	139.487	-27.689
-32.844	140.356	-28.813
-32.145	141.168	-29.985
-31.463	142.027	-30.985
-30.980	142.814	-32.058
-30.752	143.501	-32.599
-30.281	144.412	-33.372
-29.943	145.264	-34.008
-29.707	146.173	-34.621
-29.593	147.126	-35.156
-29.560	147.955	-35.574
-29.600	148.820	-35.916
-29.668	149.663	-36.141
-29.734	150.534	-36.380
-29.834	151.350	-36.451
-29.944	152.138	-36.544
-30.124	152.904	-36.640
-30.348	153.691	-36.703
-30.571	154.526	-36.873
-30.794	155.350	-37.042
-31.107	156.234	-37.259
-31.446	157.114	-37.503
-31.724	157.910	-37.677
-32.059	158.832	-37.848
-32.172	160.004	-38.048
-32.591	160.940	-38.149
-32.882	161.865	-38.241
-33.293	162.798	-38.263
-33.820	163.777	-38.333
-34.313	164.760	-38.415
-34.880	165.750	-38.457
-35.361	166.679	-38.367
-35.805	167.675	-38.314
-36.312	168.684	-38.263
-36.738	169.702	-38.290
-37.133	170.686	-38.305
-37.665	171.736	-38.318
-37.615	172.804	-38.642
-38.029	173.742	-38.632
-38.554	174.675	-38.724
-39.041	175.560	-38.848
-39.638	176.358	-38.984
-40.251	177.037	-38.975
-40.940	177.650	-38.888
-41.592	178.216	-38.711
-42.123	178.617	-38.618
-42.713	178.889	-38.469
-43.352	178.868	-38.314
-44.084	178.565	-38.171
-44.968	178.127	-38.064
-45.990	177.382	-37.980
-47.346	176.624	-37.376
-48.643	175.590	-36.855
-50.210	174.464	-36.112
-51.906	173.016	-35.172
-53.658	171.426	-34.202
-55.462	169.643	-32.908
-57.312	167.696	-31.392
-59.319	165.482	-29.724
-61.280	163.009	-27.575
-63.019	160.356	-25.073
-64.698	158.014	-22.007
-66.127	155.842	-18.678
-65.939	155.242	-15.598
-66.543	155.051	-13.432
-65.952	154.797	-12.739
-65.110	153.508	-13.594
-64.400	152.047	-15.044
-63.922	150.824	-16.668
-63.468	149.930	-18.310
-63.183	149.328	-19.674
-63.065	149.068	-20.650
-62.906	148.881	-21.239
-62.813	148.874	-21.372
-62.935	149.024	-21.197
-62.540	148.580	-21.064
-62.351	148.528	-20.610
-62.189	148.610	-20.194
-62.124	148.796	-19.889
-62.091	148.921	-19.651
-62.133	149.118	-19.523
-62.215	149.244	-19.471
-62.328	149.359	-19.403
-62.454	149.443	-19.361
-62.586	149.481	-19.213
-62.709	149.499	-18.988
-62.819	149.500	-18.653
-62.888	149.466	-18.241
-62.927	149.425	-17.792
-62.938	149.393	-17.267
-62.980	149.424	-16.668
-63.047	149.428	-16.084
-63.119	149.458	-15.593
-63.209	149.485	-15.137
-63.320	149.575	-14.743
-63.429	149.629	-14.381
-63.550	149.633	-14.014
-63.643	149.622	-13.588
-63.711	149.579	-13.161
-63.777	149.473	-12.835
-63.782	149.358	-12.465
-63.782	149.224	-12.101
-63.805	149.025	-11.817
-63.853	148.813	-11.533
-63.862	148.600	-11.299
-63.893	148.412	-11.071
-63.874	148.187	-10.867
-63.870	147.884	-10.670
-63.890	147.646	-10.406
-63.901	147.427	-10.089
-63.945	147.180	-9.671
-63.947	146.861	-9.309
-63.922	146.475	-9.035
-63.843	146.106	-8.807
-63.776	145.692	-8.594
-63.703	145.260	-8.203
-63.586	144.876	-8.042
-63.447	144.499	-7.908
-63.264	144.112	-7.776
-63.108	143.777	-7.702
-63.083	143.427	-7.479
-62.907	142.890	-7.391
-62.630	142.263	-7.280
-62.329	141.631	-7.220
-62.117	140.995	-7.030
-61.867	140.236	-6.789
-61.607	139.305	-6.652
-61.233	138.378	-6.570
-60.810	137.441	-6.510
-60.471	136.510	-6.483
-60.129	135.697	-6.459
-59.683	134.879	-6.466
-59.312	134.096	-6.479
-58.903	133.420	-6.527
-58.464	132.812	-6.569
-58.110	132.314	-6.634
-57.802	131.861	-6.662
-57.503	131.488	-6.677
-57.256	131.192	-6.729
-57.055	131.045	-6.745
-56.914	130.917	-6.791
-56.849	130.895	-6.834
-56.897	130.925	-6.880
-56.945	131.032	-6.866
-57.052	131.148	-6.872
-57.165	131.221	-6.836
-57.252	131.312	-6.825
-57.295	131.350	-6.800
-57.341	131.394	-6.786
-57.333	131.387	-6.786
-57.334	131.371	-6.821
-57.315	131.329	-6.824
-57.262	131.286	-6.827
-57.235	131.244	-6.832
-57.250	131.216	-6.847
-57.257	131.206	-6.863
-57.298	131.192	-6.860
-57.328	131.247	-6.870
-57.360	131.256	-6.913
-57.380	131.305	-6.931
-57.410	131.350	-6.985
-57.385	131.367	-7.044
-57.363	131.402	-7.105
-57.351	131.438	-7.149
-57.361	131.475	-7.198
-57.336	131.506	-7.228
-57.323	131.524	-7.200
-57.342	131.513	-7.143
-57.308	131.478	-7.090
-57.307	131.436	-7.027
-57.289	131.388	-6.950
-57.277	131.292	-6.850
-57.307	131.200	-6.793
-57.320	131.095	-6.724
-57.346	130.965	-6.679
-57.417	130.835	-6.628
-57.491	130.778	-6.647
-57.569	130.725	-6.689
-57.628	130.759	-6.783
-57.687	130.839	-6.883
-57.781	130.893	-7.014
-57.935	130.969	-6.947
-57.920	130.789	-7.229
-57.853	130.732	-7.454
-57.818	130.625	-7.690
-57.683	130.386	-7.913
-57.487	130.114	-8.258
-57.375	129.915	-8.448
-57.323	129.774	-8.533
-57.297	129.614	-8.602
-57.230	129.473	-8.695
-57.193	129.420	-8.776
-57.212	129.433	-8.871
-57.311	129.539	-8.968
-57.407	129.680	-9.015
-57.560	129.850	-9.028
-57.670	129.996	-9.020
-57.789	130.142	-8.990
-57.895	130.254	-8.964
-57.974	130.351	-8.945
-58.027	130.399	-8.928
-58.027	130.417	-8.903
-58.015	130.392	-8.888
-57.996	130.379	-8.881
-57.952	130.355	-8.910
-57.950	130.349	-8.947
-57.919	130.347	-8.980
-57.936	130.392	-9.014
-57.920	130.421	-9.060
-57.942	130.487	-9.103
-57.969	130.529	-9.144
-57.985	130.569	-9.167
-57.972	130.577	-9.220
-57.978	130.568	-9.248
-57.995	130.560	-9.293
-57.981	130.541	-9.353
-57.982	130.487	-9.405
-57.968	130.486	-9.438
-57.964	130.477	-9.462
-57.962	130.473	-9.476
-57.912	130.394	-9.491
-57.882	130.348	-9.542
-57.819	130.337	-9.583
-57.807	130.301	-9.597
-57.776	130.278	-9.630
-57.779	130.293	-9.605
-57.776	130.252	-9.616
-57.736	130.213	-9.638
-57.713	130.181	-9.658
-57.698	130.149	-9.648
-57.698	130.133	-9.664
-57.702	130.121	-9.655
-57.708	130.101	-9.675
-57.694	130.101	-9.714
-57.672	130.084	-9.723
-57.686	130.077	-9.736
-57.683	130.102	-9.755
-57.671	130.086	-9.721
-57.653	130.077	-9.724
-57.638	130.087	-9.726
-57.633	130.075	-9.699
-57.645	130.051	-9.688
-57.616	130.026	-9.673
-57.615	130.001	-9.653
-57.604	129.990	-9.649
-57.601	129.976	-9.647
-57.601	129.972	-9.667
-57.601	129.950	-9.698
-57.605	129.975	-9.693
-57.622	129.981	-9.702
-57.636	129.970	-9.716
-57.638	129.997	-9.698
-57.618	130.010	-9.695
-57.633	130.029	-9.710
-57.632	129.985	-9.699
-57.629	130.012	-9.700
-57.626	129.973	-9.703
-57.623	129.951	-9.735
-57.614	129.935	-9.747
-57.605	129.911	-9.755
-57.614	129.886	-9.780
-57.615	129.869	-9.778
-57.629	129.874	-9.793
-57.638	129.839	-9.803
-57.660	129.840	-9.787
-57.658	129.807	-9.798
-57.639	129.783	-9.803
-57.628	129.754	-9.808
-57.621	129.740	-9.805
-57.607	129.756	-9.814
-57.591	129.795	-9.793
-57.596	129.823	-9.795
-57.593	129.836	-9.777
-57.599	129.833	-9.792
-57.595	129.836	-9.777
-57.590	129.822	-9.782
-57.601	129.805	-9.773
-57.558	129.781	-9.759
-57.545	129.764	-9.723
-57.539	129.720	-9.745
-57.535	129.672	-9.746
-57.522	129.658	-9.751
-57.506	129.662	-9.791
-57.523	129.632	-9.830
-57.548	129.630	-9.846
-57.531	129.644	-9.907
-57.522	129.632	-9.933
-57.523	129.664	-9.985
-57.530	129.674	-10.032
-57.512	129.694	-10.088
-57.518	129.678	-10.156
-57.502	129.700	-10.199
-57.484	129.684	-10.255
-57.497	129.729	-10.309
-57.472	129.699	-10.323
-57.455	129.694	-10.334
-57.403	129.774	-10.312
-57.346	129.771	-10.344
-57.276	129.834	-10.358
-57.234	129.946	-10.350
-57.214	130.127	-10.399
-57.192	130.281	-10.460
-57.039	130.446	-10.603
-56.832	130.581	-10.772
-56.474	130.868	-10.930
-56.045	131.255	-11.090
-55.566	131.771	-11.415
-55.100	132.464	-12.061
-55.034	133.597	-12.634
-54.787	134.866	-13.661
-54.741	136.281	-14.595
-54.692	138.039	-15.711
-54.762	139.865	-16.718
-54.823	141.774	-17.776
-54.936	143.717	-18.740
-55.031	145.749	-19.874
-55.164	147.618	-20.797
-55.440	149.364	-21.339
-55.716	151.311	-22.062
-56.051	152.953	-22.413
-56.386	154.700	-22.847
-56.718	156.210	-23.056
-57.037	157.555	-23.209
-57.515	158.755	-23.346
-57.955	159.907	-23.382
-58.444	160.784	-23.301
-58.945	161.393	-23.201
-59.422	161.829	-22.998
-59.919	162.039	-22.724
-60.504	162.122	-22.331
-60.960	161.948	-22.132
-61.380	161.525	-21.545
-61.874	161.025	-21.101
-62.421	160.184	-20.507
-63.004	159.062	-19.754
-63.684	157.897	-18.934
-64.475	156.456	-18.008
-65.303	154.928	-16.798
-65.942	153.080	-15.661
-66.690	151.531	-14.125
-65.958	150.565	-13.191
-65.726	149.566	-12.991
-65.252	148.472	-13.136
-64.810	147.642	-13.582
-64.654	147.134	-14.065
-64.501	146.858	-14.466
-64.481	146.713	-14.607
-64.465	146.597	-14.645
-64.402	146.571	-14.544
-64.381	146.562	-14.427
-64.395	146.672	-14.274
-64.506	146.835	-14.175
-64.664	147.094	-14.112
-64.843	147.351	-14.076
-64.993	147.590	-14.074
-65.133	147.822	-14.045
-65.217	147.984	-13.993
-65.262	148.112	-13.986
-65.299	148.170	-14.008
-65.314	148.142	-14.007
-65.335	148.142	-14.017
-65.369	148.086	-14.022
-65.354	148.066	-14.064
-65.396	148.071	-14.072
-65.400	148.079	-14.111
-65.424	148.130	-14.100
-65.424	148.197	-14.075
-65.435	148.244	-14.064
-65.437	148.296	-14.019
-65.448	148.363	-14.012
-65.469	148.403	-13.962
-65.494	148.421	-13.959
-65.528	148.434	-13.928
-65.576	148.425	-13.921
-65.609	148.402	-13.911
-65.640	148.376	-13.939
-65.655	148.320	-13.931
-65.636	148.267	-13.947
-65.643	148.230	-13.966
-65.645	148.218	-13.960
-65.652	148.243	-13.973
-65.646	148.240	-13.997
-65.641	148.235	-14.037
-65.673	148.230	-14.026
-65.658	148.249	-14.090
-65.667	148.245	-14.080
-65.659	148.205	-14.079
-65.677	148.178	-14.077
-65.669	148.168	-14.071
-65.684	148.115	-14.035
-65.670	148.089	-14.040
-65.640	148.067	-14.051
-65.623	148.054	-14.039
-65.563	148.078	-14.062
-65.524	148.136	-14.025
-65.497	148.267	-13.954
-65.492	148.423	-13.840
-65.472	148.637	-13.648
-65.529	148.856	-13.378
-65.522	149.020	-13.082
-65.491	149.193	-12.854
-65.388	149.277	-12.731
-65.249	149.369	-12.690
-65.063	149.482	-12.782
-64.785	149.656	-12.993
-64.417	149.860	-13.316
-64.148	150.406	-13.613
-63.635	150.764	-14.205
-63.073	151.171	-14.976
-62.474	151.474	-15.738
-61.812	151.830	-16.506
-61.110	152.194	-17.327
-60.502	152.431	-18.289
-59.901	152.594	-19.068
-59.312	152.697	-19.726
-58.702	152.528	-20.021
-58.271	152.503	-20.232
-57.868	152.417	-20.525
-57.534	152.252	-20.740
-57.321	152.031	-20.802
-57.229	151.773	-20.762
-57.291	151.517	-20.617
-57.413	151.186	-20.447
-57.508	150.981	-20.553
-57.811	150.388	-20.017
-58.106	149.882	-19.552
-58.410	149.588	-19.229
-58.823	149.083	-18.652
-59.302	148.598	-18.117
-59.999	148.142	-17.607
-60.895	147.537	-17.081
-61.861	146.880	-16.471
-63.051	146.154	-15.672
-64.090	145.169	-14.813
-65.461	144.278	-13.299
-66.482	143.839	-11.519
-65.954	143.803	-9.958
-66.343	143.854	-9.373
-65.684	143.489	-9.692
-65.504	142.910	-10.424
-65.313	142.383	-11.188
-65.233	142.088	-11.905
-65.191	142.045	-12.289
-65.181	142.198	-12.374
-65.241	142.431	-12.290
-65.372	142.698	-12.071
-65.503	142.938	-11.823
-65.661	143.206	-11.549
-65.793	143.423	-11.403
-65.932	143.625	-11.339
-65.985	143.842	-11.449
-66.040	143.940	-11.442
-66.101	143.938	-11.426
-66.129	143.944	-11.390
-66.095	143.868	-11.356
-66.078	143.812	-11.323
-66.051	143.737	-11.279
-66.002	143.654	-11.223
-65.963	143.596	-11.177
-65.942	143.589	-11.113
-65.962	143.634	-11.016
-65.984	143.681	-10.952
-66.033	143.729	-10.882
-66.076	143.772	-10.841
-66.110	143.839	-10.781
-66.171	143.906	-10.709
-66.219	144.001	-10.565
-66.282	144.087	-10.446
-66.329	144.191	-10.265
-66.376	144.330	-10.095
-66.403	144.494	-9.947
-66.398	144.619	-9.770
-66.410	144.678	-9.622
-66.378	144.665	-9.529
-66.296	144.637	-9.444
-66.228	144.591	-9.328
-66.130	144.517	-9.186
-66.042	144.476	-8.995
-65.972	144.400	-8.777
-65.859	144.339	-8.614
-65.816	144.124	-8.348
-65.741	144.044	-8.239
-65.682	143.991	-8.145
-65.654	143.952	-8.004
-65.613	143.955	-7.832
-65.638	144.072	-7.590
-65.632	144.239	-7.285
-65.676	144.475	-7.003
-65.760	144.958	-6.778
-65.874	145.327	-6.542
-65.995	145.648	-6.363
-66.073	145.920	-6.253
-66.141	146.202	-6.120
-66.237	146.537	-5.987
-66.297	146.916	-5.757
-66.440	147.334	-5.495
-66.835	148.100	-4.973
-67.053	148.722	-4.651
-67.233	149.408	-4.342
-67.388	149.939	-4.102
-67.520	150.461	-3.897
-67.661	151.049	-3.731
-67.775	151.631	-3.507
-67.971	152.226	-3.257
-68.161	152.929	-3.020
-68.417	153.647	-2.724
-68.760	154.501	-2.325
-69.109	155.356	-1.878
-69.446	156.230	-1.405
-69.924	157.358	-0.905
-70.273	158.942	-0.368
-70.676	160.295	0.192
-71.070	161.697	0.866
-71.461	163.141	1.552
-71.867	164.548	2.185
-72.491	165.223	3.376
-72.777	167.238	3.738
-72.831	168.639	4.184
-72.760	170.146	4.610
-72.591	171.549	5.074
-72.378	172.838	5.556
-72.253	173.617	6.719
-72.234	174.105	7.204
-71.838	174.880	7.891
-71.496	176.257	7.917
-71.307	177.484	8.023
-71.037	178.838	7.806
-70.742	179.972	7.518
-70.471	180.890	7.090
-70.063	181.882	6.387
-69.670	182.526	5.639
-69.482	183.500	4.194
-69.015	183.811	2.983
-68.373	184.615	1.069
-67.777	184.036	-0.072
-67.182	183.310	-1.150
-66.474	182.331	-2.207
-65.782	182.309	-3.459
-64.811	179.488	-3.439
-64.063	178.041	-4.388
-63.389	176.375	-5.210
-62.834	174.684	-6.099
-62.239	172.726	-7.095
-61.699	170.702	-8.038
-61.130	168.444	-8.671
-60.310	166.280	-9.440
-60.060	163.802	-9.618
-59.799	161.245	-9.674
-59.859	159.383	-9.789
-60.118	157.110	-9.519
-60.751	154.492	-8.967
-61.438	153.132	-8.695
-62.431	151.149	-7.647
-63.269	148.660	-5.970
-64.051	146.702	-3.915
-64.312	144.678	-1.756
-64.539	143.240	0.637
-64.164	142.552	2.162
-64.109	141.867	2.901
-63.737	141.863	2.689
-63.304	141.923	1.750
-62.651	141.754	0.681
-62.011	141.340	-0.653
-61.482	140.887	-1.723
-61.103	140.458	-2.573
-60.746	140.019	-3.094
-60.433	139.560	-3.345
-60.176	139.116	-3.435
-59.975	138.672	-3.342
-59.770	138.234	-3.167
-59.596	137.723	-3.074
-59.458	137.148	-3.056
-59.357	136.627	-3.104
-59.211	136.138	-3.241
-59.077	135.663	-3.379
-58.945	135.099	-3.519
-58.783	134.524	-3.678
-58.679	134.061	-3.766
-58.571	133.614	-3.796
-58.480	133.214	-3.798
-58.391	132.883	-3.766
-58.267	132.560	-3.704
-58.167	132.289	-3.640
-58.070	132.012	-3.598
-58.041	131.833	-3.572
-58.041	131.674	-3.518
-58.015	131.527	-3.488
-57.980	131.435	-3.468
-57.962	131.366	-3.479
-57.933	131.350	-3.471
-57.939	131.396	-3.476
-57.948	131.481	-3.425
-57.964	131.640	-3.416
-57.947	131.710	-3.406
-57.917	131.809	-3.374
-57.862	131.919	-3.400
-57.773	131.973	-3.439
-57.659	131.965	-3.526
-57.549	131.959	-3.626
-57.440	131.899	-3.708
-57.345	131.838	-3.818
-57.266	131.782	-3.875
-57.190	131.728	-3.913
-57.135	131.674	-3.933
-57.044	131.631	-3.919
-56.979	131.624	-3.889
-56.903	131.593	-3.879
-56.870	131.667	-3.830
-56.849	131.718	-3.810
-56.877	131.813	-3.758
-56.937	131.889	-3.715
-57.019	132.053	-3.627
-57.054	132.223	-3.571
-57.091	132.378	-3.524
-57.109	132.518	-3.526
-57.115	132.672	-3.507
-57.073	132.771	-3.610
-57.059	132.864	-3.679
-57.018	132.909	-3.786
-57.002	132.932	-3.886
-56.937	132.961	-3.949
-56.901	132.940	-4.044
-56.838	132.912	-4.103
-56.786	132.873	-4.117
-56.730	132.784	-4.119
-56.718	132.695	-4.133
-56.690	132.601	-4.143
-56.671	132.503	-4.212
-56.639	132.433	-4.303
-56.592	132.328	-4.395
-56.563	132.245	-4.548
-56.461	132.119	-4.683
-56.404	132.027	-4.830
-56.320	131.921	-4.987
-56.285	131.797	-5.099
-56.216	131.664	-5.225
-56.181	131.525	-5.308
-56.166	131.392	-5.399
-56.145	131.281	-5.440
-56.154	131.149	-5.481
-56.172	131.093	-5.489
-56.132	131.003	-5.496
-56.107	130.957	-5.543
-56.042	130.846	-5.606
-55.972	130.787	-5.651
-55.877	130.686	-5.731
-55.802	130.597	-5.826
-55.741	130.475	-5.931
-55.668	130.342	-6.002
-55.639	130.183	-6.075
-55.560	129.978	-6.138
-55.506	129.799	-6.179
-55.439	129.628	-6.213
-55.346	129.421	-6.249
-55.272	129.216	-6.268
-55.175	129.005	-6.310
-55.103	128.847	-6.356
-54.989	128.692	-6.433
-54.920	128.550	-6.478
-54.828	128.411	-6.527
-54.761	128.339	-6.594
-54.725	128.277	-6.624
-54.700	128.245	-6.628
-54.665	128.220	-6.623
-54.660	128.226	-6.635
-54.676	128.220	-6.630
-54.667	128.270	-6.643
-54.662	128.262	-6.651
-54.655	128.270	-6.704
-54.650	128.296	-6.750
-54.650	128.309	-6.798
-54.628	128.327	-6.815
-54.587	128.350	-6.826
-54.598	128.388	-6.773
-54.558	128.430	-6.709
-54.513	128.500	-6.650
-54.399	128.587	-6.615
-54.312	128.642	-6.645
-54.185	128.664	-6.746
-54.027	128.683	-6.850
-53.843	128.708	-7.046
-53.642	128.784	-7.302
-53.741	129.181	-7.447
-53.531	129.320	-7.887
-53.423	129.504	-8.380
-53.354	129.770	-8.798
-53.217	129.940	-9.158
-53.041	130.144	-9.585
-52.807	130.271	-9.979
-52.634	130.447	-10.237
-52.480	130.668	-10.454
-52.298	130.117	-11.016
-52.071	130.176	-11.334
-51.929	130.253	-11.614
-51.838	130.296	-11.870
-51.797	130.388	-12.029
-51.827	130.464	-12.164
-51.775	130.540	-12.225
-51.759	130.665	-12.298
-51.730	130.792	-12.391
-51.715	131.468	-12.561
-51.765	131.648	-12.663
-51.814	131.855	-12.783
-51.854	132.048	-12.887
-51.942	131.783	-12.930
-51.968	132.456	-13.176
-51.969	132.630	-13.399
-52.059	132.786	-13.465
-52.126	132.946	-13.593
-52.173	133.086	-13.647
-52.200	133.207	-13.657
-52.223	133.379	-13.618
-52.288	133.572	-13.533
-52.342	133.784	-13.503
-52.373	133.972	-13.445
-52.424	134.163	-13.484
-52.451	134.311	-13.488
-52.485	134.478	-13.516
-52.531	134.618	-13.616
-52.493	134.748	-13.654
-52.486	134.869	-13.722
-52.413	134.987	-13.796
-52.370	134.384	-13.606
-52.286	134.423	-13.674
-52.251	134.447	-13.785
-52.218	134.464	-13.856
-52.212	134.436	-13.936
-52.138	135.058	-14.330
-52.130	135.029	-14.353
-52.123	135.019	-14.370
-52.160	134.337	-14.045
-52.059	134.970	-14.354
-52.027	134.968	-14.339
-52.017	134.945	-14.378
-51.987	134.930	-14.421
-51.938	134.902	-14.498
-51.933	134.925	-14.570
-51.912	134.333	-14.434
-51.879	134.344	-14.483
-51.832	134.350	-14.554
-51.803	134.378	-14.596
-51.794	134.416	-14.661
-51.759	134.412	-14.711
-51.723	134.411	-14.823
-51.617	134.411	-14.909
-51.601	134.402	-15.009
-51.530	134.214	-14.902
-51.509	134.350	-15.108
-51.435	134.269	-15.094
-51.393	134.319	-15.135
-51.392	134.373	-15.122
-51.421	134.402	-15.124
-51.518	134.461	-15.070
-51.618	134.469	-15.014
-51.750	134.467	-14.954
-51.918	134.456	-14.841
-52.080	134.492	-14.690
-52.294	134.505	-14.555
-52.475	134.463	-14.398
-52.682	134.449	-14.193
-52.908	134.396	-13.959
-53.137	134.291	-13.726
-53.333	134.214	-13.521
-53.587	134.108	-13.300
-53.867	133.991	-13.051
-54.182	133.835	-12.771
-54.546	133.848	-12.673
-54.905	133.726	-12.265
-55.415	134.211	-11.810
-56.019	134.078	-11.177
-56.600	133.800	-10.531
-57.295	132.841	-9.737
-58.063	132.251	-8.772
-58.799	131.658	-7.826
-59.647	130.841	-6.593
-60.494	130.191	-5.305
-60.917	129.044	-3.792
-61.645	128.322	-1.910
-62.240	127.511	0.060
-62.574	126.869	1.801
-62.407	126.123	2.817
-62.213	125.473	3.192
-61.828	124.829	2.936
-61.480	124.395	2.468
-61.196	124.144	1.903
-60.940	124.040	1.401
-60.801	124.119	1.031
-60.763	124.229	0.814
-60.851	124.440	0.720
-60.998	124.620	0.756
-61.148	124.789	0.865
-61.380	124.928	0.960
-61.604	125.099	1.105
-61.777	125.218	1.221
-61.984	125.299	1.397
-62.130	125.359	1.563
-62.275	125.371	1.757
-62.422	125.356	1.930
-62.503	125.244	2.097
-62.638	125.103	2.305
-62.908	124.738	2.712
-63.055	124.545	2.850
-63.197	124.441	2.995
-63.311	124.312	3.094
-63.413	124.225	3.188
-63.503	124.132	3.226
-63.586	124.017	3.291
-63.657	123.936	3.353
-63.701	123.901	3.372
-63.685	123.842	3.372
-63.683	123.830	3.367
-63.632	123.834	3.314
-63.590	123.854	3.283
-63.513	123.939	3.166
-63.461	124.049	3.080
-63.409	124.190	2.974
-63.346	124.354	2.822
-63.198	124.523	2.634
-63.030	124.639	2.377
-62.898	124.724	2.162
-62.622	124.854	1.747
-62.459	124.767	1.567
-62.293	124.591	1.447
-62.088	124.214	1.417
-61.895	123.718	1.354
-61.666	123.070	1.295
-61.350	122.270	1.142
-60.990	121.429	1.051
-60.628	120.477	1.163
-60.311	119.800	1.364
-60.163	119.700	1.872
-59.955	119.613	1.939
-59.504	119.468	1.710
-58.848	119.399	1.524
-58.134	119.621	1.049
-57.250	119.224	0.440
-56.289	118.827	-0.369
-55.293	118.296	-1.213
-54.178	117.662	-2.145
-53.002	117.080	-3.134
-51.674	116.240	-4.495
-51.137	115.974	-5.496
-51.225	115.916	-5.111
-51.491	115.893	-4.035
-51.706	116.391	-3.734
-51.747	116.842	-3.823
-51.698	117.105	-4.090
-51.624	117.248	-4.238
