RHand_X	RHand_Y	RHand_Z	Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z
406.213	728.817	522.942	704.335	844.302	429.808	270.346	598.006	358.553
406.213	728.817	522.942	704.731	844.575	429.808	270.346	598.006	358.553
406.213	728.817	522.942	704.977	844.575	430.183	270.346	598.218	358.553
406.213	728.817	523.152	705.239	844.575	430.183	270.346	598.218	358.553
406.213	728.817	523.152	705.465	844.811	430.519	270.346	598.218	358.553
406.213	728.817	523.152	705.700	844.811	430.519	270.346	598.218	358.553
406.213	728.817	523.152	705.962	844.811	430.865	270.346	598.218	358.553
406.213	728.817	523.152	706.223	844.811	430.865	270.346	598.218	358.553
406.213	728.817	523.152	706.478	844.811	431.151	270.346	598.218	358.553
406.213	728.817	523.152	706.754	844.811	431.151	270.346	598.218	358.553
406.213	728.817	523.152	707.068	845.050	431.396	270.346	598.218	358.553
406.213	728.817	523.152	707.346	845.050	431.396	270.346	598.218	358.553
406.213	729.022	523.152	707.614	845.050	431.642	270.346	598.218	358.553
406.213	729.022	523.152	707.879	845.265	431.642	270.346	598.218	358.553
406.213	729.022	523.152	708.125	845.265	431.857	270.346	598.218	358.553
406.213	729.022	523.152	708.358	845.265	431.857	270.346	598.218	358.553
406.213	729.022	523.152	708.569	845.488	431.857	270.346	598.218	358.553
406.213	729.022	523.152	708.769	845.488	431.857	270.346	598.218	358.553
406.213	729.022	523.152	708.769	845.488	432.096	270.346	598.422	358.553
406.213	729.022	523.152	709.139	845.488	432.096	270.547	598.422	358.553
406.213	729.022	523.152	709.139	845.488	432.096	270.547	598.422	358.553
406.213	729.022	523.152	709.441	845.720	432.096	270.547	598.422	358.553
406.213	729.022	523.152	709.441	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.152	709.699	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.152	709.699	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.354	709.699	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.354	709.970	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.354	709.970	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.354	709.970	845.720	432.299	270.547	598.422	358.553
406.213	729.022	523.354	709.970	845.720	432.503	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.503	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.503	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.503	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.503	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.503	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.747	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.747	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.747	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	432.747	270.547	598.422	358.553
406.213	729.022	523.354	710.196	845.720	433.026	270.547	598.422	358.553
406.213	729.022	523.354	710.196	846.014	433.026	270.547	598.422	358.553
406.213	729.022	523.354	710.196	846.014	433.238	270.547	598.422	358.553
406.213	729.022	523.354	710.196	846.248	433.238	270.547	598.422	358.553
406.213	729.022	523.354	710.443	846.248	433.238	270.547	598.422	358.553
406.213	729.022	523.354	710.443	846.499	433.514	270.547	598.422	358.553
406.213	729.022	523.354	710.443	846.499	433.514	270.547	598.422	358.553
406.213	729.022	523.354	710.443	846.840	433.514	270.547	598.422	358.553
406.213	729.022	523.354	710.443	846.840	433.746	270.547	598.422	358.553
406.213	729.022	523.354	710.674	847.137	433.746	270.547	598.422	358.553
406.213	729.022	523.354	710.674	847.137	433.746	270.547	598.422	358.553
406.213	729.022	523.354	710.674	847.465	433.746	270.547	598.422	358.553
406.213	729.022	523.354	710.674	847.465	433.746	270.547	598.422	358.553
406.213	729.022	523.354	710.879	847.828	433.998	270.547	598.422	358.553
406.213	729.022	523.354	710.879	848.093	433.998	270.547	598.422	358.553
406.213	729.022	523.354	710.879	848.307	433.998	270.547	598.422	358.553
406.213	729.022	523.354	710.879	848.307	433.998	270.547	598.422	358.553
406.213	729.022	523.354	710.879	848.753	433.998	270.547	598.422	358.553
406.213	729.022	523.354	710.879	848.973	434.236	270.547	598.422	358.553
406.213	729.022	523.354	710.879	849.210	434.236	270.547	598.422	358.553
406.213	729.022	523.354	710.879	849.450	434.236	270.547	598.422	358.553
406.213	729.022	523.354	710.879	849.709	434.236	270.547	598.422	358.553
406.213	729.022	523.354	710.879	849.972	434.438	270.547	598.422	358.553
406.213	729.022	523.354	710.879	850.234	434.438	270.547	598.422	358.553
406.213	729.022	523.354	710.879	850.454	434.438	270.547	598.422	358.553
406.213	729.022	523.354	711.085	850.667	434.438	270.547	598.422	358.553
406.213	729.022	523.354	711.085	850.868	434.687	270.547	598.422	358.553
406.213	729.022	523.354	711.085	850.868	434.687	270.547	598.422	358.553
406.213	729.022	523.354	711.085	851.310	434.687	270.547	598.422	358.553
406.213	729.022	523.354	711.085	851.528	434.888	270.547	598.422	358.553
406.213	729.022	523.354	711.085	851.528	434.888	270.547	598.422	358.553
406.213	729.022	523.354	711.085	851.903	434.888	270.547	598.422	358.553
406.213	729.022	523.354	711.085	851.903	434.888	270.547	598.422	358.553
406.213	729.022	523.354	711.085	852.227	435.118	270.547	598.422	358.553
406.213	729.022	523.354	711.085	852.227	435.118	270.547	598.422	358.553
406.213	729.022	523.354	711.085	852.438	435.118	270.547	598.422	358.553
406.213	729.022	523.354	711.085	852.438	435.118	270.547	598.422	358.553
406.213	729.022	523.354	711.085	852.438	435.118	270.547	598.422	358.553
406.213	729.231	523.354	711.085	852.438	435.118	270.547	598.422	358.553
406.213	729.231	523.354	711.085	852.438	435.118	270.547	598.422	358.553
406.213	729.231	523.354	711.085	852.438	435.118	270.547	598.422	358.553
406.213	729.231	523.354	711.085	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.085	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.085	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.331	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.592	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.592	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.794	270.547	598.422	358.553
406.213	729.231	523.354	711.286	852.438	435.794	270.547	598.422	358.553
406.213	729.231	523.354	711.491	852.438	435.794	270.547	598.422	358.553
406.213	729.231	523.354	711.491	852.438	436.038	270.547	598.422	358.553
406.213	729.231	523.354	711.491	852.438	436.038	270.547	598.422	358.553
406.213	729.231	523.354	711.491	852.438	436.038	270.547	598.422	358.553
406.213	729.231	523.354	711.491	852.438	436.038	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.438	436.285	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.650	436.285	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.650	436.285	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.650	436.285	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.650	436.285	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.650	436.285	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.894	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.894	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.894	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.894	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.894	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.709	852.894	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.709	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.959	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.959	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	711.959	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.182	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.182	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.182	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.423	853.109	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.423	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.423	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.640	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.640	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.640	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.640	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.864	853.312	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.864	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.864	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	712.864	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.099	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.099	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.099	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.346	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.346	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.346	853.522	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.661	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.661	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.862	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.862	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	713.862	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.142	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.142	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.142	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.417	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.417	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.417	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.659	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.659	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.659	853.737	436.495	270.547	598.422	358.553
406.213	729.231	523.354	714.659	853.737	436.697	270.547	598.422	358.553
406.213	729.231	523.354	714.906	853.737	436.697	270.547	598.422	358.553
406.213	729.231	523.354	714.906	853.737	436.697	270.547	598.422	358.553
406.213	729.231	523.354	714.906	853.737	436.697	270.547	598.633	358.553
406.213	729.231	523.354	714.906	853.737	436.697	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.737	436.697	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.737	436.697	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.737	436.697	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.697	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.697	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.924	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.924	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.924	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.924	270.547	598.633	358.553
406.213	729.231	523.568	715.134	853.950	436.924	270.547	598.633	358.759
406.213	729.231	523.568	715.134	853.950	436.924	270.547	598.633	358.759
406.213	729.231	523.568	715.134	853.950	437.171	270.547	598.633	358.759
406.213	729.231	523.568	715.134	853.950	437.171	270.547	598.633	358.759
406.213	729.231	523.568	715.134	853.950	437.171	270.547	598.633	358.759
406.213	729.231	523.568	715.134	853.950	437.171	270.547	598.633	358.759
406.213	729.231	523.568	715.377	853.950	437.377	270.547	598.633	358.759
406.213	729.231	523.568	715.377	853.950	437.377	270.547	598.633	358.759
406.213	729.231	523.568	715.377	854.197	437.377	270.547	598.633	358.759
406.213	729.231	523.568	715.377	854.197	437.621	270.547	598.633	358.759
406.213	729.231	523.568	715.377	854.503	437.621	270.547	598.633	358.759
406.213	729.231	523.568	715.377	854.731	437.621	270.547	598.633	358.759
406.213	729.231	523.568	715.377	854.959	437.840	270.547	598.633	358.980
406.213	729.231	523.568	715.377	855.230	437.840	270.547	598.633	358.980
406.213	729.231	523.568	715.377	855.537	437.840	270.547	598.856	358.980
406.213	729.231	523.786	715.377	855.842	438.102	270.748	598.856	358.980
406.213	729.231	523.786	715.377	856.164	438.102	270.748	598.856	358.980
406.213	729.231	523.786	715.606	856.483	438.347	270.748	598.856	358.980
406.213	729.231	523.786	715.606	856.823	438.347	270.748	598.856	358.980
406.213	729.231	523.786	715.606	857.140	438.627	270.748	598.856	358.980
406.213	729.231	523.786	715.606	857.518	438.627	270.748	599.075	358.980
406.213	729.231	523.786	715.606	857.938	438.901	270.748	599.075	358.980
406.213	729.231	523.786	715.606	858.378	438.901	270.748	599.075	359.180
406.213	729.231	524.006	715.606	858.907	439.183	270.748	599.075	359.180
406.213	729.231	524.006	715.606	859.424	439.183	270.748	599.075	359.180
406.213	729.231	524.006	715.606	859.975	439.450	270.748	599.328	359.180
406.213	729.231	524.252	715.606	860.543	439.450	270.748	599.328	359.180
406.213	729.231	524.252	715.606	861.096	439.450	270.748	599.328	359.180
406.213	729.559	524.628	715.606	861.704	439.735	270.748	599.585	359.180
406.213	729.818	524.881	715.606	862.430	439.735	270.748	599.585	359.424
406.213	730.037	525.096	715.812	863.138	439.735	270.748	599.894	359.424
406.213	730.255	525.344	715.812	863.706	440.044	270.748	600.123	359.424
406.213	730.255	525.660	715.812	864.352	440.044	270.748	600.414	359.424
406.473	730.753	526.113	715.812	864.980	440.044	270.748	600.735	359.424
406.473	731.017	526.611	715.812	865.600	440.358	270.748	601.041	359.424
406.793	731.017	527.159	715.812	866.281	440.358	270.748	601.410	359.424
406.793	731.289	527.808	715.812	866.884	440.644	270.748	601.907	359.424
407.191	731.289	528.635	715.812	867.488	440.644	270.748	602.608	359.634
407.490	731.289	529.604	716.044	868.090	440.644	270.954	603.376	359.634
407.833	731.289	530.650	716.044	868.794	440.940	270.954	604.199	359.634
408.262	731.588	531.879	716.044	869.509	440.940	271.247	605.188	359.928
408.785	731.588	533.088	716.312	870.229	440.940	271.247	606.458	359.928
409.338	731.982	534.447	716.312	871.015	441.185	271.530	607.911	359.928
409.883	732.307	535.894	716.312	871.764	441.185	271.530	609.271	360.239
410.478	732.799	537.428	716.688	872.597	441.185	271.530	610.820	360.554
410.822	733.570	538.909	716.964	873.552	441.185	271.821	612.573	360.959
411.428	734.021	540.667	716.964	874.501	441.185	271.821	614.350	361.406
412.050	734.437	542.546	717.269	875.518	441.185	272.183	616.238	361.979
412.845	735.008	544.603	717.269	876.490	441.491	272.398	618.293	362.558
413.677	735.511	546.620	717.792	877.630	441.491	272.691	620.495	363.188
414.457	736.207	548.713	718.056	878.683	441.740	273.040	622.878	363.883
415.373	737.296	550.840	718.056	879.784	441.740	273.399	625.285	364.526
416.148	738.113	552.694	718.527	881.048	441.990	273.798	627.849	365.252
416.936	738.113	554.358	718.804	882.243	441.990	274.279	630.575	365.912
417.618	739.441	556.162	719.059	883.410	442.264	274.865	633.457	366.556
418.145	740.073	557.984	719.299	884.631	442.264	275.392	636.160	366.967
418.622	740.662	559.629	719.602	885.906	442.610	276.004	639.005	367.397
419.002	741.242	561.190	719.927	887.139	442.813	276.754	641.835	367.785
419.521	741.630	562.545	720.243	888.333	442.813	277.493	644.039	368.039
420.203	742.108	563.874	720.522	889.697	443.378	278.227	646.800	368.421
420.901	742.329	564.768	720.800	890.960	443.378	279.070	649.551	368.698
421.462	742.329	565.254	721.165	892.212	443.778	279.882	652.153	369.011
422.165	742.715	565.845	721.469	893.417	444.031	280.681	654.757	369.427
422.926	743.304	566.591	721.766	894.551	444.292	281.587	657.299	369.707
423.525	743.856	566.884	722.017	895.754	444.546	282.481	659.549	369.707
424.024	743.856	567.195	722.258	896.901	444.828	283.431	661.873	370.096
424.556	744.084	567.593	722.258	897.983	445.070	284.309	664.008	370.096
425.047	744.287	567.593	722.548	898.975	445.070	285.107	666.041	370.488
425.541	744.556	567.962	722.548	900.034	445.439	285.949	668.046	370.488
425.834	745.423	567.962	722.548	901.010	445.439	286.650	669.769	370.488
426.155	745.665	567.962	722.548	901.928	445.680	287.402	671.447	370.711
426.445	745.923	568.244	722.548	902.743	445.680	287.933	673.038	370.963
426.706	746.278	568.633	722.548	903.492	445.680	288.538	674.433	371.250
427.071	746.278	569.347	722.548	904.191	445.680	289.069	675.886	371.579
427.071	746.278	569.347	722.890	904.763	445.680	289.594	677.065	372.042
427.071	746.601	569.815	723.197	905.210	445.680	290.010	678.358	372.667
427.071	746.929	570.022	723.565	905.625	446.042	290.414	679.383	373.308
427.396	747.453	570.022	723.942	905.916	446.287	290.414	680.436	374.062
427.879	748.048	570.325	724.355	905.916	446.573	290.414	680.436	375.832
428.791	748.858	570.325	724.854	906.162	446.886	290.414	681.003	376.659
429.666	749.807	570.325	725.478	906.162	447.205	290.414	681.619	377.580
430.927	750.461	570.754	726.059	906.162	447.543	290.980	681.989	378.537
432.103	751.679	570.994	726.624	906.406	447.894	291.678	682.398	379.454
433.568	753.407	571.347	727.234	906.622	448.267	292.527	682.686	380.302
434.932	754.944	571.948	727.856	906.897	448.648	293.465	682.686	381.312
436.414	756.896	572.501	728.428	907.197	448.998	294.523	682.686	382.395
437.857	758.890	573.234	729.147	907.640	449.335	295.327	683.099	383.053
439.333	761.040	574.025	729.767	908.061	449.676	296.353	683.418	383.959
440.799	763.292	574.846	730.330	908.419	449.987	297.522	684.245	385.080
442.211	765.486	575.721	730.994	908.824	450.306	298.640	685.225	386.030
443.690	767.626	576.714	731.573	909.123	450.596	299.709	686.496	387.003
445.312	770.440	577.518	732.198	909.366	450.883	300.679	687.672	387.715
446.960	772.595	578.523	732.198	909.576	451.381	301.492	689.027	388.316
448.639	774.779	579.661	732.835	909.576	451.653	302.276	690.450	388.709
450.318	777.054	580.881	733.282	909.576	451.653	303.100	692.615	389.236
451.942	779.256	582.179	733.700	909.576	451.986	303.523	694.037	389.236
453.650	781.466	583.550	734.037	909.576	451.986	304.086	695.702	389.236
455.193	783.607	584.817	734.325	910.015	451.986	304.403	697.248	389.674
456.677	785.463	586.376	734.560	910.383	451.986	304.812	698.802	389.910
458.007	787.479	587.659	734.560	910.849	451.986	305.018	700.236	390.336
459.289	789.361	588.984	734.905	911.328	451.986	305.255	701.633	390.791
460.564	790.910	590.401	734.905	911.798	451.986	305.255	702.738	391.159
461.562	791.941	591.595	735.112	912.205	451.986	305.627	703.852	391.499
462.559	794.040	592.370	735.112	912.546	451.986	305.627	704.785	391.899
463.317	794.646	593.390	735.112	912.846	451.986	305.887	705.552	392.162
464.141	796.480	594.031	735.340	913.136	451.986	305.887	706.174	392.417
464.711	796.774	594.813	735.340	913.136	451.986	305.887	706.583	392.417
465.331	797.628	595.457	735.340	913.483	451.986	305.887	706.886	392.769
465.840	798.354	595.954	735.340	913.483	451.986	305.887	706.886	392.769
466.204	798.891	596.359	735.340	913.483	451.986	305.887	707.170	392.999
466.454	799.327	596.722	735.340	913.483	451.986	305.887	707.170	392.999
466.699	800.208	596.722	735.556	913.483	451.986	306.245	707.170	392.999
466.699	800.208	597.068	735.556	913.483	452.241	306.494	707.403	392.999
466.699	800.208	597.068	735.830	913.483	452.241	306.820	707.403	393.340
466.699	800.208	597.390	735.830	913.483	452.241	307.172	707.794	393.340
466.699	800.599	597.390	736.141	913.483	452.546	307.668	708.124	393.555
466.699	801.094	597.645	736.141	913.756	452.546	308.249	708.607	393.555
466.699	801.730	597.645	736.502	913.756	452.815	308.757	709.208	393.758
466.960	802.414	597.645	736.725	913.756	452.815	309.202	709.816	393.758
467.263	803.349	597.645	736.969	913.988	453.102	309.848	710.595	393.758
467.576	804.353	597.645	737.235	913.988	453.102	310.516	711.378	393.758
467.853	805.327	597.952	737.546	914.353	453.476	311.120	712.219	393.758
467.853	806.452	598.236	737.873	914.353	453.476	311.807	713.036	394.034
468.087	807.551	598.493	738.176	914.722	453.878	312.570	713.711	394.034
468.087	808.641	598.917	738.461	914.722	453.878	313.341	714.405	394.034
468.087	809.719	599.338	738.742	915.072	454.202	314.146	715.079	394.260
468.367	811.112	599.760	739.064	915.335	454.202	314.911	715.797	394.260
468.367	812.240	600.238	739.415	915.611	454.504	315.563	716.505	394.260
468.752	813.605	600.688	739.708	915.955	454.504	316.214	717.271	394.508
469.250	814.860	601.217	740.009	916.313	454.796	316.716	717.841	394.508
469.737	816.049	601.662	740.258	916.627	454.796	317.185	718.497	394.508
470.305	817.356	602.315	740.482	917.008	455.093	317.595	719.171	394.508
470.885	818.966	602.682	740.734	917.408	455.093	317.956	719.693	394.508
471.311	820.084	603.234	740.971	917.820	455.342	318.316	720.153	394.508
471.707	821.145	603.820	741.179	918.310	455.342	318.719	720.519	394.508
472.104	822.077	604.337	741.385	918.786	455.588	319.117	720.858	394.815
472.396	823.011	604.709	741.591	919.294	455.588	319.520	721.220	395.119
472.684	823.890	605.063	741.591	919.799	455.588	319.892	721.566	395.488
473.098	824.688	605.063	741.964	920.312	455.849	320.164	721.829	395.849
473.579	825.471	605.309	742.174	920.873	455.849	320.480	722.107	396.262
474.057	826.189	605.309	742.385	921.339	455.849	320.810	722.327	396.656
474.550	826.830	605.309	742.591	921.811	456.168	321.133	722.544	397.018
475.059	827.364	605.309	742.837	922.353	456.168	321.446	722.544	397.402
475.460	827.801	605.309	743.073	922.908	456.598	321.673	722.804	397.682
475.715	828.153	605.309	743.073	923.437	456.598	321.899	722.804	397.904
476.004	828.470	605.309	743.073	924.272	457.276	322.100	722.804	398.116
476.258	828.792	605.309	743.073	924.736	457.478	322.100	723.065	398.116
476.475	829.088	605.309	743.434	925.122	457.683	322.385	723.065	398.371
476.475	829.336	605.309	743.695	925.454	457.683	322.385	723.065	398.371
476.776	829.336	605.564	744.018	925.789	457.970	322.385	723.065	398.583
476.776	829.336	605.866	744.300	926.131	457.970	322.684	723.293	398.583
476.776	829.336	605.866	744.551	926.340	458.313	322.684	723.293	398.583
476.776	829.747	606.075	744.819	926.542	458.542	322.928	723.293	398.583
476.776	829.747	606.423	745.101	926.542	458.776	322.928	723.293	398.583
476.776	829.956	606.660	745.338	926.958	458.996	323.192	723.293	398.840
476.776	829.956	606.660	745.576	927.170	459.213	323.192	723.293	398.840
476.776	829.956	606.911	745.807	927.382	459.213	323.439	723.510	398.840
476.776	830.260	606.911	746.016	927.382	459.458	323.439	723.510	398.840
476.776	830.260	606.911	746.016	927.740	459.458	323.439	723.510	398.840
476.776	830.260	606.911	746.362	927.740	459.458	323.439	723.510	399.077
476.776	830.547	606.911	746.362	928.048	459.458	323.439	723.510	399.077
476.776	830.786	607.116	746.578	928.048	459.699	323.439	723.510	399.077
476.776	830.786	607.116	746.578	928.482	459.699	323.439	723.790	399.077
476.776	831.058	607.116	746.578	928.718	459.699	323.439	723.790	399.077
476.776	831.058	607.348	746.832	928.961	459.699	323.439	723.790	399.077
476.997	831.058	607.348	746.832	929.211	459.699	323.439	724.103	399.294
476.997	831.298	607.348	746.832	929.462	459.699	323.439	724.103	399.294
476.997	831.298	607.614	746.832	929.705	459.699	323.439	724.103	399.294
476.997	831.298	607.614	746.832	930.009	459.699	323.439	724.333	399.294
476.997	831.298	607.614	746.832	930.009	460.063	323.439	724.333	399.294
476.997	831.298	607.614	746.832	930.270	460.063	323.439	724.333	399.294
476.997	831.298	607.614	747.114	930.733	460.288	323.720	724.333	399.294
476.997	831.298	607.831	747.114	930.949	460.288	323.720	724.550	399.567
476.997	831.298	607.831	747.114	931.212	460.288	323.720	724.550	399.567
477.245	831.564	607.831	747.114	931.426	460.288	323.720	724.767	399.567
477.245	831.564	607.831	747.346	931.656	460.288	323.720	724.767	399.914
477.245	831.824	607.831	747.346	931.950	460.288	323.720	725.073	399.914
477.245	831.824	608.068	747.346	931.950	460.623	323.923	725.274	399.914
477.245	832.190	608.068	747.346	932.185	460.623	323.923	725.508	399.914
477.245	832.190	608.068	747.346	932.415	460.623	323.923	725.739	400.140
477.472	832.493	608.290	747.790	932.896	460.623	323.923	725.995	400.140
477.472	832.493	608.290	747.790	933.105	460.854	324.192	726.283	400.140
477.472	832.841	608.290	747.790	933.377	460.854	324.192	726.527	400.378
477.472	833.048	608.513	748.056	933.620	461.057	324.436	726.761	400.378
477.472	833.048	608.513	748.056	933.879	461.057	324.436	726.989	400.639
477.472	833.450	608.513	748.056	934.149	461.267	324.719	727.207	400.639
477.717	833.450	608.513	748.322	934.430	461.267	324.719	727.471	400.639
477.717	833.820	608.513	748.322	934.719	461.267	324.927	727.717	400.933
477.956	833.820	608.513	748.322	934.979	461.526	324.927	728.035	400.933
477.956	834.208	608.513	748.560	935.241	461.526	325.160	728.332	400.933
478.209	834.208	608.513	748.560	935.241	461.526	325.160	728.668	400.933
478.209	834.619	608.513	748.560	935.620	461.526	325.369	729.018	400.933
478.567	834.833	608.513	748.560	935.620	461.526	325.369	729.311	400.933
478.567	834.833	608.513	748.560	935.966	461.526	325.612	729.599	400.933
478.870	835.118	608.513	748.560	935.966	461.526	325.612	729.882	401.191
478.870	835.363	608.513	748.560	936.283	461.750	325.947	730.179	401.191
479.269	835.815	608.713	748.560	936.283	461.750	325.947	730.453	401.564
479.476	836.115	608.713	748.560	936.635	462.046	326.349	730.777	401.942
479.692	836.420	608.713	748.560	936.635	462.046	326.349	731.200	402.370
479.896	836.759	608.713	748.560	936.920	462.355	326.630	731.671	402.815
480.108	837.152	608.713	748.560	936.920	462.355	326.630	732.131	403.429
480.108	837.378	608.995	748.560	937.181	462.647	326.630	732.594	404.379
480.422	837.923	608.995	748.835	937.181	462.647	326.893	733.289	405.219
480.422	838.340	608.995	748.835	937.181	462.882	326.893	734.187	406.348
480.821	838.855	608.995	749.075	937.181	462.882	327.123	734.187	408.310
481.147	839.635	609.470	749.075	937.181	463.141	327.361	735.586	409.452
481.393	840.229	609.470	749.392	937.391	463.141	327.674	737.119	410.559
481.651	841.109	609.707	749.392	937.391	463.462	328.020	738.879	411.632
482.317	841.884	609.707	749.767	937.391	463.462	328.624	741.101	412.571
482.843	843.123	609.707	750.040	937.391	463.846	329.120	742.758	413.584
483.503	844.003	609.996	750.332	937.391	463.846	329.585	745.216	414.375
484.037	846.130	610.419	750.638	937.391	464.281	330.161	747.968	414.793
484.481	847.796	610.710	750.957	937.391	464.527	330.854	750.609	414.793
484.981	849.567	611.301	751.321	937.391	464.815	331.541	753.202	414.793
485.248	850.706	611.917	751.651	937.613	465.209	332.119	755.729	415.328
485.478	852.899	613.047	751.992	937.613	465.426	332.746	758.052	415.972
485.478	854.742	614.461	752.365	937.613	465.650	333.463	760.169	416.795
485.478	856.625	615.948	752.753	937.888	465.650	334.186	762.234	417.810
485.478	858.374	617.559	753.145	937.888	465.985	334.872	764.206	418.972
485.754	860.475	619.161	753.551	938.310	466.188	335.625	766.102	420.240
485.754	862.287	621.147	754.026	938.610	466.188	336.375	767.909	421.510
485.754	864.035	623.369	754.485	938.962	466.516	337.234	769.911	422.729
