P5_hand_rP4_whole_dist_traveled	P5_shoulder_rP4_whole_dist_traveled	P5_headP4_whole_dist_traveled	P5_hand_lP4_whole_dist_traveled	P5_shoulder_lP4_whole_dist_traveled	P5_elbow_rP4_whole_dist_traveled	P5_elbow_lP4_whole_dist_traveled
1866.848	775.549	2409.258	1752.710	679.058	467.670	352.971
1866.848	775.549	2409.505	1752.710	679.058	467.670	352.971
1866.848	775.838	2409.732	1752.984	679.364	467.874	352.971
1867.051	775.838	2409.955	1752.984	679.364	467.874	352.971
1867.051	776.053	2410.250	1753.246	679.657	467.874	353.188
1867.051	776.053	2410.550	1753.246	679.657	467.874	353.188
1867.051	776.267	2410.873	1753.531	679.858	467.874	353.188
1867.299	776.267	2411.230	1753.531	679.858	467.874	353.188
1867.299	776.267	2411.554	1753.737	680.072	467.874	353.188
1867.299	776.267	2411.854	1753.737	680.072	467.874	353.188
1867.299	776.483	2412.150	1753.737	680.072	467.874	353.188
1867.530	776.483	2412.409	1753.737	680.379	468.097	353.188
1867.530	776.483	2412.652	1753.737	680.379	468.097	353.416
1867.530	776.483	2412.652	1753.737	680.379	468.097	353.416
1867.530	776.483	2412.997	1753.737	680.601	468.097	353.416
1867.530	776.483	2412.997	1753.737	680.601	468.097	353.416
1867.786	776.483	2413.327	1753.961	680.601	468.097	353.416
1867.786	776.732	2413.327	1753.961	680.601	468.097	353.416
1867.786	776.732	2413.544	1753.961	680.601	468.097	353.416
1867.786	776.732	2413.544	1754.197	680.601	468.097	353.416
1867.786	776.732	2413.544	1754.197	680.601	468.097	353.416
1867.786	776.732	2413.755	1754.197	680.601	468.097	353.416
1867.786	776.732	2413.755	1754.435	680.601	468.097	353.416
1867.786	776.934	2413.755	1754.435	680.601	468.097	353.416
1867.786	776.934	2413.755	1754.435	680.601	468.097	353.416
1867.786	776.934	2414.017	1754.435	680.601	468.097	353.416
1867.786	776.934	2414.017	1754.435	680.601	468.097	353.416
1867.786	776.934	2414.265	1754.435	680.601	468.097	353.416
1867.786	776.934	2414.265	1754.435	680.801	468.097	353.416
1867.996	776.934	2414.530	1754.435	680.801	468.097	353.416
1867.996	776.934	2414.530	1754.435	680.801	468.097	353.416
1867.996	777.164	2414.782	1754.435	680.801	468.097	353.416
1867.996	777.164	2414.782	1754.435	680.801	468.097	353.416
1867.996	777.164	2415.042	1754.660	680.801	468.323	353.416
1867.996	777.164	2415.042	1754.660	680.801	468.323	353.416
1867.996	777.164	2415.289	1754.660	680.801	468.323	353.416
1867.996	777.395	2415.289	1754.660	681.055	468.323	353.416
1867.996	777.395	2415.514	1754.660	681.055	468.323	353.416
1867.996	777.395	2415.514	1754.913	681.055	468.323	353.416
1868.210	777.395	2415.514	1754.913	681.055	468.323	353.416
1868.210	777.395	2415.514	1754.913	681.282	468.323	353.416
1868.210	777.395	2415.514	1754.913	681.282	468.323	353.416
1868.210	777.602	2415.514	1755.116	681.282	468.323	353.416
1868.210	777.602	2415.514	1755.116	681.527	468.323	353.416
1868.411	777.602	2415.514	1755.116	681.527	468.323	353.416
1868.411	777.814	2415.784	1755.116	681.527	468.323	353.416
1868.411	777.814	2415.784	1755.331	681.799	468.323	353.622
1868.411	777.814	2416.020	1755.331	681.799	468.323	353.622
1868.411	777.814	2416.020	1755.331	681.799	468.323	353.622
1868.411	778.055	2416.020	1755.331	681.799	468.323	353.622
1868.411	778.055	2416.299	1755.331	682.060	468.323	353.622
1868.411	778.055	2416.299	1755.555	682.060	468.323	353.622
1868.411	778.055	2416.299	1755.555	682.060	468.323	353.622
1868.411	778.308	2416.514	1755.555	682.060	468.323	353.622
1868.624	778.308	2416.514	1755.807	682.060	468.323	353.622
1868.624	778.308	2416.514	1755.807	682.273	468.323	353.622
1868.624	778.541	2416.514	1756.047	682.273	468.323	353.622
1868.624	778.541	2416.514	1756.047	682.273	468.323	353.622
1868.862	778.541	2416.765	1756.259	682.557	468.323	353.622
1868.862	778.834	2416.765	1756.259	682.557	468.323	353.622
1868.862	778.834	2416.765	1756.532	682.758	468.323	353.622
1869.117	779.055	2417.072	1756.532	682.758	468.323	353.840
1869.117	779.055	2417.072	1756.532	682.758	468.323	353.840
1869.117	779.055	2417.380	1756.532	682.758	468.323	353.840
1869.117	779.055	2417.584	1756.532	682.967	468.323	353.840
1869.117	779.055	2417.793	1756.532	682.967	468.323	353.840
1869.117	779.264	2418.057	1756.532	682.967	468.323	353.840
1869.332	779.264	2418.291	1756.759	683.198	468.323	353.840
1869.332	779.264	2418.547	1756.759	683.198	468.323	353.840
1869.332	779.497	2418.814	1756.978	683.417	468.323	353.840
1869.577	779.497	2419.084	1756.978	683.417	468.323	353.840
1869.577	779.735	2419.391	1756.978	683.624	468.323	353.840
1869.806	779.735	2419.694	1757.202	683.624	468.323	354.052
1869.806	780.028	2419.982	1757.202	683.843	468.323	354.052
1869.806	780.028	2420.264	1757.202	683.843	468.323	354.052
1870.055	780.334	2420.529	1757.202	684.139	468.323	354.052
1870.055	780.334	2420.781	1757.427	684.139	468.571	354.264
1870.286	780.636	2421.077	1757.427	684.474	468.571	354.264
1870.286	780.636	2421.350	1757.427	684.474	468.571	354.264
1870.616	780.962	2421.642	1757.654	684.742	468.571	354.264
1870.616	780.962	2421.940	1757.654	684.742	468.571	354.264
1870.979	781.276	2422.269	1757.654	685.025	468.791	354.520
1870.979	781.276	2422.564	1757.947	685.025	468.791	354.520
1871.276	781.644	2422.882	1757.947	685.311	468.791	354.520
1871.276	781.644	2423.214	1758.328	685.311	468.791	354.520
1871.665	781.913	2423.582	1758.530	685.644	468.791	354.721
1871.874	781.913	2423.953	1758.530	685.854	468.791	354.721
1871.874	782.117	2424.268	1758.960	686.070	468.791	354.721
1872.203	782.117	2424.622	1759.206	686.070	469.008	354.721
1872.203	782.385	2424.981	1759.480	686.401	469.008	354.951
1872.557	782.385	2425.306	1759.775	686.401	469.008	354.951
1872.764	782.774	2425.583	1760.057	686.664	469.008	354.951
1872.764	782.982	2425.839	1760.310	686.664	469.008	354.951
1873.163	783.196	2426.121	1760.569	686.664	469.008	354.951
1873.163	783.196	2426.426	1760.852	686.945	469.008	354.951
1873.444	783.546	2426.692	1761.138	686.945	469.215	354.951
1873.444	783.546	2426.955	1761.417	686.945	469.215	354.951
1873.699	783.848	2427.207	1761.778	687.189	469.215	354.951
1873.916	783.848	2427.472	1762.135	687.189	469.215	355.187
1874.461	784.102	2427.734	1762.536	687.189	469.215	355.187
1874.729	784.102	2427.988	1762.924	687.414	469.215	355.187
1875.032	784.461	2428.242	1763.305	687.414	469.215	355.187
1875.364	784.696	2428.502	1763.689	687.414	469.432	355.400
1875.662	784.922	2428.764	1764.191	687.652	469.432	355.400
1875.968	785.145	2429.012	1764.686	687.652	469.432	355.672
1876.390	785.361	2429.302	1765.056	687.865	469.681	355.672
1876.834	785.589	2429.658	1765.495	687.865	469.681	355.936
1877.288	785.589	2430.114	1765.937	688.179	469.681	355.936
1877.794	786.015	2430.649	1766.402	688.179	469.940	356.158
1878.336	786.222	2431.196	1766.824	688.402	469.940	356.158
1878.933	786.435	2431.726	1767.269	688.402	470.203	356.158
1879.571	786.658	2432.442	1767.719	688.402	470.203	356.158
1880.329	786.908	2433.265	1768.150	688.692	470.513	356.158
1881.090	787.166	2434.092	1768.513	688.692	470.513	356.158
1881.877	787.459	2434.928	1768.828	688.894	470.804	356.158
1882.774	787.823	2435.843	1769.096	688.894	470.804	356.158
1883.905	788.294	2436.908	1769.303	689.127	471.104	356.158
1884.881	788.804	2437.913	1769.303	689.127	471.322	356.381
1885.882	789.329	2439.084	1769.585	689.396	471.525	356.381
1887.148	789.874	2440.234	1769.585	689.396	471.743	356.381
1888.195	790.503	2441.508	1769.796	689.762	471.975	356.381
1889.429	791.127	2442.746	1769.796	689.989	472.220	356.381
1890.802	791.767	2444.023	1770.100	690.226	472.447	356.381
1892.086	792.378	2445.277	1770.100	690.226	472.666	356.381
1893.578	792.983	2446.576	1770.427	690.650	472.898	356.381
1894.856	793.652	2447.893	1770.427	690.650	473.133	356.609
1896.199	794.271	2449.062	1770.735	690.956	473.403	356.609
1897.442	794.906	2450.454	1770.735	690.956	473.656	356.609
1898.650	795.531	2451.697	1771.119	691.220	473.910	356.609
1899.777	796.123	2453.107	1771.407	691.220	474.174	356.609
1900.897	796.703	2454.391	1771.749	691.543	474.401	356.609
1902.009	797.219	2455.751	1772.181	691.543	474.655	356.609
1903.130	797.800	2457.154	1772.637	691.781	474.655	356.823
1904.196	798.302	2458.502	1773.209	691.781	475.004	356.823
1905.342	798.787	2459.858	1773.884	691.781	475.004	356.823
1906.508	799.150	2461.181	1774.709	692.022	475.282	357.127
1907.962	799.505	2462.626	1775.636	692.022	475.282	357.127
1909.082	799.849	2463.952	1776.687	692.022	475.496	357.456
1910.272	800.184	2465.290	1777.925	692.022	475.496	357.657
1911.395	800.479	2466.535	1779.406	692.022	475.496	357.905
1912.549	800.727	2467.832	1781.011	692.321	475.769	358.192
1913.768	800.727	2469.024	1782.853	692.321	475.769	358.546
1914.908	800.998	2470.232	1784.865	692.570	476.017	358.898
1916.072	800.998	2471.412	1787.165	692.570	476.017	359.283
1917.202	801.314	2472.517	1789.630	692.866	476.252	359.701
1918.417	801.555	2473.755	1792.278	693.075	476.252	360.143
1919.654	801.838	2475.066	1795.045	693.305	476.524	360.607
1920.793	802.130	2476.448	1797.898	693.506	476.524	361.055
1921.820	802.444	2477.891	1800.644	693.817	476.862	361.532
1922.758	802.819	2479.473	1803.554	694.149	476.862	362.016
1923.560	803.250	2481.137	1806.401	694.539	477.262	362.539
1924.172	803.808	2483.040	1809.149	694.982	477.262	363.042
1924.646	804.341	2484.939	1811.714	695.416	477.635	363.486
1925.091	804.867	2486.763	1814.228	695.855	477.635	363.914
1925.576	805.456	2488.892	1816.620	696.390	478.006	364.341
1926.217	806.092	2490.851	1818.885	696.871	478.006	364.846
1927.069	806.643	2492.842	1821.288	697.382	478.307	365.232
1928.045	807.180	2495.084	1823.332	697.975	478.307	365.604
1929.088	807.724	2497.148	1825.155	698.536	478.599	365.993
1930.345	808.305	2499.212	1826.948	699.079	478.599	366.376
1931.758	808.862	2501.254	1828.733	699.562	478.826	366.736
1933.460	809.401	2503.213	1830.296	700.100	478.826	367.050
1935.244	809.970	2505.186	1831.811	700.731	478.826	367.322
1937.263	810.446	2506.953	1833.221	701.407	479.065	367.565
1939.454	810.848	2508.686	1834.415	702.015	479.065	367.769
1941.687	811.261	2510.319	1835.543	702.525	479.065	368.027
1944.435	811.596	2511.928	1836.389	703.045	479.356	368.248
1946.841	811.910	2513.371	1837.133	703.481	479.356	368.453
1949.285	812.195	2514.844	1837.797	703.866	479.636	368.673
1951.749	812.438	2516.324	1838.288	704.245	479.636	368.876
1954.230	812.649	2517.691	1838.591	704.557	479.950	368.876
1956.686	812.649	2519.097	1838.810	704.833	479.950	369.233
1959.084	812.927	2520.431	1838.810	705.070	480.251	369.233
1961.304	812.927	2521.795	1838.810	705.070	480.251	369.233
1963.358	812.927	2523.115	1839.195	705.408	480.631	369.233
1965.225	812.927	2524.365	1839.586	705.408	480.848	369.233
1967.057	813.153	2525.651	1840.191	705.408	480.848	369.233
1968.693	813.153	2526.871	1840.856	705.408	481.283	369.509
1970.104	813.363	2528.315	1841.598	705.408	481.283	369.722
1971.453	813.363	2529.528	1842.578	705.662	481.632	369.984
1972.583	813.640	2530.900	1843.729	705.886	481.632	370.252
1973.462	813.640	2532.224	1844.823	706.095	481.953	370.523
1974.325	813.929	2533.560	1846.120	706.344	481.953	370.829
1975.014	813.929	2534.828	1847.508	706.344	481.953	371.130
1975.489	814.193	2536.109	1848.940	706.694	482.201	371.476
1975.955	814.193	2537.334	1850.450	706.910	482.201	371.820
1976.369	814.471	2538.546	1852.061	707.113	482.201	372.198
1976.800	814.471	2539.703	1853.641	707.322	482.201	372.520
1977.358	814.838	2540.883	1855.311	707.322	482.201	372.794
1978.046	815.084	2542.067	1857.026	707.715	482.201	373.061
1978.950	815.381	2543.208	1859.228	707.951	482.201	373.300
1979.988	815.689	2544.327	1861.029	708.189	482.519	373.509
1981.077	816.022	2545.456	1863.069	708.456	482.519	373.754
1982.161	816.373	2546.554	1864.938	708.716	482.846	373.997
1983.435	816.777	2547.657	1866.822	708.984	482.846	374.231
1984.554	817.143	2548.886	1868.601	709.228	483.249	374.231
1985.758	817.474	2549.996	1870.297	709.459	483.516	374.576
1986.956	817.789	2551.145	1871.810	709.691	483.727	374.576
1988.275	818.068	2552.402	1873.228	709.899	483.727	374.871
1989.334	818.274	2553.515	1874.582	709.899	484.105	374.871
1990.600	818.274	2554.753	1875.662	710.208	484.105	375.159
1991.738	818.584	2555.834	1876.706	710.208	484.395	375.159
1992.880	818.800	2556.897	1877.759	710.497	484.395	375.482
1994.193	818.800	2557.925	1878.555	710.497	484.691	375.482
1995.251	819.120	2558.793	1879.322	710.798	484.691	375.823
1996.476	819.120	2559.781	1880.020	710.798	484.898	375.823
1997.452	819.334	2560.658	1880.681	711.079	484.898	376.123
1998.410	819.334	2561.556	1881.276	711.325	484.898	376.123
1999.275	819.334	2562.362	1881.663	711.581	485.123	376.348
1999.816	819.628	2563.104	1882.043	711.831	485.123	376.348
2000.033	819.628	2563.870	1882.292	712.070	485.123	376.348
2000.366	819.628	2564.603	1882.292	712.365	485.123	376.572
2000.793	819.959	2565.243	1882.608	712.599	485.123	376.572
2001.129	819.959	2565.836	1882.608	712.879	485.123	376.572
2001.436	820.224	2566.445	1882.893	713.186	485.123	376.791
2001.436	820.224	2566.960	1882.893	713.455	485.362	376.791
2001.729	820.224	2567.493	1883.197	713.728	485.362	376.791
2001.729	820.224	2568.028	1883.197	714.019	485.362	376.791
2002.033	820.224	2568.525	1883.597	714.282	485.362	376.993
2002.033	820.517	2568.961	1883.855	714.523	485.623	376.993
2002.274	820.517	2569.401	1884.183	714.782	485.623	376.993
2002.274	820.769	2569.944	1884.503	715.005	485.623	376.993
2002.274	820.769	2570.439	1884.781	715.253	485.623	377.272
2002.274	820.769	2570.868	1885.102	715.253	485.623	377.272
2002.555	820.769	2571.317	1885.432	715.596	485.623	377.272
2002.555	820.769	2571.812	1885.760	715.596	485.623	377.584
2002.555	821.014	2572.306	1886.064	715.910	485.852	377.584
2002.812	821.014	2572.852	1886.377	715.910	485.852	377.584
2002.812	821.014	2573.269	1886.673	716.165	485.852	377.814
2002.812	821.014	2573.690	1886.950	716.165	485.852	377.814
2002.812	821.014	2574.041	1887.281	716.380	485.852	377.814
2002.812	821.217	2574.421	1887.642	716.380	485.852	378.040
2003.026	821.217	2574.813	1888.083	716.380	485.852	378.040
2003.026	821.217	2575.263	1888.652	716.622	486.053	378.040
2003.281	821.217	2575.642	1889.301	716.622	486.053	378.380
2003.281	821.420	2576.064	1890.000	716.622	486.053	378.380
2003.670	821.420	2576.431	1890.851	716.860	486.053	378.722
2003.965	821.420	2576.792	1891.917	716.860	486.053	379.007
2004.351	821.653	2577.183	1893.244	716.860	486.307	379.303
2004.805	821.653	2577.549	1894.817	716.860	486.307	379.660
2005.265	821.858	2577.950	1896.783	716.860	486.307	380.038
2005.726	821.858	2578.404	1898.973	717.086	486.592	380.555
2006.281	821.858	2578.849	1901.458	717.086	486.592	381.060
2006.827	822.127	2579.286	1904.064	717.442	486.852	381.560
2007.528	822.127	2579.765	1906.892	717.728	486.852	382.115
2008.236	822.127	2580.206	1909.835	718.017	487.170	382.660
2008.869	822.127	2580.722	1912.885	718.370	487.170	383.280
2009.416	822.429	2581.192	1915.940	718.616	487.539	383.809
2009.977	822.429	2581.736	1918.978	718.875	487.539	384.315
2010.627	822.704	2582.309	1922.086	719.120	487.848	384.809
2011.137	822.704	2582.860	1925.192	719.392	487.848	385.342
2011.594	823.043	2583.423	1927.999	719.655	488.136	385.899
2011.939	823.264	2584.011	1930.317	719.878	488.136	386.360
2011.939	823.264	2584.572	1932.083	720.146	488.394	386.773
2011.939	823.603	2585.156	1933.259	720.400	488.601	387.154
2012.319	823.603	2585.750	1933.963	720.708	488.601	387.414
2012.766	823.996	2586.376	1934.289	720.975	488.930	387.623
2013.197	824.229	2587.025	1934.289	721.230	488.930	387.623
2013.557	824.551	2587.649	1934.510	721.440	489.178	387.623
2013.833	824.817	2588.272	1934.885	721.440	489.178	387.623
2013.833	825.057	2588.923	1935.440	722.205	489.178	387.623
2014.071	825.268	2589.604	1936.043	722.205	489.178	388.007
2014.071	825.471	2590.222	1936.712	722.445	489.178	388.220
2014.071	825.471	2590.797	1937.344	722.445	489.178	388.470
2014.356	825.678	2591.429	1937.882	723.169	489.178	388.470
2014.356	825.678	2592.076	1938.293	724.011	489.445	388.839
2014.780	825.678	2592.637	1938.602	724.725	489.445	388.839
2014.990	825.678	2593.230	1938.854	724.725	489.445	389.071
2014.990	825.953	2593.814	1938.854	724.725	489.445	389.071
2015.297	825.953	2594.344	1939.061	725.000	489.445	389.071
2015.297	825.953	2594.966	1939.061	725.000	489.669	389.071
2015.297	826.241	2595.540	1939.061	725.000	489.669	389.071
2015.297	826.241	2596.077	1939.061	725.269	489.669	389.071
2015.297	826.241	2596.667	1939.274	725.269	489.669	389.071
2015.297	826.241	2597.281	1939.274	725.562	489.669	389.071
2015.513	826.241	2597.945	1939.510	725.562	489.669	389.071
2015.513	826.241	2598.645	1939.510	725.768	489.669	389.071
2015.513	826.542	2599.303	1939.752	726.551	489.669	389.071
2015.746	826.542	2599.967	1939.752	726.551	489.669	389.071
2015.746	826.939	2600.751	1939.752	726.551	489.669	389.071
2015.746	827.169	2601.559	1940.041	726.551	489.669	389.071
2015.746	827.420	2602.356	1940.041	726.551	489.669	389.301
2015.746	827.703	2603.219	1940.041	726.551	489.669	389.301
2015.746	828.034	2604.096	1940.041	726.771	489.669	389.301
2015.951	828.365	2604.962	1940.295	726.771	489.874	389.301
2015.951	828.695	2605.852	1940.295	727.030	489.874	389.301
2015.951	829.039	2606.899	1940.295	727.030	489.874	389.301
2015.951	829.435	2608.030	1940.295	727.340	489.874	389.301
2015.951	829.845	2609.097	1940.295	727.340	490.128	389.301
2016.157	830.302	2610.339	1940.295	727.813	490.128	389.519
2016.157	830.747	2611.758	1940.295	728.049	490.128	389.519
2016.157	831.124	2613.206	1940.523	728.368	490.128	389.519
2016.157	831.510	2614.744	1940.523	728.665	490.389	389.519
2016.157	831.955	2616.404	1940.884	728.996	490.389	389.813
2016.367	832.352	2618.171	1941.209	729.312	490.389	389.813
2016.367	832.721	2620.009	1941.608	729.725	490.389	390.130
2016.367	833.066	2621.849	1942.082	730.072	490.614	390.130
2016.367	833.430	2623.806	1942.662	730.914	490.614	390.604
2016.367	833.780	2625.932	1943.247	731.362	490.614	390.860
2016.610	834.135	2628.070	1944.048	731.845	490.614	391.116
2016.610	834.520	2630.252	1944.977	732.391	490.614	391.388
2016.610	834.856	2632.485	1946.010	732.910	490.614	391.674
2016.812	835.274	2634.775	1947.186	733.443	490.850	391.994
2016.812	835.684	2637.004	1948.551	733.906	490.850	392.395
2016.812	836.078	2639.231	1950.097	734.402	490.850	392.898
2017.053	836.438	2641.385	1951.813	734.830	491.106	393.449
2017.053	836.773	2643.861	1953.722	735.189	491.106	394.035
2017.295	837.126	2645.900	1955.867	735.472	491.106	394.740
2017.295	837.461	2647.758	1958.037	735.795	491.351	395.427
2017.750	837.816	2649.598	1960.239	736.144	491.351	396.045
2018.089	838.239	2651.248	1962.555	736.506	491.351	396.678
2018.435	838.631	2652.860	1964.735	736.819	491.351	397.272
2018.717	839.079	2654.330	1966.949	737.212	491.351	397.809
2018.974	839.509	2655.749	1969.156	737.544	491.351	398.236
2019.205	839.968	2657.123	1971.231	737.794	491.351	398.635
2019.430	840.429	2658.448	1973.205	738.136	491.575	398.960
2019.669	840.895	2659.650	1975.070	738.487	491.575	399.200
2019.898	841.379	2660.808	1976.895	738.847	491.575	399.200
2020.165	841.790	2661.996	1978.653	739.170	491.575	399.503
2020.492	842.269	2663.038	1980.345	739.419	491.575	399.503
2020.866	842.673	2663.980	1982.199	739.681	491.575	399.834
2021.296	843.101	2664.905	1983.993	740.105	491.575	400.101
2021.818	843.527	2665.714	1986.013	740.530	491.575	400.466
2022.242	843.811	2666.489	1988.071	741.020	491.575	400.842
2022.650	844.189	2667.087	1990.010	741.502	491.575	401.151
2023.014	844.547	2667.567	1991.892	741.893	491.575	401.422
2023.309	844.864	2667.928	1993.375	742.426	491.575	401.422
2023.309	845.161	2668.498	1995.048	742.925	491.575	401.636
2023.830	845.451	2668.735	1996.712	743.543	491.575	401.858
2024.141	845.451	2668.735	1998.099	744.120	491.575	402.133
2024.457	845.856	2668.735	1999.359	744.766	491.575	402.394
2024.773	846.182	2669.123	2000.515	745.435	491.575	402.620
2025.083	846.390	2669.505	2001.586	745.996	491.575	402.834
2025.395	846.390	2670.011	2002.370	746.593	491.575	403.047
2025.660	846.632	2670.592	2003.190	747.185	491.575	403.254
2025.937	846.632	2671.391	2003.802	747.791	491.575	403.460
2026.210	846.632	2672.116	2004.205	748.354	491.575	403.460
2026.449	846.632	2672.917	2004.516	748.878	491.575	403.896
2026.449	846.632	2673.719	2004.763	749.334	491.575	403.896
2026.785	846.632	2674.545	2004.969	749.704	491.575	404.255
2026.785	846.865	2675.407	2005.185	750.090	491.575	404.255
2026.785	846.865	2676.359	2005.473	750.433	491.575	404.487
2027.021	847.113	2677.180	2005.793	750.697	491.575	404.487
2027.021	847.113	2678.037	2006.124	750.934	491.575	404.487
2027.021	847.397	2678.832	2006.474	750.934	491.575	404.487
2027.021	847.397	2679.572	2006.818	751.235	491.575	404.745
2027.021	847.683	2680.262	2007.282	751.235	491.575	404.745
2027.308	847.683	2680.886	2007.890	751.235	491.780	404.745
2027.308	848.053	2681.482	2008.536	751.235	491.780	405.018
2027.308	848.053	2682.006	2009.222	751.235	491.780	405.018
2027.511	848.373	2682.466	2009.962	751.235	491.780	405.303
2027.511	848.373	2682.910	2010.864	751.235	491.780	405.303
2027.511	848.703	2683.292	2011.688	751.462	491.780	405.726
2027.511	848.703	2683.702	2012.547	751.462	491.780	405.958
2027.747	849.010	2684.127	2013.502	751.767	491.780	406.170
2027.747	849.010	2684.560	2014.625	751.767	491.780	406.412
2027.747	849.337	2684.914	2015.557	752.094	491.780	406.412
2027.956	849.337	2685.242	2016.632	752.360	491.780	406.791
2027.956	849.624	2685.565	2017.762	752.574	491.780	406.791
2028.159	849.624	2685.835	2018.999	752.780	491.780	407.154
2028.159	849.882	2686.078	2019.947	752.990	491.780	407.383
2028.443	849.882	2686.346	2021.405	753.210	491.780	407.383
2028.443	849.882	2686.624	2023.016	753.424	491.780	407.743
2028.880	850.180	2686.913	2024.662	753.695	491.981	407.743
2029.147	850.180	2687.238	2026.566	753.923	491.981	408.141
2029.444	850.400	2687.555	2028.567	754.176	491.981	408.378
2029.795	850.400	2687.883	2030.708	754.419	491.981	408.679
2030.168	850.612	2688.263	2033.076	754.693	492.194	409.038
2030.542	850.612	2688.650	2035.512	754.917	492.194	409.404
2030.928	850.612	2689.035	2038.159	755.166	492.194	409.848
2031.307	850.887	2689.397	2040.910	755.449	492.194	410.353
2031.639	850.887	2689.820	2043.778	755.737	492.194	410.807
2031.942	850.887	2690.246	2046.739	756.032	492.194	411.221
2032.177	851.135	2690.734	2049.663	756.302	492.422	411.540
2032.177	851.135	2691.276	2052.744	756.599	492.422	411.883
2032.501	851.356	2691.788	2056.012	756.853	492.422	412.271
2032.501	851.356	2692.304	2059.261	757.187	492.422	412.554
2032.757	851.356	2692.764	2062.003	757.502	492.422	412.871
2032.757	851.600	2693.261	2063.876	757.853	492.422	413.139
2033.073	851.600	2693.797	2065.152	758.135	492.422	413.372
2033.073	851.600	2694.340	2065.968	758.403	492.624	413.589
2033.383	851.600	2694.825	2066.511	758.653	492.624	413.589
2033.383	851.600	2695.353	2067.016	758.653	492.624	413.887
2033.598	851.600	2695.939	2067.551	759.000	492.624	413.887
2033.598	851.600	2696.512	2068.092	759.202	492.624	414.163
2033.598	851.600	2697.051	2068.564	759.202	492.624	414.163
2033.598	851.891	2697.547	2068.940	759.446	492.624	414.163
2033.598	851.891	2698.036	2069.174	759.446	492.624	414.425
2033.598	852.123	2698.518	2069.174	759.652	492.856	414.425
2033.598	852.123	2698.911	2069.174	759.652	492.856	414.425
2033.846	852.418	2699.355	2069.174	759.918	492.856	414.425
2033.846	852.418	2699.782	2069.174	759.918	492.856	414.425
2033.846	852.757	2700.183	2069.174	760.151	492.856	414.630
2033.846	852.757	2700.557	2069.174	760.151	492.856	414.630
2033.846	853.060	2700.923	2069.174	760.151	493.078	414.630
2034.076	853.060	2701.260	2069.174	760.417	493.078	414.630
2034.076	853.318	2701.618	2069.174	760.417	493.078	414.630
2034.076	853.318	2701.944	2069.174	760.417	493.078	414.630
2034.076	853.318	2702.268	2069.375	760.718	493.078	414.630
2034.076	853.613	2702.621	2069.375	760.718	493.078	414.630
2034.076	853.613	2702.980	2069.375	760.944	493.078	414.630
2034.076	853.837	2703.351	2069.375	760.944	493.078	414.630
2034.076	853.837	2703.673	2069.581	761.223	493.078	414.630
2034.076	854.093	2704.005	2069.581	761.223	493.078	414.630
2034.076	854.093	2704.281	2069.788	761.477	493.078	414.630
2034.279	854.295	2704.568	2069.788	761.477	493.078	414.630
2034.279	854.295	2704.836	2070.043	761.734	493.078	414.630
2034.279	854.543	2705.140	2070.043	761.734	493.078	414.630
2034.279	854.543	2705.431	2070.300	762.015	493.078	414.630
2034.279	854.808	2705.703	2070.300	762.015	493.296	414.630
2034.503	854.808	2705.995	2070.542	762.015	493.296	414.630
2034.503	855.091	2706.272	2070.542	762.295	493.296	414.630
2034.503	855.091	2706.537	2070.542	762.295	493.296	414.630
2034.503	855.355	2706.784	2070.542	762.594	493.296	414.630
2034.759	855.566	2707.022	2070.542	762.594	493.296	414.630
2034.759	855.566	2707.255	2070.542	762.899	493.296	414.630
2034.978	855.836	2707.495	2070.542	762.899	493.296	414.630
2034.978	855.836	2707.735	2070.832	763.149	493.296	414.630
2035.210	856.050	2707.735	2071.124	763.149	493.296	414.630
2035.210	856.050	2708.113	2071.483	763.414	493.296	414.876
2035.210	856.276	2708.113	2071.916	763.414	493.296	414.876
2035.210	856.276	2708.542	2072.382	763.671	493.296	414.876
2035.210	856.535	2708.542	2072.961	763.671	493.296	415.095
2035.210	856.535	2708.942	2073.587	763.939	493.296	415.095
2035.210	856.814	2709.178	2074.249	763.939	493.529	415.314
2035.210	856.814	2709.461	2074.876	764.334	493.529	415.314
2035.210	857.148	2709.748	2075.513	764.638	493.529	415.539
2035.210	857.148	2710.078	2076.135	764.913	493.529	415.539
2035.210	857.455	2710.603	2076.795	765.259	493.529	415.755
2035.210	857.455	2711.049	2077.327	765.650	493.529	415.755
2035.210	857.849	2711.615	2077.791	766.042	493.529	415.977
2035.210	858.049	2712.207	2078.210	766.463	493.732	415.977
2035.210	858.294	2712.881	2078.663	766.873	493.732	416.269
2035.210	858.532	2713.612	2079.064	767.306	493.732	416.269
2035.482	858.862	2714.355	2079.383	767.789	493.732	416.658
2035.732	859.227	2715.082	2079.597	768.263	493.732	416.869
2036.058	859.577	2716.379	2079.597	768.798	493.732	417.090
2036.448	859.899	2717.120	2079.597	769.238	493.732	417.298
2036.820	860.299	2717.900	2079.851	769.673	493.732	417.298
2037.167	860.687	2718.662	2080.093	770.074	493.732	417.517
2037.541	861.099	2719.437	2080.434	770.401	493.732	417.517
2037.928	861.508	2720.220	2080.954	770.760	493.732	417.517
2038.311	861.863	2720.904	2081.607	771.094	493.732	417.742
2038.704	862.192	2721.646	2082.313	771.488	493.942	417.742
2039.037	862.589	2722.402	2083.079	771.942	493.942	418.039
2039.312	862.953	2723.154	2084.208	772.298	493.942	418.250
2039.591	863.293	2723.750	2085.324	772.714	493.942	418.468
